,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
5395,2020-08-12 19:00:00,2020-08-12 15:00:00,19631,284.54,5,14122,3315,18,1139,166,258,608
5396,2020-08-12 20:00:00,2020-08-12 16:00:00,19721,279.23,5,13916,3314,12,1407,160,300,607
5397,2020-08-12 21:00:00,2020-08-12 17:00:00,20294,276.46,7,14205,3327,5,1737,119,290,604
5398,2020-08-12 22:00:00,2020-08-12 18:00:00,20297,278.69,9,14335,3314,16,1718,72,243,590
5399,2020-08-12 23:00:00,2020-08-12 19:00:00,20181,280.24,13,14328,3299,13,1688,30,220,589
5400,2020-08-13 00:00:00,2020-08-12 20:00:00,19125,288.37,12,13961,3286,12,1073,6,191,583
5401,2020-08-13 01:00:00,2020-08-12 21:00:00,18397,291.59,4,13580,3295,11,700,0,229,578
5402,2020-08-13 02:00:00,2020-08-12 22:00:00,16985,288.26,0,12328,3240,13,541,0,290,573
5403,2020-08-13 03:00:00,2020-08-12 23:00:00,15141,281.15,0,10609,3218,10,406,0,329,570
5404,2020-08-13 04:00:00,2020-08-13 00:00:00,13587,273.33,0,9139,3238,7,290,0,340,573
5405,2020-08-13 05:00:00,2020-08-13 01:00:00,12757,266.79,0,8290,3292,0,292,0,299,585
5406,2020-08-13 06:00:00,2020-08-13 02:00:00,12149,262.64,0,7696,3320,0,286,0,250,597
5407,2020-08-13 07:00:00,2020-08-13 03:00:00,11935,261.9,0,7504,3309,0,288,0,226,607
5408,2020-08-13 08:00:00,2020-08-13 04:00:00,11543,258.75,1,7133,3296,0,284,0,226,603
5409,2020-08-13 09:00:00,2020-08-13 05:00:00,11432,258.75,1,7043,3321,0,284,0,172,611
5410,2020-08-13 10:00:00,2020-08-13 06:00:00,11985,264.15,0,7602,3349,0,284,0,136,614
5411,2020-08-13 11:00:00,2020-08-13 07:00:00,12430,268.8,0,8080,3330,0,285,4,119,611
5412,2020-08-13 12:00:00,2020-08-13 08:00:00,12819,272.45,0,8489,3321,0,278,28,91,611
5413,2020-08-13 13:00:00,2020-08-13 09:00:00,13711,276.7,0,9290,3348,0,339,69,45,620
5414,2020-08-13 14:00:00,2020-08-13 10:00:00,14607,275.53,0,9914,3338,0,608,107,20,620
5415,2020-08-13 15:00:00,2020-08-13 11:00:00,14733,278.41,0,10128,3328,0,493,149,18,616
5416,2020-08-13 16:00:00,2020-08-13 12:00:00,15463,283.84,0,10883,3343,3,454,136,16,628
5417,2020-08-13 17:00:00,2020-08-13 13:00:00,15961,284.49,0,11301,3332,5,538,144,20,622
5418,2020-08-13 18:00:00,2020-08-13 14:00:00,16531,283.26,0,11692,3321,5,741,128,27,616
5419,2020-08-13 19:00:00,2020-08-13 15:00:00,16941,279.77,0,11853,3329,5,973,119,50,612
5420,2020-08-13 20:00:00,2020-08-13 16:00:00,17265,282.47,0,12196,3321,5,960,86,67,630
5421,2020-08-13 21:00:00,2020-08-13 17:00:00,17489,279.6,0,12222,3319,5,1166,56,85,636
5422,2020-08-13 22:00:00,2020-08-13 18:00:00,17342,278.96,0,12085,3314,5,1192,37,75,633
5423,2020-08-13 23:00:00,2020-08-13 19:00:00,16974,284.18,0,12079,3302,5,893,16,66,613
5424,2020-08-14 00:00:00,2020-08-13 20:00:00,16056,292.27,0,11731,3307,8,307,5,91,607
5425,2020-08-14 01:00:00,2020-08-13 21:00:00,15688,289.92,0,11341,3303,7,298,0,131,607
5426,2020-08-14 02:00:00,2020-08-13 22:00:00,14685,284.26,0,10334,3294,5,278,0,168,607
5427,2020-08-14 03:00:00,2020-08-13 23:00:00,13118,274.34,0,8752,3285,5,258,0,195,624
5428,2020-08-14 04:00:00,2020-08-14 00:00:00,12065,263.92,0,7617,3298,2,257,0,256,635
5429,2020-08-14 05:00:00,2020-08-14 01:00:00,11406,257.48,0,6959,3294,0,254,0,269,629
5430,2020-08-14 06:00:00,2020-08-14 02:00:00,11052,253.99,0,6620,3294,0,252,0,264,622
5431,2020-08-14 07:00:00,2020-08-14 03:00:00,10401,246.91,0,5967,3302,0,252,0,254,627
5432,2020-08-14 08:00:00,2020-08-14 04:00:00,10602,250.96,0,6205,3329,0,248,0,186,635
5433,2020-08-14 09:00:00,2020-08-14 05:00:00,10697,254.38,0,6369,3317,0,244,0,133,634
5434,2020-08-14 10:00:00,2020-08-14 06:00:00,10993,257.84,0,6680,3332,0,244,0,106,631
5435,2020-08-14 11:00:00,2020-08-14 07:00:00,11704,263.48,0,7346,3340,0,249,6,127,636
5436,2020-08-14 12:00:00,2020-08-14 08:00:00,12363,269.39,0,8016,3326,0,248,33,106,634
5437,2020-08-14 13:00:00,2020-08-14 09:00:00,12590,271.93,0,8256,3317,0,245,77,53,641
5438,2020-08-14 14:00:00,2020-08-14 10:00:00,13092,273.98,0,8706,3338,0,254,127,31,636
5439,2020-08-14 15:00:00,2020-08-14 11:00:00,13980,278.33,0,9503,3351,0,288,152,34,652
5440,2020-08-14 16:00:00,2020-08-14 12:00:00,14761,282.12,0,10249,3343,0,297,182,42,647
5441,2020-08-14 17:00:00,2020-08-14 13:00:00,15185,281.61,0,10559,3330,0,429,191,34,643
5442,2020-08-14 18:00:00,2020-08-14 14:00:00,15596,283.88,0,10962,3332,0,447,181,28,646
5443,2020-08-14 19:00:00,2020-08-14 15:00:00,16183,281.68,0,11313,3349,10,672,166,32,641
5444,2020-08-14 20:00:00,2020-08-14 16:00:00,16199,280.21,0,11274,3315,10,794,137,37,633
5445,2020-08-14 21:00:00,2020-08-14 17:00:00,16676,275.71,0,11434,3340,5,1118,111,33,635
5446,2020-08-14 22:00:00,2020-08-14 18:00:00,16729,274.31,0,11405,3314,5,1242,79,45,638
5447,2020-08-14 23:00:00,2020-08-14 19:00:00,15939,280.85,0,11080,3278,5,818,30,76,652
5448,2020-08-15 00:00:00,2020-08-14 20:00:00,15068,283.16,2,10495,3282,9,484,7,131,658
5449,2020-08-15 01:00:00,2020-08-14 21:00:00,14747,281.28,0,10202,3301,8,384,0,208,643
5450,2020-08-15 02:00:00,2020-08-14 22:00:00,14137,274.15,1,9465,3291,5,456,0,274,645
5451,2020-08-15 03:00:00,2020-08-14 23:00:00,12801,267.32,0,8241,3279,2,309,0,323,647
5452,2020-08-15 04:00:00,2020-08-15 00:00:00,11327,256.5,0,6846,3264,0,230,0,340,648
5453,2020-08-15 05:00:00,2020-08-15 01:00:00,10164,241.88,1,5616,3300,0,232,0,354,660
5454,2020-08-15 06:00:00,2020-08-15 02:00:00,9733,235.6,1,5162,3318,0,233,0,354,665
5455,2020-08-15 07:00:00,2020-08-15 03:00:00,9144,227.83,0,4598,3293,0,229,0,359,664
5456,2020-08-15 08:00:00,2020-08-15 04:00:00,8995,226.64,0,4477,3316,0,234,0,304,665
5457,2020-08-15 09:00:00,2020-08-15 05:00:00,8846,226.28,0,4378,3307,0,235,0,262,664
5458,2020-08-15 10:00:00,2020-08-15 06:00:00,8762,224.26,0,4264,3316,0,235,0,274,674
5459,2020-08-15 11:00:00,2020-08-15 07:00:00,8998,225.53,0,4434,3337,0,244,5,302,676
5460,2020-08-15 12:00:00,2020-08-15 08:00:00,9547,232.61,0,4967,3348,0,244,28,294,666
5461,2020-08-15 13:00:00,2020-08-15 09:00:00,10149,242.34,0,5576,3344,0,240,58,241,689
5462,2020-08-15 14:00:00,2020-08-15 10:00:00,10517,247.67,0,5977,3339,0,249,73,195,684
5463,2020-08-15 15:00:00,2020-08-15 11:00:00,10990,250.08,0,6376,3329,0,364,85,159,677
5464,2020-08-15 16:00:00,2020-08-15 12:00:00,11234,252.07,0,6599,3310,0,414,91,142,679
5465,2020-08-15 17:00:00,2020-08-15 13:00:00,11282,252.31,0,6621,3320,0,433,79,139,690
5466,2020-08-15 18:00:00,2020-08-15 14:00:00,11605,258.67,1,7003,3335,0,315,86,152,713
5467,2020-08-15 19:00:00,2020-08-15 15:00:00,11737,261.51,2,7174,3317,0,277,98,150,719
5468,2020-08-15 20:00:00,2020-08-15 16:00:00,11858,257.27,1,7118,3323,0,446,104,142,724
5469,2020-08-15 21:00:00,2020-08-15 17:00:00,12091,257.12,0,7291,3315,0,565,76,129,715
5470,2020-08-15 22:00:00,2020-08-15 18:00:00,12312,253.91,4,7336,3301,0,781,47,132,711
5471,2020-08-15 23:00:00,2020-08-15 19:00:00,12086,256.05,3,7262,3291,2,675,17,133,704
5472,2020-08-16 00:00:00,2020-08-15 20:00:00,11719,260.97,0,7135,3306,3,411,2,137,726
5473,2020-08-16 01:00:00,2020-08-15 21:00:00,11558,260.3,0,6991,3306,3,370,0,157,732
5474,2020-08-16 02:00:00,2020-08-15 22:00:00,11156,256.09,0,6594,3293,2,371,0,172,724
5475,2020-08-16 03:00:00,2020-08-15 23:00:00,10628,251.52,0,6109,3277,0,319,0,205,718
5476,2020-08-16 04:00:00,2020-08-16 00:00:00,9869,240.99,0,5302,3282,0,361,0,199,724
5477,2020-08-16 05:00:00,2020-08-16 01:00:00,9474,239.67,0,5011,3299,0,247,0,192,724
5478,2020-08-16 06:00:00,2020-08-16 02:00:00,9433,239.96,0,4974,3314,0,233,0,176,736
5479,2020-08-16 07:00:00,2020-08-16 03:00:00,9139,237.24,0,4729,3293,0,231,0,159,728
5480,2020-08-16 08:00:00,2020-08-16 04:00:00,8954,233.25,0,4507,3323,0,235,0,157,732
5481,2020-08-16 09:00:00,2020-08-16 05:00:00,9077,236.13,0,4649,3320,0,236,0,136,736
5482,2020-08-16 10:00:00,2020-08-16 06:00:00,9384,240.46,0,4965,3321,0,236,0,132,729
5483,2020-08-16 11:00:00,2020-08-16 07:00:00,9585,242.19,0,5124,3332,0,245,2,142,740
5484,2020-08-16 12:00:00,2020-08-16 08:00:00,9838,243.88,0,5330,3357,0,254,15,139,743
5485,2020-08-16 13:00:00,2020-08-16 09:00:00,10640,255.43,0,6200,3323,0,242,29,109,737
5486,2020-08-16 14:00:00,2020-08-16 10:00:00,10761,255.54,0,6310,3332,0,257,47,93,722
5487,2020-08-16 15:00:00,2020-08-16 11:00:00,10881,255.28,0,6397,3321,0,290,46,112,714
5488,2020-08-16 16:00:00,2020-08-16 12:00:00,11165,256.65,0,6635,3330,0,300,41,145,714
5489,2020-08-16 17:00:00,2020-08-16 13:00:00,11302,258.13,0,6800,3312,0,300,35,157,698
5490,2020-08-16 18:00:00,2020-08-16 14:00:00,11180,257.85,0,6691,3310,0,278,32,161,708
5491,2020-08-16 19:00:00,2020-08-16 15:00:00,10866,254.72,0,6385,3304,0,277,31,164,705
5492,2020-08-16 20:00:00,2020-08-16 16:00:00,10927,255.97,0,6470,3318,0,247,34,157,701
5493,2020-08-16 21:00:00,2020-08-16 17:00:00,11243,250.21,0,6495,3328,0,514,31,162,713
5494,2020-08-16 22:00:00,2020-08-16 18:00:00,11496,248.38,0,6617,3336,0,652,21,162,708
5495,2020-08-16 23:00:00,2020-08-16 19:00:00,11681,245.23,0,6654,3312,0,844,9,162,700
5496,2020-08-17 00:00:00,2020-08-16 20:00:00,11410,249.14,0,6601,3310,3,613,2,187,694
5497,2020-08-17 01:00:00,2020-08-16 21:00:00,11494,252.06,0,6743,3305,3,562,0,184,698
5498,2020-08-17 02:00:00,2020-08-16 22:00:00,11015,251.18,0,6390,3291,0,456,0,178,700
5499,2020-08-17 03:00:00,2020-08-16 23:00:00,10606,252.66,0,6136,3305,0,283,0,170,712
5500,2020-08-17 04:00:00,2020-08-17 00:00:00,9679,245.16,0,5330,3276,0,230,0,146,697
5501,2020-08-17 05:00:00,2020-08-17 01:00:00,9127,236.29,0,4733,3307,0,231,0,151,705
5502,2020-08-17 06:00:00,2020-08-17 02:00:00,9298,238.32,0,4888,3316,0,232,0,153,708
5503,2020-08-17 07:00:00,2020-08-17 03:00:00,8831,233.57,0,4476,3292,0,231,0,125,707
5504,2020-08-17 08:00:00,2020-08-17 04:00:00,8550,230.31,1,4226,3300,0,231,0,88,704
5505,2020-08-17 09:00:00,2020-08-17 05:00:00,8603,230.95,2,4254,3333,0,231,0,67,715
5506,2020-08-17 10:00:00,2020-08-17 06:00:00,8892,235.42,4,4554,3324,0,230,0,75,705
5507,2020-08-17 11:00:00,2020-08-17 07:00:00,9763,245.76,2,5389,3333,0,236,4,96,702
5508,2020-08-17 12:00:00,2020-08-17 08:00:00,10435,253.6,2,6044,3330,0,236,29,83,710
5509,2020-08-17 13:00:00,2020-08-17 09:00:00,11300,261.86,2,6892,3328,5,234,81,53,705
5510,2020-08-17 14:00:00,2020-08-17 10:00:00,11207,260.28,4,6764,3317,13,243,127,33,706
5511,2020-08-17 15:00:00,2020-08-17 11:00:00,11352,259.78,6,6852,3323,8,282,149,26,706
5512,2020-08-17 16:00:00,2020-08-17 12:00:00,11835,263.35,7,7316,3331,0,285,166,27,704
5513,2020-08-17 17:00:00,2020-08-17 13:00:00,12479,268.39,9,7934,3343,0,286,176,23,707
5514,2020-08-17 18:00:00,2020-08-17 14:00:00,12659,272.07,8,8188,3322,0,243,171,16,710
5515,2020-08-17 19:00:00,2020-08-17 15:00:00,13167,272.11,9,8564,3326,0,386,159,15,709
5516,2020-08-17 20:00:00,2020-08-17 16:00:00,13641,268.89,0,8796,3326,0,652,135,13,719
5517,2020-08-17 21:00:00,2020-08-17 17:00:00,14092,263.94,0,8927,3308,23,1005,100,21,708
5518,2020-08-17 22:00:00,2020-08-17 18:00:00,14189,262.61,5,8949,3310,16,1125,53,27,704
5519,2020-08-17 23:00:00,2020-08-17 19:00:00,13733,262.66,2,8661,3299,0,1022,17,35,698
5520,2020-08-18 00:00:00,2020-08-17 20:00:00,13425,270.59,5,8726,3302,0,653,2,41,696
5521,2020-08-18 01:00:00,2020-08-17 21:00:00,12993,271.69,3,8449,3293,0,472,0,78,699
5522,2020-08-18 02:00:00,2020-08-17 22:00:00,11982,267.7,2,7568,3274,0,310,0,122,706
5523,2020-08-18 03:00:00,2020-08-17 23:00:00,10845,259.92,1,6534,3260,0,219,0,134,696
5524,2020-08-18 04:00:00,2020-08-18 00:00:00,10059,250.35,1,5725,3275,0,227,0,136,694
5525,2020-08-18 05:00:00,2020-08-18 01:00:00,9377,238.99,3,4970,3303,0,226,0,179,695
5526,2020-08-18 06:00:00,2020-08-18 02:00:00,9244,236.41,2,4812,3307,0,226,0,196,702
5527,2020-08-18 07:00:00,2020-08-18 03:00:00,8919,232.86,1,4524,3291,0,227,0,177,700
5528,2020-08-18 08:00:00,2020-08-18 04:00:00,9030,233.45,0,4637,3320,0,225,0,165,682
5529,2020-08-18 09:00:00,2020-08-18 05:00:00,9144,235.65,1,4786,3321,0,221,0,148,666
5530,2020-08-18 10:00:00,2020-08-18 06:00:00,9343,238.85,2,4989,3327,0,224,0,133,668
5531,2020-08-18 11:00:00,2020-08-18 07:00:00,10105,245.98,0,5672,3339,0,236,2,183,673
5532,2020-08-18 12:00:00,2020-08-18 08:00:00,10715,252.85,0,6288,3323,0,245,26,168,666
5533,2020-08-18 13:00:00,2020-08-18 09:00:00,11069,255.38,0,6606,3320,0,243,82,152,665
5534,2020-08-18 14:00:00,2020-08-18 10:00:00,11746,257.6,1,7119,3361,0,258,143,184,680
5535,2020-08-18 15:00:00,2020-08-18 11:00:00,11953,257.86,0,7296,3315,0,293,173,210,665
5536,2020-08-18 16:00:00,2020-08-18 12:00:00,12170,258.22,0,7455,3325,1,296,189,237,668
5537,2020-08-18 17:00:00,2020-08-18 13:00:00,12846,262.89,0,8086,3335,0,317,186,252,670
5538,2020-08-18 18:00:00,2020-08-18 14:00:00,13415,263.02,0,8509,3320,0,494,171,260,661
5539,2020-08-18 19:00:00,2020-08-18 15:00:00,13730,265.49,0,8810,3320,0,540,166,223,670
5540,2020-08-18 20:00:00,2020-08-18 16:00:00,13868,264.03,0,8869,3313,0,658,152,215,661
5541,2020-08-18 21:00:00,2020-08-18 17:00:00,14536,251.86,0,8848,3336,0,1359,104,216,674
5542,2020-08-18 22:00:00,2020-08-18 18:00:00,14894,249.38,1,9001,3330,0,1600,82,213,666
5543,2020-08-18 23:00:00,2020-08-18 19:00:00,15108,252.91,0,9294,3309,1,1617,25,198,664
5544,2020-08-19 00:00:00,2020-08-18 20:00:00,14415,260.36,0,9109,3299,10,1076,3,260,659
5545,2020-08-19 01:00:00,2020-08-18 21:00:00,13524,261.77,0,8530,3301,9,640,0,383,662
5546,2020-08-19 02:00:00,2020-08-18 22:00:00,12436,260.26,0,7711,3289,5,380,0,387,663
5547,2020-08-19 03:00:00,2020-08-18 23:00:00,11085,253.87,0,6569,3282,5,223,0,343,664
5548,2020-08-19 04:00:00,2020-08-19 00:00:00,9947,240.54,0,5434,3280,2,218,0,350,663
5549,2020-08-19 05:00:00,2020-08-19 01:00:00,9486,231.11,0,4873,3315,0,218,0,403,677
5550,2020-08-19 06:00:00,2020-08-19 02:00:00,9405,229.64,0,4782,3307,0,219,0,418,679
5551,2020-08-19 07:00:00,2020-08-19 03:00:00,9274,224.49,0,4557,3303,0,217,0,508,688
5552,2020-08-19 08:00:00,2020-08-19 04:00:00,9250,224.04,0,4507,3325,0,221,0,493,704
5553,2020-08-19 09:00:00,2020-08-19 05:00:00,9397,227.63,0,4729,3322,0,220,0,449,677
5554,2020-08-19 10:00:00,2020-08-19 06:00:00,9328,229.45,0,4734,3328,0,220,0,370,676
5555,2020-08-19 11:00:00,2020-08-19 07:00:00,9625,233.07,0,5015,3341,0,225,5,364,674
5556,2020-08-19 12:00:00,2020-08-19 08:00:00,10543,245.87,0,5958,3349,0,227,30,304,674
5557,2020-08-19 13:00:00,2020-08-19 09:00:00,10751,250.13,0,6254,3308,0,219,77,240,652
5558,2020-08-19 14:00:00,2020-08-19 10:00:00,11006,252.51,0,6421,3325,0,222,104,232,701
5559,2020-08-19 15:00:00,2020-08-19 11:00:00,11080,249.48,0,6450,3314,0,273,136,250,657
5560,2020-08-19 16:00:00,2020-08-19 12:00:00,11935,251.44,0,7119,3333,0,452,143,250,638
5561,2020-08-19 17:00:00,2020-08-19 13:00:00,12266,252.79,0,7406,3319,0,572,116,226,627
5562,2020-08-19 18:00:00,2020-08-19 14:00:00,12186,258.57,0,7540,3310,0,388,85,235,628
5563,2020-08-19 19:00:00,2020-08-19 15:00:00,11919,255.78,0,7241,3302,0,355,82,297,643
5564,2020-08-19 20:00:00,2020-08-19 16:00:00,11527,250.39,0,6807,3291,0,359,113,317,639
5565,2020-08-19 21:00:00,2020-08-19 17:00:00,11797,247.25,0,6884,3324,0,535,100,311,643
5566,2020-08-19 22:00:00,2020-08-19 18:00:00,12359,242.17,0,7082,3329,0,962,55,283,648
5567,2020-08-19 23:00:00,2020-08-19 19:00:00,12574,246.73,0,7388,3310,0,972,25,237,641
5568,2020-08-20 00:00:00,2020-08-19 20:00:00,12186,255.37,0,7408,3308,3,522,3,299,643
5569,2020-08-20 01:00:00,2020-08-19 21:00:00,11918,253.52,0,7159,3302,3,436,0,372,646
5570,2020-08-20 02:00:00,2020-08-19 22:00:00,11058,248.42,0,6415,3293,0,266,0,435,650
5571,2020-08-20 03:00:00,2020-08-19 23:00:00,10214,237.61,0,5598,3312,0,221,0,465,619
5572,2020-08-20 04:00:00,2020-08-20 00:00:00,9613,227.82,0,4936,3313,0,217,0,515,633
5573,2020-08-20 05:00:00,2020-08-20 01:00:00,9417,227.1,0,4777,3304,0,216,0,474,645
5574,2020-08-20 06:00:00,2020-08-20 02:00:00,8896,220.3,0,4324,3320,0,216,0,410,626
5575,2020-08-20 07:00:00,2020-08-20 03:00:00,8803,220.52,0,4234,3313,0,217,0,388,652
5576,2020-08-20 08:00:00,2020-08-20 04:00:00,8830,220.3,0,4237,3314,0,217,0,406,657
5577,2020-08-20 09:00:00,2020-08-20 05:00:00,8875,219.02,0,4217,3316,2,221,0,454,666
5578,2020-08-20 10:00:00,2020-08-20 06:00:00,8958,218.94,0,4236,3321,13,221,0,491,676
5579,2020-08-20 11:00:00,2020-08-20 07:00:00,9495,226.29,0,4719,3349,13,229,4,490,691
5580,2020-08-20 12:00:00,2020-08-20 08:00:00,9941,235.73,0,5261,3328,13,227,32,399,681
5581,2020-08-20 13:00:00,2020-08-20 09:00:00,10137,238.59,0,5476,3324,13,219,95,336,673
5582,2020-08-20 14:00:00,2020-08-20 10:00:00,10284,237.84,0,5538,3331,15,225,153,343,680
5583,2020-08-20 15:00:00,2020-08-20 11:00:00,10362,238.46,0,5618,3320,13,261,188,289,673
5584,2020-08-20 16:00:00,2020-08-20 12:00:00,10443,240.81,0,5734,3317,13,269,194,242,675
5585,2020-08-20 17:00:00,2020-08-20 13:00:00,10813,246.29,0,6114,3321,14,301,176,199,687
5586,2020-08-20 18:00:00,2020-08-20 14:00:00,11231,253.62,0,6609,3308,15,242,174,192,690
5587,2020-08-20 19:00:00,2020-08-20 15:00:00,11488,255.61,0,6861,3312,14,241,177,201,682
5588,2020-08-20 20:00:00,2020-08-20 16:00:00,11787,258.77,0,7167,3310,13,230,171,213,684
5589,2020-08-20 21:00:00,2020-08-20 17:00:00,12479,254.37,0,7499,3330,10,605,136,211,688
5590,2020-08-20 22:00:00,2020-08-20 18:00:00,12913,247.88,0,7585,3321,0,1039,82,200,686
5591,2020-08-20 23:00:00,2020-08-20 19:00:00,12876,246.35,0,7523,3309,0,1153,27,189,676
5592,2020-08-21 00:00:00,2020-08-20 20:00:00,12254,255.11,4,7384,3283,2,702,3,198,679
5593,2020-08-21 01:00:00,2020-08-20 21:00:00,11921,251.96,5,7043,3303,3,679,0,205,683
5594,2020-08-21 02:00:00,2020-08-20 22:00:00,11186,258.62,1,6741,3289,3,253,0,209,690
5595,2020-08-21 03:00:00,2020-08-20 23:00:00,10450,251.95,3,6028,3287,0,221,0,215,696
5596,2020-08-21 04:00:00,2020-08-21 00:00:00,9490,240.45,2,5108,3262,0,212,0,227,679
5597,2020-08-21 05:00:00,2020-08-21 01:00:00,8998,233.41,1,4588,3300,0,214,0,196,699
5598,2020-08-21 06:00:00,2020-08-21 02:00:00,8794,230.23,0,4377,3310,0,213,0,190,705
5599,2020-08-21 07:00:00,2020-08-21 03:00:00,8779,228.47,0,4330,3319,0,214,0,214,702
5600,2020-08-21 08:00:00,2020-08-21 04:00:00,8916,229.51,6,4431,3315,0,213,0,252,700
5601,2020-08-21 09:00:00,2020-08-21 05:00:00,8735,223.5,6,4166,3317,0,212,0,328,707
5602,2020-08-21 10:00:00,2020-08-21 06:00:00,8835,222.88,4,4229,3326,0,210,0,368,698
5603,2020-08-21 11:00:00,2020-08-21 07:00:00,9415,227.85,2,4706,3343,0,221,3,440,700
5604,2020-08-21 12:00:00,2020-08-21 08:00:00,9702,231.06,5,4957,3323,0,219,29,466,702
5605,2020-08-21 13:00:00,2020-08-21 09:00:00,10198,236.56,4,5438,3329,0,213,77,446,691
5606,2020-08-21 14:00:00,2020-08-21 10:00:00,10742,241.97,3,5931,3345,0,220,131,412,700
5607,2020-08-21 15:00:00,2020-08-21 11:00:00,11165,248.51,2,6424,3327,0,250,169,304,689
5608,2020-08-21 16:00:00,2020-08-21 12:00:00,11699,253.61,1,6929,3342,0,263,186,278,700
5609,2020-08-21 17:00:00,2020-08-21 13:00:00,12502,260.49,0,7696,3336,0,272,194,293,712
5610,2020-08-21 18:00:00,2020-08-21 14:00:00,13329,269.32,0,8580,3333,0,219,188,287,722
5611,2020-08-21 19:00:00,2020-08-21 15:00:00,13967,272.39,0,9165,3330,0,288,182,283,719
5612,2020-08-21 20:00:00,2020-08-21 16:00:00,14514,268.3,0,9414,3337,1,598,160,290,714
5613,2020-08-21 21:00:00,2020-08-21 17:00:00,15375,260.75,0,9717,3328,8,1247,120,241,714
5614,2020-08-21 22:00:00,2020-08-21 18:00:00,15506,260.2,0,9794,3313,0,1402,67,216,715
5615,2020-08-21 23:00:00,2020-08-21 19:00:00,15114,265.58,0,9740,3297,2,1155,23,185,712
5616,2020-08-22 00:00:00,2020-08-21 20:00:00,14586,275.54,1,9742,3301,5,689,3,129,716
5617,2020-08-22 01:00:00,2020-08-21 21:00:00,14228,276.75,0,9528,3303,5,562,0,117,714
5618,2020-08-22 02:00:00,2020-08-21 22:00:00,13564,276.74,0,9037,3295,3,393,0,125,711
5619,2020-08-22 03:00:00,2020-08-21 23:00:00,12483,273.7,0,8118,3285,3,238,0,123,716
5620,2020-08-22 04:00:00,2020-08-22 00:00:00,11485,265.46,0,7107,3307,0,208,0,134,729
5621,2020-08-22 05:00:00,2020-08-22 01:00:00,10852,259.29,0,6482,3295,0,209,0,144,723
5622,2020-08-22 06:00:00,2020-08-22 02:00:00,10125,252.89,0,5788,3294,0,208,0,107,729
5623,2020-08-22 07:00:00,2020-08-22 03:00:00,10046,252.5,0,5729,3309,0,208,0,75,725
5624,2020-08-22 08:00:00,2020-08-22 04:00:00,9712,248.12,0,5410,3312,0,208,0,73,710
5625,2020-08-22 09:00:00,2020-08-22 05:00:00,9872,249.7,0,5593,3322,0,209,0,60,688
5626,2020-08-22 10:00:00,2020-08-22 06:00:00,9807,249.67,0,5588,3309,0,210,0,38,663
5627,2020-08-22 11:00:00,2020-08-22 07:00:00,10027,251.71,0,5760,3320,0,221,4,39,683
5628,2020-08-22 12:00:00,2020-08-22 08:00:00,10581,256.81,0,6275,3336,0,224,31,27,688
5629,2020-08-22 13:00:00,2020-08-22 09:00:00,11135,261.54,0,6808,3332,0,218,65,28,684
5630,2020-08-22 14:00:00,2020-08-22 10:00:00,11497,263.14,0,7112,3324,0,225,118,33,685
5631,2020-08-22 15:00:00,2020-08-22 11:00:00,11875,264.6,0,7436,3316,3,262,155,26,678
5632,2020-08-22 16:00:00,2020-08-22 12:00:00,12854,270.6,0,8314,3341,28,270,184,37,679
5633,2020-08-22 17:00:00,2020-08-22 13:00:00,13332,274.26,6,8759,3318,58,282,176,58,673
5634,2020-08-22 18:00:00,2020-08-22 14:00:00,14103,276.21,4,9264,3321,187,400,171,80,676
5635,2020-08-22 19:00:00,2020-08-22 15:00:00,14585,275.73,0,9704,3317,100,528,164,93,679
5636,2020-08-22 20:00:00,2020-08-22 16:00:00,14809,274.33,1,9925,3311,9,664,117,111,671
5637,2020-08-22 21:00:00,2020-08-22 17:00:00,15204,269.78,0,10043,3316,0,966,85,122,670
5638,2020-08-22 22:00:00,2020-08-22 18:00:00,15589,265.32,0,10111,3317,2,1309,50,114,685
5639,2020-08-22 23:00:00,2020-08-22 19:00:00,15325,267.15,0,10006,3303,5,1222,21,90,678
5640,2020-08-23 00:00:00,2020-08-22 20:00:00,14571,276.25,0,9826,3302,5,648,2,114,674
5641,2020-08-23 01:00:00,2020-08-22 21:00:00,14151,279.59,0,9634,3304,5,417,0,113,678
5642,2020-08-23 02:00:00,2020-08-22 22:00:00,13544,279.92,0,9186,3293,5,262,0,119,679
5643,2020-08-23 03:00:00,2020-08-22 23:00:00,12342,273.11,0,8057,3283,5,199,0,124,674
5644,2020-08-23 04:00:00,2020-08-23 00:00:00,11166,262.23,0,6850,3285,5,198,0,147,681
5645,2020-08-23 05:00:00,2020-08-23 01:00:00,10580,255.35,0,6231,3313,0,203,0,144,689
5646,2020-08-23 06:00:00,2020-08-23 02:00:00,10275,252.78,0,5949,3305,0,203,0,129,689
5647,2020-08-23 07:00:00,2020-08-23 03:00:00,9923,248.95,0,5608,3309,0,204,0,115,688
5648,2020-08-23 08:00:00,2020-08-23 04:00:00,9851,249.63,0,5587,3309,0,202,0,72,682
5649,2020-08-23 09:00:00,2020-08-23 05:00:00,9547,246.78,0,5313,3304,0,200,0,52,679
5650,2020-08-23 10:00:00,2020-08-23 06:00:00,9487,246.23,0,5249,3315,0,203,0,35,685
5651,2020-08-23 11:00:00,2020-08-23 07:00:00,9329,243.95,0,5094,3303,0,209,3,40,680
