,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_other_production_forecast
2379,04/10/2019 03:00:00,2019-04-09 23:00:00,288.16,0,5590,3865,0,978,0,105,550,0
2380,04/10/2019 04:00:00,2019-04-10 00:00:00,268.29,0,4585,3836,0,1010,0,97,552,0
2381,04/10/2019 05:00:00,2019-04-10 01:00:00,253.13,0,3936,3866,0,982,0,101,558,0
2382,04/10/2019 06:00:00,2019-04-10 02:00:00,246.6,0,3661,3874,0,960,0,99,562,0
2383,04/10/2019 07:00:00,2019-04-10 03:00:00,247.76,0,3667,3879,0,916,0,99,563,0
2384,04/10/2019 08:00:00,2019-04-10 04:00:00,251,0,3803,3888,0,904,0,106,559,0
2385,04/10/2019 09:00:00,2019-04-10 05:00:00,257.28,0,4081,3889,0,909,0,100,544,0
2386,04/10/2019 10:00:00,2019-04-10 06:00:00,267.15,0,4585,3926,0,940,0,100,541,0
2387,04/10/2019 11:00:00,2019-04-10 07:00:00,272.11,0,5405,3895,0,1493,1,99,542,0
2388,04/10/2019 12:00:00,2019-04-10 08:00:00,275.98,0,5764,3867,0,1626,4,111,536,0
2389,04/10/2019 13:00:00,2019-04-10 09:00:00,279.56,0,5729,3861,0,1432,15,95,529,0
2390,04/10/2019 14:00:00,2019-04-10 10:00:00,281.2,0,5644,3870,0,1282,22,80,525,0
2391,04/10/2019 15:00:00,2019-04-10 11:00:00,281.47,0,5551,3865,0,1194,32,77,525,0
2392,04/10/2019 16:00:00,2019-04-10 12:00:00,280.51,0,5431,3870,0,1122,33,91,528,0
2393,04/10/2019 17:00:00,2019-04-10 13:00:00,281.25,0,5455,3871,0,1108,40,98,536,0
2394,04/10/2019 18:00:00,2019-04-10 14:00:00,278.82,0,5304,3840,0,1098,39,113,531,0
2395,04/10/2019 19:00:00,2019-04-10 15:00:00,273.08,0,5089,3863,0,1104,48,120,520,0
2396,04/10/2019 20:00:00,2019-04-10 16:00:00,275.6,0,5247,3882,0,1074,53,143,515,0
2397,04/10/2019 21:00:00,2019-04-10 17:00:00,280.42,0,5477,3881,0,1045,40,171,518,0
2398,04/10/2019 22:00:00,2019-04-10 18:00:00,282.04,0,5656,3873,0,1104,21,201,512,0
2399,04/10/2019 23:00:00,2019-04-10 19:00:00,286.4,0,6071,3877,0,1230,7,204,504,0
2400,04/11/2019 00:00:00,2019-04-10 20:00:00,284.69,0,6357,3894,0,1513,1,230,516,0
2401,04/11/2019 01:00:00,2019-04-10 21:00:00,279.45,0,6229,3840,0,1686,0,256,511,0
2402,04/11/2019 02:00:00,2019-04-10 22:00:00,282.93,0,5871,3813,0,1172,0,344,514,0
2403,04/11/2019 03:00:00,2019-04-10 23:00:00,266.59,0,4852,3810,0,950,0,399,504,0
2404,04/11/2019 04:00:00,2019-04-11 00:00:00,243.16,0,3942,3834,0,989,0,430,503,0
2405,04/11/2019 05:00:00,2019-04-11 01:00:00,229.77,0,3455,3831,0,986,0,452,504,0
2406,04/11/2019 06:00:00,2019-04-11 02:00:00,226.82,0,3412,3859,0,994,0,484,501,0
2407,04/11/2019 07:00:00,2019-04-11 03:00:00,226.33,0,3360,3850,0,960,0,502,510,0
2408,04/11/2019 08:00:00,2019-04-11 04:00:00,223.13,0,3289,3852,0,950,0,527,496,0
2409,04/11/2019 09:00:00,2019-04-11 05:00:00,226.8,0,3545,3898,0,1036,0,562,498,0
2410,04/11/2019 10:00:00,2019-04-11 06:00:00,245.38,0,4311,3910,0,1065,0,574,502,0
2411,04/11/2019 11:00:00,2019-04-11 07:00:00,261.3,1,5156,3925,0,1172,1,577,505,0
2412,04/11/2019 12:00:00,2019-04-11 08:00:00,264.27,0,5447,3881,0,1334,18,563,497,0
2413,04/11/2019 13:00:00,2019-04-11 09:00:00,267.28,1,5260,3878,0,1051,49,501,492,0
2414,04/11/2019 14:00:00,2019-04-11 10:00:00,259.52,0,4831,3871,0,1036,77,438,486,0
2415,04/11/2019 15:00:00,2019-04-11 11:00:00,252.69,0,4566,3886,0,1080,93,422,492,0
2416,04/11/2019 16:00:00,2019-04-11 12:00:00,259.67,0,4731,3818,0,1069,98,353,492,0
2417,04/11/2019 17:00:00,2019-04-11 13:00:00,270.1,0,5021,3659,0,1060,100,336,490,0
2418,04/11/2019 18:00:00,2019-04-11 14:00:00,278.36,0,5113,3461,1,1046,104,286,489,0
2419,04/11/2019 19:00:00,2019-04-11 15:00:00,285.06,0,5165,3336,41,1045,97,253,489,0
2420,04/11/2019 20:00:00,2019-04-11 16:00:00,292.64,0,5327,3263,88,1089,55,219,493,0
2421,04/11/2019 21:00:00,2019-04-11 17:00:00,293.48,0,5584,3219,7,1220,39,209,501,0
2422,04/11/2019 22:00:00,2019-04-11 18:00:00,296.79,0,5890,3085,0,1420,23,236,499,0
2423,04/11/2019 23:00:00,2019-04-11 19:00:00,302.67,0,6233,3014,4,1531,14,209,499,0
2424,04/12/2019 00:00:00,2019-04-11 20:00:00,308.31,0,6641,2962,27,1641,12,232,512,0
2425,04/12/2019 01:00:00,2019-04-11 21:00:00,303.37,0,6525,2926,0,1727,11,266,499,0
2426,04/12/2019 02:00:00,2019-04-11 22:00:00,308.94,0,6068,2864,0,1294,11,233,493,0
2427,04/12/2019 03:00:00,2019-04-11 23:00:00,302.01,0,5188,2739,0,1131,11,195,485,0
2428,04/12/2019 04:00:00,2019-04-12 00:00:00,286.27,0,4285,2765,0,1012,11,179,490,0
2429,04/12/2019 05:00:00,2019-04-12 01:00:00,280.05,0,3866,2752,0,937,11,137,489,0
2430,04/12/2019 06:00:00,2019-04-12 02:00:00,272.57,0,3574,2779,0,924,11,122,494,0
2431,04/12/2019 07:00:00,2019-04-12 03:00:00,270.4,0,3448,2773,0,920,11,103,501,0
2432,04/12/2019 08:00:00,2019-04-12 04:00:00,268.97,0,3412,2806,0,928,11,93,512,0
2433,04/12/2019 09:00:00,2019-04-12 05:00:00,279.1,0,3786,2811,0,932,11,71,503,0
2434,04/12/2019 10:00:00,2019-04-12 06:00:00,302.05,0,4779,2829,0,953,11,63,524,0
2435,04/12/2019 11:00:00,2019-04-12 07:00:00,319.74,0,6048,2824,0,1138,8,66,522,0
2436,04/12/2019 12:00:00,2019-04-12 08:00:00,322.17,0,6731,2806,0,1451,8,72,524,0
2437,04/12/2019 13:00:00,2019-04-12 09:00:00,315.19,0,6926,2808,0,1827,15,87,528,0
2438,04/12/2019 14:00:00,2019-04-12 10:00:00,322.67,0,7124,2782,48,1686,18,117,534,0
2439,04/12/2019 15:00:00,2019-04-12 11:00:00,323.32,0,7140,2781,7,1582,24,151,533,0
2440,04/12/2019 16:00:00,2019-04-12 12:00:00,325.02,0,7100,2776,0,1465,28,163,527,0
2441,04/12/2019 17:00:00,2019-04-12 13:00:00,322.11,0,6690,2769,0,1308,33,199,520,0
2442,04/12/2019 18:00:00,2019-04-12 14:00:00,324.45,0,6528,2769,0,1085,37,234,517,0
2443,04/12/2019 19:00:00,2019-04-12 15:00:00,319.17,0,6265,2783,0,1063,29,284,509,0
2444,04/12/2019 20:00:00,2019-04-12 16:00:00,317.24,0,6166,2785,0,1054,22,326,522,0
2445,04/12/2019 21:00:00,2019-04-12 17:00:00,316.25,0,6208,2790,0,1089,18,358,528,0
2446,04/12/2019 22:00:00,2019-04-12 18:00:00,305.2,0,6084,2791,0,1427,13,392,542,0
2447,04/12/2019 23:00:00,2019-04-12 19:00:00,303.79,0,6113,2784,0,1454,8,457,547,0
2448,04/13/2019 00:00:00,2019-04-12 20:00:00,309.09,0,6398,2787,0,1362,4,519,549,0
2449,04/13/2019 01:00:00,2019-04-12 21:00:00,304.62,0,6213,2767,0,1398,4,550,538,0
2450,04/13/2019 02:00:00,2019-04-12 22:00:00,299.19,1,5586,2724,0,1228,4,544,528,0
2451,04/13/2019 03:00:00,2019-04-12 23:00:00,281.65,1,4475,2722,0,1020,4,572,525,0
2452,04/13/2019 04:00:00,2019-04-13 00:00:00,260.71,0,3648,2748,0,990,4,605,531,0
2453,04/13/2019 05:00:00,2019-04-13 01:00:00,246.73,0,3083,2753,0,932,4,581,533,0
2454,04/13/2019 06:00:00,2019-04-13 02:00:00,241.46,1,2941,2785,0,915,4,599,535,0
2455,04/13/2019 07:00:00,2019-04-13 03:00:00,244.89,1,3085,2785,0,917,4,632,534,0
2456,04/13/2019 08:00:00,2019-04-13 04:00:00,244.94,4,3107,2789,0,944,4,635,536,0
2457,04/13/2019 09:00:00,2019-04-13 05:00:00,238.42,2,2949,2778,0,999,4,638,533,0
2458,04/13/2019 10:00:00,2019-04-13 06:00:00,240.85,1,3077,2795,0,1022,4,666,540,0
2459,04/13/2019 11:00:00,2019-04-13 07:00:00,249.71,0,3307,2808,0,1032,4,572,540,0
2460,04/13/2019 12:00:00,2019-04-13 08:00:00,260.57,0,3799,2807,0,1116,8,567,531,0
2461,04/13/2019 13:00:00,2019-04-13 09:00:00,267.8,0,4356,2808,0,1352,15,571,532,0
2462,04/13/2019 14:00:00,2019-04-13 10:00:00,276.68,0,4712,2786,0,1423,29,469,527,0
2463,04/13/2019 15:00:00,2019-04-13 11:00:00,275.46,0,4692,2779,0,1522,40,397,524,0
2464,04/13/2019 16:00:00,2019-04-13 12:00:00,276.8,0,4617,2776,0,1502,48,308,528,0
2465,04/13/2019 17:00:00,2019-04-13 13:00:00,273.84,0,4149,2744,0,1231,72,297,525,0
2466,04/13/2019 18:00:00,2019-04-13 14:00:00,261.47,0,3612,2784,0,1095,96,333,532,0
2467,04/13/2019 19:00:00,2019-04-13 15:00:00,257.15,0,3466,2774,0,1064,96,388,535,0
2468,04/13/2019 20:00:00,2019-04-13 16:00:00,260.42,0,3683,2804,0,1071,80,463,539,0
2469,04/13/2019 21:00:00,2019-04-13 17:00:00,263.82,0,3831,2803,0,1066,52,504,536,0
2470,04/13/2019 22:00:00,2019-04-13 18:00:00,265.71,0,3990,2795,0,1159,33,515,536,0
2471,04/13/2019 23:00:00,2019-04-13 19:00:00,267.84,0,4257,2797,0,1315,12,546,540,0
2472,04/14/2019 00:00:00,2019-04-13 20:00:00,272.37,0,4573,2815,0,1368,5,591,545,0
2473,04/14/2019 01:00:00,2019-04-13 21:00:00,264.59,0,4436,2774,0,1596,4,593,542,0
2474,04/14/2019 02:00:00,2019-04-13 22:00:00,264.81,0,4247,2761,0,1357,4,646,536,0
2475,04/14/2019 03:00:00,2019-04-13 23:00:00,254.38,0,3658,2738,0,1131,4,713,531,0
2476,04/14/2019 04:00:00,2019-04-14 00:00:00,237.15,0,3018,2751,0,1054,4,746,541,0
2477,04/14/2019 05:00:00,2019-04-14 01:00:00,217.02,0,2480,2774,0,1089,4,775,543,0
2478,04/14/2019 06:00:00,2019-04-14 02:00:00,219.06,0,2527,2785,0,1124,4,724,546,0
2479,04/14/2019 07:00:00,2019-04-14 03:00:00,219.37,0,2536,2797,0,1119,4,724,549,0
2480,04/14/2019 08:00:00,2019-04-14 04:00:00,222.61,0,2642,2784,0,1105,4,761,547,0
2481,04/14/2019 09:00:00,2019-04-14 05:00:00,236.73,0,2919,2774,0,1104,4,586,544,0
2482,04/14/2019 10:00:00,2019-04-14 06:00:00,232.78,0,2776,2793,0,1105,4,550,548,0
2483,04/14/2019 11:00:00,2019-04-14 07:00:00,231.4,0,2661,2747,0,1050,5,639,585,0
2484,04/14/2019 12:00:00,2019-04-14 08:00:00,239.96,0,2822,2806,0,1074,16,493,613,0
2485,04/14/2019 13:00:00,2019-04-14 09:00:00,262.4,0,3532,2801,0,1121,30,391,616,0
2486,04/14/2019 14:00:00,2019-04-14 10:00:00,259.27,0,3422,2764,0,1153,47,361,601,0
2487,04/14/2019 15:00:00,2019-04-14 11:00:00,255.88,0,3342,2797,0,1165,59,360,609,0
2488,04/14/2019 16:00:00,2019-04-14 12:00:00,272.59,0,3839,2783,0,1133,55,284,606,0
2489,04/14/2019 17:00:00,2019-04-14 13:00:00,265.84,0,3468,2756,0,1089,74,223,596,0
2490,04/14/2019 18:00:00,2019-04-14 14:00:00,254.57,1,3089,2785,0,1135,80,174,603,0
2491,04/14/2019 19:00:00,2019-04-14 15:00:00,268.08,0,3522,2798,0,1162,62,111,604,0
2492,04/14/2019 20:00:00,2019-04-14 16:00:00,284.51,0,4139,2810,0,1163,45,88,609,0
2493,04/14/2019 21:00:00,2019-04-14 17:00:00,296.14,0,4784,2806,0,1273,22,89,612,0
2494,04/14/2019 22:00:00,2019-04-14 18:00:00,300.48,0,5075,2784,0,1351,14,82,606,0
2495,04/14/2019 23:00:00,2019-04-14 19:00:00,295.44,0,5181,2778,0,1608,10,100,610,0
2496,04/15/2019 00:00:00,2019-04-14 20:00:00,293.16,0,5319,2792,0,1708,9,158,601,0
2497,04/15/2019 01:00:00,2019-04-14 21:00:00,286.14,0,5066,2762,0,1733,9,227,588,0
2498,04/15/2019 02:00:00,2019-04-14 22:00:00,293.24,0,4679,2743,0,1147,9,287,597,0
2499,04/15/2019 03:00:00,2019-04-14 23:00:00,287.03,0,4099,2771,6,789,9,405,604,0
2500,04/15/2019 04:00:00,2019-04-15 00:00:00,267.27,0,3423,2763,5,791,9,466,589,0
2501,04/15/2019 05:00:00,2019-04-15 01:00:00,250.92,0,2894,2758,4,823,9,453,585,0
2502,04/15/2019 06:00:00,2019-04-15 02:00:00,235.64,0,2529,2766,2,827,9,536,585,0
2503,04/15/2019 07:00:00,2019-04-15 03:00:00,229.15,0,2410,2784,0,831,9,595,590,0
2504,04/15/2019 08:00:00,2019-04-15 04:00:00,231.59,0,2494,2805,0,807,9,630,597,0
2505,04/15/2019 09:00:00,2019-04-15 05:00:00,240.12,0,2727,2785,0,779,9,653,595,0
2506,04/15/2019 10:00:00,2019-04-15 06:00:00,264.34,0,3530,2789,0,775,9,626,583,0
2507,04/15/2019 11:00:00,2019-04-15 07:00:00,288.79,0,4380,2786,0,798,9,488,581,0
2508,04/15/2019 12:00:00,2019-04-15 08:00:00,312.3,0,5455,2792,0,833,10,353,563,0
2509,04/15/2019 13:00:00,2019-04-15 09:00:00,319.9,0,6067,2789,0,1006,17,297,581,0
2510,04/15/2019 14:00:00,2019-04-15 10:00:00,325.92,0,6134,2786,0,858,45,252,586,0
2511,04/15/2019 15:00:00,2019-04-15 11:00:00,325.64,7,6287,2785,0,1005,35,218,583,0
2512,04/15/2019 16:00:00,2019-04-15 12:00:00,328.24,16,6272,2782,0,864,44,259,578,0
2513,04/15/2019 17:00:00,2019-04-15 13:00:00,321.29,16,5995,2806,0,870,62,311,583,0
2514,04/15/2019 18:00:00,2019-04-15 14:00:00,321.58,16,5939,2793,0,886,37,292,584,0
2515,04/15/2019 19:00:00,2019-04-15 15:00:00,322.08,14,6055,2777,0,919,28,322,580,0
2516,04/15/2019 20:00:00,2019-04-15 16:00:00,317.69,14,5923,2778,0,929,32,394,586,0
2517,04/15/2019 21:00:00,2019-04-15 17:00:00,313.37,7,5787,2782,0,924,32,460,589,0
2518,04/15/2019 22:00:00,2019-04-15 18:00:00,317.15,2,6122,2793,0,931,25,505,594,0
2519,04/15/2019 23:00:00,2019-04-15 19:00:00,313.51,5,6201,2790,0,1057,15,577,592,0
2520,04/16/2019 00:00:00,2019-04-15 20:00:00,312.6,8,6395,2789,0,1208,9,606,603,0
2521,04/16/2019 01:00:00,2019-04-15 21:00:00,306.13,7,6176,2772,0,1276,0,681,602,0
2522,04/16/2019 02:00:00,2019-04-15 22:00:00,289.83,6,5202,2747,0,1210,0,770,622,0
2523,04/16/2019 03:00:00,2019-04-15 23:00:00,275.74,1,4299,2742,0,1004,0,782,616,0
2524,04/16/2019 04:00:00,2019-04-16 00:00:00,263.26,0,3725,2759,0,924,0,792,617,0
2525,04/16/2019 05:00:00,2019-04-16 01:00:00,235.4,0,2861,2780,0,1013,0,812,622,0
2526,04/16/2019 06:00:00,2019-04-16 02:00:00,222.7,1,2543,2820,0,1048,0,855,635,0
2527,04/16/2019 07:00:00,2019-04-16 03:00:00,230.94,0,2803,2781,0,1063,0,868,626,0
2528,04/16/2019 08:00:00,2019-04-16 04:00:00,237.06,1,2975,2777,0,1069,0,839,625,0
2529,04/16/2019 09:00:00,2019-04-16 05:00:00,238.78,0,3059,2797,0,1075,0,839,624,0
2530,04/16/2019 10:00:00,2019-04-16 06:00:00,243.6,0,3313,2818,0,1187,0,825,633,0
2531,04/16/2019 11:00:00,2019-04-16 07:00:00,252.06,0,4213,2818,0,1758,1,853,627,0
2532,04/16/2019 12:00:00,2019-04-16 08:00:00,258.5,0,4627,2780,0,1900,11,857,621,0
2533,04/16/2019 13:00:00,2019-04-16 09:00:00,261.28,0,4461,2764,0,1642,38,828,624,0
2534,04/16/2019 14:00:00,2019-04-16 10:00:00,265.95,0,4210,2768,0,1183,67,836,631,0
2535,04/16/2019 15:00:00,2019-04-16 11:00:00,250.34,0,3623,2767,0,1159,87,940,659,0
2536,04/16/2019 16:00:00,2019-04-16 12:00:00,238.5,0,3254,2782,0,1166,92,1005,668,0
2537,04/16/2019 17:00:00,2019-04-16 13:00:00,242.54,0,3450,2789,0,1177,93,1006,651,0
2538,04/16/2019 18:00:00,2019-04-16 14:00:00,242.68,0,3447,2775,0,1167,91,993,636,0
2539,04/16/2019 19:00:00,2019-04-16 15:00:00,241.89,1,3427,2780,0,1169,91,1006,640,0
2540,04/16/2019 20:00:00,2019-04-16 16:00:00,249.82,0,3746,2777,0,1179,88,1016,639,0
2541,04/16/2019 21:00:00,2019-04-16 17:00:00,249.35,0,3725,2780,0,1200,61,1014,639,0
2542,04/16/2019 22:00:00,2019-04-16 18:00:00,265.25,0,4578,2787,0,1390,31,1009,634,0
2543,04/16/2019 23:00:00,2019-04-16 19:00:00,265.73,0,4907,2779,0,1763,7,959,637,0
2544,04/17/2019 00:00:00,2019-04-16 20:00:00,263.93,0,4956,2771,0,1961,1,907,637,0
2545,04/17/2019 01:00:00,2019-04-16 21:00:00,262.37,8,4963,2752,0,2136,0,858,639,0
2546,04/17/2019 02:00:00,2019-04-16 22:00:00,273.86,11,4771,2731,0,1561,0,766,632,0
2547,04/17/2019 03:00:00,2019-04-16 23:00:00,265.59,13,3878,2718,0,1203,0,666,626,0
2548,04/17/2019 04:00:00,2019-04-17 00:00:00,251.34,16,3273,2744,0,1166,0,638,635,0
2549,04/17/2019 05:00:00,2019-04-17 01:00:00,227.74,20,2510,2739,0,1140,0,671,632,0
2550,04/17/2019 06:00:00,2019-04-17 02:00:00,230.67,18,2600,2782,0,1147,0,628,636,0
2551,04/17/2019 07:00:00,2019-04-17 03:00:00,235.8,9,2693,2767,0,1152,0,546,638,0
2552,04/17/2019 08:00:00,2019-04-17 04:00:00,239.24,5,2749,2781,0,1156,0,480,647,0
2553,04/17/2019 09:00:00,2019-04-17 05:00:00,251.23,4,3140,2774,0,1162,0,427,620,0
2554,04/17/2019 10:00:00,2019-04-17 06:00:00,261.62,3,3626,2819,0,1224,0,450,633,0
2555,04/17/2019 11:00:00,2019-04-17 07:00:00,277.65,1,4565,2806,0,1445,2,457,626,0
2556,04/17/2019 12:00:00,2019-04-17 08:00:00,287.62,3,5072,2772,0,1572,18,368,622,0
2557,04/17/2019 13:00:00,2019-04-17 09:00:00,290.63,3,5007,2764,0,1365,51,355,601,0
2558,04/17/2019 14:00:00,2019-04-17 10:00:00,282.57,2,4521,2772,0,1204,80,389,592,0
2559,04/17/2019 15:00:00,2019-04-17 11:00:00,276.26,2,4288,2762,0,1205,94,403,578,0
2560,04/17/2019 16:00:00,2019-04-17 12:00:00,265.09,10,3841,2767,0,1213,98,402,568,0
2561,04/17/2019 17:00:00,2019-04-17 13:00:00,262.72,4,3757,2775,0,1235,98,368,568,0
2562,04/17/2019 18:00:00,2019-04-17 14:00:00,266.96,3,3902,2777,0,1240,98,336,566,0
2563,04/17/2019 19:00:00,2019-04-17 15:00:00,264.93,8,3746,2765,18,1240,98,328,571,0
2564,04/17/2019 20:00:00,2019-04-17 16:00:00,275.98,4,4127,2770,2,1212,89,286,582,0
2565,04/17/2019 21:00:00,2019-04-17 17:00:00,281.29,4,4260,2772,29,1208,66,266,580,0
2566,04/17/2019 22:00:00,2019-04-17 18:00:00,293.21,3,4861,2777,0,1269,35,220,578,0
2567,04/17/2019 23:00:00,2019-04-17 19:00:00,290.01,3,5176,2773,0,1729,9,147,579,0
2568,04/18/2019 00:00:00,2019-04-17 20:00:00,284.82,4,5349,2789,0,2123,1,98,583,0
2569,04/18/2019 01:00:00,2019-04-17 21:00:00,283.85,6,5463,2753,0,2295,0,91,577,0
2570,04/18/2019 02:00:00,2019-04-17 22:00:00,291.52,4,5182,2752,0,1759,0,102,582,0
2571,04/18/2019 03:00:00,2019-04-17 23:00:00,283.8,6,4375,2738,0,1427,0,106,573,0
2572,04/18/2019 04:00:00,2019-04-18 00:00:00,268.35,2,3513,2735,0,1234,0,115,585,0
2573,04/18/2019 05:00:00,2019-04-18 01:00:00,262.53,4,3205,2771,0,1144,0,118,607,0
2574,04/18/2019 06:00:00,2019-04-18 02:00:00,255.44,3,2999,2750,0,1157,0,140,599,0
2575,04/18/2019 07:00:00,2019-04-18 03:00:00,251.26,1,2962,2767,0,1184,0,191,600,0
2576,04/18/2019 08:00:00,2019-04-18 04:00:00,250.49,2,2937,2768,0,1138,0,241,603,0
2577,04/18/2019 09:00:00,2019-04-18 05:00:00,258.96,0,3280,2802,0,1151,0,274,618,0
2578,04/18/2019 10:00:00,2019-04-18 06:00:00,273.11,3,3905,2797,0,1197,0,312,613,0
2579,04/18/2019 11:00:00,2019-04-18 07:00:00,286.58,2,4784,2812,0,1337,0,382,615,0
2580,04/18/2019 12:00:00,2019-04-18 08:00:00,304.8,3,5824,2804,0,1362,6,397,611,0
2581,04/18/2019 13:00:00,2019-04-18 09:00:00,299.04,2,6070,2787,0,1805,15,367,613,0
2582,04/18/2019 14:00:00,2019-04-18 10:00:00,297.89,4,6188,2788,0,1917,19,375,606,0
2583,04/18/2019 15:00:00,2019-04-18 11:00:00,299.22,8,6237,2771,0,1882,18,425,616,0
2584,04/18/2019 16:00:00,2019-04-18 12:00:00,299.15,17,6175,2763,0,1717,22,575,623,0
2585,04/18/2019 17:00:00,2019-04-18 13:00:00,294.36,17,6056,2775,0,1720,21,677,621,0
2586,04/18/2019 18:00:00,2019-04-18 14:00:00,295.34,16,6046,2756,0,1528,18,812,607,0
2587,04/18/2019 19:00:00,2019-04-18 15:00:00,298.17,10,6114,2787,4,1423,14,832,624,0
2588,04/18/2019 20:00:00,2019-04-18 16:00:00,296.86,3,5982,2759,15,1381,11,863,620,0
2589,04/18/2019 21:00:00,2019-04-18 17:00:00,297.41,1,6095,2780,0,1403,7,863,625,0
2590,04/18/2019 22:00:00,2019-04-18 18:00:00,299.48,0,6315,2774,0,1520,3,824,628,0
2591,04/18/2019 23:00:00,2019-04-18 19:00:00,293.39,0,6141,2766,0,1668,1,833,629,0
2592,04/19/2019 00:00:00,2019-04-18 20:00:00,299.27,0,6315,2763,0,1519,0,843,625,0
2593,04/19/2019 01:00:00,2019-04-18 21:00:00,297.43,0,6126,2749,0,1494,0,827,622,0
2594,04/19/2019 02:00:00,2019-04-18 22:00:00,294.48,1,5429,2719,0,1251,0,716,610,0
2595,04/19/2019 03:00:00,2019-04-18 23:00:00,274.46,0,4391,2740,0,1204,0,718,619,0
2596,04/19/2019 04:00:00,2019-04-19 00:00:00,255.31,0,3598,2750,0,1214,0,704,624,0
2597,04/19/2019 05:00:00,2019-04-19 01:00:00,242.09,0,3128,2777,0,1168,0,727,625,0
2598,04/19/2019 06:00:00,2019-04-19 02:00:00,244.94,0,3150,2757,0,1104,0,714,618,0
2599,04/19/2019 07:00:00,2019-04-19 03:00:00,239.19,0,2951,2762,0,1091,0,723,623,0
2600,04/19/2019 08:00:00,2019-04-19 04:00:00,237.63,0,2953,2776,0,1138,0,717,620,0
2601,04/19/2019 09:00:00,2019-04-19 05:00:00,240.16,0,3072,2786,0,1157,0,738,625,0
2602,04/19/2019 10:00:00,2019-04-19 06:00:00,250.46,0,3465,2781,0,1185,0,740,620,0
2603,04/19/2019 11:00:00,2019-04-19 07:00:00,266.32,0,3999,2781,0,1152,0,693,620,0
2604,04/19/2019 12:00:00,2019-04-19 08:00:00,279.89,0,4680,2798,0,1160,5,753,635,0
2605,04/19/2019 13:00:00,2019-04-19 09:00:00,287.04,0,5041,2777,0,1189,16,717,618,0
2606,04/19/2019 14:00:00,2019-04-19 10:00:00,287.64,1,4979,2758,17,1211,27,666,621,0
2607,04/19/2019 15:00:00,2019-04-19 11:00:00,289.23,0,5111,2773,8,1294,35,585,619,0
2608,04/19/2019 16:00:00,2019-04-19 12:00:00,287.71,0,5091,2753,31,1390,19,590,612,0
2609,04/19/2019 17:00:00,2019-04-19 13:00:00,283.71,0,4908,2760,0,1362,41,555,606,0
2610,04/19/2019 18:00:00,2019-04-19 14:00:00,285.38,0,4899,2763,0,1343,48,507,614,0
2611,04/19/2019 19:00:00,2019-04-19 15:00:00,288,0,5095,2786,0,1422,46,469,622,0
2612,04/19/2019 20:00:00,2019-04-19 16:00:00,289.41,1,5112,2763,0,1426,44,438,613,0
2613,04/19/2019 21:00:00,2019-04-19 17:00:00,296.74,1,5298,2769,0,1290,22,443,615,0
2614,04/19/2019 22:00:00,2019-04-19 18:00:00,300.11,2,5566,2780,0,1383,14,416,622,0
2615,04/19/2019 23:00:00,2019-04-19 19:00:00,298.49,11,5561,2765,0,1481,6,414,619,0
2616,04/20/2019 00:00:00,2019-04-19 20:00:00,298.6,7,5743,2772,0,1595,0,416,621,0
2617,04/20/2019 01:00:00,2019-04-19 21:00:00,294.56,2,5673,2748,0,1656,0,466,609,0
2618,04/20/2019 02:00:00,2019-04-19 22:00:00,295.72,0,5214,2741,0,1262,0,477,602,0
2619,04/20/2019 03:00:00,2019-04-19 23:00:00,274.89,1,4215,2753,0,1253,0,482,607,0
2620,04/20/2019 04:00:00,2019-04-20 00:00:00,247.6,0,3238,2721,0,1416,0,413,598,0
2621,04/20/2019 05:00:00,2019-04-20 01:00:00,231.09,2,2647,2756,0,1361,0,397,611,0
2622,04/20/2019 06:00:00,2019-04-20 02:00:00,230.22,2,2534,2771,0,1146,0,477,609,0
2623,04/20/2019 07:00:00,2019-04-20 03:00:00,227.59,1,2450,2758,0,1056,0,557,607,0
2624,04/20/2019 08:00:00,2019-04-20 04:00:00,223.77,1,2448,2775,0,1072,0,647,603,0
2625,04/20/2019 09:00:00,2019-04-20 05:00:00,235.09,4,2743,2770,0,1078,0,621,609,0
2626,04/20/2019 10:00:00,2019-04-20 06:00:00,236.34,5,2780,2767,0,1080,0,625,610,0
2627,04/20/2019 11:00:00,2019-04-20 07:00:00,247.49,7,3077,2783,0,1076,0,559,614,0
2628,04/20/2019 12:00:00,2019-04-20 08:00:00,260.85,7,3658,2802,0,1193,2,528,615,0
2629,04/20/2019 13:00:00,2019-04-20 09:00:00,271,2,4226,2797,0,1385,5,477,618,0
2630,04/20/2019 14:00:00,2019-04-20 10:00:00,273.28,8,4534,2781,0,1636,4,425,609,0
2631,04/20/2019 15:00:00,2019-04-20 11:00:00,268.09,8,4707,2772,0,2068,6,380,613,0
2632,04/20/2019 16:00:00,2019-04-20 12:00:00,268.55,6,4851,2764,0,2183,9,370,609,0
2633,04/20/2019 17:00:00,2019-04-20 13:00:00,270.99,7,4820,2755,0,2037,12,385,606,0
2634,04/20/2019 18:00:00,2019-04-20 14:00:00,275.84,6,4775,2752,0,1751,21,419,606,0
2635,04/20/2019 19:00:00,2019-04-20 15:00:00,287.07,8,4966,2768,0,1449,22,411,604,0
2636,04/20/2019 20:00:00,2019-04-20 16:00:00,283.83,4,4857,2767,0,1495,27,392,602,0
2637,04/20/2019 21:00:00,2019-04-20 17:00:00,281.98,4,4887,2765,0,1548,17,437,597,0
