,UTC time,carbon_intensity,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_nat_gas_production_forecast,avg_biomass_production_forecast,avg_hydro_production_forecast
23391,2021-09-01 15:00:00,317.89,3321,216,1003,31997,9717,960,6185,4220,5.18746941404201,288.800908615844,283.7749780168,523.580290738287,0,5382.977,24757.512,2828.3179,199.07845
23392,2021-09-01 16:00:00,327.34,3309,503,998,32431,9200,1279,6174,3240,4.8019740482059,287.697040767181,284.073730678468,387.527714967348,0,5222.7485,27939.123,2877.2295,450.04312
23393,2021-09-01 17:00:00,336.85,3230,694,1004,33944,8716,1196,6697,1858,4.8019740482059,287.697040767181,284.073730678468,387.527714967348,0,5163.292,30629.277,2941.0137,683.04785
23394,2021-09-01 18:00:00,333.37,3087,679,667,33533,8673,1109,7792,538,4.8019740482059,287.697040767181,284.073730678468,387.527714967348,0,5046.2056,32364.066,3064.135,818.0398
23395,2021-09-01 19:00:00,331.15,2265,678,775,33131,9167,1083,8352,15,4.48230449848904,286.120307331001,283.544714170462,9.79317186485856,0,4810.8228,32984.94,3074.7493,673.93317
23396,2021-09-01 20:00:00,334.63,2271,517,1003,32934,9221,959,7975,1,4.48230449848904,286.120307331001,283.544714170462,9.79317186485856,0,4576.5073,30469.39,3068.9702,461.06375
23397,2021-09-01 21:00:00,325.19,1988,236,990,29336,9201,687,7767,0,4.48230449848904,286.120307331001,283.544714170462,9.79317186485856,0,4359.6265,26598.709,3027.7861,303.17084
23398,2021-09-01 22:00:00,307.01,2100,141,484,25662,9209,403,7378,0,4.34153632598316,285.724562654175,283.240934726052,4.89656459887214,0,4228.9043,23648.873,3017.2537,188.8819
23399,2021-09-01 23:00:00,321.61,2182,110,949,20796,9206,233,3155,0,4.34153632598316,285.724562654175,283.240934726052,4.89656459887214,0,4092.1907,19027.5,2976.5576,130.5001
23400,2021-09-02 00:00:00,298.25,2256,94,717,19722,8566,229,5626,0,4.34153632598316,285.724562654175,283.240934726052,4.89656459887214,0,5955.5366,16977.193,2364.3044,56.645123
23401,2021-09-02 01:00:00,294.9,2258,94,478,19289,8368,232,5526,0,4.2815592795192,285.791902499276,283.481473755811,0,0,5955.414,15113.113,2320.3782,119.78286
23402,2021-09-02 02:00:00,295.59,2060,94,560,19055,8475,228,5363,0,4.2815592795192,285.791902499276,283.481473755811,0,0,5668.4233,14748.079,2297.0234,175.78586
23403,2021-09-02 03:00:00,285.87,1964,94,568,18025,8914,228,5463,0,4.2815592795192,285.791902499276,283.481473755811,0,0,5436.3657,15185.029,2341.6294,118.99681
23404,2021-09-02 04:00:00,295.82,1918,92,980,18591,8920,229,5384,0,4.13787518168767,285.601479945772,283.269727933378,0.968681117073657,0.022164789785403,5207.877,16884.89,2357.7522,100.71774
23405,2021-09-02 05:00:00,316.69,1943,119,1385,21840,8927,230,5388,0,4.13787518168767,285.601479945772,283.269727933378,0.968681117073657,0.022164789785403,4998.4634,21038.145,2483.3628,63.527332
23406,2021-09-02 06:00:00,341.68,1971,172,1635,27890,8924,229,5345,56,4.13787518168767,285.601479945772,283.269727933378,0.968681117073657,0.022164789785403,4920.57,25113.682,2595.2837,124.35807
23407,2021-09-02 07:00:00,360.96,2248,211,1939,32678,8667,954,5306,580,4.17994829989962,286.943213949339,283.597181230963,147.266712583631,0,4804.2817,28153.531,2676.0977,307.3279
23408,2021-09-02 08:00:00,361.72,2253,249,1992,33548,8369,1166,5174,1543,4.17994829989962,286.943213949339,283.597181230963,147.266712583631,0,4580.589,29101.166,2749.4727,427.87888
23409,2021-09-02 09:00:00,354.44,2255,244,1991,33919,8621,1036,4923,2840,4.17994829989962,286.943213949339,283.597181230963,147.266712583631,0,4317.0786,29288.152,2775.5703,421.52463
23410,2021-09-02 10:00:00,346.18,2266,422,1987,34521,8922,1191,4965,4260,4.01485759622302,288.122504481269,283.71770340228,272.264662235959,0.002787402150667,4240.03,28576.562,2795.9946,337.8069
23411,2021-09-02 11:00:00,333.89,2269,337,1607,33816,8925,1305,5063,5850,4.01485759622302,288.122504481269,283.71770340228,272.264662235959,0.002787402150667,4109.7896,27096.424,2815.9348,320.72186
23412,2021-09-02 12:00:00,331.24,2276,144,1744,34029,8891,1237,4933,7050,4.01485759622302,288.122504481269,283.71770340228,272.264662235959,0.002787402150667,3724.671,26265.129,2851.374,247.2516
23413,2021-09-02 13:00:00,327.54,2283,163,1990,33150,8660,792,4811,7550,4.14074008722598,288.536761754077,283.666506395086,458.386080673449,0,3627.7166,25705.76,2837.6929,166.61589
23414,2021-09-02 14:00:00,327.97,2358,217,1754,32842,8230,859,4612,7580,4.14074008722598,288.536761754077,283.666506395086,458.386080673449,0,3744.7751,25995.508,2864.6804,98.14646
23415,2021-09-02 15:00:00,329.41,2914,186,1695,32634,8449,863,4437,6860,4.14074008722598,288.536761754077,283.666506395086,458.386080673449,0,3463.357,26301.803,2846.4539,180.03552
23416,2021-09-02 16:00:00,334.77,3054,443,1489,33285,8935,1138,4561,5130,3.91481390404784,287.5399662947,283.744539951013,342.919212414399,0,3354.5647,29136.318,2901.1575,442.9993
23417,2021-09-02 17:00:00,343.66,3116,723,1799,33095,9051,1316,5302,2740,3.91481390404784,287.5399662947,283.744539951013,342.919212414399,0,3238.4902,31902.209,2965.9956,706.4192
23418,2021-09-02 18:00:00,354.08,3124,746,1990,32214,9057,1425,5427,663,3.91481390404784,287.5399662947,283.744539951013,342.919212414399,0,3082.02,33159.457,3094.73,850.3227
23419,2021-09-02 19:00:00,356.82,2716,687,1994,32399,9048,1463,5906,17,3.73501476549055,286.123149839114,283.274381257804,8.59252403076362,0,3071.2952,33539.746,3095.8726,699.19366
23420,2021-09-02 20:00:00,355.47,2316,453,2003,32255,8882,1422,6583,1,3.73501476549055,286.123149839114,283.274381257804,8.59252403076362,0,2884.524,30842.053,3092.44,475.87152
23421,2021-09-02 21:00:00,348.73,2307,211,1617,30888,8437,895,6680,1,3.73501476549055,286.123149839114,283.274381257804,8.59252403076362,0,2588.2417,27072.697,3043.1938,287.73645
23422,2021-09-02 22:00:00,331.45,2254,185,1199,27634,8117,248,6803,0,3.63164867162492,285.632348709408,282.981681250899,4.29630086344625,0.000863627475696,2423.7742,24344.11,3025.1765,136.01941
23423,2021-09-02 23:00:00,336.05,2307,119,979,22814,8344,246,3353,0,3.63164867162492,285.632348709408,282.981681250899,4.29630086344625,0.000863627475696,2502.3438,19914.666,2984.9377,55.500603
23424,2021-09-03 00:00:00,308.43,2310,92,999,21236,8926,242,5407,0,3.63164867162492,285.632348709408,282.981681250899,4.29630086344625,0.000863627475696,3366.0254,17920.621,2463.145,56.587753
23425,2021-09-03 01:00:00,314,2308,92,1114,20769,8906,240,4625,0,3.43058089783293,286.196018330982,283.655991513843,0,0.000576202482148,3400.1406,15978.468,2352.7344,99.463875
23426,2021-09-03 02:00:00,312.57,2309,92,1059,19445,8664,234,4167,0,3.43058089783293,286.196018330982,283.655991513843,0,0.000576202482148,3381.4136,15619.066,2304.8625,153.85504
23427,2021-09-03 03:00:00,316.77,2312,92,946,20480,8725,233,4011,0,3.43058089783293,286.196018330982,283.655991513843,0,0.000576202482148,3414.6086,15920.552,2328.8235,104.646904
23428,2021-09-03 04:00:00,317.8,2217,92,998,21347,9039,241,4183,0,3.63414263961163,286.036697040295,283.505319005081,0.808611951243255,0.011796683702778,3594.451,17325.6,2329.8833,103.73933
23429,2021-09-03 05:00:00,343.04,2124,118,1822,23786,8604,231,3978,1,3.63414263961163,286.036697040295,283.505319005081,0.808611951243255,0.011796683702778,3496.6565,21100.355,2468.2593,82.158806
23430,2021-09-03 06:00:00,358.43,2431,161,1990,27960,8505,577,4131,149,3.63414263961163,286.036697040295,283.505319005081,0.808611951243255,0.011796683702778,3457.5798,25351.828,2645.1064,145.25732
23431,2021-09-03 07:00:00,355.39,3231,243,2000,29671,8935,922,3998,1000,4.22038500807515,287.01849815113,283.77554895617,119.673650384396,0.002869034080357,3704.1157,28278.812,2739.2961,310.59494
23432,2021-09-03 08:00:00,352.31,3502,308,1995,30622,9061,1438,3716,2500,4.22038500807515,287.01849815113,283.77554895617,119.673650384396,0.002869034080357,3620.475,28911.379,2841.511,418.12286
23433,2021-09-03 09:00:00,345.67,3585,339,2002,31014,9059,1601,3394,4360,4.22038500807515,287.01849815113,283.77554895617,119.673650384396,0.002869034080357,3747.5415,29057.125,2902.858,406.77124
23434,2021-09-03 10:00:00,340.11,3471,257,1990,31297,9061,1416,2936,5940,4.39548636512708,287.939482111636,283.94339759568,233.485249973631,0.008979476729807,3686.905,28328.904,2952.3748,323.8302
23435,2021-09-03 11:00:00,337.69,3488,173,2001,31287,9061,1475,2610,6940,4.39548636512708,287.939482111636,283.94339759568,233.485249973631,0.008979476729807,3839.5762,27025.39,2981.704,312.0271
23436,2021-09-03 12:00:00,334.27,3573,170,2000,31670,8877,1483,2759,7840,4.39548636512708,287.939482111636,283.94339759568,233.485249973631,0.008979476729807,3861.2883,26338.588,3017.9905,249.05548
23437,2021-09-03 13:00:00,330.98,3577,152,1972,30900,8185,1223,2991,8230,4.22696370702082,288.271798267893,284.13609891887,390.126810197079,0.015270475312563,3839.4993,25828.975,2986.0671,180.73805
23438,2021-09-03 14:00:00,322.66,3575,152,1456,30795,8138,789,3383,7980,4.22696370702082,288.271798267893,284.13609891887,390.126810197079,0.015270475312563,4219.6973,25979.092,2956.732,125.27503
23439,2021-09-03 15:00:00,322.7,3567,204,1457,30789,8472,616,3836,6800,4.22696370702082,288.271798267893,284.13609891887,390.126810197079,0.015270475312563,4050.8274,26478.88,2915.9028,197.14952
23440,2021-09-03 16:00:00,335.59,3562,461,1461,30904,8646,1533,4085,4800,4.28603072781381,287.678463565775,284.314280617979,286.043897430706,0.046996430148715,4003.6257,29016.303,2963.821,431.5156
23441,2021-09-03 17:00:00,345.01,3581,697,1457,31366,8834,1555,4258,2640,4.28603072781381,287.678463565775,284.314280617979,286.043897430706,0.046996430148715,4112.827,32069.129,3036.1824,650.5284
23442,2021-09-03 18:00:00,356.08,3328,694,1455,31978,8831,1571,4676,628,4.28603072781381,287.678463565775,284.314280617979,286.043897430706,0.046996430148715,4190.865,32799.508,3162.568,764.5276
23443,2021-09-03 19:00:00,360.99,3130,632,1369,32529,8832,1559,4698,12,4.43799664215599,286.732796212301,283.977318604289,5.846788649378,0.019864220857923,4114.784,33221.18,3189.4824,611.43536
23444,2021-09-03 20:00:00,360.85,3171,451,1339,31903,8833,1450,4506,7,4.43799664215599,286.732796212301,283.977318604289,5.846788649378,0.019864220857923,4181.983,30280.436,3167.1582,403.65396
23445,2021-09-03 21:00:00,358.52,2701,187,1325,31188,8844,605,4152,5,4.43799664215599,286.732796212301,283.977318604289,5.846788649378,0.019864220857923,3966.3633,27061.592,3102.1191,245.34352
23446,2021-09-03 22:00:00,344.52,2300,142,779,28376,8805,239,4038,0,4.47782073986558,286.360704701387,283.898533249332,2.92348961436258,0.03465158406439,3847.471,24862.557,3083.3552,122.56732
23447,2021-09-03 23:00:00,338.71,2299,104,463,23411,8805,246,2118,1,4.47782073986558,286.360704701387,283.898533249332,2.92348961436258,0.03465158406439,3752.2495,20285.873,2958.9958,61.283356
23448,2021-09-04 00:00:00,307.05,2294,94,461,20189,8755,248,4188,4,4.47782073986558,286.360704701387,283.898533249332,2.92348961436258,0.03465158406439,5872.2725,14308.167,2502.6372,60.41767
23449,2021-09-04 01:00:00,304.6,2298,94,482,19390,8804,254,3976,10,4.51605862557316,286.653064531291,284.640499004556,0,0.001146421157206,5904.1724,11506.02,2546.8708,93.10963
23450,2021-09-04 02:00:00,303.49,2289,94,458,19162,8689,253,4038,10,4.51605862557316,286.653064531291,284.640499004556,0,0.001146421157206,5866.2935,10418.061,2545.514,136.44347
23451,2021-09-04 03:00:00,304.89,2306,93,456,19181,8568,251,3999,4,4.51605862557316,286.653064531291,284.640499004556,0,0.001146421157206,5972.5967,9902.243,2609.6567,96.20336
23452,2021-09-04 04:00:00,304.66,2306,92,518,19101,8579,237,4059,0,4.64094868395211,286.62243753047,284.625972548834,0.926536626500933,0.021822669713802,5960.251,11072.861,2632.9712,100.77866
23453,2021-09-04 05:00:00,300.38,2297,119,508,19530,8723,240,4676,0,4.64094868395211,286.62243753047,284.625972548834,0.926536626500933,0.021822669713802,6039.476,14073.589,2702.451,72.56433
23454,2021-09-04 06:00:00,294.99,2544,150,465,19947,8985,252,5080,179,4.64094868395211,286.62243753047,284.625972548834,0.926536626500933,0.021822669713802,6046.0215,15960.95,2786.7185,119.93496
23455,2021-09-04 07:00:00,296.88,3406,188,515,22673,8976,249,5554,1288,4.99655025631517,287.993572944051,285.146285952041,145.161683425346,0.006522687715335,6048.104,18376.727,2902.1382,260.74503
23456,2021-09-04 08:00:00,301.68,3487,320,937,25231,8975,262,5547,3080,4.99655025631517,287.993572944051,285.146285952041,145.161683425346,0.006522687715335,6096.2817,21801.955,2904.16,365.17224
23457,2021-09-04 09:00:00,297.83,3464,409,1534,25447,9013,305,5406,5300,4.99655025631517,287.993572944051,285.146285952041,145.161683425346,0.006522687715335,6102.449,23112.33,2899.5225,368.02432
23458,2021-09-04 10:00:00,290.12,3507,272,1394,25258,9012,323,4865,7230,5.0777584049147,289.240935578576,285.485265783035,271.915025442068,0.051368663549993,5918.5723,24172.06,2925.1257,297.07715
23459,2021-09-04 11:00:00,289.3,3525,154,1711,24844,9008,536,4661,8470,5.0777584049147,289.240935578576,285.485265783035,271.915025442068,0.051368663549993,5746.115,23148.715,2975.0913,278.76077
23460,2021-09-04 12:00:00,290.31,3538,139,1700,25103,9001,596,4424,8830,5.0777584049147,289.240935578576,285.485265783035,271.915025442068,0.051368663549993,5451.6484,23309.299,3000.8958,231.51103
23461,2021-09-04 13:00:00,287.23,3433,120,1545,24287,9017,484,4337,8420,4.64677848521671,289.466091279608,285.861222499401,416.01339202329,0.127347240264101,5484.1675,22891.771,3071.436,160.02928
23462,2021-09-04 14:00:00,283.18,3133,120,998,24044,8931,251,4452,7480,4.64677848521671,289.466091279608,285.861222499401,416.01339202329,0.127347240264101,5450.4375,23189.055,3189.84,93.772385
23463,2021-09-04 15:00:00,292.19,3194,128,1008,24626,8682,249,4611,6240,4.64677848521671,289.466091279608,285.861222499401,416.01339202329,0.127347240264101,5138.3906,22421.81,3142.7573,147.88814
23464,2021-09-04 16:00:00,309.34,3589,208,1339,25377,8780,705,4708,4480,4.12215751926711,288.606058892749,286.090362475617,293.478825693638,0.413689032891119,4985.6333,24659.031,3196.5703,346.7651
23465,2021-09-04 17:00:00,324.62,3548,387,1453,26981,9044,1192,5274,2489,4.12215751926711,288.606058892749,286.090362475617,293.478825693638,0.413689032891119,4808.281,26915.252,3280.5999,561.5734
23466,2021-09-04 18:00:00,334.66,3435,463,1448,26942,9039,1298,5427,642,4.12215751926711,288.606058892749,286.090362475617,293.478825693638,0.413689032891119,4596.526,30170.984,3367.0967,685.6425
23467,2021-09-04 19:00:00,335.36,3106,477,1363,26859,9048,1247,5751,7,3.93560150987071,287.735524141008,285.850486334469,4.5759655897437,0.24503669823087,4328.9653,33005.78,3358.335,597.8725
23468,2021-09-04 20:00:00,332.02,3094,306,1285,26644,9045,1001,5917,2,3.93560150987071,287.735524141008,285.850486334469,4.5759655897437,0.24503669823087,4086.456,32149.367,3349.624,413.81546
23469,2021-09-04 21:00:00,323.74,2303,138,981,26040,9037,289,5917,1,3.93560150987071,287.735524141008,285.850486334469,4.5759655897437,0.24503669823087,3775.8794,29677.186,3364.1223,265.65887
23470,2021-09-04 22:00:00,307.99,2291,127,546,23276,9051,228,5764,0,3.79912224812207,287.542484679851,285.815307339811,2.28801447765576,0.383501733032943,3655.362,24770.53,3304.128,146.787
23471,2021-09-04 23:00:00,314.04,2300,103,683,19031,9044,239,2744,0,3.79912224812207,287.542484679851,285.815307339811,2.28801447765576,0.383501733032943,3496.6477,20860.822,3378.0605,89.97946
23472,2021-09-05 00:00:00,284.03,2262,92,632,17256,9045,244,5083,0,3.79912224812207,287.542484679851,285.815307339811,2.28801447765576,0.383501733032943,2772.4895,17798.135,2432.4429,77.0303
23473,2021-09-05 01:00:00,283.01,2294,92,536,17361,9043,227,5073,0,3.5176646496971,287.680810648275,286.52086551927,0,0.075152460684,2868.2417,14362.908,2477.1523,103.36241
23474,2021-09-05 02:00:00,279.3,2288,92,483,16670,9082,229,4867,0,3.5176646496971,287.680810648275,286.52086551927,0,0.075152460684,2998.5376,13071.96,2476.8298,148.64185
23475,2021-09-05 03:00:00,278.78,2289,92,495,16179,9105,227,4544,0,3.5176646496971,287.680810648275,286.52086551927,0,0.075152460684,3080.245,12543.141,2536.0576,102.455666
23476,2021-09-05 04:00:00,284.51,2301,92,725,15947,9135,449,4435,0,3.58288486150684,287.625790981588,286.485437729754,0.702954090080667,0.154219239858958,3194.706,13891.416,2554.8118,97.27264
23477,2021-09-05 05:00:00,282.02,2299,92,670,16385,9139,232,4628,0,3.58288486150684,287.625790981588,286.485437729754,0.702954090080667,0.154219239858958,3219.3435,17283.291,2618.0522,76.28601
23478,2021-09-05 06:00:00,285.61,2304,92,607,17469,9149,379,4812,312,3.58288486150684,287.625790981588,286.485437729754,0.702954090080667,0.154219239858958,3226.4802,18718.979,2693.4119,146.47455
23479,2021-09-05 07:00:00,281.34,2297,128,468,19273,9140,235,4946,1787,3.84353239883901,288.885421765648,286.84013157601,134.877140347082,0.03249171788711,3513.2798,21272.643,2800.7832,309.1935
23480,2021-09-05 08:00:00,286.15,2303,257,766,21847,9139,234,4856,3820,3.84353239883901,288.885421765648,286.84013157601,134.877140347082,0.03249171788711,3568.9985,24236.752,2802.2456,430.9688
23481,2021-09-05 09:00:00,285.07,2305,325,819,23531,9153,495,4470,6370,3.84353239883901,288.885421765648,286.84013157601,134.877140347082,0.03249171788711,3865.8396,26100.518,2797.8855,424.64844
23482,2021-09-05 10:00:00,261.65,2853,342,538,22304,9165,541,4586,9330,4.21680444435162,290.122803873551,287.049272429486,257.698227491075,0.063073454005934,3668.0437,27868.973,2821.464,340.40588
23483,2021-09-05 11:00:00,243.07,3185,154,491,21188,9150,236,4613,11930,4.21680444435162,290.122803873551,287.049272429486,257.698227491075,0.063073454005934,3904.43,26661.916,2869.8962,313.54462
23484,2021-09-05 12:00:00,236.08,3098,120,527,20518,9180,242,4471,13200,4.21680444435162,290.122803873551,287.049272429486,257.698227491075,0.063073454005934,3949.0227,26883.621,2897.1958,253.41278
23485,2021-09-05 13:00:00,236.84,3091,109,575,20231,8954,239,4279,13260,4.43849458842987,290.502859362442,287.181894351832,397.994403383218,0.012629629889755,4139.553,26728.295,2968.8503,169.23035
23486,2021-09-05 14:00:00,247.24,3249,92,468,20925,8800,237,3998,11690,4.43849458842987,290.502859362442,287.181894351832,397.994403383218,0.012629629889755,4291.2866,26427.783,3088.3726,110.740395
23487,2021-09-05 15:00:00,269.99,3269,110,630,23417,9042,235,4091,9110,4.43849458842987,290.502859362442,287.181894351832,397.994403383218,0.012629629889755,4108.3325,25718.158,3047.8735,159.40712
23488,2021-09-05 16:00:00,305.58,3259,239,1067,26151,9127,791,3923,5890,4.35811373874087,289.666812899226,287.366575042963,287.099644747008,0.069243017515046,4192.7295,27725.021,3102.3276,377.8182
23489,2021-09-05 17:00:00,343.22,3253,437,1816,28205,9121,1558,3561,2850,4.35811373874087,289.666812899226,287.366575042963,287.099644747008,0.069243017515046,4210.578,29276.879,3184.5515,581.14685
23490,2021-09-05 18:00:00,363.5,3153,507,1966,30069,9112,1655,3577,632,4.35811373874087,289.666812899226,287.366575042963,287.099644747008,0.069243017515046,4115.733,32994.395,3276.1404,705.4901
23491,2021-09-05 19:00:00,366.74,3052,523,1951,30226,9117,1181,3291,7,4.50120052147077,288.73970287998,286.922439101429,4.52765335110145,0.01283773535013,4054.0303,34956.418,3274.1455,582.273
23492,2021-09-05 20:00:00,372.49,2247,319,1974,30227,9027,1066,3039,1,4.50120052147077,288.73970287998,286.922439101429,4.52765335110145,0.01283773535013,4005.9685,34579.06,3277.2766,394.7533
23493,2021-09-05 21:00:00,371.9,2249,144,1828,29344,8780,547,2591,0,4.50120052147077,288.73970287998,286.922439101429,4.52765335110145,0.01283773535013,3881.7722,32531.066,3302.6726,251.54999
23494,2021-09-05 22:00:00,359.23,2236,167,1434,27166,8921,234,2442,0,4.43703277959725,288.311551834553,286.746542197692,2.26367230272609,0.021403757369509,3904.854,27172.72,3252.334,150.48923
23495,2021-09-05 23:00:00,356.75,2229,157,1317,23891,9126,227,1130,0,4.43703277959725,288.311551834553,286.746542197692,2.26367230272609,0.021403757369509,3731.1594,23414.604,3332.8718,94.17336
23496,2021-09-06 00:00:00,343.8,2231,158,1141,22478,9143,227,1719,1,4.43703277959725,288.311551834553,286.746542197692,2.26367230272609,0.021403757369509,4795.522,16394.627,3528.852,299.21133
23497,2021-09-06 01:00:00,341.71,2225,158,936,21999,9132,231,1460,0,4.17038631292602,288.14739719187,287.06855430148,0,0.010656862759466,4750.041,14746.139,3495.2917,298.73303
23498,2021-09-06 02:00:00,341.74,2237,158,948,21418,9121,244,1234,1,4.17038631292602,288.14739719187,287.06855430148,0,0.010656862759466,4619.1055,14478.781,3484.3794,337.5759
23499,2021-09-06 03:00:00,341.47,2268,158,920,21118,9031,238,1161,0,4.17038631292602,288.14739719187,287.06855430148,0,0.010656862759466,4777.3696,14595.155,3507.5984,290.68042
23500,2021-09-06 04:00:00,349.87,2858,170,1359,21431,8795,229,1041,0,4.02056064238345,287.968167571731,286.789143743826,0.84997528596011,0.022187968055106,4707.729,15983.846,3508.247,305.5442
23501,2021-09-06 05:00:00,351.96,3502,184,1340,22724,8932,259,966,2,4.02056064238345,287.968167571731,286.789143743826,0.84997528596011,0.022187968055106,4825.15,19894.107,3567.224,321.47443
23502,2021-09-06 06:00:00,371.38,3459,184,1795,27777,9135,448,896,271,4.02056064238345,287.968167571731,286.789143743826,0.84997528596011,0.022187968055106,4748.9966,23988.482,3638.265,447.8886
23503,2021-09-06 07:00:00,369.62,3548,611,1915,31429,9127,758,918,1838,4.52014298590856,289.604722004419,287.184373894676,170.869291922834,0.000970609417387,5004.714,26867.352,3665.7559,667.2861
23504,2021-09-06 08:00:00,361.5,3544,702,2359,32260,9134,868,891,4150,4.52014298590856,289.604722004419,287.184373894676,170.869291922834,0.000970609417387,4993.245,27690.918,3701.9163,770.9547
23505,2021-09-06 09:00:00,342.5,3546,956,2164,32358,9138,836,973,6920,4.52014298590856,289.604722004419,287.184373894676,170.869291922834,0.000970609417387,5030.802,27876.736,3698.1008,735.2415
23506,2021-09-06 10:00:00,329.58,3547,602,2488,31060,9114,643,1362,9050,5.01842012208137,290.979725521333,287.043006289541,311.635120604172,0.008448689103443,4991.6865,27345.723,3695.4902,615.8309
23507,2021-09-06 11:00:00,322.19,3542,463,2511,31130,8798,676,1492,11080,5.01842012208137,290.979725521333,287.043006289541,311.635120604172,0.008448689103443,5024.9976,26043.838,3721.3064,550.2938
23508,2021-09-06 12:00:00,317.7,3529,234,2594,30801,8841,614,1940,11620,5.01842012208137,290.979725521333,287.043006289541,311.635120604172,0.008448689103443,4978.1357,25427.027,3757.3389,421.23596
23509,2021-09-06 13:00:00,314.53,3529,164,2832,30303,9128,539,2256,11740,5.02519179746889,291.325976812877,287.022897419169,473.422979188314,0.000431813737848,5255.442,24848.852,3761.0945,337.1142
23510,2021-09-06 14:00:00,314.78,3539,150,3005,29064,9175,859,2717,11100,5.02519179746889,291.325976812877,287.022897419169,473.422979188314,0.000431813737848,5468.632,25065.4,3742.2803,271.54584
23511,2021-09-06 15:00:00,319.72,3537,646,3137,29318,9253,940,3213,9360,5.02519179746889,291.325976812877,287.022897419169,473.422979188314,0.000431813737848,5374.258,25353.6,3712.758,426.88477
23512,2021-09-06 16:00:00,338.18,3540,1052,3414,30336,9273,1543,3551,6510,4.82553562611309,290.209598346004,287.169890056096,339.246571611027,0.022432577465981,5415.3423,28169.63,3732.2947,729.4745
23513,2021-09-06 17:00:00,360.55,3539,1060,3925,30909,9306,1802,3674,3390,4.82553562611309,290.209598346004,287.169890056096,339.246571611027,0.022432577465981,5485.8896,30966.527,3766.9185,971.89777
23514,2021-09-06 18:00:00,376.17,3547,1076,3749,31641,9432,2237,3816,798,4.82553562611309,290.209598346004,287.169890056096,339.246571611027,0.022432577465981,5539.3438,32014.168,3796.001,1146.4397
23515,2021-09-06 19:00:00,374.6,3547,1188,3567,31957,9451,1978,4290,13,4.79899096291787,288.972811566784,286.545324264409,4.89965135518892,0.080154799373202,5486.5376,32506.662,3761.3008,972.4595
23516,2021-09-06 20:00:00,366.09,3553,925,3132,30800,9477,2066,4986,5,4.79899096291787,288.972811566784,286.545324264409,4.89965135518892,0.080154799373202,5378.7793,29836.422,3708.0886,744.9845
23517,2021-09-06 21:00:00,344.44,3554,493,2230,29154,9541,952,5712,5,4.79899096291787,288.972811566784,286.545324264409,4.89965135518892,0.080154799373202,5294.2446,26417.248,3612.8196,571.4441
23518,2021-09-06 22:00:00,320.53,3556,505,1565,25654,9611,233,5753,0,4.62290105399018,288.489551298944,286.286050275019,2.44978668266075,0.168309958529695,5283.303,24138.348,3576.3247,401.5367
23519,2021-09-06 23:00:00,333.18,3564,391,1474,23159,9658,231,2618,0,4.62290105399018,288.489551298944,286.286050275019,2.44978668266075,0.168309958529695,5199.5728,19557.598,3515.3064,300.0817
23520,2021-09-07 00:00:00,306.82,3523,313,1187,21402,9713,226,4718,0,4.62290105399018,288.489551298944,286.286050275019,2.44978668266075,0.168309958529695,6018.1816,16400.582,2224.0198,416.5854
23521,2021-09-07 01:00:00,305.07,3556,293,925,20562,9739,235,3972,0,4.14693262081562,288.348869139923,286.559093077474,0,0.057159216346677,5959.521,14455.186,2204.4788,395.98453
23522,2021-09-07 02:00:00,308.38,3560,272,953,20368,9759,240,3470,0,4.14693262081562,288.348869139923,286.559093077474,0,0.057159216346677,5722.706,14666.02,2183.1362,420.3254
23523,2021-09-07 03:00:00,314.25,3562,271,937,20441,9780,238,2716,0,4.14693262081562,288.348869139923,286.559093077474,0,0.057159216346677,5593.3525,15105.827,2222.904,399.04727
23524,2021-09-07 04:00:00,325.99,3563,270,981,22382,9780,231,2373,0,4.05583917198752,287.957185394737,286.378741750667,0.822150270708067,0.193510272357572,5386.326,16874.783,2218.0496,442.7482
23525,2021-09-07 05:00:00,345.39,3561,268,1338,26161,9801,226,2194,0,4.05583917198752,287.957185394737,286.378741750667,0.822150270708067,0.193510272357572,5230.8896,20970.691,2298.314,476.99744
23526,2021-09-07 06:00:00,359.63,3558,333,1664,30242,9794,295,2007,418,4.05583917198752,287.957185394737,286.378741750667,0.822150270708067,0.193510272357572,5122.6045,24994.416,2365.1033,558.4373
23527,2021-09-07 07:00:00,359.33,3558,343,1992,32840,9832,731,1793,2683,4.40412101904703,289.606881095289,286.757171925414,165.655423771874,0.099654204343759,5006.8027,28052.564,2414.9675,666.6771
23528,2021-09-07 08:00:00,343.19,3556,746,1889,33476,9822,1133,1922,5660,4.40412101904703,289.606881095289,286.757171925414,165.655423771874,0.099654204343759,4910.903,28525.678,2419.7583,713.1254
23529,2021-09-07 09:00:00,328.86,3544,383,1898,32973,9858,1077,1751,8800,4.40412101904703,289.606881095289,286.757171925414,165.655423771874,0.099654204343759,4721.9893,28368.744,2404.8477,646.1688
23530,2021-09-07 10:00:00,309.96,3546,313,1748,32589,9899,478,1757,11690,4.49731796670523,290.767156535217,286.68501897576,291.270058958308,0.202575856400641,4584.778,28107.67,2405.7715,570.60297
