UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Wind Offshore 
2019-09-09 18:00:00+00:00,366.0,2945.0,9.0,806.0,29.0,36.0,13.0,2492.0,
2019-09-09 19:00:00+00:00,354.0,3077.0,9.0,945.0,40.0,35.0,0.0,2713.0,
2019-09-09 20:00:00+00:00,358.0,2659.0,10.0,600.0,15.0,36.0,0.0,2713.0,
2019-09-09 21:00:00+00:00,356.0,1773.0,10.0,160.0,1.0,35.0,0.0,2798.0,
2019-09-09 22:00:00+00:00,360.0,1787.0,10.0,88.0,1.0,34.0,0.0,2907.0,
2019-09-09 23:00:00+00:00,362.0,1437.0,10.0,125.0,1.0,36.0,0.0,3022.0,
2019-09-10 00:00:00+00:00,360.0,1321.0,10.0,129.0,1.0,36.0,0.0,2864.0,
2019-09-10 01:00:00+00:00,358.0,1280.0,10.0,131.0,1.0,36.0,0.0,2622.0,
2019-09-10 02:00:00+00:00,353.0,1178.0,11.0,80.0,1.0,36.0,0.0,2695.0,
2019-09-10 03:00:00+00:00,336.0,1213.0,11.0,29.0,2.0,36.0,0.0,2980.0,
2019-09-10 04:00:00+00:00,352.0,1629.0,10.0,9.0,36.0,35.0,0.0,3194.0,
2019-09-10 05:00:00+00:00,359.0,1944.0,10.0,162.0,45.0,35.0,0.0,3502.0,
2019-09-10 06:00:00+00:00,357.0,2254.0,10.0,501.0,45.0,33.0,11.0,3598.0,
2019-09-10 07:00:00+00:00,361.0,2324.0,10.0,805.0,40.0,34.0,123.0,3466.0,
2019-09-10 08:00:00+00:00,358.0,1888.0,9.0,903.0,28.0,35.0,283.0,3264.0,
2019-09-10 09:00:00+00:00,360.0,1886.0,10.0,299.0,10.0,35.0,384.0,3142.0,
2019-09-10 10:00:00+00:00,362.0,1906.0,10.0,125.0,1.0,36.0,423.0,2872.0,
2019-09-10 11:00:00+00:00,361.0,1761.0,11.0,167.0,1.0,35.0,475.0,2734.0,
2019-09-10 12:00:00+00:00,362.0,1882.0,10.0,64.0,1.0,35.0,497.0,2723.0,
2019-09-10 13:00:00+00:00,362.0,1703.0,10.0,24.0,1.0,36.0,505.0,2759.0,
2019-09-10 14:00:00+00:00,361.0,1634.0,10.0,21.0,1.0,36.0,479.0,3062.0,
2019-09-10 15:00:00+00:00,365.0,1708.0,10.0,21.0,1.0,36.0,418.0,3153.0,
2019-09-10 16:00:00+00:00,364.0,1660.0,9.0,83.0,36.0,35.0,306.0,3190.0,
2019-09-10 17:00:00+00:00,363.0,2201.0,11.0,296.0,54.0,36.0,145.0,3017.0,
2019-09-10 18:00:00+00:00,365.0,2408.0,12.0,955.0,116.0,36.0,15.0,2956.0,
2019-09-10 19:00:00+00:00,365.0,2341.0,12.0,1024.0,59.0,36.0,0.0,2948.0,
2019-09-10 20:00:00+00:00,366.0,2153.0,11.0,360.0,46.0,37.0,0.0,2793.0,
2019-09-10 21:00:00+00:00,367.0,1645.0,11.0,176.0,1.0,36.0,0.0,2409.0,
2019-09-10 22:00:00+00:00,363.0,1551.0,10.0,114.0,1.0,35.0,0.0,2264.0,
2019-09-10 23:00:00+00:00,364.0,1251.0,10.0,33.0,1.0,36.0,0.0,2214.0,
2019-09-11 00:00:00+00:00,368.0,1187.0,11.0,10.0,1.0,36.0,0.0,2327.0,
2019-09-11 01:00:00+00:00,361.0,1229.0,11.0,9.0,1.0,35.0,0.0,2446.0,
2019-09-11 02:00:00+00:00,358.0,1204.0,11.0,10.0,1.0,35.0,0.0,2574.0,
2019-09-11 03:00:00+00:00,352.0,1264.0,10.0,10.0,1.0,35.0,0.0,2617.0,
2019-09-11 04:00:00+00:00,361.0,1257.0,10.0,8.0,2.0,34.0,0.0,2597.0,
2019-09-11 05:00:00+00:00,360.0,1375.0,11.0,158.0,42.0,32.0,0.0,2736.0,
2019-09-11 06:00:00+00:00,356.0,1742.0,10.0,414.0,44.0,31.0,16.0,2931.0,
2019-09-11 07:00:00+00:00,343.0,2034.0,10.0,637.0,44.0,31.0,150.0,2625.0,
2019-09-11 08:00:00+00:00,345.0,1893.0,10.0,406.0,44.0,34.0,306.0,2326.0,
2019-09-11 09:00:00+00:00,346.0,1705.0,10.0,286.0,6.0,36.0,415.0,2208.0,
2019-09-11 10:00:00+00:00,345.0,1701.0,10.0,74.0,3.0,35.0,455.0,2043.0,
2019-09-11 11:00:00+00:00,340.0,1712.0,10.0,77.0,51.0,36.0,479.0,1786.0,
2019-09-11 12:00:00+00:00,342.0,1881.0,9.0,78.0,3.0,36.0,502.0,1652.0,
2019-09-11 13:00:00+00:00,348.0,1903.0,10.0,126.0,1.0,37.0,493.0,1691.0,
2019-09-11 14:00:00+00:00,347.0,1882.0,10.0,121.0,1.0,36.0,461.0,1740.0,
2019-09-11 15:00:00+00:00,358.0,1843.0,11.0,142.0,5.0,36.0,401.0,1783.0,
2019-09-11 16:00:00+00:00,359.0,1876.0,10.0,408.0,43.0,37.0,295.0,1803.0,
2019-09-11 17:00:00+00:00,355.0,1916.0,10.0,875.0,128.0,37.0,140.0,1864.0,
2019-09-11 18:00:00+00:00,359.0,1947.0,10.0,1281.0,381.0,36.0,13.0,1921.0,
2019-09-11 19:00:00+00:00,360.0,1982.0,10.0,1235.0,321.0,36.0,0.0,2086.0,
2019-09-11 20:00:00+00:00,360.0,1818.0,10.0,766.0,55.0,36.0,0.0,2404.0,
2019-09-11 21:00:00+00:00,360.0,1466.0,10.0,481.0,35.0,37.0,0.0,2836.0,
2019-09-11 22:00:00+00:00,354.0,1452.0,10.0,366.0,4.0,36.0,0.0,2876.0,
2019-09-11 23:00:00+00:00,358.0,1340.0,10.0,13.0,1.0,35.0,0.0,2790.0,
2019-09-12 00:00:00+00:00,360.0,1395.0,12.0,106.0,24.0,36.0,0.0,2521.0,
2019-09-12 01:00:00+00:00,365.0,1408.0,11.0,18.0,26.0,35.0,0.0,2367.0,
2019-09-12 02:00:00+00:00,362.0,1269.0,11.0,9.0,1.0,36.0,0.0,2486.0,
2019-09-12 03:00:00+00:00,356.0,1443.0,11.0,10.0,1.0,34.0,0.0,2550.0,
2019-09-12 04:00:00+00:00,361.0,2117.0,10.0,120.0,2.0,33.0,0.0,2368.0,
2019-09-12 05:00:00+00:00,354.0,2079.0,11.0,400.0,297.0,32.0,0.0,2182.0,
2019-09-12 06:00:00+00:00,359.0,2435.0,10.0,503.0,290.0,33.0,13.0,2086.0,
2019-09-12 07:00:00+00:00,360.0,2812.0,10.0,793.0,525.0,32.0,142.0,1827.0,
2019-09-12 08:00:00+00:00,362.0,2898.0,11.0,839.0,379.0,32.0,293.0,1522.0,
2019-09-12 09:00:00+00:00,358.0,2815.0,11.0,927.0,85.0,33.0,398.0,1387.0,
2019-09-12 10:00:00+00:00,357.0,2816.0,10.0,811.0,87.0,34.0,454.0,1355.0,
2019-09-12 11:00:00+00:00,353.0,2813.0,9.0,753.0,107.0,35.0,480.0,1309.0,
2019-09-12 12:00:00+00:00,359.0,2838.0,9.0,231.0,13.0,35.0,484.0,1228.0,
2019-09-12 13:00:00+00:00,362.0,2885.0,10.0,208.0,1.0,35.0,472.0,1024.0,
2019-09-12 14:00:00+00:00,365.0,2807.0,10.0,260.0,1.0,35.0,438.0,873.0,
2019-09-12 15:00:00+00:00,365.0,2877.0,10.0,892.0,20.0,36.0,360.0,778.0,
2019-09-12 16:00:00+00:00,360.0,2816.0,9.0,1213.0,50.0,36.0,228.0,833.0,
2019-09-12 17:00:00+00:00,368.0,2823.0,10.0,1218.0,119.0,36.0,88.0,917.0,
2019-09-12 18:00:00+00:00,368.0,2957.0,9.0,1346.0,955.0,35.0,8.0,864.0,
2019-09-12 19:00:00+00:00,367.0,2906.0,9.0,1425.0,565.0,35.0,0.0,961.0,
2019-09-12 20:00:00+00:00,369.0,2777.0,10.0,1209.0,97.0,35.0,0.0,1056.0,
2019-09-12 21:00:00+00:00,367.0,2492.0,10.0,352.0,5.0,36.0,0.0,998.0,
2019-09-12 22:00:00+00:00,364.0,2084.0,10.0,315.0,2.0,36.0,0.0,1046.0,
2019-09-12 23:00:00+00:00,364.0,1768.0,10.0,193.0,11.0,36.0,0.0,1323.0,
2019-09-13 00:00:00+00:00,362.0,1547.0,10.0,228.0,2.0,35.0,0.0,1672.0,
2019-09-13 01:00:00+00:00,358.0,1587.0,10.0,291.0,1.0,35.0,0.0,1627.0,
2019-09-13 02:00:00+00:00,359.0,1603.0,10.0,205.0,1.0,35.0,0.0,1630.0,
2019-09-13 03:00:00+00:00,360.0,1593.0,10.0,256.0,9.0,34.0,0.0,1352.0,
2019-09-13 04:00:00+00:00,358.0,2250.0,10.0,596.0,266.0,33.0,0.0,1362.0,
2019-09-13 05:00:00+00:00,361.0,2421.0,10.0,653.0,704.0,32.0,0.0,1489.0,
2019-09-13 06:00:00+00:00,351.0,2682.0,10.0,635.0,525.0,32.0,8.0,1687.0,
2019-09-13 07:00:00+00:00,341.0,2963.0,10.0,963.0,761.0,33.0,115.0,1570.0,
2019-09-13 08:00:00+00:00,340.0,2802.0,10.0,988.0,169.0,34.0,265.0,1352.0,
2019-09-13 09:00:00+00:00,341.0,2820.0,10.0,1104.0,92.0,33.0,366.0,1505.0,
2019-09-13 10:00:00+00:00,349.0,2643.0,9.0,610.0,2.0,34.0,406.0,1774.0,
2019-09-13 11:00:00+00:00,351.0,2714.0,9.0,781.0,1.0,34.0,420.0,1745.0,
2019-09-13 12:00:00+00:00,348.0,2806.0,9.0,265.0,1.0,34.0,387.0,1446.0,
2019-09-13 13:00:00+00:00,340.0,2910.0,9.0,123.0,1.0,34.0,318.0,1452.0,
2019-09-13 14:00:00+00:00,342.0,2906.0,9.0,158.0,1.0,35.0,301.0,1566.0,
2019-09-13 15:00:00+00:00,347.0,2733.0,10.0,133.0,2.0,33.0,281.0,1793.0,
2019-09-13 16:00:00+00:00,353.0,2527.0,10.0,215.0,47.0,33.0,156.0,1993.0,
2019-09-13 17:00:00+00:00,353.0,2754.0,10.0,280.0,47.0,32.0,52.0,1936.0,
2019-09-13 18:00:00+00:00,359.0,2884.0,10.0,977.0,138.0,33.0,7.0,1868.0,
2019-09-13 19:00:00+00:00,365.0,2843.0,10.0,1157.0,346.0,32.0,0.0,1900.0,
2019-09-13 20:00:00+00:00,338.0,2711.0,10.0,873.0,67.0,33.0,0.0,1770.0,
2019-09-13 21:00:00+00:00,331.0,1822.0,10.0,364.0,2.0,32.0,0.0,2267.0,
2019-09-13 22:00:00+00:00,337.0,1595.0,9.0,517.0,2.0,32.0,0.0,2591.0,
2019-09-13 23:00:00+00:00,360.0,1125.0,9.0,206.0,2.0,32.0,0.0,2813.0,
2019-09-14 00:00:00+00:00,367.0,1203.0,11.0,8.0,2.0,33.0,0.0,2791.0,
2019-09-14 01:00:00+00:00,366.0,1129.0,11.0,10.0,1.0,33.0,0.0,2590.0,
2019-09-14 02:00:00+00:00,372.0,1147.0,10.0,9.0,1.0,33.0,0.0,2506.0,
2019-09-14 03:00:00+00:00,378.0,1184.0,11.0,14.0,9.0,33.0,0.0,2434.0,
2019-09-14 04:00:00+00:00,374.0,1169.0,10.0,11.0,10.0,32.0,0.0,2511.0,
2019-09-14 05:00:00+00:00,371.0,1410.0,10.0,8.0,1.0,32.0,0.0,2515.0,
2019-09-14 06:00:00+00:00,379.0,1704.0,9.0,25.0,2.0,32.0,10.0,2426.0,
2019-09-14 07:00:00+00:00,380.0,2010.0,9.0,307.0,47.0,32.0,125.0,2289.0,
2019-09-14 08:00:00+00:00,378.0,2074.0,10.0,348.0,47.0,33.0,276.0,1974.0,
2019-09-14 09:00:00+00:00,382.0,2174.0,12.0,367.0,36.0,33.0,383.0,1686.0,
2019-09-14 10:00:00+00:00,382.0,2185.0,11.0,238.0,36.0,33.0,437.0,1260.0,
2019-09-14 11:00:00+00:00,380.0,2071.0,10.0,254.0,36.0,32.0,448.0,951.0,
2019-09-14 12:00:00+00:00,380.0,2093.0,9.0,108.0,2.0,32.0,424.0,772.0,
2019-09-14 13:00:00+00:00,380.0,1809.0,9.0,131.0,7.0,33.0,372.0,717.0,
2019-09-14 14:00:00+00:00,378.0,1735.0,9.0,233.0,9.0,33.0,314.0,591.0,
2019-09-14 15:00:00+00:00,372.0,1739.0,10.0,235.0,2.0,33.0,252.0,578.0,
2019-09-14 16:00:00+00:00,371.0,1822.0,10.0,442.0,49.0,33.0,154.0,709.0,
2019-09-14 17:00:00+00:00,377.0,1926.0,9.0,986.0,361.0,33.0,63.0,757.0,
2019-09-14 18:00:00+00:00,377.0,2015.0,9.0,1237.0,741.0,33.0,7.0,555.0,
2019-09-14 19:00:00+00:00,378.0,1988.0,10.0,1033.0,607.0,33.0,0.0,479.0,
2019-09-14 20:00:00+00:00,376.0,2009.0,10.0,1017.0,79.0,33.0,0.0,551.0,
2019-09-14 21:00:00+00:00,373.0,1697.0,12.0,978.0,2.0,33.0,0.0,687.0,
2019-09-14 22:00:00+00:00,367.0,1304.0,11.0,419.0,2.0,33.0,0.0,856.0,
2019-09-14 23:00:00+00:00,372.0,1066.0,10.0,87.0,1.0,33.0,0.0,1034.0,
2019-09-15 00:00:00+00:00,369.0,915.0,12.0,9.0,2.0,33.0,0.0,1155.0,
2019-09-15 01:00:00+00:00,370.0,894.0,11.0,10.0,1.0,32.0,0.0,1164.0,
2019-09-15 02:00:00+00:00,370.0,920.0,11.0,11.0,1.0,33.0,0.0,1221.0,
2019-09-15 03:00:00+00:00,373.0,954.0,11.0,9.0,1.0,33.0,0.0,1163.0,
2019-09-15 04:00:00+00:00,370.0,906.0,11.0,7.0,1.0,30.0,0.0,1024.0,
2019-09-15 05:00:00+00:00,369.0,868.0,10.0,6.0,1.0,28.0,0.0,1046.0,
2019-09-15 06:00:00+00:00,367.0,817.0,10.0,6.0,2.0,31.0,11.0,1111.0,
2019-09-15 07:00:00+00:00,366.0,1089.0,10.0,13.0,12.0,31.0,122.0,1097.0,
2019-09-15 08:00:00+00:00,359.0,1359.0,10.0,15.0,12.0,31.0,256.0,927.0,
2019-09-15 09:00:00+00:00,361.0,1386.0,11.0,55.0,13.0,31.0,349.0,750.0,
2019-09-15 10:00:00+00:00,365.0,1583.0,11.0,65.0,48.0,31.0,411.0,344.0,
2019-09-15 11:00:00+00:00,362.0,1586.0,11.0,146.0,43.0,31.0,399.0,332.0,
2019-09-15 12:00:00+00:00,362.0,1531.0,10.0,228.0,36.0,31.0,412.0,294.0,
2019-09-15 13:00:00+00:00,363.0,1390.0,10.0,93.0,1.0,31.0,363.0,321.0,
2019-09-15 14:00:00+00:00,358.0,1399.0,10.0,87.0,1.0,31.0,314.0,308.0,
2019-09-15 15:00:00+00:00,360.0,1404.0,11.0,47.0,2.0,32.0,237.0,283.0,
2019-09-15 16:00:00+00:00,353.0,1787.0,11.0,353.0,52.0,32.0,175.0,232.0,
2019-09-15 17:00:00+00:00,343.0,2178.0,11.0,394.0,96.0,31.0,70.0,159.0,
2019-09-15 18:00:00+00:00,346.0,2681.0,11.0,443.0,720.0,31.0,6.0,213.0,
2019-09-15 19:00:00+00:00,344.0,2662.0,14.0,802.0,864.0,32.0,0.0,275.0,
2019-09-15 20:00:00+00:00,345.0,2666.0,14.0,754.0,328.0,32.0,0.0,401.0,
2019-09-15 21:00:00+00:00,347.0,2705.0,16.0,624.0,59.0,32.0,0.0,467.0,
2019-09-15 22:00:00+00:00,344.0,2528.0,16.0,279.0,13.0,32.0,0.0,373.0,
2019-09-15 23:00:00+00:00,336.0,2261.0,16.0,65.0,21.0,31.0,0.0,285.0,
2019-09-16 00:00:00+00:00,334.0,2094.0,17.0,9.0,13.0,32.0,0.0,271.0,
2019-09-16 01:00:00+00:00,340.0,2080.0,19.0,10.0,12.0,32.0,0.0,278.0,
2019-09-16 02:00:00+00:00,340.0,1987.0,20.0,11.0,12.0,32.0,0.0,300.0,
2019-09-16 03:00:00+00:00,339.0,2186.0,21.0,9.0,12.0,32.0,0.0,297.0,
2019-09-16 04:00:00+00:00,343.0,2487.0,21.0,38.0,18.0,32.0,0.0,317.0,
2019-09-16 05:00:00+00:00,341.0,2735.0,97.0,735.0,568.0,32.0,0.0,288.0,
2019-09-16 06:00:00+00:00,337.0,3204.0,210.0,916.0,676.0,32.0,7.0,263.0,
2019-09-16 07:00:00+00:00,340.0,3559.0,275.0,1071.0,866.0,31.0,93.0,214.0,
2019-09-16 08:00:00+00:00,343.0,3572.0,293.0,926.0,814.0,32.0,219.0,184.0,
2019-09-16 09:00:00+00:00,346.0,3535.0,293.0,943.0,746.0,33.0,354.0,162.0,
2019-09-16 10:00:00+00:00,348.0,3610.0,294.0,1061.0,566.0,34.0,423.0,128.0,
2019-09-16 11:00:00+00:00,348.0,3536.0,294.0,1086.0,570.0,34.0,454.0,122.0,
2019-09-16 12:00:00+00:00,344.0,3439.0,294.0,960.0,313.0,35.0,463.0,121.0,
2019-09-16 13:00:00+00:00,349.0,3527.0,294.0,694.0,370.0,35.0,450.0,116.0,
2019-09-16 14:00:00+00:00,342.0,3499.0,294.0,693.0,423.0,35.0,397.0,138.0,
2019-09-16 15:00:00+00:00,338.0,3410.0,295.0,1051.0,585.0,35.0,329.0,199.0,
2019-09-16 16:00:00+00:00,331.0,3514.0,294.0,1174.0,432.0,35.0,246.0,219.0,
2019-09-16 17:00:00+00:00,336.0,3592.0,294.0,1343.0,670.0,35.0,100.0,213.0,
2019-09-16 18:00:00+00:00,330.0,3866.0,295.0,1396.0,816.0,35.0,8.0,252.0,
2019-09-16 19:00:00+00:00,335.0,3448.0,298.0,1322.0,946.0,35.0,0.0,311.0,
2019-09-16 20:00:00+00:00,336.0,3186.0,299.0,1005.0,491.0,34.0,0.0,296.0,
2019-09-16 21:00:00+00:00,340.0,3139.0,300.0,816.0,323.0,35.0,0.0,266.0,
2019-09-16 22:00:00+00:00,338.0,2536.0,304.0,755.0,145.0,34.0,0.0,298.0,
2019-09-16 23:00:00+00:00,337.0,1875.0,304.0,582.0,156.0,35.0,0.0,418.0,
2019-09-17 00:00:00+00:00,332.0,1807.0,305.0,399.0,101.0,35.0,0.0,483.0,
2019-09-17 01:00:00+00:00,332.0,1831.0,308.0,686.0,96.0,35.0,0.0,499.0,
2019-09-17 02:00:00+00:00,330.0,1791.0,308.0,575.0,22.0,36.0,0.0,546.0,
2019-09-17 03:00:00+00:00,330.0,1837.0,332.0,711.0,21.0,35.0,0.0,598.0,
2019-09-17 04:00:00+00:00,327.0,2210.0,410.0,1016.0,51.0,35.0,0.0,685.0,
2019-09-17 05:00:00+00:00,326.0,2732.0,489.0,1105.0,761.0,32.0,0.0,759.0,
2019-09-17 06:00:00+00:00,326.0,3372.0,577.0,1092.0,884.0,32.0,10.0,745.0,
2019-09-17 07:00:00+00:00,320.0,3577.0,578.0,1071.0,570.0,33.0,106.0,622.0,
2019-09-17 08:00:00+00:00,323.0,3551.0,578.0,1003.0,330.0,34.0,214.0,519.0,
2019-09-17 09:00:00+00:00,322.0,3521.0,581.0,883.0,97.0,35.0,286.0,424.0,
2019-09-17 10:00:00+00:00,329.0,3451.0,579.0,955.0,143.0,35.0,362.0,369.0,
2019-09-17 11:00:00+00:00,330.0,3316.0,580.0,1032.0,74.0,35.0,424.0,367.0,
2019-09-17 12:00:00+00:00,341.0,3407.0,580.0,864.0,2.0,35.0,422.0,365.0,
2019-09-17 13:00:00+00:00,344.0,3402.0,579.0,868.0,2.0,34.0,428.0,315.0,
2019-09-17 14:00:00+00:00,344.0,3341.0,579.0,955.0,2.0,35.0,398.0,416.0,
2019-09-17 15:00:00+00:00,329.0,3376.0,579.0,849.0,1.0,35.0,354.0,627.0,
2019-09-17 16:00:00+00:00,337.0,3316.0,580.0,897.0,46.0,36.0,248.0,818.0,
2019-09-17 17:00:00+00:00,347.0,3459.0,581.0,1139.0,262.0,36.0,99.0,822.0,
2019-09-17 18:00:00+00:00,350.0,3507.0,580.0,1347.0,862.0,36.0,6.0,730.0,
2019-09-17 19:00:00+00:00,350.0,3455.0,580.0,1264.0,903.0,35.0,0.0,862.0,
2019-09-17 20:00:00+00:00,347.0,3064.0,580.0,1122.0,194.0,35.0,0.0,797.0,
2019-09-17 21:00:00+00:00,348.0,2799.0,580.0,1046.0,24.0,35.0,0.0,687.0,
2019-09-17 22:00:00+00:00,346.0,2670.0,580.0,1056.0,148.0,34.0,0.0,737.0,
2019-09-17 23:00:00+00:00,349.0,1864.0,535.0,812.0,49.0,34.0,0.0,770.0,
2019-09-18 00:00:00+00:00,341.0,1771.0,560.0,490.0,21.0,35.0,0.0,842.0,
2019-09-18 01:00:00+00:00,340.0,1848.0,377.0,280.0,21.0,34.0,0.0,813.0,
2019-09-18 02:00:00+00:00,337.0,2059.0,380.0,187.0,20.0,34.0,0.0,614.0,
2019-09-18 03:00:00+00:00,343.0,2035.0,424.0,346.0,20.0,35.0,0.0,582.0,
2019-09-18 04:00:00+00:00,347.0,2456.0,550.0,297.0,12.0,35.0,0.0,658.0,
2019-09-18 05:00:00+00:00,347.0,2951.0,534.0,642.0,42.0,34.0,0.0,688.0,
2019-09-18 06:00:00+00:00,344.0,3304.0,579.0,979.0,845.0,35.0,9.0,578.0,
2019-09-18 07:00:00+00:00,344.0,3503.0,581.0,894.0,718.0,34.0,117.0,475.0,
2019-09-18 08:00:00+00:00,349.0,3486.0,580.0,928.0,507.0,35.0,261.0,284.0,
2019-09-18 09:00:00+00:00,346.0,3353.0,580.0,931.0,458.0,35.0,372.0,194.0,
2019-09-18 10:00:00+00:00,348.0,3522.0,580.0,1125.0,439.0,35.0,429.0,120.0,
2019-09-18 11:00:00+00:00,345.0,3456.0,580.0,1105.0,399.0,35.0,441.0,89.0,
2019-09-18 12:00:00+00:00,348.0,3447.0,580.0,1045.0,4.0,35.0,456.0,76.0,
2019-09-18 13:00:00+00:00,350.0,3383.0,579.0,1149.0,2.0,34.0,447.0,94.0,
2019-09-18 14:00:00+00:00,351.0,3276.0,579.0,1132.0,111.0,34.0,403.0,156.0,
2019-09-18 15:00:00+00:00,354.0,3394.0,580.0,1141.0,505.0,35.0,300.0,232.0,
2019-09-18 16:00:00+00:00,356.0,3418.0,580.0,1095.0,301.0,36.0,186.0,300.0,
2019-09-18 17:00:00+00:00,352.0,3597.0,580.0,1203.0,696.0,35.0,59.0,284.0,
2019-09-18 18:00:00+00:00,352.0,3623.0,581.0,1264.0,995.0,36.0,4.0,320.0,
2019-09-18 19:00:00+00:00,348.0,3502.0,581.0,1436.0,1024.0,35.0,0.0,384.0,
2019-09-18 20:00:00+00:00,345.0,3424.0,581.0,1032.0,562.0,34.0,0.0,413.0,
2019-09-18 21:00:00+00:00,335.0,3155.0,582.0,777.0,102.0,34.0,0.0,390.0,
2019-09-18 22:00:00+00:00,336.0,2583.0,581.0,734.0,21.0,34.0,0.0,357.0,
2019-09-18 23:00:00+00:00,346.0,1976.0,530.0,430.0,21.0,35.0,0.0,339.0,
2019-09-19 00:00:00+00:00,350.0,1920.0,418.0,364.0,21.0,34.0,0.0,358.0,
2019-09-19 01:00:00+00:00,347.0,1824.0,346.0,354.0,21.0,33.0,0.0,387.0,
2019-09-19 02:00:00+00:00,354.0,2068.0,255.0,328.0,21.0,35.0,0.0,409.0,
2019-09-19 03:00:00+00:00,352.0,2116.0,434.0,325.0,35.0,35.0,0.0,485.0,
2019-09-19 04:00:00+00:00,354.0,2626.0,535.0,425.0,306.0,35.0,0.0,550.0,
2019-09-19 05:00:00+00:00,350.0,2995.0,586.0,925.0,422.0,34.0,0.0,596.0,
2019-09-19 06:00:00+00:00,348.0,3373.0,589.0,1183.0,900.0,33.0,7.0,613.0,
2019-09-19 07:00:00+00:00,352.0,3622.0,590.0,1137.0,912.0,34.0,83.0,531.0,
2019-09-19 08:00:00+00:00,350.0,3582.0,590.0,992.0,353.0,34.0,199.0,369.0,
2019-09-19 09:00:00+00:00,341.0,3532.0,590.0,763.0,319.0,28.0,297.0,266.0,
2019-09-19 10:00:00+00:00,348.0,3496.0,591.0,887.0,413.0,35.0,372.0,226.0,
2019-09-19 11:00:00+00:00,350.0,3491.0,593.0,730.0,417.0,37.0,414.0,217.0,
2019-09-19 12:00:00+00:00,351.0,3446.0,592.0,637.0,216.0,36.0,439.0,199.0,
2019-09-19 13:00:00+00:00,349.0,3471.0,592.0,502.0,232.0,36.0,407.0,222.0,
2019-09-19 14:00:00+00:00,345.0,3413.0,588.0,541.0,401.0,36.0,321.0,248.0,
2019-09-19 15:00:00+00:00,349.0,3493.0,599.0,591.0,596.0,37.0,264.0,341.0,
2019-09-19 16:00:00+00:00,349.0,3559.0,652.0,977.0,753.0,36.0,164.0,375.0,
2019-09-19 17:00:00+00:00,339.0,3803.0,680.0,1131.0,900.0,36.0,50.0,397.0,
2019-09-19 18:00:00+00:00,318.0,3893.0,672.0,1340.0,980.0,36.0,3.0,352.0,
2019-09-19 19:00:00+00:00,333.0,3592.0,643.0,1376.0,913.0,36.0,0.0,397.0,
2019-09-19 20:00:00+00:00,347.0,3369.0,597.0,997.0,586.0,36.0,0.0,353.0,
2019-09-19 21:00:00+00:00,351.0,3023.0,595.0,555.0,192.0,36.0,0.0,285.0,
2019-09-19 22:00:00+00:00,350.0,2702.0,453.0,733.0,540.0,35.0,0.0,245.0,
2019-09-19 23:00:00+00:00,343.0,1873.0,288.0,496.0,545.0,35.0,0.0,210.0,
2019-09-20 00:00:00+00:00,348.0,1804.0,228.0,215.0,96.0,35.0,0.0,211.0,
2019-09-20 01:00:00+00:00,348.0,1818.0,193.0,12.0,23.0,35.0,0.0,171.0,
2019-09-20 02:00:00+00:00,341.0,2003.0,139.0,12.0,22.0,34.0,0.0,144.0,
2019-09-20 03:00:00+00:00,343.0,1876.0,201.0,12.0,122.0,34.0,0.0,180.0,
2019-09-20 04:00:00+00:00,327.0,2627.0,301.0,140.0,42.0,34.0,0.0,227.0,
2019-09-20 05:00:00+00:00,328.0,3232.0,304.0,685.0,723.0,34.0,0.0,337.0,
2019-09-20 06:00:00+00:00,327.0,3559.0,303.0,985.0,779.0,34.0,4.0,450.0,
2019-09-20 07:00:00+00:00,317.0,3560.0,301.0,990.0,767.0,34.0,57.0,574.0,
2019-09-20 08:00:00+00:00,314.0,3563.0,276.0,760.0,340.0,34.0,151.0,494.0,
2019-09-20 09:00:00+00:00,298.0,3532.0,299.0,524.0,304.0,31.0,215.0,397.0,
2019-09-20 10:00:00+00:00,299.0,3525.0,301.0,617.0,96.0,36.0,251.0,441.0,
2019-09-20 11:00:00+00:00,306.0,3451.0,276.0,527.0,49.0,36.0,206.0,568.0,
2019-09-20 12:00:00+00:00,304.0,3513.0,135.0,225.0,5.0,36.0,203.0,638.0,
2019-09-20 13:00:00+00:00,304.0,3221.0,122.0,248.0,1.0,35.0,201.0,666.0,
2019-09-20 14:00:00+00:00,312.0,3148.0,127.0,270.0,1.0,36.0,222.0,539.0,
2019-09-20 15:00:00+00:00,311.0,3173.0,166.0,269.0,1.0,36.0,237.0,586.0,
2019-09-20 16:00:00+00:00,289.0,3387.0,162.0,365.0,10.0,36.0,177.0,575.0,
2019-09-20 17:00:00+00:00,302.0,3652.0,162.0,1123.0,171.0,37.0,53.0,556.0,
2019-09-20 18:00:00+00:00,326.0,3642.0,129.0,1378.0,205.0,37.0,3.0,498.0,
2019-09-20 19:00:00+00:00,343.0,3569.0,214.0,1130.0,98.0,37.0,0.0,711.0,
2019-09-20 20:00:00+00:00,349.0,3148.0,190.0,539.0,7.0,37.0,0.0,1007.0,
2019-09-20 21:00:00+00:00,340.0,2843.0,119.0,460.0,8.0,34.0,0.0,1464.0,
2019-09-20 22:00:00+00:00,342.0,1965.0,17.0,524.0,191.0,34.0,0.0,1796.0,
