,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_wind_production_forecast
14577,08/30/2021 09:00:00,2021-08-30 05:00:00,92671,402.34,24455,35158,32533,75,693,17,1515,824,2.65310836433083,293.148031726366,291.011049291433,0,1.28429802867871,24226.055,1023.0007,35793.34,32366.6,108.15794,1079.9452
14578,08/30/2021 10:00:00,2021-08-30 06:00:00,95913,419.71,27607,38144,32548,75,635,17,1112,832,2.69754113217616,293.478315197945,291.324290699156,7.24620989380153,2.69922760489645,25312.725,946.61505,37967.227,32389.305,110.85549,1088.2097
14579,08/30/2021 11:00:00,2021-08-30 07:00:00,101696,429.03,29856,39730,32576,71,643,225,1044,952,2.69754113217616,293.478315197945,291.324290699156,7.24620989380153,2.69922760489645,27309.14,931.658,40809.504,32424.459,111.97377,1064.4792
14580,08/30/2021 12:00:00,2021-08-30 08:00:00,105920,430.27,30852,41865,32586,71,737,1198,1136,1212,2.69754113217616,293.478315197945,291.324290699156,7.24620989380153,2.69922760489645,28116.668,1063.2966,42547.414,32386.213,109.280266,990.55145
14581,08/30/2021 13:00:00,2021-08-30 09:00:00,110764,432.8,31286,44400,32564,70,943,1680,859,1622,3.26391761242311,296.732851760159,291.68362384257,262.980032553505,1.40296398925091,29164.871,1488.7883,45756.906,32354.836,112.19313,909.9483
14582,08/30/2021 14:00:00,2021-08-30 10:00:00,114809,433.31,31723,47653,32546,69,1686,1958,762,1880,3.26391761242311,296.732851760159,291.68362384257,262.980032553505,1.40296398925091,30734.44,1822.8993,49748.875,32387.365,109.90183,952.5117
14583,08/30/2021 15:00:00,2021-08-30 11:00:00,120491,432.46,32575,51209,32506,91,3554,1950,710,2183,3.26391761242311,296.732851760159,291.68362384257,262.980032553505,1.40296398925091,33139.188,2262.2773,53195.35,32448.111,114.16492,942.17456
14584,08/30/2021 16:00:00,2021-08-30 12:00:00,126492,432.97,33270,54524,32493,87,4419,2207,663,2311,3.64276655543925,298.302794039824,291.324812618221,378.125434076478,2.83685536150413,33569.55,2936.9556,56458.137,32370.26,119.62111,1096.4493
14585,08/30/2021 17:00:00,2021-08-30 13:00:00,131707,435.97,33905,59118,32436,113,4785,2318,698,2605,3.64276655543925,298.302794039824,291.324812618221,378.125434076478,2.83685536150413,33803.305,3675.477,58003.477,32284.158,117.96035,950.2656
14586,08/30/2021 18:00:00,2021-08-30 14:00:00,137169,435.16,34341,60999,32408,173,5881,2354,730,2877,3.64276655543925,298.302794039824,291.324812618221,378.125434076478,2.83685536150413,34878.164,4361.721,60265.004,32311.688,116.037636,1125.8857
14587,08/30/2021 19:00:00,2021-08-30 15:00:00,140673,438.52,35049,62390,32399,222,5826,2149,789,3010,3.74777982826586,297.765185920278,291.446150510224,394.821132837854,1.41692822294099,35610.777,4798.5527,60398.06,32288.604,105.29873,1160.8973
14588,08/30/2021 20:00:00,2021-08-30 16:00:00,142487,440.38,35155,62937,32381,169,5671,1964,628,2984,3.74777982826586,297.765185920278,291.446150510224,394.821132837854,1.41692822294099,34441.97,4648.8906,60473.01,32326.47,104.176155,1156.9685
14589,08/30/2021 21:00:00,2021-08-30 17:00:00,142276,440.56,34903,62942,32407,123,5667,1540,688,2978,3.74777982826586,297.765185920278,291.446150510224,394.821132837854,1.41692822294099,35795.926,4214.3604,60419.94,32359.979,104.3662,1340.6123
14590,08/30/2021 22:00:00,2021-08-30 18:00:00,141922,445.06,35055,62251,32405,113,5108,668,630,2982,3.27876117101262,294.964054442692,291.452307334478,257.61883023111,2.66819899527042,35167.066,3643.1384,58325.164,32305.682,103.87429,1423.9288
14591,08/30/2021 23:00:00,2021-08-30 19:00:00,138969,448.94,34345,59816,32425,87,3638,33,550,2986,3.27876117101262,294.964054442692,291.452307334478,257.61883023111,2.66819899527042,34816.297,3110.8665,56458.855,32364.797,102.88708,1279.9374
14592,08/31/2021 00:00:00,2021-08-30 20:00:00,134017,449.67,33833,57263,32462,76,2707,10,496,2908,3.27876117101262,294.964054442692,291.452307334478,257.61883023111,2.66819899527042,32498.678,2058.1594,45621.184,32585.357,114.02313,2454.5615
14593,08/31/2021 01:00:00,2021-08-30 21:00:00,129711,451.49,33630,53008,32470,72,1482,10,373,2509,3.44656364680115,294.124446666584,291.527732112743,0.342517752202434,1.37205220317117,31338.504,1357.535,42156.44,32574.943,110.10576,2173.416
14594,08/31/2021 02:00:00,2021-08-30 22:00:00,122960,446.79,33063,47410,32474,58,1093,10,382,1393,3.44656364680115,294.124446666584,291.527732112743,0.342517752202434,1.37205220317117,29634.766,1035.4272,39345.47,32598.986,109.98593,2412.5693
14595,08/31/2021 03:00:00,2021-08-30 23:00:00,105966,434.54,30704,40760,32511,58,1042,14,562,1130,3.44656364680115,294.124446666584,291.527732112743,0.342517752202434,1.37205220317117,26844.646,957.6726,36493.406,32592.178,116.34385,2421.0632
14596,08/31/2021 04:00:00,2021-08-31 00:00:00,108181,421.9,28834,36492,32382,69,534,17,1747,830,3.55837235843078,293.396884375161,291.221505929223,0.171247119459607,2.6578842361602,24733.455,1026.7657,32712.455,32583.098,117.55304,2549.1018
14597,08/31/2021 05:00:00,2021-08-31 01:00:00,100467,411.6,25532,35159,32565,63,602,10,708,1162,3.55837235843078,293.396884375161,291.221505929223,0.171247119459607,2.6578842361602,22710.955,1054.6676,31517.95,32593.562,116.488655,2550.509
14598,08/31/2021 06:00:00,2021-08-31 02:00:00,96244,401.85,23726,34148,32584,63,603,10,826,1041,3.55837235843078,293.396884375161,291.221505929223,0.171247119459607,2.6578842361602,21098.639,943.9939,30061.979,32582.086,117.675125,2447.4
14599,08/31/2021 07:00:00,2021-08-31 03:00:00,93502,399.01,23462,32404,32584,61,572,10,748,922,3.75196272674593,292.762498121407,290.870544948306,0,1.50445235639596,21373.037,981.26917,29772.906,32578.146,117.51521,2862.8025
14600,08/31/2021 08:00:00,2021-08-31 04:00:00,91110,396.29,23139,31905,32594,61,646,10,809,895,3.75196272674593,292.762498121407,290.870544948306,0,1.50445235639596,21261.564,996.06305,29946.268,32544.62,115.9873,2683.7483
14601,08/31/2021 09:00:00,2021-08-31 05:00:00,90933,401.36,23533,34474,32586,63,684,10,702,1006,3.75196272674593,292.762498121407,290.870544948306,0,1.50445235639596,21554.498,915.6047,31104.703,32516.346,115.10569,2871.8394
14602,08/31/2021 10:00:00,2021-08-31 06:00:00,94044,414.49,25707,38070,32608,66,713,10,633,1218,4.04302957117585,292.660366006005,290.718257481586,4.71638290850616,3.30093023827834,22210.36,849.59204,32548.31,32540.42,117.17481,3031.486
14603,08/31/2021 11:00:00,2021-08-31 07:00:00,99789,423.33,27961,39324,32620,69,709,222,685,1222,4.04302957117585,292.660366006005,290.718257481586,4.71638290850616,3.30093023827834,23797.2,888.9299,35066.94,32574.043,118.502365,2956.1157
14604,08/31/2021 12:00:00,2021-08-31 08:00:00,103640,421.09,28109,40226,32601,67,713,1203,769,1390,4.04302957117585,292.660366006005,290.718257481586,4.71638290850616,3.30093023827834,24761.943,1052.7129,36301.066,32534.773,115.815,2884.5676
14605,08/31/2021 13:00:00,2021-08-31 09:00:00,106068,421.48,28748,40659,32599,67,894,2011,732,1807,5.1644237706408,295.10079983398,291.280054043354,221.581750473829,1.9397342294827,25679.475,1365.2876,38443.785,32501.707,118.78732,3194.8096
14606,08/31/2021 14:00:00,2021-08-31 10:00:00,109251,423.78,29599,43234,32599,64,1684,2305,751,2443,5.1644237706408,295.10079983398,291.280054043354,221.581750473829,1.9397342294827,27411.963,1497.1818,41612.816,32535.578,116.51867,2919.059
14607,08/31/2021 15:00:00,2021-08-31 11:00:00,114055,423.81,29967,46078,32588,93,2705,2215,828,2677,5.1644237706408,295.10079983398,291.280054043354,221.581750473829,1.9397342294827,29058.326,1737.6652,44158.184,32596.297,120.958496,2884.2634
14608,08/31/2021 16:00:00,2021-08-31 12:00:00,119057,424.79,30695,48547,32550,96,3463,2359,903,2817,5.72433108992243,296.895443533139,291.077451992199,355.063455271654,4.02943602274537,29471.385,2213.503,47159.562,32516.49,126.50912,3361.493
14609,08/31/2021 17:00:00,2021-08-31 13:00:00,123142,424.37,30922,50544,32554,120,4360,2082,984,2859,5.72433108992243,296.895443533139,291.077451992199,355.063455271654,4.02943602274537,29753.963,2860.0444,48350.445,32427.059,124.92016,3471.1997
14610,08/31/2021 18:00:00,2021-08-31 14:00:00,125870,424.08,31318,51610,32503,122,4964,1874,1270,2847,5.72433108992243,296.895443533139,291.077451992199,355.063455271654,4.02943602274537,30513.352,3576.0488,49835.887,32456.127,122.901855,3596.4897
14611,08/31/2021 19:00:00,2021-08-31 15:00:00,126937,424.95,31351,51958,32531,102,4974,1574,1275,2784,5.78437592576154,296.833235836461,290.767582764184,483.474728839149,2.26727006952533,31160.674,4176.2373,49577.39,32432.756,112.87255,3580.8987
14612,08/31/2021 20:00:00,2021-08-31 16:00:00,127207,422.15,31042,51697,32523,124,5639,1084,1624,2788,5.78437592576154,296.833235836461,290.767582764184,483.474728839149,2.26727006952533,30033.236,4282.4907,49692.668,32469.453,111.73023,4016.5034
14613,08/31/2021 21:00:00,2021-08-31 17:00:00,127120,422.94,30946,51045,32557,115,5481,636,1690,2765,5.78437592576154,296.833235836461,290.767582764184,483.474728839149,2.26727006952533,31486.361,4038.697,49713.91,32503.824,112.108734,4200.8877
14614,08/31/2021 22:00:00,2021-08-31 18:00:00,125900,424.68,30647,50458,32570,118,4508,255,2063,2759,5.02870201743881,293.798710143816,290.182699537831,331.096283096445,4.60990672350869,30966.625,3564.6868,48067.227,32447.523,111.97894,4176.498
14615,08/31/2021 23:00:00,2021-08-31 19:00:00,123538,424.33,30173,49118,32580,115,3542,19,2639,2757,5.02870201743881,293.798710143816,290.182699537831,331.096283096445,4.60990672350869,30718.41,3081.3784,46783.105,32508.377,111.171425,3956.8682
14616,09/01/2021 00:00:00,2021-08-31 20:00:00,121401,427.62,30616,47701,32610,104,2477,9,2870,2718,5.02870201743881,293.798710143816,290.182699537831,331.096283096445,4.60990672350869,26584.69,2479.3376,42342.74,32777.465,203.82436,3243.0469
14617,09/01/2021 01:00:00,2021-08-31 21:00:00,118949,425.25,30062,43774,32618,92,1604,9,3046,2423,4.62280531364105,291.707100194241,289.206443415325,0.454336320221727,1.88921714002327,25829.88,1712.8473,39160.625,32767.48,200.23396,2815.126
14618,09/01/2021 02:00:00,2021-08-31 22:00:00,113616,416.25,28500,41594,32629,73,1222,9,3121,1219,4.62280531364105,291.707100194241,289.206443415325,0.454336320221727,1.88921714002327,24684.512,1134.1155,36839.99,32791.664,200.43642,2771.954
14619,09/01/2021 03:00:00,2021-08-31 23:00:00,108116,403.33,26411,37585,32662,73,1224,9,3510,1167,4.62280531364105,291.707100194241,289.206443415325,0.454336320221727,1.88921714002327,22503.041,841.09155,34468.74,32782.383,205.25502,2770.4688
14620,09/01/2021 04:00:00,2021-09-01 00:00:00,102194,421.7,27496,37879,32526,61,624,10,707,1135,4.12686658721114,289.949141498136,287.80818706587,0.227131368252455,2.55823643084431,20687.514,888.81885,31151.12,32772.773,204.27936,2711.152
14621,09/01/2021 05:00:00,2021-09-01 01:00:00,95544,378.39,21165,33330,32702,79,906,9,3026,1025,4.12686658721114,289.949141498136,287.80818706587,0.227131368252455,2.55823643084431,18852.227,838.04364,30281.084,32782.594,201.70888,2517.8293
14622,09/01/2021 06:00:00,2021-09-01 02:00:00,92509,376.54,20634,32877,32713,79,704,9,2887,1018,4.12686658721114,289.949141498136,287.80818706587,0.227131368252455,2.55823643084431,17433.281,649.29694,28972.18,32770.81,200.79216,2288.5881
14623,09/01/2021 07:00:00,2021-09-01 03:00:00,90859,369.47,19822,31419,32730,80,642,9,3099,894,3.74681520503869,288.583038810893,286.477466192246,0,0.174519298849465,17444.695,731.2343,28771.8,32766.67,199.65501,2326.2656
14624,09/01/2021 08:00:00,2021-09-01 04:00:00,89154,368.98,19507,31683,32766,80,618,9,2914,911,3.74681520503869,288.583038810893,286.477466192246,0,0.174519298849465,17396.514,828.5065,28777.545,32730.254,196.02788,2115.047
14625,09/01/2021 09:00:00,2021-09-01 05:00:00,89156,372.89,19969,32811,32775,78,659,9,2942,1019,3.74681520503869,288.583038810893,286.477466192246,0,0.174519298849465,17491.42,838.2871,29965.709,32700.691,197.73769,2071.0215
14626,09/01/2021 10:00:00,2021-09-01 06:00:00,91112,384.15,21384,35803,32780,77,725,9,2695,1071,3.46334911586963,288.556017323493,286.009653871288,8.55580595650112,0.294415508972536,17840.637,845.3894,31066.346,32726.385,197.8986,2065.931
14627,09/01/2021 11:00:00,2021-09-01 07:00:00,95687,393.19,23152,37266,32792,77,748,107,2768,1182,3.46334911586963,288.556017323493,286.009653871288,8.55580595650112,0.294415508972536,19018.926,966.9396,33502.336,32757.95,198.53136,1889.2542
14628,09/01/2021 12:00:00,2021-09-01 08:00:00,99244,393.01,23464,39016,32831,164,890,695,2923,1142,3.46334911586963,288.556017323493,286.009653871288,8.55580595650112,0.294415508972536,20052.688,1037.7872,34573,32717.785,196.71758,1742.3373
14629,09/01/2021 13:00:00,2021-09-01 09:00:00,102433,396.54,24107,40749,32807,104,907,1236,2649,1208,4.47544256822376,294.153326108659,285.647737049386,395.130502136439,0.086199936134487,20893.229,1166.1628,36465.08,32683.06,199.88522,1912.7463
14630,09/01/2021 14:00:00,2021-09-01 10:00:00,104774,396.13,24482,41877,32822,95,1060,1368,3165,1217,4.47544256822376,294.153326108659,285.647737049386,395.130502136439,0.086199936134487,22544.596,1134.2235,39412.7,32717.33,198.69394,1752.7815
14631,09/01/2021 15:00:00,2021-09-01 11:00:00,107115,393.73,24566,43313,32804,92,1996,1565,3266,1276,4.47544256822376,294.153326108659,285.647737049386,395.130502136439,0.086199936134487,23780.47,1175.3208,41543.164,32778.668,201.81859,1645.7743
14632,09/01/2021 16:00:00,2021-09-01 12:00:00,110021,391.35,24648,44492,32790,134,2616,1684,3661,1253,4.23377850187868,297.176924131621,284.59380909843,586.797094314247,0.173101877194809,24096.191,1592.2646,44578.523,32695.535,204.52548,1875.6179
14633,09/01/2021 17:00:00,2021-09-01 13:00:00,112044,392.34,24854,45409,32775,156,3230,1666,3318,1284,4.23377850187868,297.176924131621,284.59380909843,586.797094314247,0.173101877194809,24411.246,2219.9248,45602.03,32602.83,207.31744,1771.5217
14634,09/01/2021 18:00:00,2021-09-01 14:00:00,113323,392.1,24954,46147,32753,185,3542,1696,3366,1240,4.23377850187868,297.176924131621,284.59380909843,586.797094314247,0.173101877194809,24829.727,2884.0283,46699.984,32632.281,203.53133,1859.6923
14635,09/01/2021 19:00:00,2021-09-01 15:00:00,113999,387.85,24665,45224,32714,200,4153,1498,3720,1252,3.99771647213004,297.481120615044,284.794492326607,683.517674616419,0.101437293265265,25391.602,3496.0593,46208.633,32608.238,199.16531,1923.642
14636,09/01/2021 20:00:00,2021-09-01 16:00:00,114353,391.33,25219,46476,32723,297,4228,1340,3731,1218,3.99771647213004,297.481120615044,284.794492326607,683.517674616419,0.101437293265265,24117.488,3783.0667,46161.727,32645.416,199.7586,2034.2064
14637,09/01/2021 21:00:00,2021-09-01 17:00:00,115826,393.71,25417,47056,32757,258,4470,1278,3144,1218,3.99771647213004,297.481120615044,284.794492326607,683.517674616419,0.101437293265265,25450.262,3795.5627,46089.44,32681.096,201.49342,2054.383
14638,09/01/2021 22:00:00,2021-09-01 18:00:00,116026,398.27,25484,46222,32758,260,3982,323,3002,1219,3.1740802850004,292.326356712416,285.589260877018,447.679188164087,0.156556489885414,24721.469,3451.8843,44655.516,32623.137,205.35919,1989.6788
14639,09/01/2021 23:00:00,2021-09-01 19:00:00,113615,399.57,25500,44090,32775,261,3604,66,2708,1193,3.1740802850004,292.326356712416,285.589260877018,447.679188164087,0.156556489885414,24406.922,3094.064,43453.016,32685.926,207.17325,1940.6685
14640,09/02/2021 00:00:00,2021-09-01 20:00:00,110507,398.06,25334,41162,32802,207,2791,9,3025,1176,3.1740802850004,292.326356712416,285.589260877018,447.679188164087,0.156556489885414,25282.22,3034.3167,38213.496,32920.133,284.48807,1632.7026
14641,09/02/2021 01:00:00,2021-09-01 21:00:00,106955,388.28,23849,38244,32807,200,2338,9,3674,1114,2.91370912451657,289.770212829796,284.242754153947,0.315891722664523,0.0325095400263,24233.457,2133.9739,34195.824,32909.43,267.47986,1538.0627
14642,09/02/2021 02:00:00,2021-09-01 22:00:00,101797,373.6,21628,33821,32789,200,1715,9,4152,973,2.91370912451657,289.770212829796,284.242754153947,0.315891722664523,0.0325095400263,22882.53,1352.0106,32399.744,32933.3,248.45236,1579.1917
14643,09/02/2021 03:00:00,2021-09-01 23:00:00,95688,362.36,20147,30808,32838,202,1653,9,4060,840,2.91370912451657,289.770212829796,284.242754153947,0.315891722664523,0.0325095400263,20791.346,922.8739,30026.4,32921.426,245.82222,1753.2214
14644,09/02/2021 04:00:00,2021-09-02 00:00:00,90478,385.81,22773,34367,32674,85,943,9,3361,1040,2.79286228073255,288.315395568683,283.600673020288,0.157963248991473,0.069149807427377,19019.834,1060.3634,26339.236,32911.73,251.3541,1877.9857
14645,09/02/2021 05:00:00,2021-09-02 01:00:00,85643,346.45,18443,24634,32726,239,1503,9,3482,730,2.79286228073255,288.315395568683,283.600673020288,0.157963248991473,0.069149807427377,17234.55,1112.4105,25031.332,32921.03,244.77069,1885.0189
14646,09/02/2021 06:00:00,2021-09-02 02:00:00,82067,345.59,18366,22960,32798,261,1529,9,2789,736,2.79286228073255,288.315395568683,283.600673020288,0.157963248991473,0.069149807427377,16199.18,934.0951,24261.115,32909.15,255.79146,1838.067
14647,09/02/2021 07:00:00,2021-09-02 03:00:00,79646,345.8,18356,22017,32808,262,1512,9,2333,741,2.65925045487094,287.375828366691,283.122244494306,0,0.009498789893719,16151.773,962.07776,24336.432,32903.254,273.76428,1963.84
14648,09/02/2021 08:00:00,2021-09-02 04:00:00,78144,347.15,18109,22307,32818,303,1491,9,1846,746,2.65925045487094,287.375828366691,283.122244494306,0,0.009498789893719,16441.64,1048.9436,24295.738,32865.164,283.15756,1868.8398
14649,09/02/2021 09:00:00,2021-09-02 05:00:00,78210,352.77,18302,24486,32850,455,1490,9,1796,732,2.65925045487094,287.375828366691,283.122244494306,0,0.009498789893719,16696.941,1131.8602,25704.963,32835.74,275.61905,1842.0836
14650,09/02/2021 10:00:00,2021-09-02 06:00:00,80654,362.38,19055,27630,32886,511,1490,9,1750,745,2.59283761108339,287.976948671113,283.589499555857,9.03183888506278,0.016399513039256,17289.982,1191.5713,27146.99,32862.81,302.11728,1763.5807
14651,09/02/2021 11:00:00,2021-09-02 07:00:00,84974,372.42,20333,29443,32901,570,1496,83,1546,747,2.59283761108339,287.976948671113,283.589499555857,9.03183888506278,0.016399513039256,18535.777,1285.4664,29644.084,32892.832,304.07855,1620.0275
14652,09/02/2021 12:00:00,2021-09-02 08:00:00,87786,371.24,20923,29842,32938,583,1486,1132,1783,803,2.59283761108339,287.976948671113,283.589499555857,9.03183888506278,0.016399513039256,19519.707,1270.1896,30821.637,32851.62,314.14206,1516.5865
14653,09/02/2021 13:00:00,2021-09-02 09:00:00,89923,373,20892,31670,32760,576,1476,2084,1240,826,3.02372962480563,293.828272587588,284.663118836491,371.635355952431,0.007446891036922,20582.807,1372.9055,32909.38,32815.508,327.8209,1352.0989
14654,09/02/2021 14:00:00,2021-09-02 10:00:00,92349,378.1,21523,33846,32769,575,1487,2435,1026,795,3.02372962480563,293.828272587588,284.663118836491,371.635355952431,0.007446891036922,21944.893,1379.1594,35909.207,32850.016,342.948,1273.4127
14655,09/02/2021 15:00:00,2021-09-02 11:00:00,94755,376.55,21609,34703,32762,577,1850,2598,1308,798,3.02372962480563,293.828272587588,284.663118836491,371.635355952431,0.007446891036922,23215.857,1439.5941,38135,32912.043,342.4561,1051.6237
14656,09/02/2021 16:00:00,2021-09-02 12:00:00,97128,380.89,22405,36567,32881,578,2226,2571,1211,788,2.85396319778421,296.816671249004,284.719611387993,542.601311258557,0.035763829764975,23597.967,1862.9685,41112.37,32827.074,336.1956,1166.2637
14657,09/02/2021 17:00:00,2021-09-02 13:00:00,99897,383.87,23026,38758,32926,578,2550,2555,1438,803,2.85396319778421,296.816671249004,284.719611387993,542.601311258557,0.035763829764975,24058.375,2493.0947,43227.066,32731.457,349.82175,879.0248
14658,09/02/2021 18:00:00,2021-09-02 14:00:00,103083,385.06,23280,39718,32898,574,2945,2532,1340,805,2.85396319778421,296.816671249004,284.719611387993,542.601311258557,0.035763829764975,24406.803,3160.1863,44892.008,32761.988,335.7657,941.92804
14659,09/02/2021 19:00:00,2021-09-02 15:00:00,105278,384.5,23875,40476,32876,473,4062,2468,1341,812,2.86311775472398,296.986017997215,285.161354534144,600.541298615284,0.02792726758852,25010.959,3780.0518,44626.375,32738.172,312.4856,1020.1532
14660,09/02/2021 20:00:00,2021-09-02 16:00:00,107460,381.98,24131,41815,32884,302,5360,2535,1325,828,2.86311775472398,296.986017997215,285.161354534144,600.541298615284,0.02792726758852,24037.357,4133.9116,45556.312,32773.883,305.54614,1013.4312
14661,09/02/2021 21:00:00,2021-09-02 17:00:00,110232,385.61,24632,43109,32880,203,5512,2246,1276,847,2.86311775472398,296.986017997215,285.161354534144,600.541298615284,0.02792726758852,25172.67,4213.325,45523.89,32810.38,293.62564,1120.7222
14662,09/02/2021 22:00:00,2021-09-02 18:00:00,111102,395.7,25146,43560,32894,207,4525,1048,1058,814,2.50394104885415,292.406355390617,285.98469439835,384.365116418786,0.055085824516458,24486.797,3903.9402,43108.82,32750.904,286.37262,1237.0781
14663,09/02/2021 23:00:00,2021-09-02 19:00:00,109395,397.79,25022,40409,32908,206,4096,59,831,750,2.50394104885415,292.406355390617,285.98469439835,384.365116418786,0.055085824516458,24097.145,3553.483,42434.4,32815.547,278.83337,1102.4652
14664,09/03/2021 00:00:00,2021-09-02 20:00:00,105061,398.96,24768,39794,32924,205,2954,9,1228,747,2.50394104885415,292.406355390617,285.98469439835,384.365116418786,0.055085824516458,23536.115,2252.5845,35205.145,32938.695,211.74074,2104.2695
14665,09/03/2021 01:00:00,2021-09-02 21:00:00,102500,392.71,23865,35682,32931,205,2050,9,1712,741,2.46629725657898,290.304141283625,285.217170259049,0.180872633102023,0.023751329089868,22839.396,1688.1517,29915.742,32930.85,208.6122,2020.8774
14666,09/03/2021 02:00:00,2021-09-02 22:00:00,97468,382.34,22576,31710,32945,204,1836,9,1942,735,2.46629725657898,290.304141283625,285.217170259049,0.180872633102023,0.023751329089868,21524.027,1283.3214,29450.895,32955.695,208.80594,2092.5884
14667,09/03/2021 03:00:00,2021-09-02 23:00:00,91955,368.22,21085,27425,32958,207,1626,11,2419,735,2.46629725657898,290.304141283625,285.217170259049,0.180872633102023,0.023751329089868,19669.85,1026.066,26846.426,32944.395,213.0101,2198.238
14668,09/03/2021 04:00:00,2021-09-03 00:00:00,86702,352.82,19090,27577,32857,198,1492,9,3856,718,2.28198767775833,289.229209586499,284.957235762742,0.090331199243755,0.061698001516731,17989.242,1094.5592,23217.494,32935.266,211.95454,2388.2043
14669,09/03/2021 05:00:00,2021-09-03 01:00:00,81972,352.65,19476,22074,32994,211,1664,9,1954,748,2.28198767775833,289.229209586499,284.957235762742,0.090331199243755,0.061698001516731,16399.705,1153.4243,22495.172,32943.56,209.38904,2386.878
14670,09/03/2021 06:00:00,2021-09-03 02:00:00,79221,345.05,18489,20629,33020,216,1633,11,1735,752,2.28198767775833,289.229209586499,284.957235762742,0.090331199243755,0.061698001516731,15556.309,1057.4294,22379.936,32931.793,208.12593,2235.1094
14671,09/03/2021 07:00:00,2021-09-03 03:00:00,77017,344.03,18239,20550,33028,218,1649,9,1548,744,2.22934576633778,288.691980494042,284.911710624972,0,0.035512024153695,15332.562,1139.4926,22339.371,32927.816,207.51085,2446.7236
14672,09/03/2021 08:00:00,2021-09-03 04:00:00,76132,341.11,18138,20219,33045,219,1660,9,1911,756,2.22934576633778,288.691980494042,284.911710624972,0,0.035512024153695,15652.4375,1159.6625,22895.164,32888.645,202.79846,2181.8003
14673,09/03/2021 09:00:00,2021-09-03 05:00:00,76271,341.81,18226,20893,33050,216,1674,9,2168,764,2.22934576633778,288.691980494042,284.911710624972,0,0.035512024153695,15985.164,1133.4519,23288.092,32859.93,203.34381,2235.2524
14674,09/03/2021 10:00:00,2021-09-03 06:00:00,77845,352.64,18820,24809,33071,212,1672,9,2083,756,2.25735248062147,289.375629108226,285.59793581912,8.5820968597888,0.129323896900625,16491.375,1215.3595,24981.51,32887.043,205.29735,2100.5024
14675,09/03/2021 11:00:00,2021-09-03 07:00:00,81585,357.21,19689,26091,33058,214,1692,252,2456,774,2.25735248062147,289.375629108226,285.59793581912,8.5820968597888,0.129323896900625,17307.262,1330.2617,27452.705,32915.93,204.77255,1835.9861
14676,09/03/2021 12:00:00,2021-09-03 08:00:00,85150,356.89,20231,27238,33036,221,1696,1607,2547,818,2.25735248062147,289.375629108226,285.59793581912,8.5820968597888,0.129323896900625,18435.36,1307.9183,29052.295,32877.184,203.28745,1770.9121
14677,09/03/2021 13:00:00,2021-09-03 09:00:00,88350,363.42,20851,29080,33025,220,1691,2505,1625,850,2.76103689694813,294.797965318652,286.93094508867,343.966682894389,0.136442883442146,19642.896,1413.1501,30675.172,32840.406,206.28831,1563.3289
14678,09/03/2021 14:00:00,2021-09-03 10:00:00,90889,368.93,21448,31252,33009,216,2036,2728,1186,825,2.76103689694813,294.797965318652,286.93094508867,343.966682894389,0.136442883442146,21074.889,1445.8927,34140.145,32877.3,205.4528,1411.393
14679,09/03/2021 15:00:00,2021-09-03 11:00:00,93389,372.71,21877,32702,33000,217,2126,2766,1135,858,2.76103689694813,294.797965318652,286.93094508867,343.966682894389,0.136442883442146,21936.875,1574.7987,36137.406,32937.867,207.30731,1197.0905
14680,09/03/2021 16:00:00,2021-09-03 12:00:00,96064,376.36,22271,34789,32992,213,2572,2647,980,834,2.98049982055748,297.594924887202,287.145876151525,498.718287001173,0.386701898882287,22165.49,2144.4158,38378.574,32852.047,208.44897,1294.1515
14681,09/03/2021 17:00:00,2021-09-03 13:00:00,98324,381.23,22852,36454,32984,213,2628,2594,887,844,2.98049982055748,297.594924887202,287.145876151525,498.718287001173,0.386701898882287,22770.027,2846.2349,40820.746,32757.557,212.76965,1085.6707
14682,09/03/2021 18:00:00,2021-09-03 14:00:00,100308,375.9,22696,36499,32967,213,3880,2666,920,857,2.98049982055748,297.594924887202,287.145876151525,498.718287001173,0.386701898882287,22870.834,3467.7158,42635.06,32788.242,208.65092,1053.7067
14683,09/03/2021 19:00:00,2021-09-03 15:00:00,101693,375.25,22985,36961,32933,210,4426,2476,1270,852,2.91741610255749,297.675373502296,287.696590745504,551.227623467843,0.30961279911742,23032.191,4061.6636,41754.01,32763.305,203.71242,1160.2349
14684,09/03/2021 20:00:00,2021-09-03 16:00:00,103038,370.65,22828,37204,32919,208,5106,2474,1822,854,2.91741610255749,297.675373502296,287.696590745504,551.227623467843,0.30961279911742,22247.479,4384.4277,43788.184,32800.81,205.11092,1181.4418
14685,09/03/2021 21:00:00,2021-09-03 17:00:00,104231,369.46,22525,37592,32896,206,5284,2062,2132,846,2.91741610255749,297.675373502296,287.696590745504,551.227623467843,0.30961279911742,23449.92,4287.4736,43126.344,32839.367,206.63568,1351.5681
