UTC time,avg_coal_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-12-24 16:00:00,76699.40972,21684.77297,82.52273,5302.20094,17359.609,30748.34381,1723.74998,2293.66276,3001.03568,104477.68296
2021-12-24 17:00:00,76193.34858,21721.78978,82.01514,5342.5324,16998.14791,30744.56774,1720.94507,1760.59849,2984.13693,104484.60163
2021-12-24 18:00:00,75759.19903,21762.93527,80.93912,5325.90578,16489.59225,30647.68468,1730.06631,1154.50359,2992.42058,104213.70346
2021-12-24 19:00:00,75539.05135,21788.54552,80.2828,5307.74257,16201.4252,30624.89382,1744.98577,354.98399,2991.27144,102834.89252
2021-12-24 20:00:00,75896.70802,21770.45436,79.52109,5309.21401,16176.73078,30577.1172,1749.45963,63.45502,2980.89145,100802.32873
2021-12-24 21:00:00,76166.10637,21794.80899,79.62719,5341.09738,15882.40068,30597.87973,1747.30004,286.38773,2951.26225,98752.93725
2021-12-24 22:00:00,75769.37189,21807.43422,79.92707,5334.91997,15639.86841,30496.21521,1757.86408,334.45289,2941.79269,98259.3288
2021-12-24 23:00:00,75503.741,21836.20301,80.12344,5327.64723,15983.81748,30490.47365,1768.21992,181.90859,2940.16958,98362.71148
2021-12-25 00:00:00,95489.95686,21938.95466,82.71617,5546.58848,20225.71697,31480.30209,1769.5539,0,3490.94359,55336.29874
2021-12-25 01:00:00,94474.85989,21968.32242,82.89823,5541.60632,20127.06515,31424.00592,1732.38347,0,3478.69584,54824.05846
2021-12-25 02:00:00,93963.123,21965.21505,82.95129,5545.48662,20494.69487,31285.67378,1737.4856,56.76449,3514.79009,54261.85374
2021-12-25 03:00:00,93947.68831,21969.64951,83.83296,5582.99884,21110.56838,31322.6702,1726.84831,473.02018,3538.83043,53456.86689
2021-12-25 04:00:00,93833.80842,21918.40343,84.96583,5590.06243,21639.54437,31368.27383,1730.58521,940.3912,3513.40466,51140.78142
2021-12-25 05:00:00,92404.54982,21933.2865,86.279,5580.82529,22005.52244,31395.61088,1747.53185,1551.05886,3473.77177,49021.7178
2021-12-25 06:00:00,91241.11152,21886.48788,86.93559,5661.13398,22230.71471,31439.99869,1771.77732,3299.25114,3438.67528,46336.20116
2021-12-25 07:00:00,89866.53379,21896.82441,89.09442,5716.67731,22748.82354,31488.05589,1791.4502,5695.45716,3437.82031,43607.64151
2021-12-25 08:00:00,89405.49281,21930.32329,90.21936,5742.0998,23317.96808,31620.20662,1815.87528,7496.15171,3424.50986,41928.58327
2021-12-25 09:00:00,89166.63409,21925.15056,90.75434,5757.07445,23495.47256,31642.92149,1810.79654,7980.5821,3431.04757,39847.4178
2021-12-25 10:00:00,88843.97205,21911.08048,90.13246,5744.59861,23337.35633,31615.31848,1820.46871,7029.19182,3443.60086,38812.09855
2021-12-25 11:00:00,88225.25878,21897.20004,90.99104,5776.97503,22801.0092,31539.69919,1807.0911,5480.24906,3402.20522,38792.79085
2021-12-25 12:00:00,87751.57539,21914.99921,91.19047,5840.49129,22543.53397,31605.05119,1787.60271,3879.89462,3382.32522,38731.91877
2021-12-25 13:00:00,86979.0976,21928.5491,91.9823,5817.23581,22653.71712,31607.29287,1788.66888,2937.78138,3395.67131,38424.83556
2021-12-25 14:00:00,86327.95746,21958.11422,91.84104,5847.667,22577.03854,31641.93071,1780.37014,2668.46889,3380.45203,37855.77012
2021-12-25 15:00:00,86199.30939,21958.1926,91.04402,5824.82089,22480.76147,31649.65528,1761.79002,2089.34299,3368.55886,38491.55596
2021-12-25 16:00:00,86497.02336,21889.20541,89.3968,5850.93332,22259.422,31707.03721,1759.93292,1307.49595,3351.57254,39417.63594
2021-12-25 17:00:00,88184.1464,21927.8957,88.65457,5903.0586,22249.55984,31706.07274,1757.16501,733.56832,3331.49642,40207.96064
2021-12-25 18:00:00,89640.96994,21969.05663,87.04268,5906.4583,22005.78842,31599.54638,1766.2087,613.4478,3340.81637,41340.16598
2021-12-25 19:00:00,91265.14753,21996.31721,85.63456,5945.2628,21961.09654,31569.91359,1781.1727,547.3782,3339.56286,42754.76197
2021-12-25 20:00:00,93190.62416,21976.30202,84.13807,5943.97633,22044.02339,31517.7179,1785.91826,859.84204,3325.42954,43913.39229
2021-12-25 21:00:00,94161.95678,22003.4156,83.41513,5936.52171,21603.12034,31540.70458,1784.21275,1354.51474,3290.55316,44674.40371
2021-12-25 22:00:00,93241.74102,22019.64931,82.85433,5899.98997,21077.01284,31428.9832,1794.98632,1402.3007,3279.68023,46003.42126
2021-12-25 23:00:00,91828.33103,22050.27107,82.18833,5908.58352,20955.51018,31417.82743,1805.20044,887.73263,3279.45935,47591.55207
2021-12-23 00:00:00,102072.11925,20838.11116,92.48613,4766.65432,24350.74546,31402.21461,1364.96339,0,2618.28324,35571.99931
2021-12-23 01:00:00,97922.25934,20820.51218,92.98942,4735.61402,23425.76852,31455.31193,1308.55355,0,2613.25985,35256.0002
2021-12-23 02:00:00,93808.80424,20816.69984,92.9052,4746.57031,23752.15143,31317.34366,1351.36074,0,2589.44203,35338.99931
2021-12-23 03:00:00,91935.51788,20818.83789,92.86702,4776.43158,25122.73633,31569.65931,1344.72452,0,2619.25421,36644.00016
2021-12-23 04:00:00,95310.5427,20808.58786,92.77881,4790.11,27684.38685,31631.22356,1370.56525,0,2618.35994,38510.00021
2021-12-23 05:00:00,99948.8191,20825.18786,90.7944,4749.985,30321.67751,31511.39328,1397.75481,0,2613.35842,40798
2021-12-23 06:00:00,105298.81677,20825.21913,90.46117,4729.57501,33242.99253,31666.03091,1490.80268,0,2636.49666,43979.00096
2021-12-23 07:00:00,111212.72056,20843.37282,90.63,4792.80859,35052.00062,31735.07862,1631.77715,16,2628.93428,47620.99776
2021-12-23 08:00:00,112456.04736,20879.14294,87.41696,4798.81202,35375.33027,31675.45939,1722.00425,2534.99992,2675.60135,51364.99792
2021-12-23 09:00:00,115202.24218,20872.98586,87.36,4789.3716,35296.19092,31600.43194,1870.67192,8925.9998,2686.62946,55493.99899
2021-12-23 10:00:00,115150.26939,20910.0181,86.89839,4787.43258,34800.43918,31473.3374,1869.10691,14711.00038,2658.12425,59268.00209
2021-12-23 11:00:00,113548.57732,20929.54517,85.08688,4790.99272,34495.55647,31607.30018,1943.27448,17794.00009,2655.96245,63415.99914
2021-12-23 12:00:00,112312.28031,20896.08609,84.4648,4840.49559,34271.69572,31412.64557,1944.27283,17012.00018,2607.65229,68068.9978
2021-12-23 13:00:00,112529.6287,20939.19013,84.96082,4869.52829,34154.67499,31401.90189,1960.11939,12965.00008,2625.54374,73065.99851
2021-12-23 14:00:00,110639.08357,21012.29991,84.36769,4875.451,34625.40501,31397.06197,1930.77889,7464.99995,2613.91719,77002.99844
2021-12-23 15:00:00,110609.23851,21084.82004,85.23447,4870.37939,35268.87568,31484.89942,1885.65265,2207.00003,2595.00461,80821.0018
2021-12-23 16:00:00,112552.73162,21088.13899,86.19198,4874.38798,35767.48477,31362.34815,1837.33556,43,2573.30436,85052.99934
2021-12-23 17:00:00,111462.16607,21131.76201,86.81435,4900.33202,36299.34042,31295.99952,1679.91108,0,2574.22605,90612.99925
2021-12-23 18:00:00,111325.08504,21089.04903,88.64687,4865.8335,35679.02798,31366.00731,1619.89608,0,2558.0444,96511.99704
2021-12-23 19:00:00,109827.44378,21099.39002,90.30264,4821.30398,34252.13068,31311.44428,1516.16251,0,2547.58303,100982.00427
2021-12-23 20:00:00,106850.4724,21102.4649,92.42187,4873.45952,31958.1106,31414.91939,1445.75134,0,2555.40837,103690.99691
2021-12-23 21:00:00,102980.759,21070.30895,93.377,4894.62199,28915.08267,31312.03466,1425.57652,0,2587.49404,104811.99667
2021-12-23 22:00:00,97825.60315,21057.92819,93.92387,4850.2505,26135.06152,31057.31366,1449.76548,0,2581.41427,104116.99668
2021-12-23 23:00:00,93857.23406,20958.26807,94.43784,4856.54348,24117.59433,31050.6237,1377.52215,0,2561.88959,104683.99591
2021-12-24 00:00:00,97516.36227,21283.72606,92.22442,5019.81775,26877.78924,31223.73397,1599.73378,1.54088,2946.35752,87632.25328
2021-12-24 01:00:00,100299.69854,21309.37772,92.37934,5034.29916,27172.36383,31170.00682,1574.09404,249.6416,2936.65937,89398.2279
2021-12-24 02:00:00,103281.93175,21310.56715,92.04875,5042.23721,28143.22559,31036.06158,1588.47565,711.52945,2961.22702,91281.5715
2021-12-24 03:00:00,106632.56977,21322.57188,92.27612,5127.31029,29311.47383,31075.2003,1585.37699,879.73869,2978.08862,93251.64113
2021-12-24 04:00:00,109203.55989,21280.72305,92.24219,5127.65407,30149.85269,31122.43185,1582.79989,604.18738,2959.23568,93360.81695
2021-12-24 05:00:00,109026.77665,21290.65267,92.19982,5113.41496,30624.55019,31151.31352,1596.8678,0,2928.09886,93560.50917
2021-12-24 06:00:00,108274.39201,21257.50343,91.51427,5094.66357,30839.83412,31196.40715,1621.43339,0,2900.2501,92784.08525
2021-12-24 07:00:00,107090.13093,21272.31624,92.4409,5101.87834,31386.46707,31244.69232,1640.78693,487.76283,2899.26587,92140.22488
2021-12-24 08:00:00,107234.33295,21297.72873,92.34834,5109.25628,31882.96262,31375.19467,1663.03924,938.35209,2889.57113,93401.95375
2021-12-24 09:00:00,107305.79553,21289.69593,91.69814,5124.07267,31686.53338,31397.30163,1658.00659,947.03332,2895.52101,93865.87926
2021-12-24 10:00:00,107328.19687,21285.15751,90.191,5070.34948,31210.15714,31369.32745,1668.8247,456.27485,2906.65374,94644.96251
2021-12-24 11:00:00,107082.01369,21277.76755,90.34277,5099.33121,30043.84565,31293.22446,1660.98447,69.09841,2875.7733,96150.69283
2021-12-24 12:00:00,107228.72736,21291.54687,89.94659,5077.38254,29185.37934,31357.35479,1643.05832,0,2862.1007,95555.73205
2021-12-24 13:00:00,106816.97213,21303.51911,90.49319,5030.37857,28851.27331,31359.13469,1643.08237,514.86097,2873.96962,93300.6897
2021-12-24 14:00:00,105540.56599,21328.74155,90.6549,5126.25313,28324.26114,31393.68631,1634.1691,1549.72425,2861.97522,90419.32638
2021-12-24 15:00:00,103849.5913,21332.15146,90.49015,5109.75325,27879.31416,31402.73338,1616.31819,2032.52267,2851.88144,89676.93301
2021-12-24 16:00:00,100863.8853,21283.70047,89.49098,5149.47009,27206.62335,31457.56676,1613.26806,1822.83449,2838.77001,88963.72601
2021-12-24 17:00:00,97982.11083,21317.43407,89.56594,5199.08385,26864.63811,31455.87162,1610.34978,1260.04246,2823.34198,87252.68137
2021-12-24 18:00:00,95312.94911,21358.54748,89.04811,5183.62323,26153.62792,31351.85436,1619.70782,833.47653,2831.14596,85456.86381
2021-12-24 19:00:00,92576.19752,21380.92122,88.86229,5152.0572,25626.30517,31324.00146,1634.49176,365.04558,2830.0451,82921.64324
2021-12-24 20:00:00,91352.99192,21366.60546,88.48255,5151.98125,25298.4044,31272.95585,1638.13537,336.91411,2821.40271,80077.46083
2021-12-24 21:00:00,90536.51827,21385.54655,88.9763,5203.36018,24431.73555,31295.36384,1634.58983,709.06476,2794.20256,77739.05798
2021-12-24 22:00:00,89116.92038,21391.09247,89.48607,5203.55769,23593.08274,31186.2597,1644.51419,887.6747,2785.38251,77136.41716
2021-12-24 23:00:00,88288.93386,21416.22597,89.68406,5194.99695,23424.43541,31176.51265,1655.3025,768.25437,2783.11014,77299.36434
2021-12-25 00:00:00,102535.08956,21632.34802,90.45569,5470.00728,21298.10862,31850.01491,1656.32157,0,3277.65515,51343.92193
2021-12-25 01:00:00,102946.95704,21659.97692,90.73782,5478.79171,21777.01889,31790.01575,1626.83957,132.24464,3266.40592,50917.6794
2021-12-25 02:00:00,103664.9504,21658.88008,90.76997,5492.17672,22708.10711,31645.3619,1638.12905,538.99121,3297.98602,50512.17631
2021-12-25 03:00:00,104536.37152,21666.85684,91.63344,5545.13902,23617.71902,31679.26761,1632.51833,772.56359,3319.21455,49906.31891
2021-12-25 04:00:00,104830.73196,21620.00827,92.54529,5545.30646,24187.00372,31722.52582,1632.04519,692.78099,3296.36303,47857.98123
2021-12-25 05:00:00,103151.31925,21632.5734,93.57186,5527.97401,24341.74019,31747.6358,1647.07235,328.5963,3260.05775,46000.5302
2021-12-25 06:00:00,101413.09339,21592.16211,93.79569,5560.15474,24331.6646,31791.00653,1671.53134,788.89651,3227.79959,43663.53426
2021-12-25 07:00:00,99349.18871,21604.59323,95.74491,5600.81009,24444.71626,31838.73931,1690.99114,1860.05121,3226.89434,41266.6152
2021-12-25 08:00:00,98335.13008,21634.3082,96.61147,5612.05225,24473.84243,31973.2647,1713.96756,2666.40897,3214.9999,39767.76492
2021-12-25 09:00:00,97663.16715,21627.79701,96.7193,5604.00991,23954.5295,31996.85198,1708.91951,2800.45564,3221.30737,37789.40283
2021-12-25 10:00:00,96989.02933,21618.18738,95.6337,5564.8906,23289.04737,31969.78528,1719.35579,2188.31551,3233.30417,36743.87386
2021-12-25 11:00:00,96162.97215,21607.34406,96.16596,5579.12335,22180.43237,31894.86596,1709.67043,1494.99989,3196.02692,36562.25623
2021-12-25 12:00:00,95695.25216,21623.26184,96.03645,5611.09294,21216.30783,31961.97595,1691.22372,988.87195,3178.57786,36375.56822
2021-12-25 13:00:00,94880.25884,21636.07386,96.6201,5565.97129,20677.50153,31964.88399,1691.59503,1153.32873,3191.34546,35939.32287
2021-12-25 14:00:00,93754.82494,21663.60652,96.3732,5615.07218,20084.9073,31999.64458,1682.88653,1844.52651,3177.3893,35195.34328
2021-12-25 15:00:00,92897.3231,21665.24386,95.51971,5591.2278,19610.02981,32005.46504,1664.79262,2047.49546,3166.20097,35565.73169
2021-12-25 16:00:00,91897.78009,21605.86631,93.74515,5621.16947,18969.75575,32066.51783,1662.13995,1687.03675,3150.73226,36219.43488
2021-12-25 17:00:00,91814.22934,21642.23744,93.02584,5642.11539,18649.06126,32066.60843,1659.27187,1121.31042,3132.47651,36755.60634
2021-12-25 18:00:00,91809.65507,21683.37603,91.52613,5623.05366,18165.5958,31956.46675,1668.5252,775.49641,3141.20281,37595.31616
2021-12-25 19:00:00,92103.74189,21708.34994,90.31592,5632.88143,17888.96168,31924.26494,1683.36908,413.09237,3140.00894,38709.34208
2021-12-25 20:00:00,93110.30067,21691.00152,89.05377,5637.5845,17844.77549,31870.41504,1687.37989,474.71171,3128.0263,39640.3683
2021-12-25 21:00:00,93748.51777,21714.29099,88.73343,5628.75283,17514.17664,31894.23467,1684.44744,879.14836,3096.15607,40237.59116
2021-12-25 22:00:00,93023.87346,21725.52334,88.5944,5609.26172,17248.46065,31778.74307,1694.6548,1023.28467,3086.08731,41400.36496
2021-12-25 23:00:00,92289.99641,21753.57741,88.31268,5604.67867,17568.77448,31765.55605,1705.25175,799.73827,3085.06302,42866.48125
2021-12-26 00:00:00,104148.21031,21885.20952,86.30432,5772.65146,21706.43248,31748.1195,1684.07425,0,3590.72472,25667.51015
2021-12-26 01:00:00,103504.10698,21914.27232,87.26917,5784.97231,21818.64477,31689.14034,1652.70778,141.90397,3578.00994,25870.45481
2021-12-26 02:00:00,103248.61388,21911.51743,88.2362,5804.06385,22299.69406,31546.2284,1662.48078,786.59143,3616.2162,26551.10988
2021-12-26 03:00:00,103179.82431,21916.5728,89.87399,5872.11483,22781.56361,31580.98752,1655.63813,1538.99174,3641.57146,27644.15638
2021-12-26 04:00:00,102700.91418,21866.09747,91.6237,5888.30199,23052.38747,31624.89163,1656.19681,2166.72032,3614.94146,27789.77379
2021-12-26 05:00:00,100608.91136,21880.57445,93.21402,5860.83387,23040.25249,31650.61537,1671.69444,2633.52599,3573.75205,28537.85272
2021-12-26 06:00:00,98684.59233,21834.89541,93.98211,5875.22561,22888.5868,31694.26667,1696.10103,3969.40752,3537.32749,29170.19854
2021-12-26 07:00:00,96485.06591,21845.59904,96.04244,5919.29429,22882.99474,31742.08714,1715.61313,5805.50789,3536.49628,30006.85178
2021-12-26 08:00:00,95236.24576,21878.43437,96.72322,5892.9411,22865.40787,31875.95931,1738.94446,7046.89352,3522.52344,32040.53007
2021-12-26 09:00:00,94418.97231,21873.02693,96.46303,5892.07727,22449.16339,31899.30548,1733.88898,7116.62915,3529.16855,33400.75332
2021-12-26 10:00:00,93577.48044,21859.73897,94.82832,5856.70336,21917.65336,31872.09264,1744.138,5963.8719,3541.98215,35157.34306
2021-12-26 11:00:00,92586.8685,21846.39091,94.70164,5874.21897,21069.50154,31796.98043,1733.54759,4414.45866,3498.66,37509.28806
2021-12-26 12:00:00,91893.6478,21863.86074,93.93197,5904.94924,20400.63487,31863.60526,1714.84558,2963.36487,3477.64274,39705.23213
2021-12-26 13:00:00,90926.96663,21877.28109,93.65044,5852.06171,20113.5238,31866.32917,1715.3872,2297.21028,3491.25924,41695.37912
2021-12-26 14:00:00,89922.52661,21906.49008,92.55999,5882.94298,19835.01822,31901.05615,1706.7792,2370.77864,3475.4491,43585.62759
2021-12-26 15:00:00,89471.72163,21906.84134,90.86563,5873.59699,19694.11935,31907.40123,1688.56606,2137.09614,3463.22637,46439.1535
2021-12-26 16:00:00,89365.22934,21839.5386,88.35282,5888.73009,19439.71649,31967.44277,1686.10841,1575.69679,3445.53015,49335.57346
2021-12-26 17:00:00,90552.86501,21877.8224,87.07475,5921.06463,19428.95763,31967.24257,1683.26493,1013.3664,3424.6021,51333.2129
2021-12-26 18:00:00,91709.63832,21918.97967,85.19815,5908.09855,19291.08812,31858.09751,1692.46684,763.56454,3434.20004,53220.87101
2021-12-26 19:00:00,93250.72822,21945.83945,83.83792,5912.18054,19345.55615,31826.60445,1707.34009,498.9275,3432.91848,54800.10797
2021-12-26 20:00:00,95185.17099,21926.29166,82.55141,5904.2713,19522.83606,31773.20902,1711.53107,648.31002,3417.77907,55953.24034
2021-12-26 21:00:00,96362.73202,21952.73439,82.37593,5897.42303,19348.07903,31796.79923,1708.89934,1068.15699,3381.49629,56289.16509
2021-12-26 22:00:00,95769.30356,21968.09176,82.60148,5888.59181,19166.43903,31682.34517,1719.24543,1109.83066,3370.2473,56977.94711
2021-12-26 23:00:00,94865.44856,21998.26318,82.87874,5886.24928,19387.32617,31669.7193,1729.74864,683.966,3370.40248,57900.81604
2021-12-24 00:00:00,72894.59915,21086.48215,92.50165,4774.2603,12305.24788,29904.95643,1290.38174,0,2320.24,106766.99863
2021-12-24 01:00:00,70622.51569,21061.87981,93.00905,4807.88899,11990.26411,29972.55449,1241.4386,0,2343.27399,104800.99523
2021-12-24 02:00:00,68680.35908,21053.60215,92.9264,4828.14448,12245.02613,29869.95472,1283.39061,0,2347.65837,101794.99669
2021-12-24 03:00:00,67387.53956,21048.38881,92.88943,4831.50098,13529.17183,30119.61076,1260.1887,0,2413.76558,98937.99765
2021-12-24 04:00:00,71645.63869,21038.44294,92.80001,4834.47399,15694.00594,30172.81768,1270.26465,0,2412.14006,96271.99562
2021-12-24 05:00:00,75566.16728,21046.27716,90.81611,4785.29101,18400.90428,30085.37333,1279.88485,0,2427.62836,92733.99944
2021-12-24 06:00:00,79819.20102,21036.87504,90.47823,4746.50731,21008.90152,30246.05355,1324.09218,0,2441.65655,89329.00266
2021-12-24 07:00:00,84612.01367,21043.80003,90.64777,4763.41698,22797.79985,30311.70513,1382.53763,4,2435.2778,85834.0026
2021-12-24 08:00:00,84582.80002,21075.05285,87.4328,4727.42872,23388.16427,30278.37956,1404.37109,952.99997,2477.04052,84005.99726
2021-12-24 09:00:00,87024.51766,21073.59013,87.37879,4731.41259,23729.5618,30220.43064,1554.21075,3329.99994,2506.12699,83649.00204
2021-12-24 10:00:00,86627.7902,21102.00806,86.92078,4755.37741,23660.99974,30104.21568,1481.69129,5932.0001,2488.17426,84047.00164
2021-12-24 11:00:00,85514.62688,21125.45508,85.10769,4791.853,23311.56214,30220.04046,1539.88775,7738.00013,2510.95389,85111.00245
2021-12-24 12:00:00,85263.27307,21096.5401,84.4837,4866.70069,23320.90188,30050.24449,1499.21233,7817.99995,2494.68821,86449.00211
2021-12-24 13:00:00,87491.90791,21146.99188,84.98031,4904.32398,23325.07801,30057.34654,1493.82843,6457.99985,2554.13755,86816.00016
2021-12-24 14:00:00,86232.47992,21221.50387,84.38909,4885.44499,23664.13423,30029.08739,1480.23786,3859.99987,2560.06265,85642.00146
2021-12-24 15:00:00,88490.60202,21300.12504,85.2558,4956.98338,24194.80011,30118.39055,1485.88459,1233.99997,2537.69635,84422.99836
2021-12-24 16:00:00,91754.7988,21312.4652,86.21467,4944.0386,25209.6434,29978.22883,1446.56853,24,2515.91094,81026.00164
2021-12-24 17:00:00,90118.82771,21354.56012,86.83968,5000.37062,25685.49244,29932.03043,1334.7534,0,2503.019,76129.00152
2021-12-24 18:00:00,89774.19931,21299.96505,88.67212,4967.74848,25509.47557,29992.03252,1349.94288,0,2467.01585,70362.99763
2021-12-24 19:00:00,87769.19899,21312.54682,90.32867,4967.67902,24651.33736,29936.98141,1333.8674,0,2412.08964,62970.99787
2021-12-24 20:00:00,82900.23724,21308.15012,92.45128,5001.358,22432.25661,30021.9605,1327.49489,0,2371.73927,54525.99876
2021-12-24 21:00:00,78402.45854,21273.14588,93.4027,5018.64362,20328.75198,29936.50209,1328.02919,0,2392.64584,46920.99912
2021-12-24 22:00:00,72133.1291,21253.47911,93.9519,5008.86041,18104.19464,29706.46437,1360.46637,0,2349.57566,40709.99948
2021-12-24 23:00:00,68793.49881,21147.07594,94.46686,5040.86434,16426.90814,29697.89515,1284.86299,0,2332.19926,35822.99942
2021-12-25 00:00:00,77208.81036,21538.72763,93.61142,5153.08874,21014.77549,30338.49125,1386.71896,1.54088,2809.03492,20678.90122
2021-12-25 01:00:00,78027.21335,21565.82578,93.87055,5165.88366,21456.21211,30293.62851,1375.54284,249.6416,2799.97957,20938.54414
2021-12-25 02:00:00,79136.74251,21565.34294,93.75604,5175.43416,22433.28073,30174.8197,1401.5644,711.52945,2821.64065,21759.30488
2021-12-25 03:00:00,80163.30323,21574.40151,94.38285,5251.00135,23519.79189,30221.35712,1407.92162,879.73869,2836.69211,22884.88398
2021-12-25 04:00:00,80654.89787,21528.89547,94.88592,5251.29308,24297.68699,30274.20455,1397.42461,604.18738,2819.49654,23122.89229
2021-12-25 05:00:00,79444.53814,21540.75279,95.44516,5236.13817,24693.90135,30308.42006,1407.8814,0,2790.50193,23748.07807
2021-12-25 06:00:00,78196.94575,21502.29153,95.20978,5232.46438,24910.89587,30355.94827,1432.84865,0,2764.48099,24454.75261
2021-12-25 07:00:00,76669.35418,21515.36223,96.73983,5249.57869,25333.64504,30405.01671,1451.80152,487.76283,2763.46403,25172.1748
2021-12-25 08:00:00,75939.41999,21543.92148,97.19834,5258.10046,25689.7705,30529.83011,1471.32847,938.35209,2754.68113,26311.22432
2021-12-25 09:00:00,75554.45095,21537.00177,96.91596,5266.14999,25456.01573,30549.84591,1466.35366,947.03332,2760.4829,26544.9995
2021-12-25 10:00:00,75361.48936,21528.75415,95.54669,5216.75009,24954.16863,30520.58722,1478.60914,456.27485,2771.25727,26954.62952
2021-12-25 11:00:00,74955.29061,21518.83833,95.8552,5241.36555,23931.36172,30442.81101,1477.71472,69.09841,2743.02842,27449.6035
2021-12-25 12:00:00,74970.38854,21534.1819,95.53977,5235.37847,23106.97017,30502.72688,1461.74838,0,2730.92093,28021.64275
2021-12-25 13:00:00,74642.49976,21546.76814,96.05862,5188.93173,22719.38679,30502.91101,1460.46525,514.86097,2742.41758,28361.08753
2021-12-25 14:00:00,73868.4785,21573.68071,95.93198,5270.95971,22160.60134,30537.17182,1450.78101,1549.72425,2731.2362,28315.32174
2021-12-25 15:00:00,73028.57921,21575.79398,95.31039,5252.28564,21638.35302,30550.77824,1433.8449,2032.52267,2721.59618,28919.66188
2021-12-25 16:00:00,71837.3199,21519.35081,93.77294,5289.10865,20928.6839,30596.82173,1429.29813,1822.83449,2709.46191,29650.14898
2021-12-25 17:00:00,71149.61711,21555.01332,93.34234,5330.23589,20540.63385,30592.59996,1426.19126,1260.04246,2695.20589,29923.55198
2021-12-25 18:00:00,70553.677,21596.14541,92.22112,5313.70912,19913.69568,30497.24106,1435.94366,833.47653,2702.62763,30120.07728
2021-12-25 19:00:00,70206.06691,21620.42085,91.42759,5294.39708,19497.76496,30475.53158,1450.50178,365.04558,2701.56518,30249.03253
2021-12-25 20:00:00,70442.87002,21603.88705,90.54306,5295.73588,19336.89411,30428.45347,1452.76309,336.91411,2694.30746,30369.44152
2021-12-25 21:00:00,70679.4416,21626.0086,90.62803,5329.29048,18800.40204,30448.86529,1446.90959,709.06476,2669.04292,30157.9451
2021-12-25 22:00:00,70432.65857,21635.71407,90.84014,5323.65954,18303.99967,30348.79069,1455.76867,887.6747,2660.74044,30381.19056
2021-12-25 23:00:00,70347.4907,21662.98359,90.8364,5316.27633,18441.10546,30343.90401,1467.27733,768.25437,2657.95088,31052.69524
2021-12-26 00:00:00,78292.4724,21863.32065,89.36939,5478.03363,14325.24232,30524.93905,1456.9616,1.54088,3084.57299,19711.00858
2021-12-26 01:00:00,77802.24584,21892.25918,90.13708,5487.92719,14732.35411,30478.2102,1441.01598,249.6416,3074.22774,19528.75508
2021-12-26 02:00:00,78107.31234,21889.64764,90.82024,5504.53228,15488.67814,30356.21423,1463.19926,711.52945,3101.7208,19804.05189
2021-12-26 03:00:00,78524.85557,21894.95641,92.26505,5558.42609,16298.29636,30401.19241,1466.43831,879.73869,3120.40441,20399.94094
2021-12-26 04:00:00,78635.50821,21844.79499,93.7904,5565.80848,16901.38824,30452.85763,1458.55298,604.18738,3099.8835,20109.47853
2021-12-26 05:00:00,77481.33073,21859.10628,95.25142,5548.50265,17180.66948,30485.94792,1470.20047,0,3066.59018,20384.3712
2021-12-26 06:00:00,76650.4467,21813.88328,95.84199,5581.9852,17383.87577,30532.96466,1495.03532,0,3036.90197,20646.98931
2021-12-26 07:00:00,75246.30453,21824.73675,97.94274,5626.29227,17680.45798,30581.86797,1514.12027,487.76283,3035.95059,21037.11852
2021-12-26 08:00:00,74242.3486,21857.30164,98.74739,5630.64837,17934.13536,30707.87967,1534.54596,938.35209,3025.33822,22307.30262
2021-12-26 09:00:00,73217.01564,21851.79876,98.60872,5625.01888,17787.01052,30728.33532,1529.55208,947.03332,3031.43733,22925.15456
2021-12-26 10:00:00,72027.05775,21838.82917,97.10724,5587.63086,17370.01109,30699.34698,1541.33354,456.27485,3042.93044,24026.74731
2021-12-26 11:00:00,70374.05238,21825.69796,97.17953,5602.61369,16675.97299,30621.92441,1538.14878,69.09841,3009.38125,25668.85085
2021-12-26 12:00:00,69293.80702,21843.03338,96.58732,5638.5518,16085.57194,30682.7273,1521.53611,0,2994.13329,27555.06895
2021-12-26 13:00:00,68017.95513,21856.40094,96.56124,5594.40309,15809.73099,30683.24754,1520.68402,514.86097,3006.37712,29466.98651
2021-12-26 14:00:00,66680.25927,21885.46454,95.68696,5637.98824,15390.36716,30717.56973,1511.25407,1549.72425,2993.56415,31274.69931
2021-12-26 15:00:00,65859.8147,21885.92748,94.18424,5617.25691,14943.7279,30730.21605,1494.01624,2032.52267,2983.0137,33824.41928
2021-12-26 16:00:00,65378.23858,21819.31062,91.79958,5644.90511,14378.54846,30778.11104,1489.963,1822.83449,2968.91892,36484.06818
2021-12-26 17:00:00,65965.83343,21857.42915,90.62081,5671.59299,14084.4278,30774.41973,1486.91841,1260.04246,2952.31118,38501.74637
2021-12-26 18:00:00,66637.72269,21898.58479,88.77798,5655.20177,13702.07333,30677.23856,1496.54071,833.47653,2960.49993,40497.33615
2021-12-26 19:00:00,68030.76592,21925.28132,87.38781,5667.90666,13555.93041,30654.23581,1511.1733,365.04558,2959.36028,42420.86757
