,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore,Wind Onshore,Solar,Other renewable,Hydro Water Reservoir,Fossil Hard coal,Geothermal,Fossil Hard coal
2019-01-08 20:00:00+01:00,473.0,2361.0,6134.0,,0.0,24.0,36.0,7743.0,188.0,52.0,56.0,489.0,,,,,,,
2019-01-08 21:00:00+01:00,483.0,2350.0,6241.0,,0.0,24.0,36.0,7740.0,196.0,52.0,53.0,537.0,,,,,,,
2019-01-08 22:00:00+01:00,482.0,2232.0,6168.0,,0.0,24.0,36.0,7739.0,192.0,48.0,56.0,558.0,,,,,,,
2019-01-08 23:00:00+01:00,481.0,2185.0,6144.0,,1.0,24.0,36.0,7733.0,192.0,48.0,55.0,584.0,,,,,,,
2019-01-09 00:00:00+01:00,478.0,1938.0,5085.0,,4.0,24.0,30.0,7734.0,216.0,48.0,56.0,636.0,,,,,,,
2019-01-09 01:00:00+01:00,477.0,1726.0,4312.0,,1.0,24.0,32.0,7744.0,211.0,42.0,54.0,631.0,,,,,,,
2019-01-09 02:00:00+01:00,374.0,1388.0,3899.0,,1.0,24.0,32.0,7749.0,192.0,32.0,55.0,866.0,,,,,,,
2019-01-09 03:00:00+01:00,334.0,1204.0,3782.0,,0.0,24.0,32.0,7751.0,196.0,32.0,56.0,846.0,,,,,,,
2019-01-09 04:00:00+01:00,350.0,1248.0,4045.0,,0.0,24.0,32.0,7751.0,192.0,28.0,53.0,777.0,,,,,,,
2019-01-09 05:00:00+01:00,427.0,1613.0,5087.0,,0.0,24.0,32.0,7751.0,226.0,34.0,51.0,786.0,,,,,,,
2019-01-09 06:00:00+01:00,488.0,2045.0,5430.0,,0.0,24.0,32.0,7748.0,240.0,40.0,55.0,674.0,,,,,,,
2019-01-09 07:00:00+01:00,493.0,2130.0,5840.0,,0.0,24.0,32.0,7746.0,236.0,47.0,55.0,462.0,,,,,,,
2019-01-09 08:00:00+01:00,496.0,2121.0,5742.0,,2.0,24.0,32.0,7740.0,248.0,48.0,58.0,427.0,,,,,,,
2019-01-09 09:00:00+01:00,496.0,2156.0,5850.0,,1.0,24.0,32.0,7735.0,240.0,51.0,59.0,398.0,,,,,,,
2019-01-09 10:00:00+01:00,478.0,2160.0,5776.0,,0.0,23.0,32.0,7732.0,236.0,50.0,54.0,322.0,,,,,,,
2019-01-09 11:00:00+01:00,479.0,2162.0,5653.0,,0.0,20.0,32.0,7733.0,236.0,52.0,58.0,227.0,,,,,,,
2019-01-09 12:00:00+01:00,488.0,2229.0,5684.0,,0.0,20.0,32.0,7734.0,236.0,52.0,58.0,256.0,,,,,,,
2019-01-09 13:00:00+01:00,487.0,2184.0,5737.0,,4.0,20.0,32.0,7743.0,236.0,48.0,54.0,183.0,,,,,,,
2019-01-09 14:00:00+01:00,481.0,2219.0,5793.0,,1.0,20.0,32.0,7750.0,236.0,48.0,59.0,232.0,,,,,,,
2019-01-09 15:00:00+01:00,472.0,2251.0,5829.0,,2.0,20.0,32.0,7744.0,236.0,51.0,59.0,222.0,,,,,,,
2019-01-09 16:00:00+01:00,478.0,2042.0,5841.0,,0.0,20.0,32.0,7743.0,236.0,52.0,61.0,168.0,,,,,,,
2019-01-09 17:00:00+01:00,479.0,2240.0,6086.0,,0.0,20.0,32.0,7742.0,239.0,52.0,53.0,138.0,,,,,,,
2019-01-09 18:00:00+01:00,485.0,2158.0,6017.0,,0.0,20.0,32.0,7738.0,240.0,52.0,57.0,138.0,,,,,,,
2019-01-09 19:00:00+01:00,482.0,2276.0,5865.0,,1.0,20.0,32.0,7740.0,227.0,52.0,58.0,177.0,,,,,,,
2019-01-09 20:00:00+01:00,495.0,2179.0,5887.0,,4.0,20.0,32.0,7740.0,196.0,51.0,60.0,153.0,,,,,,,
2019-01-09 21:00:00+01:00,493.0,2066.0,5958.0,,4.0,20.0,28.0,7743.0,200.0,48.0,54.0,150.0,,,,,,,
2019-01-09 22:00:00+01:00,492.0,2119.0,5745.0,,2.0,20.0,28.0,7737.0,200.0,48.0,56.0,107.0,,,,,,,
2019-01-09 23:00:00+01:00,488.0,1977.0,5715.0,,0.0,20.0,28.0,7735.0,200.0,41.0,56.0,67.0,,,,,,,
2019-01-10 00:00:00+01:00,491.0,1701.0,5622.0,,0.0,24.0,24.0,7736.0,216.0,40.0,54.0,88.0,,,,,,,
2019-01-10 01:00:00+01:00,485.0,1623.0,5111.0,,0.0,24.0,24.0,7739.0,216.0,35.0,49.0,59.0,,,,,,,
2019-01-10 02:00:00+01:00,374.0,1567.0,5019.0,,1.0,24.0,24.0,7741.0,212.0,29.0,51.0,52.0,,,,,,,
2019-01-10 03:00:00+01:00,333.0,1291.0,4345.0,,4.0,24.0,24.0,7733.0,216.0,28.0,54.0,62.0,,,,,,,
2019-01-10 04:00:00+01:00,360.0,1394.0,4913.0,,4.0,24.0,24.0,7729.0,212.0,28.0,56.0,56.0,,,,,,,
2019-01-10 05:00:00+01:00,433.0,1636.0,5231.0,,1.0,24.0,24.0,7728.0,250.0,33.0,52.0,67.0,,,,,,,
2019-01-10 06:00:00+01:00,490.0,2121.0,5742.0,,0.0,24.0,24.0,7727.0,260.0,38.0,55.0,58.0,,,,,,,
2019-01-10 07:00:00+01:00,491.0,2244.0,6045.0,,0.0,24.0,24.0,7722.0,256.0,40.0,59.0,111.0,,,,,,,
2019-01-10 08:00:00+01:00,492.0,2194.0,6077.0,,0.0,24.0,24.0,7721.0,256.0,40.0,59.0,146.0,,,,,,,
2019-01-10 09:00:00+01:00,493.0,2192.0,5744.0,,2.0,24.0,24.0,7723.0,260.0,47.0,51.0,196.0,,,,,,,
2019-01-10 10:00:00+01:00,498.0,2164.0,5338.0,,4.0,24.0,24.0,7729.0,256.0,44.0,56.0,307.0,,,,,,,
2019-01-10 11:00:00+01:00,489.0,2187.0,5264.0,,4.0,28.0,24.0,7745.0,252.0,45.0,56.0,301.0,,,,,,,
2019-01-10 12:00:00+01:00,488.0,2311.0,5752.0,,0.0,28.0,24.0,7731.0,252.0,44.0,55.0,340.0,,,,,,,
2019-01-10 13:00:00+01:00,482.0,2281.0,5644.0,,0.0,28.0,24.0,7728.0,252.0,47.0,59.0,384.0,,,,,,,
2019-01-10 14:00:00+01:00,474.0,2300.0,5686.0,,0.0,28.0,24.0,7728.0,256.0,50.0,57.0,457.0,,,,,,,
2019-01-10 15:00:00+01:00,474.0,2297.0,5798.0,,0.0,28.0,24.0,7736.0,256.0,50.0,59.0,708.0,,,,,,,
2019-01-10 16:00:00+01:00,454.0,2230.0,5803.0,,4.0,28.0,26.0,7735.0,256.0,51.0,55.0,864.0,,,,,,,
2019-01-10 17:00:00+01:00,469.0,2304.0,6098.0,,4.0,32.0,28.0,7728.0,259.0,51.0,58.0,874.0,,,,,,,
2019-01-10 18:00:00+01:00,475.0,2307.0,6189.0,,0.0,32.0,29.0,7724.0,260.0,52.0,55.0,851.0,,,,,,,
2019-01-10 19:00:00+01:00,479.0,2296.0,6164.0,,0.0,32.0,32.0,7728.0,247.0,52.0,59.0,939.0,,,,,,,
2019-01-10 20:00:00+01:00,488.0,2248.0,6011.0,,0.0,32.0,32.0,7738.0,212.0,52.0,56.0,970.0,,,,,,,
2019-01-10 21:00:00+01:00,484.0,2218.0,5720.0,,0.0,32.0,32.0,7736.0,216.0,52.0,56.0,992.0,,,,,,,
2019-01-10 22:00:00+01:00,485.0,2132.0,5769.0,,2.0,28.0,32.0,7742.0,216.0,51.0,55.0,954.0,,,,,,,
2019-01-10 23:00:00+01:00,477.0,1920.0,5839.0,,4.0,28.0,32.0,7727.0,216.0,52.0,57.0,1033.0,,,,,,,
2019-01-11 00:00:00+01:00,480.0,1709.0,5782.0,,4.0,28.0,32.0,7719.0,220.0,48.0,56.0,1081.0,,,,,,,
2019-01-11 01:00:00+01:00,466.0,1618.0,5713.0,,0.0,28.0,32.0,7730.0,220.0,38.0,53.0,1085.0,,,,,,,
2019-01-11 02:00:00+01:00,381.0,1527.0,5640.0,,0.0,28.0,32.0,7728.0,216.0,24.0,53.0,1041.0,,,,,,,
2019-01-11 03:00:00+01:00,346.0,1338.0,5437.0,,0.0,28.0,32.0,7724.0,216.0,20.0,54.0,1063.0,,,,,,,
2019-01-11 04:00:00+01:00,361.0,1196.0,5517.0,,1.0,28.0,32.0,7719.0,216.0,24.0,57.0,1095.0,,,,,,,
2019-01-11 05:00:00+01:00,428.0,1471.0,5466.0,,4.0,28.0,32.0,7717.0,250.0,37.0,51.0,1079.0,,,,,,,
2019-01-11 06:00:00+01:00,480.0,1944.0,5779.0,,4.0,28.0,35.0,7728.0,260.0,42.0,58.0,1000.0,,,,,,,
2019-01-11 07:00:00+01:00,480.0,2058.0,6048.0,,2.0,28.0,36.0,7727.0,260.0,46.0,58.0,1007.0,,,,,,,
2019-01-11 08:00:00+01:00,490.0,2148.0,6027.0,,0.0,28.0,36.0,7727.0,260.0,50.0,58.0,887.0,,,,,,,
2019-01-11 09:00:00+01:00,490.0,2188.0,5945.0,,0.0,28.0,36.0,7725.0,260.0,52.0,57.0,869.0,,,,,,,
2019-01-11 10:00:00+01:00,491.0,2237.0,5679.0,,0.0,28.0,36.0,7734.0,256.0,51.0,54.0,967.0,,,,,,,
2019-01-11 11:00:00+01:00,488.0,2248.0,5467.0,,2.0,28.0,39.0,7737.0,256.0,50.0,56.0,1013.0,,,,,,,
2019-01-11 12:00:00+01:00,494.0,2212.0,5442.0,,4.0,28.0,40.0,7744.0,252.0,52.0,53.0,1055.0,,,,,,,
2019-01-11 13:00:00+01:00,487.0,2196.0,5507.0,,4.0,28.0,40.0,7746.0,252.0,49.0,58.0,1022.0,,,,,,,
2019-01-11 14:00:00+01:00,477.0,2245.0,5603.0,,1.0,28.0,40.0,7748.0,252.0,49.0,60.0,909.0,,,,,,,
2019-01-11 15:00:00+01:00,473.0,2294.0,5746.0,,0.0,28.0,40.0,7748.0,252.0,50.0,55.0,741.0,,,,,,,
2019-01-11 16:00:00+01:00,472.0,2205.0,5688.0,,0.0,30.0,40.0,7748.0,250.0,52.0,64.0,660.0,,,,,,,
2019-01-11 17:00:00+01:00,455.0,2230.0,5897.0,,0.0,32.0,40.0,7744.0,255.0,49.0,58.0,546.0,,,,,,,
2019-01-11 18:00:00+01:00,463.0,2264.0,5892.0,,3.0,32.0,40.0,7741.0,256.0,52.0,60.0,445.0,,,,,,,
2019-01-11 19:00:00+01:00,475.0,2239.0,6212.0,,4.0,32.0,40.0,7742.0,243.0,52.0,60.0,208.0,,,,,,,
2019-01-11 20:00:00+01:00,469.0,2238.0,6265.0,,4.0,32.0,40.0,7744.0,212.0,52.0,58.0,153.0,,,,,,,
2019-01-11 21:00:00+01:00,475.0,2144.0,6329.0,,0.0,32.0,40.0,7745.0,216.0,52.0,54.0,184.0,,,,,,,
2019-01-11 22:00:00+01:00,467.0,2166.0,6261.0,,0.0,28.0,40.0,7744.0,212.0,48.0,52.0,247.0,,,,,,,
2019-01-11 23:00:00+01:00,468.0,2057.0,6081.0,,0.0,28.0,40.0,7738.0,216.0,48.0,52.0,309.0,,,,,,,
2019-01-12 00:00:00+01:00,464.0,1847.0,5520.0,,1.0,28.0,40.0,7742.0,220.0,48.0,51.0,363.0,,,,,,,
2019-01-12 01:00:00+01:00,457.0,1804.0,5287.0,,4.0,28.0,40.0,7739.0,220.0,41.0,56.0,447.0,,,,,,,
2019-01-12 02:00:00+01:00,372.0,1423.0,5336.0,,4.0,28.0,40.0,7736.0,216.0,32.0,55.0,376.0,,,,,,,
2019-01-12 03:00:00+01:00,341.0,1270.0,5309.0,,2.0,28.0,40.0,7741.0,216.0,32.0,53.0,386.0,,,,,,,
2019-01-12 04:00:00+01:00,338.0,1308.0,5339.0,,0.0,28.0,40.0,7752.0,216.0,30.0,56.0,408.0,,,,,,,
2019-01-12 05:00:00+01:00,364.0,1559.0,5370.0,,0.0,30.0,40.0,7748.0,250.0,32.0,58.0,406.0,,,,,,,
2019-01-12 06:00:00+01:00,451.0,1749.0,5139.0,,0.0,31.0,40.0,7744.0,260.0,46.0,57.0,526.0,,,,,,,
2019-01-12 07:00:00+01:00,487.0,1959.0,5493.0,,2.0,32.0,40.0,7742.0,260.0,48.0,57.0,571.0,,,,,,,
2019-01-12 08:00:00+01:00,494.0,2160.0,5320.0,,4.0,32.0,36.0,7742.0,260.0,49.0,56.0,698.0,,,,,,,
2019-01-12 09:00:00+01:00,497.0,2205.0,5307.0,,4.0,32.0,36.0,7741.0,260.0,52.0,55.0,829.0,,,,,,,
2019-01-12 10:00:00+01:00,497.0,2144.0,5176.0,,0.0,32.0,36.0,7743.0,256.0,52.0,52.0,881.0,,,,,,,
2019-01-12 11:00:00+01:00,494.0,2128.0,5056.0,,0.0,28.0,36.0,7749.0,256.0,54.0,55.0,941.0,,,,,,,
2019-01-12 12:00:00+01:00,495.0,2218.0,5004.0,,0.0,31.0,36.0,7749.0,256.0,52.0,52.0,859.0,,,,,,,
2019-01-12 13:00:00+01:00,496.0,2157.0,4916.0,,0.0,32.0,36.0,7756.0,252.0,51.0,53.0,809.0,,,,,,,
2019-01-12 14:00:00+01:00,493.0,2224.0,4964.0,,1.0,32.0,36.0,7755.0,256.0,49.0,61.0,614.0,,,,,,,
2019-01-12 15:00:00+01:00,486.0,2243.0,4912.0,,4.0,32.0,36.0,7753.0,256.0,52.0,54.0,571.0,,,,,,,
2019-01-12 16:00:00+01:00,477.0,2152.0,4735.0,,4.0,32.0,36.0,7751.0,256.0,52.0,53.0,660.0,,,,,,,
2019-01-12 17:00:00+01:00,472.0,2251.0,4823.0,,1.0,32.0,36.0,7747.0,259.0,52.0,58.0,544.0,,,,,,,
2019-01-12 18:00:00+01:00,477.0,2246.0,4932.0,,0.0,32.0,36.0,7742.0,260.0,52.0,55.0,569.0,,,,,,,
2019-01-12 19:00:00+01:00,489.0,2204.0,4654.0,,0.0,32.0,36.0,7744.0,247.0,52.0,58.0,840.0,,,,,,,
2019-01-12 20:00:00+01:00,492.0,2205.0,4707.0,,0.0,32.0,36.0,7743.0,216.0,52.0,57.0,902.0,,,,,,,
2019-01-12 21:00:00+01:00,491.0,2181.0,4730.0,,0.0,32.0,38.0,7746.0,220.0,52.0,54.0,796.0,,,,,,,
2019-01-12 22:00:00+01:00,497.0,2075.0,4882.0,,2.0,28.0,40.0,7752.0,220.0,52.0,55.0,593.0,,,,,,,
2019-01-12 23:00:00+01:00,492.0,1861.0,5095.0,,4.0,28.0,40.0,7747.0,224.0,51.0,56.0,351.0,,,,,,,
2019-01-13 00:00:00+01:00,492.0,1651.0,5052.0,,0.0,28.0,40.0,7745.0,220.0,48.0,54.0,355.0,,,,,,,
2019-01-13 01:00:00+01:00,490.0,1600.0,4975.0,,0.0,28.0,40.0,7748.0,220.0,38.0,57.0,427.0,,,,,,,
2019-01-13 02:00:00+01:00,379.0,1333.0,4794.0,,0.0,31.0,40.0,7750.0,216.0,24.0,54.0,448.0,,,,,,,
2019-01-13 03:00:00+01:00,341.0,1186.0,4242.0,,0.0,31.0,40.0,7743.0,216.0,24.0,53.0,529.0,,,,,,,
2019-01-13 04:00:00+01:00,334.0,1234.0,4085.0,,0.0,32.0,40.0,7739.0,216.0,24.0,55.0,561.0,,,,,,,
2019-01-13 05:00:00+01:00,376.0,1604.0,4106.0,,1.0,32.0,40.0,7748.0,250.0,24.0,56.0,635.0,,,,,,,
2019-01-13 06:00:00+01:00,444.0,1816.0,4764.0,,4.0,32.0,40.0,7747.0,260.0,44.0,54.0,524.0,,,,,,,
2019-01-13 07:00:00+01:00,490.0,1796.0,4661.0,,1.0,32.0,40.0,7744.0,260.0,48.0,54.0,401.0,,,,,,,
2019-01-13 08:00:00+01:00,499.0,1519.0,5483.0,,0.0,32.0,40.0,7748.0,260.0,49.0,56.0,284.0,,,,,,,
2019-01-13 09:00:00+01:00,494.0,1519.0,5605.0,,0.0,32.0,40.0,7748.0,260.0,50.0,52.0,250.0,,,,,,,
2019-01-13 10:00:00+01:00,500.0,1533.0,5468.0,,0.0,32.0,40.0,7748.0,256.0,48.0,56.0,215.0,,,,,,,
2019-01-13 11:00:00+01:00,493.0,1549.0,5367.0,,,32.0,40.0,7749.0,256.0,50.0,56.0,426.0,,,,,,,
2019-01-13 12:00:00+01:00,499.0,1541.0,5540.0,,2.0,32.0,40.0,7748.0,256.0,52.0,55.0,252.0,,,,,,,
2019-01-13 13:00:00+01:00,500.0,1553.0,5544.0,,4.0,32.0,40.0,7753.0,252.0,49.0,54.0,261.0,,,,,,,
2019-01-13 14:00:00+01:00,497.0,1545.0,5455.0,,0.0,32.0,40.0,7750.0,256.0,52.0,64.0,255.0,,,,,,,
2019-01-13 15:00:00+01:00,496.0,1535.0,5290.0,,,32.0,40.0,7751.0,256.0,52.0,61.0,291.0,,,,,,,
2019-01-13 16:00:00+01:00,489.0,1539.0,5272.0,,,34.0,40.0,7756.0,256.0,52.0,60.0,361.0,,,,,,,
2019-01-13 17:00:00+01:00,472.0,1540.0,5572.0,,0.0,36.0,40.0,7758.0,259.0,52.0,58.0,381.0,,,,,,,
2019-01-13 18:00:00+01:00,462.0,1577.0,5653.0,,0.0,36.0,40.0,7747.0,260.0,52.0,60.0,412.0,,,,,,,
2019-01-13 19:00:00+01:00,477.0,1271.0,5825.0,,3.0,33.0,40.0,7747.0,247.0,52.0,54.0,461.0,,,,,,,
2019-01-13 20:00:00+01:00,484.0,1170.0,5828.0,,2.0,32.0,40.0,7745.0,216.0,52.0,53.0,563.0,,,,,,,
2019-01-13 21:00:00+01:00,488.0,1539.0,5438.0,,0.0,32.0,40.0,7744.0,220.0,52.0,61.0,705.0,,,,,,,
2019-01-13 22:00:00+01:00,489.0,1768.0,5263.0,,0.0,29.0,40.0,7741.0,220.0,52.0,57.0,636.0,,,,,,,
2019-01-13 23:00:00+01:00,484.0,1715.0,4309.0,,0.0,32.0,40.0,7741.0,224.0,48.0,56.0,660.0,,,,,,,
2019-01-14 00:00:00+01:00,494.0,1575.0,4117.0,,0.0,32.0,40.0,7752.0,220.0,48.0,55.0,786.0,,,,,,,
2019-01-14 01:00:00+01:00,478.0,1382.0,3757.0,,0.0,32.0,40.0,7757.0,220.0,37.0,54.0,924.0,,,,,,,
2019-01-14 02:00:00+01:00,375.0,1269.0,3588.0,,0.0,32.0,40.0,7759.0,216.0,24.0,53.0,1042.0,,,,,,,
2019-01-14 03:00:00+01:00,346.0,1143.0,3582.0,,0.0,32.0,40.0,7759.0,216.0,25.0,53.0,1023.0,,,,,,,
2019-01-14 04:00:00+01:00,360.0,1168.0,3503.0,,0.0,32.0,40.0,7760.0,216.0,30.0,58.0,1001.0,,,,,,,
2019-01-14 05:00:00+01:00,452.0,1338.0,4840.0,,0.0,32.0,40.0,7755.0,250.0,38.0,56.0,991.0,,,,,,,
2019-01-14 06:00:00+01:00,443.0,1643.0,5578.0,,0.0,32.0,40.0,7747.0,260.0,43.0,60.0,972.0,,,,,,,
2019-01-14 07:00:00+01:00,477.0,2045.0,6130.0,,0.0,36.0,40.0,7748.0,260.0,44.0,54.0,940.0,,,,,,,
2019-01-14 08:00:00+01:00,480.0,2138.0,6087.0,,0.0,33.0,40.0,7750.0,260.0,42.0,55.0,1007.0,,,,,,,
2019-01-14 09:00:00+01:00,477.0,2190.0,6066.0,,0.0,31.0,40.0,7752.0,260.0,47.0,56.0,977.0,,,,,,,
2019-01-14 10:00:00+01:00,484.0,2191.0,5750.0,,0.0,27.0,40.0,7751.0,256.0,47.0,56.0,1064.0,,,,,,,
2019-01-14 11:00:00+01:00,464.0,2250.0,5740.0,,0.0,33.0,40.0,7745.0,256.0,45.0,51.0,1107.0,,,,,,,
2019-01-14 12:00:00+01:00,457.0,2323.0,6039.0,,0.0,36.0,40.0,7736.0,256.0,41.0,56.0,1053.0,,,,,,,
2019-01-14 13:00:00+01:00,467.0,2238.0,6050.0,,0.0,36.0,40.0,7741.0,252.0,49.0,57.0,1126.0,,,,,,,
2019-01-14 14:00:00+01:00,483.0,2241.0,5867.0,,0.0,36.0,40.0,7736.0,256.0,49.0,52.0,1153.0,,,,,,,
2019-01-14 15:00:00+01:00,465.0,2277.0,6003.0,,0.0,36.0,40.0,7734.0,256.0,51.0,56.0,1084.0,,,,,,,
2019-01-14 16:00:00+01:00,470.0,2208.0,5936.0,,2.0,36.0,40.0,7737.0,256.0,52.0,56.0,933.0,,,,,,,
2019-01-14 17:00:00+01:00,470.0,2315.0,6305.0,,0.0,36.0,40.0,7741.0,259.0,53.0,56.0,800.0,,,,,,,
2019-01-14 18:00:00+01:00,471.0,2344.0,6338.0,,0.0,36.0,40.0,7746.0,260.0,51.0,61.0,733.0,,,,,,,
2019-01-14 19:00:00+01:00,473.0,2319.0,6179.0,,0.0,36.0,40.0,7741.0,247.0,54.0,58.0,861.0,,,,,,,
2019-01-14 20:00:00+01:00,473.0,2298.0,6101.0,,0.0,36.0,40.0,7740.0,216.0,52.0,58.0,1023.0,,,,,,,
2019-01-14 21:00:00+01:00,479.0,2303.0,5918.0,,0.0,35.0,40.0,7739.0,220.0,52.0,58.0,1139.0,,,,,,,
2019-01-14 22:00:00+01:00,460.0,2172.0,5630.0,,0.0,32.0,40.0,7747.0,220.0,52.0,54.0,1149.0,,,,,,,
2019-01-14 23:00:00+01:00,433.0,1952.0,5236.0,,0.0,32.0,40.0,7745.0,224.0,52.0,58.0,861.0,,,,,,,
2019-01-15 00:00:00+01:00,426.0,1894.0,5363.0,,1.0,32.0,44.0,7742.0,172.0,48.0,55.0,715.0,,,,,,,
2019-01-15 01:00:00+01:00,415.0,1721.0,5225.0,,4.0,32.0,44.0,7742.0,172.0,37.0,51.0,716.0,,,,,,,
2019-01-15 02:00:00+01:00,377.0,1579.0,5233.0,,0.0,32.0,44.0,7744.0,168.0,24.0,56.0,770.0,,,,,,,
2019-01-15 03:00:00+01:00,340.0,1306.0,4745.0,,0.0,32.0,44.0,7738.0,168.0,25.0,54.0,817.0,,,,,,,
2019-01-15 04:00:00+01:00,354.0,1369.0,4779.0,,0.0,32.0,44.0,7736.0,164.0,31.0,52.0,794.0,,,,,,,
2019-01-15 05:00:00+01:00,392.0,1798.0,5350.0,,0.0,32.0,44.0,7739.0,198.0,40.0,60.0,781.0,,,,,,,
2019-01-15 06:00:00+01:00,465.0,2262.0,5831.0,,0.0,33.0,44.0,7755.0,208.0,46.0,57.0,646.0,,,,,,,
2019-01-15 07:00:00+01:00,488.0,2331.0,5901.0,,1.0,36.0,44.0,7752.0,212.0,48.0,56.0,689.0,,,,,,,
2019-01-15 08:00:00+01:00,482.0,2354.0,5810.0,,3.0,36.0,44.0,7750.0,252.0,49.0,57.0,692.0,,,,,,,
2019-01-15 09:00:00+01:00,472.0,2355.0,5359.0,,0.0,36.0,44.0,7740.0,248.0,53.0,53.0,793.0,,,,,,,
2019-01-15 10:00:00+01:00,448.0,2342.0,5298.0,,0.0,36.0,44.0,7738.0,244.0,56.0,51.0,724.0,,,,,,,
2019-01-15 11:00:00+01:00,470.0,2366.0,5066.0,,0.0,36.0,44.0,7732.0,244.0,56.0,52.0,931.0,,,,,,,
2019-01-15 12:00:00+01:00,481.0,2341.0,5490.0,,0.0,36.0,44.0,7731.0,248.0,56.0,54.0,895.0,,,,,,,
2019-01-15 13:00:00+01:00,480.0,2275.0,5455.0,,2.0,36.0,44.0,7737.0,248.0,55.0,56.0,1069.0,,,,,,,
2019-01-15 14:00:00+01:00,484.0,2293.0,5638.0,,4.0,36.0,44.0,7740.0,248.0,53.0,56.0,1049.0,,,,,,,
2019-01-15 15:00:00+01:00,482.0,2353.0,5487.0,,4.0,36.0,44.0,7749.0,248.0,52.0,50.0,1076.0,,,,,,,
2019-01-15 16:00:00+01:00,478.0,2273.0,5579.0,,0.0,36.0,44.0,7745.0,248.0,54.0,56.0,1039.0,,,,,,,
2019-01-15 17:00:00+01:00,472.0,2357.0,5909.0,,0.0,36.0,44.0,7748.0,251.0,52.0,54.0,1003.0,,,,,,,
2019-01-15 18:00:00+01:00,471.0,2390.0,5837.0,,0.0,36.0,44.0,7750.0,244.0,52.0,52.0,976.0,,,,,,,
2019-01-15 19:00:00+01:00,478.0,2336.0,5735.0,,0.0,36.0,40.0,7752.0,233.0,52.0,58.0,976.0,,,,,,,
2019-01-15 20:00:00+01:00,479.0,2333.0,5625.0,,1.0,36.0,40.0,7750.0,204.0,52.0,54.0,939.0,,,,,,,
2019-01-15 21:00:00+01:00,480.0,2340.0,5571.0,,4.0,36.0,40.0,7746.0,208.0,50.0,61.0,854.0,,,,,,,
2019-01-15 22:00:00+01:00,461.0,2212.0,5355.0,,4.0,36.0,40.0,7749.0,204.0,48.0,61.0,788.0,,,,,,,
2019-01-15 23:00:00+01:00,431.0,2128.0,5541.0,,0.0,36.0,40.0,7742.0,208.0,48.0,57.0,731.0,,,,,,,
2019-01-16 00:00:00+01:00,434.0,1985.0,5336.0,,0.0,36.0,40.0,7749.0,208.0,48.0,53.0,858.0,,,,,,,
2019-01-16 01:00:00+01:00,421.0,1826.0,5168.0,,0.0,36.0,40.0,7750.0,208.0,36.0,56.0,823.0,,,,,,,
2019-01-16 02:00:00+01:00,367.0,1441.0,4102.0,,0.0,36.0,39.0,7752.0,204.0,24.0,55.0,772.0,,,,,,,
2019-01-16 03:00:00+01:00,362.0,1152.0,3987.0,,0.0,33.0,36.0,7759.0,204.0,30.0,55.0,636.0,,,,,,,
2019-01-16 04:00:00+01:00,394.0,1213.0,3905.0,,4.0,34.0,36.0,7751.0,204.0,31.0,54.0,556.0,,,,,,,
2019-01-16 05:00:00+01:00,463.0,1510.0,5182.0,,4.0,36.0,38.0,7747.0,238.0,41.0,56.0,500.0,,,,,,,
2019-01-16 06:00:00+01:00,464.0,1680.0,5469.0,,4.0,36.0,43.0,7756.0,248.0,48.0,53.0,572.0,,,,,,,
2019-01-16 07:00:00+01:00,465.0,1746.0,5753.0,,2.0,36.0,44.0,7750.0,248.0,48.0,57.0,597.0,,,,,,,
2019-01-16 08:00:00+01:00,466.0,1728.0,5746.0,,1.0,36.0,44.0,7746.0,248.0,52.0,54.0,547.0,,,,,,,
2019-01-16 09:00:00+01:00,466.0,1734.0,5317.0,,1.0,36.0,44.0,7738.0,244.0,56.0,56.0,547.0,,,,,,,
2019-01-16 10:00:00+01:00,472.0,1763.0,5260.0,,1.0,36.0,44.0,7743.0,240.0,53.0,55.0,589.0,,,,,,,
2019-01-16 11:00:00+01:00,478.0,1776.0,5219.0,,3.0,36.0,44.0,7751.0,240.0,52.0,58.0,586.0,,,,,,,
2019-01-16 12:00:00+01:00,465.0,1793.0,5063.0,,2.0,36.0,44.0,7752.0,244.0,52.0,53.0,436.0,,,,,,,
2019-01-16 13:00:00+01:00,473.0,1781.0,4951.0,,0.0,36.0,44.0,7754.0,244.0,53.0,55.0,206.0,,,,,,,
2019-01-16 14:00:00+01:00,475.0,1749.0,5361.0,,0.0,36.0,44.0,7752.0,240.0,53.0,49.0,77.0,,,,,,,
2019-01-16 15:00:00+01:00,473.0,1776.0,5804.0,,0.0,36.0,44.0,7752.0,240.0,55.0,52.0,27.0,,,,,,,
2019-01-16 16:00:00+01:00,469.0,1676.0,5566.0,,0.0,36.0,44.0,7751.0,240.0,56.0,56.0,29.0,,,,,,,
2019-01-16 17:00:00+01:00,470.0,1844.0,5876.0,,0.0,36.0,47.0,7754.0,243.0,52.0,59.0,42.0,,,,,,,
2019-01-16 18:00:00+01:00,475.0,1819.0,5878.0,,3.0,36.0,48.0,7751.0,240.0,52.0,56.0,56.0,,,,,,,
2019-01-16 19:00:00+01:00,482.0,1776.0,5911.0,,4.0,36.0,48.0,7751.0,231.0,52.0,54.0,75.0,,,,,,,
