,UTC time,carbon_intensity,wind,coal,nat_gas,nuclear,hydro,solar,other
16672,2021-11-25 16:00:00,224.78,18361,8301,7855,5114,53,1423,71
16673,2021-11-25 17:00:00,227.67,18510,8379,8964,5115,11,1657,64
16674,2021-11-25 18:00:00,228.49,17985,8492,8857,5115,11,2229,66
16675,2021-11-25 19:00:00,217.06,17005,8253,7498,5116,11,3898,63
16676,2021-11-25 20:00:00,190.38,16456,7013,6210,5116,11,5421,80
16677,2021-11-25 21:00:00,192.94,14806,6553,6613,5116,9,5531,68
16678,2021-11-25 22:00:00,197.91,13576,5919,7880,5116,33,5052,60
16679,2021-11-25 23:00:00,237.2,12146,6559,10016,5116,33,2919,105
16680,2021-11-26 00:00:00,303.32,9931,8147,13806,5117,36,317,112
16681,2021-11-26 01:00:00,315.28,9569,8600,14503,5117,38,0,92
16682,2021-11-26 02:00:00,323.41,8979,8852,14598,5117,38,0,104
16683,2021-11-26 03:00:00,327.4,8726,9000,14712,5117,13,0,66
16684,2021-11-26 04:00:00,322.21,9143,8923,14112,5117,13,0,71
16685,2021-11-26 05:00:00,306.62,9638,7994,13924,5116,13,0,78
16686,2021-11-26 06:00:00,304.87,9399,7747,13531,5117,13,0,82
16687,2021-11-26 07:00:00,305,8925,7496,13225,5118,13,0,62
16688,2021-11-26 08:00:00,308.87,8582,7597,12949,5118,13,0,63
16689,2021-11-26 09:00:00,312.66,8321,7699,13015,5118,13,0,59
16690,2021-11-26 10:00:00,307.1,8777,7566,13174,5118,13,0,59
16691,2021-11-26 11:00:00,303.19,8911,7222,14114,5119,13,0,58
16692,2021-11-26 12:00:00,303.43,9158,7227,15306,5119,13,0,64
16693,2021-11-26 13:00:00,309.74,9573,7916,16094,5119,13,0,78
16694,2021-11-26 14:00:00,318.14,9411,8537,16997,5119,12,142,70
16695,2021-11-26 15:00:00,304.52,9008,8435,16547,5120,48,2057,66
16696,2021-11-26 16:00:00,299.67,7658,8519,16052,5119,55,4099,84
16697,2021-11-26 17:00:00,300.23,6560,8474,15707,5120,13,5000,72
16698,2021-11-26 18:00:00,301.6,6197,8459,15163,5119,13,5035,75
16699,2021-11-26 19:00:00,294.36,6705,8341,13794,5119,13,4971,73
16700,2021-11-26 20:00:00,289.53,7268,8253,12703,5119,13,4611,71
16701,2021-11-26 21:00:00,299.15,7532,8338,13373,5119,13,3424,82
16702,2021-11-26 22:00:00,313.45,7459,8415,14775,5119,33,2095,62
16703,2021-11-26 23:00:00,326.83,7482,8509,16456,5119,38,883,94
16704,2021-11-27 00:00:00,330.72,8261,8690,18147,5119,38,83,90
16705,2021-11-27 01:00:00,305.09,11339,8740,15989,5120,39,0,72
16706,2021-11-27 02:00:00,277.48,14192,8464,13621,5119,39,0,84
16707,2021-11-27 03:00:00,254.58,16511,8229,11489,5120,16,0,80
16708,2021-11-27 04:00:00,245.36,17390,8225,10108,5120,13,0,102
16709,2021-11-27 05:00:00,247.4,16573,8077,9718,5120,14,0,118
16710,2021-11-27 06:00:00,249.84,15656,7955,9206,5119,19,0,94
16711,2021-11-27 07:00:00,255.02,14409,7714,9282,5120,17,0,69
16712,2021-11-27 08:00:00,258.76,13599,7591,9133,5120,17,0,86
16713,2021-11-27 09:00:00,266.32,12746,7653,9254,5120,16,0,80
16714,2021-11-27 10:00:00,269.5,12297,7574,9564,5120,14,0,70
16715,2021-11-27 11:00:00,277,11663,7628,10190,5120,14,0,70
16716,2021-11-27 12:00:00,296.36,10623,8228,11320,5120,14,0,76
16717,2021-11-27 13:00:00,303.51,10156,8203,13057,5120,12,0,101
16718,2021-11-27 14:00:00,314.01,9436,8331,14977,5120,13,20,103
16719,2021-11-27 15:00:00,316.49,8770,8491,16251,5120,49,762,67
16720,2021-11-27 16:00:00,324.18,6711,8540,18066,5120,56,2201,70
16721,2021-11-27 17:00:00,329.73,5051,8524,19235,5120,14,3345,78
16722,2021-11-27 18:00:00,337.43,4477,8689,19499,5120,14,3212,84
16723,2021-11-27 19:00:00,338.76,4438,8713,19304,5121,14,3092,72
16724,2021-11-27 20:00:00,334.87,4512,8677,18419,5121,14,3348,65
16725,2021-11-27 21:00:00,335.21,4720,8621,18095,5120,15,3001,74
16726,2021-11-27 22:00:00,340.65,5054,8661,18563,5121,39,2096,71
16727,2021-11-27 23:00:00,349.38,4962,8675,19782,5121,38,1305,97
16728,2021-11-28 00:00:00,363.14,4627,8725,22048,5121,39,215,86
16729,2021-11-28 01:00:00,363.72,5019,8941,22297,5121,39,0,91
16730,2021-11-28 02:00:00,360.55,5519,9086,21296,5121,40,0,93
16731,2021-11-28 03:00:00,360.39,5605,9144,20607,5121,16,0,89
16732,2021-11-28 04:00:00,353.36,6340,9157,18985,5120,14,0,67
16733,2021-11-28 05:00:00,338.32,6981,8342,17735,5121,14,0,83
16734,2021-11-28 06:00:00,326.96,7452,7842,16169,5121,14,0,95
16735,2021-11-28 07:00:00,313.96,8529,7832,13744,5121,17,0,105
16736,2021-11-28 08:00:00,295.94,9700,7503,11994,5121,14,0,72
16737,2021-11-28 09:00:00,280.57,10556,7072,11055,5120,14,0,78
16738,2021-11-28 10:00:00,269.16,11410,6924,10275,5121,14,0,61
16739,2021-11-28 11:00:00,255.43,12423,6720,9372,5122,15,0,65
16740,2021-11-28 12:00:00,259.52,12379,6764,10303,5122,14,0,70
16741,2021-11-28 13:00:00,273.38,12063,7433,10987,5122,14,0,77
16742,2021-11-28 14:00:00,291.18,11215,8208,11834,5122,14,190,125
16743,2021-11-28 15:00:00,290.63,8184,8164,12626,5122,50,3345,70
16744,2021-11-28 16:00:00,301.48,4838,8357,13562,5123,15,5910,103
16745,2021-11-28 17:00:00,316.47,3416,8532,14781,5123,15,5979,92
16746,2021-11-28 18:00:00,321.26,3100,8586,14973,5122,15,5813,66
16747,2021-11-28 19:00:00,319.37,3316,8576,14666,5122,17,5759,71
16748,2021-11-28 20:00:00,312.81,3708,8461,14087,5123,16,5883,70
16749,2021-11-28 21:00:00,306.64,3899,8303,13651,5123,17,6121,72
16750,2021-11-28 22:00:00,308.62,3815,8309,14058,5122,41,6029,68
16751,2021-11-28 23:00:00,334.58,3626,8514,16690,5123,41,3863,85
16752,2021-11-29 00:00:00,373.07,3484,8842,20872,5123,43,423,138
16753,2021-11-29 01:00:00,372.38,4253,9124,21897,5123,43,0,114
16754,2021-11-29 02:00:00,363.1,5178,9041,21199,5123,41,0,97
16755,2021-11-29 03:00:00,356.54,5894,9034,20390,5123,18,0,69
16756,2021-11-29 04:00:00,346.55,6872,8965,18627,5123,16,0,84
16757,2021-11-29 05:00:00,324.67,8113,8101,16721,5122,16,0,70
16758,2021-11-29 06:00:00,298.24,10008,7595,13730,5122,16,0,89
16759,2021-11-29 07:00:00,285.96,10877,7489,11934,5122,16,0,92
16760,2021-11-29 08:00:00,280.78,10980,7278,11392,5122,16,0,73
16761,2021-11-29 09:00:00,274.33,11378,7058,11314,5123,16,0,69
16762,2021-11-29 10:00:00,266.83,12121,6921,11361,5123,16,0,65
16763,2021-11-29 11:00:00,267.15,12516,6971,12238,5122,16,0,71
16764,2021-11-29 12:00:00,273.45,12621,6994,14813,5122,16,0,77
16765,2021-11-29 13:00:00,289.78,12782,7950,17760,5122,16,0,105
16766,2021-11-29 14:00:00,301.07,12685,9040,18498,5123,21,271,94
16767,2021-11-29 15:00:00,278.64,11281,8625,15749,5123,51,3687,74
16768,2021-11-29 16:00:00,291.35,6770,8569,16055,5123,17,6289,83
16769,2021-11-29 17:00:00,308.47,4703,8737,16740,5123,17,6347,72
16770,2021-11-29 18:00:00,311.51,4395,8713,16241,5123,17,6121,73
16771,2021-11-29 19:00:00,312.85,4288,8706,15957,5123,17,5995,78
16772,2021-11-29 20:00:00,314.01,4018,8706,15991,5123,16,6124,77
16773,2021-11-29 21:00:00,313.73,3724,8603,16118,5123,14,6312,54
16774,2021-11-29 22:00:00,316,3601,8624,16381,5123,12,6216,43
16775,2021-11-29 23:00:00,339.26,3842,8821,18471,5123,17,3745,163
16776,2021-11-30 00:00:00,360,5349,9162,20618,5122,20,335,123
16777,2021-11-30 01:00:00,328.58,9127,9006,18989,5122,18,0,64
16778,2021-11-30 02:00:00,278.13,14299,8477,14190,5121,16,0,58
16779,2021-11-30 03:00:00,246.19,17572,8238,10794,5121,16,0,66
16780,2021-11-30 04:00:00,220.41,19632,7820,8093,5121,16,0,82
16781,2021-11-30 05:00:00,201.23,19933,6894,6869,5120,16,0,89
16782,2021-11-30 06:00:00,183.09,19873,5915,6086,5118,15,0,72
16783,2021-11-30 07:00:00,168.11,19829,5121,5649,5119,14,0,61
16784,2021-11-30 08:00:00,165.39,19582,4935,5516,5122,15,0,62
16785,2021-11-30 09:00:00,166.99,19482,5022,5436,5121,14,0,71
16786,2021-11-30 10:00:00,186.5,18237,5510,6369,5119,15,0,77
16787,2021-11-30 11:00:00,208.42,16934,5998,7846,5118,15,0,63
16788,2021-11-30 12:00:00,233.53,15722,6486,10458,5119,16,0,85
16789,2021-11-30 13:00:00,263.93,14430,7255,14423,5119,17,0,113
16790,2021-11-30 14:00:00,285.03,13292,8335,15743,5120,16,229,73
16791,2021-11-30 15:00:00,273.85,11303,8026,14606,5120,51,2991,80
16792,2021-11-30 16:00:00,285.93,6793,8042,15220,5117,58,5934,92
16793,2021-11-30 17:00:00,293.79,5604,8099,15536,5118,17,6207,67
16794,2021-11-30 18:00:00,285.3,6573,7886,14621,5119,16,5849,93
16795,2021-11-30 19:00:00,282.61,6870,7821,14556,5118,16,5782,71
16796,2021-11-30 20:00:00,278.24,7410,7792,14361,5117,16,5758,69
16797,2021-11-30 21:00:00,264.62,8539,7581,13525,5119,16,5970,56
16798,2021-11-30 22:00:00,267.53,8166,7391,14222,5119,16,5820,59
16799,2021-11-30 23:00:00,307.57,6518,7888,17392,5119,16,3618,158
16800,2021-12-01 00:00:00,348.68,5870,8435,21434,5120,18,342,138
16801,2021-12-01 01:00:00,327.78,8555,8373,20244,5120,19,0,60
16802,2021-12-01 02:00:00,297.87,11900,8253,17192,5120,17,0,75
16803,2021-12-01 03:00:00,267.14,14759,7811,14029,5120,17,0,73
16804,2021-12-01 04:00:00,243.61,16687,7583,10870,5120,16,0,81
16805,2021-12-01 05:00:00,236.36,16195,7052,9890,5120,16,0,81
16806,2021-12-01 06:00:00,239.48,14920,6955,8877,5120,16,0,72
16807,2021-12-01 07:00:00,234.02,14406,6568,8068,5120,16,0,63
16808,2021-12-01 08:00:00,208.14,15287,5498,7342,5119,14,0,76
16809,2021-12-01 09:00:00,204.67,15129,5222,7382,5120,13,0,72
16810,2021-12-01 10:00:00,236.55,13209,6076,8467,5120,14,0,85
16811,2021-12-01 11:00:00,262.46,11390,6350,10761,5121,15,0,67
16812,2021-12-01 12:00:00,279.52,10155,6243,13853,5118,17,0,70
16813,2021-12-01 13:00:00,302.45,9223,6861,17437,5118,17,0,93
16814,2021-12-01 14:00:00,324.39,7887,7755,19022,5119,17,164,128
16815,2021-12-01 15:00:00,313.42,5939,7341,18549,5122,65,2742,71
16816,2021-12-01 16:00:00,312.87,3371,7229,18779,5122,90,5231,65
16817,2021-12-01 17:00:00,325.67,1969,7534,19729,5124,68,5615,56
16818,2021-12-01 18:00:00,338.12,1388,7836,20659,5123,32,5222,57
16819,2021-12-01 19:00:00,344.58,719,7848,21805,5122,15,5254,60
16820,2021-12-01 20:00:00,351.46,360,8067,22797,5122,15,5116,52
16821,2021-12-01 21:00:00,351.61,286,8051,22918,5122,15,5161,54
16822,2021-12-01 22:00:00,356.88,314,8052,23563,5121,15,4553,68
16823,2021-12-01 23:00:00,373.11,577,8112,25189,5121,16,2555,125
16824,2021-12-02 00:00:00,390.51,1039,8258,27469,5121,19,241,105
16825,2021-12-02 01:00:00,381.04,2002,7954,27920,5121,19,0,79
16826,2021-12-02 02:00:00,372.51,3087,8035,26330,5121,17,0,81
16827,2021-12-02 03:00:00,364.55,4137,8160,24223,5121,16,0,104
16828,2021-12-02 04:00:00,349.22,5484,7880,21727,5121,16,0,92
16829,2021-12-02 05:00:00,320.67,7173,6861,18528,5120,16,0,74
16830,2021-12-02 06:00:00,300.81,8179,6282,15960,5125,16,0,65
16831,2021-12-02 07:00:00,277.23,9416,5685,13675,5126,16,0,76
16832,2021-12-02 08:00:00,261.87,10159,5285,12481,5122,16,0,75
16833,2021-12-02 09:00:00,265.97,9689,5271,12687,5121,16,0,63
16834,2021-12-02 10:00:00,284.34,8248,5448,13922,5120,16,0,74
16835,2021-12-02 11:00:00,311.98,6232,5771,16249,5119,16,0,69
16836,2021-12-02 12:00:00,335.76,4614,6099,19408,5118,16,0,88
16837,2021-12-02 13:00:00,357.06,3731,7079,22569,5118,16,0,96
16838,2021-12-02 14:00:00,367.2,3328,7826,23802,5119,21,139,96
16839,2021-12-02 15:00:00,346.74,2851,7719,22080,5118,53,2703,67
16840,2021-12-02 16:00:00,335.98,1716,7683,20882,5118,61,4970,76
16841,2021-12-02 17:00:00,341.34,1033,7842,21315,5116,46,5262,72
16842,2021-12-02 18:00:00,340.46,1286,8059,21028,5116,38,5361,66
16843,2021-12-02 19:00:00,334.41,2101,8063,20961,5114,16,5306,63
16844,2021-12-02 20:00:00,326.12,3252,8025,20805,5113,15,5143,62
16845,2021-12-02 21:00:00,315.97,4116,7977,20154,5116,15,5462,64
16846,2021-12-02 22:00:00,307.98,5221,7857,19651,5116,15,5191,63
16847,2021-12-02 23:00:00,319.44,5772,7762,20790,5117,16,3189,123
16848,2021-12-03 00:00:00,340.94,6293,7883,23428,5117,17,313,79
16849,2021-12-03 01:00:00,318.57,9508,8041,21235,5116,19,0,91
16850,2021-12-03 02:00:00,279.8,13796,7821,16772,5117,16,0,95
16851,2021-12-03 03:00:00,245.57,16965,7266,13296,5117,16,0,104
16852,2021-12-03 04:00:00,217.97,19074,6642,10808,5116,16,0,92
16853,2021-12-03 05:00:00,188.47,20691,5964,7826,5116,16,0,97
16854,2021-12-03 06:00:00,177.13,20177,5514,6414,5116,15,0,80
16855,2021-12-03 07:00:00,161.7,19676,4647,5796,5117,14,0,57
16856,2021-12-03 08:00:00,154.41,18835,3992,5798,5116,14,0,78
16857,2021-12-03 09:00:00,154.95,18242,3824,5915,5115,14,0,85
16858,2021-12-03 10:00:00,167.26,17366,4180,6177,5115,14,0,80
16859,2021-12-03 11:00:00,188.99,16247,4783,7065,5115,14,0,77
16860,2021-12-03 12:00:00,205.75,15808,5044,9010,5115,14,0,87
16861,2021-12-03 13:00:00,241.08,14651,6138,11983,5115,14,0,115
16862,2021-12-03 14:00:00,269.46,13582,7565,13023,5116,14,59,124
16863,2021-12-03 15:00:00,267.73,11914,7677,13128,5115,14,2201,99
16864,2021-12-03 16:00:00,280.2,8111,7706,14994,5113,14,4857,89
16865,2021-12-03 17:00:00,294.86,6490,8029,16573,5114,74,5276,68
16866,2021-12-03 18:00:00,298.71,6116,7950,17755,5115,33,5324,79
16867,2021-12-03 19:00:00,304.89,5747,8027,18994,5114,13,5240,85
16868,2021-12-03 20:00:00,294.9,6649,7818,18846,5114,13,5414,64
16869,2021-12-03 21:00:00,283.43,7756,7658,18148,5114,13,5606,67
16870,2021-12-03 22:00:00,276.75,8427,7351,18068,5115,13,5431,57
16871,2021-12-03 23:00:00,289.28,8746,7284,19444,5114,13,3512,108
16872,2021-12-04 00:00:00,319.54,8780,7771,21941,5114,17,352,109
16873,2021-12-04 01:00:00,301.15,11357,7747,20080,5115,15,0,102
16874,2021-12-04 02:00:00,284.64,13310,7905,17071,5115,14,0,116
16875,2021-12-04 03:00:00,274.27,14395,8006,15078,5115,13,0,75
16876,2021-12-04 04:00:00,270.54,14910,8336,13205,5115,13,0,90
16877,2021-12-04 05:00:00,255.18,15357,7680,11507,5115,15,0,92
16878,2021-12-04 06:00:00,233.9,16245,7056,9242,5115,14,0,86
16879,2021-12-04 07:00:00,220.06,16018,6245,8343,5114,13,0,85
16880,2021-12-04 08:00:00,221.16,15023,5961,8182,5115,13,0,76
16881,2021-12-04 09:00:00,235.72,13665,6260,8370,5114,13,0,70
16882,2021-12-04 10:00:00,246.16,12695,6380,8767,5114,13,0,70
16883,2021-12-04 11:00:00,250.29,12339,6406,9049,5114,13,0,71
16884,2021-12-04 12:00:00,259.9,11875,6660,9685,5113,13,0,69
16885,2021-12-04 13:00:00,274.92,11468,7231,10839,5113,13,0,80
16886,2021-12-04 14:00:00,278.31,11255,7145,12156,5114,13,90,95
16887,2021-12-04 15:00:00,288.5,8910,7553,13615,5114,14,2241,89
16888,2021-12-04 16:00:00,305.21,6110,8306,15235,5113,13,4443,77
16889,2021-12-04 17:00:00,307.42,5365,8232,16729,5112,48,5067,78
16890,2021-12-04 18:00:00,310.41,4784,8122,18010,5112,55,5326,66
16891,2021-12-04 19:00:00,314.67,4563,8105,19145,5111,12,5204,64
16892,2021-12-04 20:00:00,323.94,4043,8369,20242,5111,13,5033,73
16893,2021-12-04 21:00:00,331.12,3498,8624,21101,5110,15,5076,69
16894,2021-12-04 22:00:00,334.36,3448,8535,21758,5109,16,4661,69
16895,2021-12-04 23:00:00,350.9,3316,8610,22885,5110,15,2927,132
16896,2021-12-05 00:00:00,374.92,3549,8985,25154,5110,16,275,97
16897,2021-12-05 01:00:00,374.77,3918,9068,25032,5110,16,0,78
16898,2021-12-05 02:00:00,371.85,4307,9115,23766,5110,17,0,70
16899,2021-12-05 03:00:00,368.71,4670,9115,22371,5109,17,0,80
16900,2021-12-05 04:00:00,365.08,5186,9214,20791,5109,18,0,114
16901,2021-12-05 05:00:00,351.02,6244,8855,18581,5109,19,0,78
16902,2021-12-05 06:00:00,324.81,7939,8075,15730,5110,18,0,77
16903,2021-12-05 07:00:00,292.62,10343,7620,12159,5110,16,0,86
16904,2021-12-05 08:00:00,242.64,13272,6393,8890,5110,14,0,72
16905,2021-12-05 09:00:00,213.34,15196,5947,6709,5110,13,0,91
16906,2021-12-05 10:00:00,192.98,16442,5491,5763,5110,11,0,72
16907,2021-12-05 11:00:00,183.34,16790,5092,5642,5110,11,0,71
16908,2021-12-05 12:00:00,175.07,17439,4834,5612,5111,10,0,70
16909,2021-12-05 13:00:00,170.22,18227,4757,5685,5111,9,0,81
16910,2021-12-05 14:00:00,176.67,18585,5216,5762,5111,12,50,102
16911,2021-12-05 15:00:00,184.81,19000,6009,5868,5111,13,658,95
16912,2021-12-05 16:00:00,195.54,18949,6934,6178,5110,12,1610,79
16913,2021-12-05 17:00:00,197.14,18738,7037,7022,5109,47,2501,76
16914,2021-12-05 18:00:00,204.83,19104,7295,7780,5108,12,1998,97
16915,2021-12-05 19:00:00,212.37,19081,7719,8288,5109,12,2011,92
16916,2021-12-05 20:00:00,213.47,19171,7619,9044,5108,12,1961,67
16917,2021-12-05 21:00:00,213.41,19060,7342,9743,5108,17,1948,106
16918,2021-12-05 22:00:00,217.3,18554,7240,10486,5109,15,1895,75
16919,2021-12-05 23:00:00,223.84,17985,7074,11378,5109,15,1496,147
16920,2021-12-06 00:00:00,241.14,17967,7429,13583,5109,15,316,118
16921,2021-12-06 01:00:00,240.1,19296,7864,13355,5108,15,4,121
16922,2021-12-06 02:00:00,232.98,19923,7661,12781,5108,15,1,137
16923,2021-12-06 03:00:00,227.77,20121,7394,12518,5108,15,0,98
16924,2021-12-06 04:00:00,227.38,20223,7784,11092,5107,16,0,102
16925,2021-12-06 05:00:00,221.04,19930,7660,9202,5106,16,0,108
16926,2021-12-06 06:00:00,212.24,19636,7369,7494,5106,17,0,100
16927,2021-12-06 07:00:00,204.72,18997,6860,6645,5106,40,0,95
16928,2021-12-06 08:00:00,193.85,18849,6273,6000,5106,16,0,101
16929,2021-12-06 09:00:00,184.51,18826,5837,5502,5106,16,0,100
16930,2021-12-06 10:00:00,179.4,18988,5548,5582,5106,16,0,102
16931,2021-12-06 11:00:00,177.79,19147,5385,5963,5107,16,0,85
16932,2021-12-06 12:00:00,188.98,19229,5664,7346,5107,16,0,98
16933,2021-12-06 13:00:00,210.13,19433,6634,9273,5105,41,0,95
16934,2021-12-06 14:00:00,223.18,19444,7444,9949,5105,42,56,125
16935,2021-12-06 15:00:00,225.29,18245,7377,10719,5105,41,1150,95
16936,2021-12-06 16:00:00,217.8,17717,6580,11917,5105,42,2029,113
16937,2021-12-06 17:00:00,222.8,16663,6738,12356,5105,81,2765,129
16938,2021-12-06 18:00:00,230.48,14108,6881,13289,5105,65,4748,116
16939,2021-12-06 19:00:00,237.69,11900,6645,14174,5106,40,5579,94
16940,2021-12-06 20:00:00,253.54,9955,6920,14994,5105,20,5749,93
16941,2021-12-06 21:00:00,245.34,9768,6280,14972,5106,18,6004,85
16942,2021-12-06 22:00:00,252.15,8846,6228,15458,5106,17,5906,83
16943,2021-12-06 23:00:00,282.41,8335,6827,17724,5107,17,3711,123
16944,2021-12-07 00:00:00,328,7717,7778,22591,5110,19,396,140
16945,2021-12-07 01:00:00,322.89,9131,7984,23090,5110,24,0,112
16946,2021-12-07 02:00:00,318.01,9879,8140,21938,5111,17,0,133
16947,2021-12-07 03:00:00,316.49,9948,8143,21282,5110,16,0,79
16948,2021-12-07 04:00:00,319.25,9480,8165,20476,5111,16,0,99
16949,2021-12-07 05:00:00,309.51,9557,7522,18708,5112,17,0,95
16950,2021-12-07 06:00:00,302.03,9585,7165,16761,5111,17,0,85
16951,2021-12-07 07:00:00,290.41,9802,6594,15378,5112,36,0,74
16952,2021-12-07 08:00:00,272.4,10793,5995,14181,5112,12,0,94
16953,2021-12-07 09:00:00,248.62,12722,5673,12380,5113,12,0,102
16954,2021-12-07 10:00:00,238.79,13741,5575,11956,5112,12,0,90
16955,2021-12-07 11:00:00,241.58,13874,5592,12929,5113,12,0,91
16956,2021-12-07 12:00:00,248.79,14128,5731,15106,5113,12,0,89
16957,2021-12-07 13:00:00,277,13134,6763,18978,5113,36,0,111
16958,2021-12-07 14:00:00,289.49,12839,7702,19557,5113,37,73,107
16959,2021-12-07 15:00:00,277.06,11991,7629,17838,5114,37,2244,97
16960,2021-12-07 16:00:00,257.09,10578,6623,16796,5119,37,4722,100
16961,2021-12-07 17:00:00,248.03,9900,5846,16457,5119,48,5232,105
16962,2021-12-07 18:00:00,256.59,8339,5646,17035,5120,21,5263,110
16963,2021-12-07 19:00:00,270.8,7169,5999,17589,5121,18,5102,116
16964,2021-12-07 20:00:00,292.81,5902,6962,17842,5119,19,4909,142
16965,2021-12-07 21:00:00,308.33,4702,7533,18356,5118,17,4959,104
16966,2021-12-07 22:00:00,324.76,3491,7838,19332,5119,16,4646,96
16967,2021-12-07 23:00:00,353.02,2625,8252,21587,5119,15,2878,135
16968,2021-12-08 00:00:00,371.22,3247,8370,24077,5118,18,371,122
16969,2021-12-08 01:00:00,362.72,4683,8463,24482,5118,19,0,102
16970,2021-12-08 02:00:00,360.8,5172,8678,24178,5117,18,0,150
16971,2021-12-08 03:00:00,351.15,6115,8555,23153,5118,16,0,71
16972,2021-12-08 04:00:00,349.02,6111,8382,22182,5118,15,0,63
16973,2021-12-08 05:00:00,351.23,5339,7983,21181,5118,15,0,78
16974,2021-12-08 06:00:00,353.5,4474,7496,20355,5118,15,0,59
16975,2021-12-08 07:00:00,353.6,3884,7004,19973,5118,9,0,56
16976,2021-12-08 08:00:00,352.48,3724,6794,19454,5118,7,0,43
16977,2021-12-08 09:00:00,352.44,3692,6775,19170,5118,4,0,38
16978,2021-12-08 10:00:00,357.26,3461,6972,19381,5118,3,0,52
16979,2021-12-08 11:00:00,360.02,3242,6999,20412,5119,3,0,38
16980,2021-12-08 12:00:00,360.71,3264,7016,22713,5119,5,0,61
16981,2021-12-08 13:00:00,372.61,2750,7714,25872,5119,6,0,66
16982,2021-12-08 14:00:00,382.2,2232,8373,27160,5119,10,85,72
16983,2021-12-08 15:00:00,362.24,2260,8080,25226,5119,10,2074,86
16984,2021-12-08 16:00:00,348.41,1559,8090,23280,5123,10,4362,83
16985,2021-12-08 17:00:00,344.76,1345,8068,22581,5124,43,4906,72
16986,2021-12-08 18:00:00,334.93,2028,7987,21349,5124,9,5256,62
16987,2021-12-08 19:00:00,320.16,3675,7845,19725,5124,12,5110,92
16988,2021-12-08 20:00:00,292.47,6469,7507,17351,5120,12,5069,72
16989,2021-12-08 21:00:00,265.7,8713,6809,15737,5118,12,5083,70
16990,2021-12-08 22:00:00,256.39,10299,6548,15213,5114,36,4246,74
16991,2021-12-08 23:00:00,265.29,11214,6747,15865,5114,36,2627,126
16992,2021-12-09 00:00:00,294.85,11424,7581,18741,5114,35,239,79
16993,2021-12-09 01:00:00,272.6,14762,7709,16725,5114,36,0,138
16994,2021-12-09 02:00:00,236.95,18327,7015,13957,5115,36,0,109
16995,2021-12-09 03:00:00,219.25,20131,6751,12313,5115,14,0,89
16996,2021-12-09 04:00:00,213.93,20136,6719,10909,5115,11,0,90
16997,2021-12-09 05:00:00,207.36,19888,6754,8714,5115,10,0,100
16998,2021-12-09 06:00:00,196.6,19627,6529,6686,5115,10,0,75
16999,2021-12-09 07:00:00,188.04,19521,6476,4972,5116,10,0,67
17000,2021-12-09 08:00:00,177.13,19495,6023,4234,5116,10,0,85
17001,2021-12-09 09:00:00,181.86,18803,6087,4249,5116,10,0,84
17002,2021-12-09 10:00:00,181.1,18677,5984,4342,5116,10,0,67
17003,2021-12-09 11:00:00,187.88,18645,6272,4670,5116,9,0,70
17004,2021-12-09 12:00:00,208.11,17929,6640,6760,5116,9,0,106
17005,2021-12-09 13:00:00,242.32,16891,7958,9180,5115,11,0,130
17006,2021-12-09 14:00:00,266.23,15509,8813,10856,5115,16,31,82
17007,2021-12-09 15:00:00,269.9,14400,8722,11827,5115,15,832,122
17008,2021-12-09 16:00:00,265.57,13302,8898,11596,5115,10,2794,82
17009,2021-12-09 17:00:00,264.85,12656,8802,12309,5115,42,3633,88
17010,2021-12-09 18:00:00,255.61,13280,8382,12658,5115,11,3897,79
17011,2021-12-09 19:00:00,239.11,14182,7156,13779,5116,12,3910,63
17012,2021-12-09 20:00:00,231.5,14964,6699,14387,5115,5,3985,113
17013,2021-12-09 21:00:00,236.55,14920,7010,14998,5115,10,4069,99
17014,2021-12-09 22:00:00,253.82,14066,7959,15449,5114,34,3819,71
17015,2021-12-09 23:00:00,282.7,13009,9031,16419,5111,30,2269,98
17016,2021-12-10 00:00:00,304.28,12657,9251,18545,5104,37,169,120
17017,2021-12-10 01:00:00,282.87,15305,8903,17439,5104,38,0,56
17018,2021-12-10 02:00:00,247.76,18859,8174,14188,5104,34,0,74
17019,2021-12-10 03:00:00,224.78,21144,7832,11587,5104,10,0,79
17020,2021-12-10 04:00:00,217.85,21638,7919,9900,5104,10,0,79
17021,2021-12-10 05:00:00,202.91,22097,7566,7651,5104,14,0,78
17022,2021-12-10 06:00:00,183.83,21599,6208,7017,5104,13,0,72
17023,2021-12-10 07:00:00,179.12,21013,6110,5721,5103,10,0,97
17024,2021-12-10 08:00:00,182.06,20401,6386,4934,5104,11,0,70
17025,2021-12-10 09:00:00,179.33,20002,6096,4915,5102,11,0,68
17026,2021-12-10 10:00:00,177.84,19633,5876,4984,5103,11,0,57
17027,2021-12-10 11:00:00,182.38,19415,5840,5726,5103,11,0,66
17028,2021-12-10 12:00:00,188.22,19747,5886,7088,5103,9,0,65
17029,2021-12-10 13:00:00,201.04,20154,6232,9193,5102,8,0,113
17030,2021-12-10 14:00:00,234.97,19153,8288,9807,5102,15,21,94
17031,2021-12-10 15:00:00,221.47,19263,7970,9501,5102,35,1477,78
17032,2021-12-10 16:00:00,203,18846,6933,10061,5101,36,3532,118
17033,2021-12-10 17:00:00,205.53,19357,7236,10532,5102,70,3601,101
17034,2021-12-10 18:00:00,215.6,19963,7774,11300,5101,70,2754,99
17035,2021-12-10 19:00:00,226.18,20449,8483,11740,5101,36,2001,66
