UTC time,nat_gas,nuclear,oil,hydro,wind,other
06/25/2021 04:00:00,5208,3261,605,2839,1044,124
06/25/2021 05:00:00,4632,3256,606,2692,1104,153
06/25/2021 06:00:00,4305,3169,590,2550,951,170
06/25/2021 07:00:00,4020,3167,591,2390,1064,173
06/25/2021 08:00:00,3869,3153,589,2304,1130,174
06/25/2021 09:00:00,3701,3146,587,2241,1154,172
06/25/2021 10:00:00,4140,3154,588,2192,1102,171
06/25/2021 11:00:00,4767,3251,606,2627,1080,177
06/25/2021 12:00:00,5380,3259,601,2941,981,182
06/25/2021 13:00:00,6292,3265,603,3201,829,179
06/25/2021 14:00:00,7362,3270,604,3228,547,178
06/25/2021 15:00:00,7934,3277,602,3237,351,176
06/25/2021 16:00:00,8077,3285,602,3282,299,190
06/25/2021 17:00:00,7963,3286,598,3344,284,195
06/25/2021 18:00:00,8304,3298,601,3300,288,200
06/25/2021 19:00:00,8589,3305,598,3566,318,207
06/25/2021 20:00:00,8736,3304,599,3482,331,212
06/25/2021 21:00:00,9066,3300,594,3566,417,204
06/25/2021 22:00:00,9296,3297,594,3676,389,200
06/25/2021 23:00:00,8596,3301,593,3320,377,199
06/26/2021 00:00:00,8124,3301,593,3273,400,193
06/26/2021 01:00:00,7933,3277,591,3191,604,191
06/26/2021 02:00:00,7948,3256,588,3115,770,189
06/26/2021 03:00:00,6848,3091,589,3007,852,185
06/26/2021 04:00:00,6371,3000,588,2585,906,188
06/26/2021 05:00:00,5015,2983,590,2333,917,187
06/26/2021 06:00:00,4470,2961,590,2403,944,179
06/26/2021 07:00:00,4452,2890,579,2315,973,174
06/26/2021 08:00:00,4229,2961,592,2225,1004,178
06/26/2021 09:00:00,4044,2938,576,2274,1018,171
06/26/2021 10:00:00,3985,3211,591,2116,1076,178
06/26/2021 11:00:00,4462,3227,589,2491,993,177
06/26/2021 12:00:00,4777,3243,589,2734,1022,184
06/26/2021 13:00:00,5364,3244,585,3012,1059,189
06/26/2021 14:00:00,6190,3257,585,3141,1028,193
06/26/2021 15:00:00,7227,3251,580,3357,1047,197
06/26/2021 16:00:00,8428,3255,697,3207,997,195
06/26/2021 17:00:00,8876,3268,935,3165,991,198
06/26/2021 18:00:00,9066,3268,771,3325,952,199
06/26/2021 19:00:00,9580,3268,582,3186,830,198
06/26/2021 20:00:00,9953,3268,578,2986,946,200
06/26/2021 21:00:00,10348,3269,579,3364,863,197
06/26/2021 22:00:00,10940,3275,579,3505,720,189
06/26/2021 23:00:00,10936,3283,580,3423,705,191
06/27/2021 00:00:00,10318,3289,584,3258,823,201
06/27/2021 01:00:00,10005,3286,582,3183,902,198
06/27/2021 02:00:00,9702,3281,584,3218,1047,199
06/27/2021 03:00:00,8405,3271,583,3051,1153,198
06/27/2021 04:00:00,7232,3248,579,2812,1243,192
06/27/2021 05:00:00,6387,3247,577,2469,1308,190
06/27/2021 06:00:00,6152,3246,576,2574,1330,189
06/27/2021 07:00:00,5934,3172,563,2279,1274,188
06/27/2021 08:00:00,5697,3101,550,2255,1204,185
06/27/2021 09:00:00,5525,3172,564,2171,1189,187
06/27/2021 10:00:00,5520,3177,556,2197,1187,185
06/27/2021 11:00:00,5272,3260,435,2466,1210,190
06/27/2021 12:00:00,5732,3261,433,2551,1150,188
06/27/2021 13:00:00,6292,3258,437,2741,1138,188
06/27/2021 14:00:00,7308,3259,513,3023,1155,193
06/27/2021 15:00:00,8416,3259,571,3143,1175,197
06/27/2021 16:00:00,8946,3263,583,3207,1149,198
06/27/2021 17:00:00,9485,3226,591,3343,1012,203
06/27/2021 18:00:00,9807,3265,591,3318,1047,208
06/27/2021 19:00:00,10199,3276,589,3118,1129,208
06/27/2021 20:00:00,10880,3283,590,3312,1184,205
06/27/2021 21:00:00,11362,3290,590,3527,1114,202
06/27/2021 22:00:00,11941,3299,636,3837,996,199
06/27/2021 23:00:00,12047,3305,601,4280,754,191
06/28/2021 00:00:00,12201,3307,596,3746,538,187
06/28/2021 01:00:00,11717,3293,590,3516,553,189
06/28/2021 02:00:00,11417,3286,581,3654,559,191
06/28/2021 03:00:00,10310,3275,580,3209,862,196
06/28/2021 04:00:00,9464,3262,578,2860,939,196
06/28/2021 05:00:00,8324,3266,581,2414,944,195
06/28/2021 06:00:00,7588,3207,570,2294,875,191
06/28/2021 07:00:00,6941,3137,558,2131,808,187
06/28/2021 08:00:00,6749,3134,560,2046,804,187
06/28/2021 09:00:00,6704,3141,560,2109,709,185
06/28/2021 10:00:00,7039,3275,587,2202,629,193
06/28/2021 11:00:00,7633,3288,592,2850,480,192
06/28/2021 12:00:00,8638,3292,641,3135,517,199
06/28/2021 13:00:00,10153,3285,638,3442,483,199
06/28/2021 14:00:00,11738,3279,635,3477,587,208
06/28/2021 15:00:00,13171,3290,641,3709,538,212
06/28/2021 16:00:00,14502,3294,647,3959,508,214
06/28/2021 17:00:00,15337,3307,793,4424,492,219
06/28/2021 18:00:00,15540,3311,879,4587,497,221
06/28/2021 19:00:00,15601,3307,1010,4590,600,220
06/28/2021 20:00:00,15754,3302,1085,4715,713,217
06/28/2021 21:00:00,15990,3299,1085,4899,622,213
06/28/2021 22:00:00,15985,3313,1196,4714,562,203
06/28/2021 23:00:00,15997,3317,1133,4691,464,194
06/29/2021 00:00:00,16144,3312,900,4599,424,196
06/29/2021 01:00:00,15965,3298,676,4189,330,199
06/29/2021 02:00:00,15678,3295,629,3731,455,193
06/29/2021 03:00:00,13692,3287,617,3242,575,191
06/29/2021 04:00:00,11909,3270,580,2767,603,193
06/29/2021 05:00:00,10958,3134,557,2111,522,187
06/29/2021 06:00:00,10331,3122,554,2029,400,184
06/29/2021 07:00:00,9355,3109,551,1931,350,183
06/29/2021 08:00:00,8770,3104,550,2034,350,181
06/29/2021 09:00:00,8700,3113,555,1944,269,182
06/29/2021 10:00:00,8881,3112,556,2021,197,183
06/29/2021 11:00:00,9859,3129,561,2306,159,183
06/29/2021 12:00:00,10904,3285,637,2907,136,191
06/29/2021 13:00:00,12536,3297,713,3047,78,196
06/29/2021 14:00:00,13782,3292,764,3131,87,207
06/29/2021 15:00:00,14845,3296,790,3153,126,208
06/29/2021 16:00:00,15631,3298,838,3476,157,213
06/29/2021 17:00:00,16664,3303,930,3823,202,216
06/29/2021 18:00:00,17334,3302,1148,4084,288,217
06/29/2021 19:00:00,17511,3299,1263,4362,332,216
06/29/2021 20:00:00,17687,3302,1421,4081,272,210
06/29/2021 21:00:00,17493,3303,1328,4205,282,206
06/29/2021 22:00:00,17741,3304,1242,4349,232,200
06/29/2021 23:00:00,17436,3300,1035,4429,209,195
06/30/2021 00:00:00,17282,3306,929,4324,140,195
06/30/2021 01:00:00,16706,3300,822,3714,136,194
06/30/2021 02:00:00,15891,3310,782,3413,110,191
06/30/2021 03:00:00,14168,3305,783,2889,262,191
06/30/2021 04:00:00,12945,3294,770,2235,448,191
06/30/2021 05:00:00,11338,3183,747,2121,552,181
06/30/2021 06:00:00,10218,3136,813,2018,559,177
06/30/2021 07:00:00,9454,3107,835,1995,528,181
06/30/2021 08:00:00,9044,3105,836,2070,545,184
06/30/2021 09:00:00,8900,3099,834,2051,769,181
06/30/2021 10:00:00,9456,3109,837,1915,947,182
06/30/2021 11:00:00,10511,3185,860,2151,911,184
06/30/2021 12:00:00,11758,3277,894,2831,883,195
06/30/2021 13:00:00,13198,3285,953,2939,704,196
06/30/2021 14:00:00,14532,3274,976,3039,558,203
06/30/2021 15:00:00,15709,3269,974,3308,448,207
06/30/2021 16:00:00,16490,3275,1157,3233,516,209
06/30/2021 17:00:00,16664,3277,1435,3581,633,211
06/30/2021 18:00:00,16665,3284,1734,3279,820,214
06/30/2021 19:00:00,17163,3288,1776,3442,788,206
06/30/2021 20:00:00,16993,3283,1809,3395,933,209
06/30/2021 21:00:00,17527,3269,1798,3859,1000,209
06/30/2021 22:00:00,18132,3274,1898,3237,1047,199
06/30/2021 23:00:00,18022,3276,1821,3235,714,193
07/01/2021 00:00:00,17600,3281,1252,3125,459,194
07/01/2021 01:00:00,17106,3280,869,3375,367,194
07/01/2021 02:00:00,15591,3288,788,3189,375,192
07/01/2021 03:00:00,13491,3291,809,3103,323,188
07/01/2021 04:00:00,12034,3288,684,2340,250,188
07/01/2021 05:00:00,10081,3286,590,2175,136,188
07/01/2021 06:00:00,8934,3230,571,2081,81,190
07/01/2021 07:00:00,8006,3162,559,2002,52,192
07/01/2021 08:00:00,7493,3158,558,1870,33,199
07/01/2021 09:00:00,7443,3159,558,1942,19,202
07/01/2021 10:00:00,7871,3239,571,2005,15,207
07/01/2021 11:00:00,8435,3295,581,2312,15,202
07/01/2021 12:00:00,9506,3296,581,2812,8,191
07/01/2021 13:00:00,10594,3283,589,2961,4,192
07/01/2021 14:00:00,11251,3277,626,3067,2,197
07/01/2021 15:00:00,11711,3276,638,3198,3,195
07/01/2021 16:00:00,12432,3278,660,3296,5,200
07/01/2021 17:00:00,12580,3280,662,3175,1,201
07/01/2021 18:00:00,12387,3281,681,3315,2,191
07/01/2021 19:00:00,12170,3278,673,3321,10,187
07/01/2021 20:00:00,12115,3275,649,3362,13,188
07/01/2021 21:00:00,12386,3272,644,3273,25,201
07/01/2021 22:00:00,12324,3271,640,3078,44,206
07/01/2021 23:00:00,11636,3265,625,3167,89,198
07/02/2021 00:00:00,10963,3254,624,3032,103,195
07/02/2021 01:00:00,10436,3261,627,2897,65,191
07/02/2021 02:00:00,9674,3268,618,3031,69,193
07/02/2021 03:00:00,8602,3262,583,2967,89,195
07/02/2021 04:00:00,7963,3264,578,2310,121,200
07/02/2021 05:00:00,6883,3252,576,2329,120,199
07/02/2021 06:00:00,6087,3249,575,2191,108,198
07/02/2021 07:00:00,5497,3247,575,2239,57,198
07/02/2021 08:00:00,5349,3255,576,2165,38,199
07/02/2021 09:00:00,5309,3260,577,2141,26,199
07/02/2021 10:00:00,5703,3267,578,2218,26,202
07/02/2021 11:00:00,6452,3263,579,2551,36,198
07/02/2021 12:00:00,7033,3258,585,3025,44,200
07/02/2021 13:00:00,7621,3267,585,3090,38,202
07/02/2021 14:00:00,8143,3268,587,3075,45,203
07/02/2021 15:00:00,8280,3267,601,3118,105,208
07/02/2021 16:00:00,8375,3272,599,3198,161,209
07/02/2021 17:00:00,8515,3271,601,3366,219,201
07/02/2021 18:00:00,8382,3267,606,3343,233,214
07/02/2021 19:00:00,8399,3262,600,3168,317,213
07/02/2021 20:00:00,8642,3262,596,3299,231,204
07/02/2021 21:00:00,8501,3255,578,3251,366,205
07/02/2021 22:00:00,8404,3256,615,3272,292,203
07/02/2021 23:00:00,8233,3265,606,3095,272,200
07/03/2021 00:00:00,7775,3258,576,3102,226,195
07/03/2021 01:00:00,7419,3253,577,3012,200,200
07/03/2021 02:00:00,7036,3263,568,2940,153,198
07/03/2021 03:00:00,6130,3261,433,2768,168,199
07/03/2021 04:00:00,5108,3240,479,2800,172,203
07/03/2021 05:00:00,5293,3241,443,2158,101,198
07/03/2021 06:00:00,4711,3251,583,1906,67,196
07/03/2021 07:00:00,3689,3232,534,2296,59,197
07/03/2021 08:00:00,3634,3231,443,2269,49,198
07/03/2021 09:00:00,3641,3167,555,2269,54,192
07/03/2021 10:00:00,3666,3147,567,2240,54,193
07/03/2021 11:00:00,3977,3237,504,2464,48,197
07/03/2021 12:00:00,4395,3236,435,2704,45,197
07/03/2021 13:00:00,4826,3244,471,2879,46,203
07/03/2021 14:00:00,5393,3245,580,2888,54,199
07/03/2021 15:00:00,5818,3252,581,3158,42,194
07/03/2021 16:00:00,5988,3256,584,3182,52,197
07/03/2021 17:00:00,5886,3255,583,3223,73,204
07/03/2021 18:00:00,5785,3247,580,3229,99,203
07/03/2021 19:00:00,5761,3251,581,3233,147,200
07/03/2021 20:00:00,5558,3252,576,3160,146,199
07/03/2021 21:00:00,5760,3252,580,3178,159,201
07/03/2021 22:00:00,6042,3252,581,3236,136,203
07/03/2021 23:00:00,6149,3252,584,3209,141,194
07/04/2021 00:00:00,6009,3245,583,3174,82,196
07/04/2021 01:00:00,5896,3251,584,3166,98,203
07/04/2021 02:00:00,5671,3253,586,3321,102,201
07/04/2021 03:00:00,5181,3257,460,3091,102,200
07/04/2021 04:00:00,4608,3243,427,2934,106,197
07/04/2021 05:00:00,4255,3225,431,2738,90,197
07/04/2021 06:00:00,3956,3131,449,2538,86,191
07/04/2021 07:00:00,3815,3040,402,2453,61,187
07/04/2021 08:00:00,3796,3127,416,2320,49,190
07/04/2021 09:00:00,3823,3147,413,2343,30,189
07/04/2021 10:00:00,3918,3149,415,2245,23,186
07/04/2021 11:00:00,4193,3235,438,2467,23,195
07/04/2021 12:00:00,4670,3246,427,2450,17,194
07/04/2021 13:00:00,5267,3262,429,2297,18,202
07/04/2021 14:00:00,5475,3259,428,2687,24,204
07/04/2021 15:00:00,5244,3253,492,3160,36,202
07/04/2021 16:00:00,5198,3252,583,3272,20,210
07/04/2021 17:00:00,5297,3254,584,3335,13,214
07/04/2021 18:00:00,5431,3261,581,3288,8,220
07/04/2021 19:00:00,5768,3269,561,3208,2,219
07/04/2021 20:00:00,6185,3284,476,3062,9,212
07/04/2021 21:00:00,6445,3274,564,3205,11,200
07/04/2021 22:00:00,7110,3277,583,3268,11,200
07/04/2021 23:00:00,7319,3276,582,3223,8,202
07/05/2021 00:00:00,7250,3292,585,3383,9,201
07/05/2021 01:00:00,7066,3289,586,3442,21,203
07/05/2021 02:00:00,6563,3277,586,3497,18,200
07/05/2021 03:00:00,6111,3265,583,3421,25,198
07/05/2021 04:00:00,5575,3260,562,2973,29,187
07/05/2021 05:00:00,4292,3236,577,2914,39,183
07/05/2021 06:00:00,3877,3232,578,2616,74,181
07/05/2021 07:00:00,3760,3236,463,2263,157,181
07/05/2021 08:00:00,3706,3229,423,2163,236,180
07/05/2021 09:00:00,3614,3128,410,2142,230,177
07/05/2021 10:00:00,3643,3151,411,2264,208,176
07/05/2021 11:00:00,3844,3171,444,2419,179,176
07/05/2021 12:00:00,4537,3245,427,2635,148,182
07/05/2021 13:00:00,4831,3240,425,2907,108,186
07/05/2021 14:00:00,5460,3247,429,3108,71,193
07/05/2021 15:00:00,6035,3256,577,3466,47,192
07/05/2021 16:00:00,6429,3261,581,3468,51,197
07/05/2021 17:00:00,7614,3264,589,3335,73,196
07/05/2021 18:00:00,8182,3284,602,3393,94,203
07/05/2021 19:00:00,8209,3292,602,3771,179,205
07/05/2021 20:00:00,8536,3296,603,3805,288,208
07/05/2021 21:00:00,9385,3290,601,3797,323,200
07/05/2021 22:00:00,9911,3288,601,3543,364,192
07/05/2021 23:00:00,10010,3287,606,3558,310,183
07/06/2021 00:00:00,9638,3277,603,3648,253,182
07/06/2021 01:00:00,9625,3272,595,3574,379,181
07/06/2021 02:00:00,9343,3268,584,3626,602,184
07/06/2021 03:00:00,8770,3255,582,3432,749,184
07/06/2021 04:00:00,7647,3239,579,3182,712,185
07/06/2021 05:00:00,6086,3238,580,2439,659,180
07/06/2021 06:00:00,5430,3229,580,2254,646,175
07/06/2021 07:00:00,5358,3225,578,2224,792,172
07/06/2021 08:00:00,4931,3144,542,2121,1007,174
07/06/2021 09:00:00,5084,3147,560,2112,963,175
07/06/2021 10:00:00,5509,3228,573,2246,1030,178
07/06/2021 11:00:00,6167,3237,581,2637,1077,174
07/06/2021 12:00:00,7319,3251,588,2883,936,179
07/06/2021 13:00:00,8581,3251,595,2839,892,186
07/06/2021 14:00:00,9827,3255,639,2827,841,185
07/06/2021 15:00:00,11049,3254,671,3205,837,193
07/06/2021 16:00:00,12097,3250,668,3236,846,203
07/06/2021 17:00:00,12891,3266,668,3419,859,207
07/06/2021 18:00:00,13445,3269,667,3733,906,202
07/06/2021 19:00:00,14184,3265,574,3741,912,204
07/06/2021 20:00:00,14547,3263,579,3945,950,208
07/06/2021 21:00:00,14991,3257,777,3825,977,207
07/06/2021 22:00:00,15373,3262,853,3656,865,195
07/06/2021 23:00:00,14993,3263,648,3531,747,190
07/07/2021 00:00:00,13492,3263,539,3366,662,187
07/07/2021 01:00:00,12616,3256,543,3238,501,192
07/07/2021 02:00:00,11689,3257,646,3235,405,192
07/07/2021 03:00:00,10328,3254,620,2936,403,189
07/07/2021 04:00:00,8929,3258,624,2761,382,193
07/07/2021 05:00:00,7904,3255,625,2316,332,189
07/07/2021 06:00:00,7024,3265,627,2187,371,190
07/07/2021 07:00:00,6539,3278,627,2186,280,189
07/07/2021 08:00:00,6420,3278,582,2152,226,191
07/07/2021 09:00:00,6381,3275,613,2162,240,182
07/07/2021 10:00:00,6602,3270,572,2183,289,177
07/07/2021 11:00:00,7151,3262,623,2705,244,175
07/07/2021 12:00:00,8588,3264,684,3014,177,183
07/07/2021 13:00:00,9784,3269,677,2983,114,195
07/07/2021 14:00:00,11027,3268,618,3080,135,197
07/07/2021 15:00:00,11849,3273,720,3142,146,200
07/07/2021 16:00:00,12849,3289,732,3259,133,205
07/07/2021 17:00:00,13925,3290,694,3432,136,211
07/07/2021 18:00:00,14579,3289,851,3583,162,210
07/07/2021 19:00:00,14554,3295,1115,3394,124,205
07/07/2021 20:00:00,14757,3300,1193,3507,92,203
07/07/2021 21:00:00,14987,3306,1191,3938,72,194
07/07/2021 22:00:00,15399,3308,1334,3748,66,189
07/07/2021 23:00:00,14576,3316,1296,3485,48,175
07/08/2021 00:00:00,14153,3309,950,3048,87,168
07/08/2021 01:00:00,13646,3293,634,2895,169,168
07/08/2021 02:00:00,12827,3293,560,3071,87,172
07/08/2021 03:00:00,12178,3300,522,2750,16,160
07/08/2021 04:00:00,10600,3286,603,3121,43,159
07/08/2021 05:00:00,8656,3270,571,3007,146,151
07/08/2021 06:00:00,7591,3268,573,2915,196,158
07/08/2021 07:00:00,6566,3261,571,2836,170,156
07/08/2021 08:00:00,6144,3262,571,2803,215,160
07/08/2021 09:00:00,6157,3264,573,2686,236,157
07/08/2021 10:00:00,6596,3270,574,2824,224,153
07/08/2021 11:00:00,7100,3282,575,2785,202,158
07/08/2021 12:00:00,8159,3295,578,2955,241,159
07/08/2021 13:00:00,8840,3295,579,3173,244,165
07/08/2021 14:00:00,9871,3292,615,3313,238,166
07/08/2021 15:00:00,10746,3295,629,3283,204,171
07/08/2021 16:00:00,11044,3310,632,3556,261,167
07/08/2021 17:00:00,11315,3306,631,3687,322,163
07/08/2021 18:00:00,11610,3305,623,3711,426,162
07/08/2021 19:00:00,12484,3306,901,3228,467,168
07/08/2021 20:00:00,12811,3313,616,2190,686,161
07/08/2021 21:00:00,12409,3303,502,2595,657,163
07/08/2021 22:00:00,11542,3286,481,3239,659,162
07/08/2021 23:00:00,10958,3290,481,3225,633,160
07/09/2021 00:00:00,10706,3276,502,3238,507,157
07/09/2021 01:00:00,10027,3274,480,3081,495,157
07/09/2021 02:00:00,9796,3278,492,3159,373,162
07/09/2021 03:00:00,8694,3267,575,3248,400,163
07/09/2021 04:00:00,7448,3243,570,3176,471,169
07/09/2021 05:00:00,5785,3233,569,2808,298,175
07/09/2021 06:00:00,5425,3234,569,2769,325,180
07/09/2021 07:00:00,5243,3231,569,2646,276,177
07/09/2021 08:00:00,5071,3236,552,2593,233,179
07/09/2021 09:00:00,5377,3235,568,2673,134,181
07/09/2021 10:00:00,5780,3238,573,2669,69,179
07/09/2021 11:00:00,6415,3259,571,2925,41,169
07/09/2021 12:00:00,7167,3278,574,3072,12,164
07/09/2021 13:00:00,8132,3279,574,3153,12,170
07/09/2021 14:00:00,8447,3280,588,3440,5,173
07/09/2021 15:00:00,8772,3276,588,3713,30,177
07/09/2021 16:00:00,9139,3270,590,3826,90,185
07/09/2021 17:00:00,9686,3268,588,3405,122,199
07/09/2021 18:00:00,10122,3270,588,3525,164,198
07/09/2021 19:00:00,10677,3267,589,3379,187,199
07/09/2021 20:00:00,11347,3273,589,3694,213,195
07/09/2021 21:00:00,11665,3272,628,3591,236,183
07/09/2021 22:00:00,11413,3270,637,3663,237,180
07/09/2021 23:00:00,11101,3282,645,3471,227,172
07/10/2021 00:00:00,10652,3282,655,3514,210,171
07/10/2021 01:00:00,10014,3278,683,3324,149,173
07/10/2021 02:00:00,9385,3290,679,3296,90,173
07/10/2021 03:00:00,8404,3298,626,3112,56,172
07/10/2021 04:00:00,7076,3296,579,2901,41,171
07/10/2021 05:00:00,5842,3300,581,2662,26,172
07/10/2021 06:00:00,5332,3214,566,2562,20,169
07/10/2021 07:00:00,5136,3125,551,2366,17,162
07/10/2021 08:00:00,4817,3105,548,2353,13,166
07/10/2021 09:00:00,4534,3097,549,2326,12,165
07/10/2021 10:00:00,4704,3183,564,2357,24,170
07/10/2021 11:00:00,4756,3263,574,2731,17,171
07/10/2021 12:00:00,5133,3267,575,2935,3,178
07/10/2021 13:00:00,5525,3272,578,3207,0,180
07/10/2021 14:00:00,5787,3283,580,3236,13,187
07/10/2021 15:00:00,6281,3300,594,3334,9,189
07/10/2021 16:00:00,6717,3305,602,3370,3,193
07/10/2021 17:00:00,6967,3303,602,3448,2,192
07/10/2021 18:00:00,7059,3305,602,3535,3,196
07/10/2021 19:00:00,7306,3311,603,3571,7,206
07/10/2021 20:00:00,7322,3300,597,3393,4,190
07/10/2021 21:00:00,7806,3305,597,3364,12,194
07/10/2021 22:00:00,8172,3301,597,3368,5,198
07/10/2021 23:00:00,8133,3300,597,3346,8,191
07/11/2021 00:00:00,8398,3297,601,3462,9,180
07/11/2021 01:00:00,7882,3287,593,3438,24,186
07/11/2021 02:00:00,7376,3299,585,3594,33,194
07/11/2021 03:00:00,6760,3296,587,3410,52,193
07/11/2021 04:00:00,6253,3302,588,2673,56,190
07/11/2021 05:00:00,5190,3303,592,2347,75,192
07/11/2021 06:00:00,4615,3191,572,2255,87,186
07/11/2021 07:00:00,4204,3071,552,2165,90,177
07/11/2021 08:00:00,4011,3061,553,2141,93,176
07/11/2021 09:00:00,3994,3065,553,2121,124,180
07/11/2021 10:00:00,4091,3162,569,2192,168,182
07/11/2021 11:00:00,4268,3268,589,2483,175,189
07/11/2021 12:00:00,4623,3270,545,2637,162,192
07/11/2021 13:00:00,4831,3278,577,2708,116,193
07/11/2021 14:00:00,5490,3293,584,2852,92,195
07/11/2021 15:00:00,6113,3291,583,3151,43,190
07/11/2021 16:00:00,6503,3295,584,3163,37,201
07/11/2021 17:00:00,7087,3299,582,3160,20,203
07/11/2021 18:00:00,7011,3291,581,3395,24,206
07/11/2021 19:00:00,7169,3299,582,3337,45,202
07/11/2021 20:00:00,7510,3287,594,3362,81,196
07/11/2021 21:00:00,7957,3281,598,3412,146,193
07/11/2021 22:00:00,8367,3285,599,3458,200,196
07/11/2021 23:00:00,8402,3290,601,3384,226,189
07/12/2021 00:00:00,8247,3285,585,3321,290,186
07/12/2021 01:00:00,8043,3275,582,3238,298,187
07/12/2021 02:00:00,7963,3275,584,3282,276,191
07/12/2021 03:00:00,7326,3297,587,2985,244,192
07/12/2021 04:00:00,6652,3306,588,2548,192,196
07/12/2021 05:00:00,6032,3314,589,2335,164,193
07/12/2021 06:00:00,5496,3228,573,2333,154,185
07/12/2021 07:00:00,5320,3155,559,2274,175,184
07/12/2021 08:00:00,5262,3163,560,2311,120,186
07/12/2021 09:00:00,5262,3156,559,2301,91,190
07/12/2021 10:00:00,5499,3244,574,2284,135,196
07/12/2021 11:00:00,6016,3319,583,2768,160,197
07/12/2021 12:00:00,6961,3304,581,3133,152,185
07/12/2021 13:00:00,8021,3305,581,3311,100,188
07/12/2021 14:00:00,8618,3305,607,3428,96,186
07/12/2021 15:00:00,9353,3305,631,3462,96,183
07/12/2021 16:00:00,10069,3306,630,3470,107,190
07/12/2021 17:00:00,10403,3314,681,3427,107,191
07/12/2021 18:00:00,10831,3323,698,3596,82,187
07/12/2021 19:00:00,11507,3322,705,3659,85,186
07/12/2021 20:00:00,12980,3350,600,3351,81,185
07/12/2021 21:00:00,13317,3343,511,3310,118,181
07/12/2021 22:00:00,12614,3338,525,3273,144,183
07/12/2021 23:00:00,11938,3334,486,3429,185,178
07/13/2021 00:00:00,11106,3328,470,3320,162,175
07/13/2021 01:00:00,10873,3324,529,3277,178,180
07/13/2021 02:00:00,10063,3326,561,3299,273,182
07/13/2021 03:00:00,8677,3278,567,3262,404,175
07/13/2021 04:00:00,7357,3248,569,3141,420,176
07/13/2021 05:00:00,7070,3326,585,2434,440,180
07/13/2021 06:00:00,6476,3309,582,2449,447,181
07/13/2021 07:00:00,5830,3221,566,2381,380,174
07/13/2021 08:00:00,5651,3202,563,2365,406,174
07/13/2021 09:00:00,5661,3204,566,2335,405,176
07/13/2021 10:00:00,6243,3218,568,2369,405,181
07/13/2021 11:00:00,6730,3289,581,2831,376,184
07/13/2021 12:00:00,7543,3303,584,3266,334,182
07/13/2021 13:00:00,8395,3308,586,3323,298,187
07/13/2021 14:00:00,8866,3305,584,3330,276,186
07/13/2021 15:00:00,9221,3312,591,3415,173,186
07/13/2021 16:00:00,9509,3304,589,3403,168,183
07/13/2021 17:00:00,10021,3315,591,3453,203,184
07/13/2021 18:00:00,9960,3326,591,3581,239,186
07/13/2021 19:00:00,10177,3321,590,3622,305,187
07/13/2021 20:00:00,10252,3329,589,3625,359,192
07/13/2021 21:00:00,10747,3323,586,3751,432,194
07/13/2021 22:00:00,10461,3319,585,3651,543,196
07/13/2021 23:00:00,10150,3328,584,3558,741,194
07/14/2021 00:00:00,9797,3319,583,3433,694,195
07/14/2021 01:00:00,9521,3307,0,3357,720,769
07/14/2021 02:00:00,8822,3315,0,3225,850,776
07/14/2021 03:00:00,7891,3321,575,3191,874,190
07/14/2021 04:00:00,7214,3289,575,3103,722,189
07/14/2021 05:00:00,6658,3288,580,2439,845,193
07/14/2021 06:00:00,6248,3284,579,2277,814,193
07/14/2021 07:00:00,5765,3281,579,2201,836,194
07/14/2021 08:00:00,5590,3260,573,2194,909,197
07/14/2021 09:00:00,5596,3211,632,2165,785,188
07/14/2021 10:00:00,6305,3255,691,2250,601,187
07/14/2021 11:00:00,6587,3299,728,2817,635,188
07/14/2021 12:00:00,7229,3303,741,3123,598,190
07/14/2021 13:00:00,8217,3314,760,3251,430,192
07/14/2021 14:00:00,9118,3306,781,3311,373,194
07/14/2021 15:00:00,10016,3301,635,3581,401,205
07/14/2021 16:00:00,10788,3294,606,3579,418,208
07/14/2021 17:00:00,11430,3311,705,3485,474,212
07/14/2021 18:00:00,11914,3324,764,3567,542,219
07/14/2021 19:00:00,12672,3324,845,3563,646,215
07/14/2021 20:00:00,12983,3319,1131,3622,638,220
07/14/2021 21:00:00,13306,3311,1498,3712,495,213
07/14/2021 22:00:00,13469,3315,1570,3786,267,209
07/14/2021 23:00:00,14048,3312,1510,3895,195,202
07/15/2021 00:00:00,13126,3319,1431,3691,109,203
07/15/2021 01:00:00,12239,3321,1472,3610,141,203
07/15/2021 02:00:00,11462,3328,1423,3640,261,198
07/15/2021 03:00:00,9986,3330,1364,3229,293,196
07/15/2021 04:00:00,8821,3321,0,2596,281,1230
07/15/2021 05:00:00,7777,3330,747,2440,383,198
07/15/2021 06:00:00,6980,3333,720,2425,339,198
07/15/2021 07:00:00,6777,3324,596,2222,346,202
07/15/2021 08:00:00,6579,3309,583,2130,314,196
07/15/2021 09:00:00,6364,3302,584,2149,278,188
07/15/2021 10:00:00,6662,3300,0,2133,309,775
07/15/2021 11:00:00,6822,3303,587,2602,298,189
07/15/2021 12:00:00,7966,3310,583,3189,251,193
07/15/2021 13:00:00,9017,3312,476,3549,159,207
07/15/2021 14:00:00,9998,3292,618,3657,151,210
07/15/2021 15:00:00,10459,3289,638,3742,234,225
07/15/2021 16:00:00,11226,3286,644,3689,291,229
07/15/2021 17:00:00,12149,3292,624,3708,348,225
07/15/2021 18:00:00,13008,3294,688,4097,412,226
07/15/2021 19:00:00,13613,3295,715,4089,485,230
