UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-12-06 20:00:00,1469.02815,12846.78398,26682.80176,1891.18797,0,5309.93324,10911.54262
2021-12-06 21:00:00,1504.05687,11856.28585,23492.02643,1889.06062,9.47332,4663.06929,11168.97837
2021-12-06 22:00:00,1534.07291,11227.96236,20148.86633,1887.40582,18.97847,4266.09741,11338.26258
2021-12-06 23:00:00,1482.7228,10998.04001,16180.67149,1887.78752,19.76191,3858.94799,11649.32905
2021-12-07 00:00:00,1510.37349,9741.94552,12166.90514,1905.77291,12.9062,4145.4988,10202.1582
2021-12-07 01:00:00,1515.9307,9762.43487,12211.3785,1903.23572,2.17973,3673.462,9782.36399
2021-12-07 02:00:00,1531.46942,10405.57406,12759.56263,1905.58247,4.493,3467.68736,9096.28364
2021-12-07 03:00:00,1524.6488,11258.98676,15328.98375,1909.08859,39.03377,3256.78015,8483.10621
2021-12-07 04:00:00,1505.00343,11872.007,19107.23954,1911.41911,60.26542,3388.50459,8533.85136
2021-12-07 05:00:00,1514.38,11860.84134,22538.93983,1912.29999,103.11808,3389.44442,8449.99267
2021-12-07 06:00:00,1515.94681,12119.43317,25658.91465,1908.71576,148.20963,3297.22295,8305.2529
2021-12-07 07:00:00,1518.15344,12251.3259,27494.95308,1909.39264,187.98065,3716.99261,8282.34998
2021-12-07 08:00:00,1523.87236,12359.18654,29062.72445,1889.69524,223.40107,4043.18512,8221.75294
2021-12-07 09:00:00,1547.30694,12324.25704,29924.68713,1887.7769,248.81057,4257.88159,8015.06418
2021-12-07 10:00:00,1543.63559,12295.8737,29797.91194,1888.37836,269.67465,4687.3097,7793.34628
2021-12-07 11:00:00,1548.1895,12323.0071,29081.69735,1887.25344,250.3819,5425.73665,7501.9338
2021-12-07 12:00:00,1551.26603,12229.44261,29388.56773,1886.59021,214.78365,6149.83859,7888.92063
2021-12-07 13:00:00,1541.57145,12102.80093,30245.14466,1887.52655,139.83839,7060.847,8477.2244
2021-12-07 14:00:00,1533.60792,12443.57229,31266.86546,1887.12722,83.09057,7663.38543,9047.15327
2021-12-07 15:00:00,1558.11267,12836.84002,32171.19931,1892.38914,35.69226,8061.13041,9897.64767
2021-12-07 16:00:00,1527.17586,13051.89303,32568.59065,1894.22808,11.50112,8085.48316,10748.24259
2021-12-07 17:00:00,1531.41774,12744.05391,32977.86666,1894.78586,0,7706.24488,11470.57197
2021-12-07 18:00:00,1532.13088,12403.52351,32104.94422,1892.12198,0,7403.25232,11992.66709
2021-12-07 19:00:00,1547.98601,11607.48645,29761.80232,1891.57715,0,7405.62371,12389.93188
2021-12-07 20:00:00,1546.19166,10436.64739,26561.57602,1891.18797,0,7178.43009,13032.5986
2021-12-07 21:00:00,1589.91891,9362.90804,23162.00606,1889.06062,4.94267,7258.93533,13279.93069
2021-12-07 22:00:00,1601.49843,8716.42848,19699.66512,1887.40582,19.7366,7256.9938,13410.39384
2021-12-07 23:00:00,1549.21593,8358.52132,16143.71745,1887.78752,23.32485,6910.17592,13790.49551
2021-12-08 00:00:00,1577.59046,7932.01451,13590.95696,1905.77291,7.28264,4966.19341,14021.21043
2021-12-08 01:00:00,1583.61646,8037.31127,13577.94412,1903.23572,0,4387.37011,13797.16949
2021-12-08 02:00:00,1599.49817,8683.79366,14050.67048,1905.58247,5.29482,3918.58362,13342.36292
2021-12-08 03:00:00,1593.59602,9394.5207,16410.30112,1909.08859,48.99609,3505.36278,12961.5779
2021-12-08 04:00:00,1572.06905,10079.89323,19900.91043,1911.41911,79.29427,3455.02088,12994.5734
2021-12-08 05:00:00,1582.32289,10004.99683,23077.68662,1912.29999,129.75643,3461.47982,12978.33525
2021-12-08 06:00:00,1583.61887,10281.65438,25966.66901,1908.71576,182.85917,3554.72904,12985.07194
2021-12-08 07:00:00,1585.08371,10387.0142,27624.69397,1909.39264,225.21978,3986.76919,12720.82111
2021-12-08 08:00:00,1590.75969,10491.42434,29016.43811,1889.69524,261.2794,4395.64227,12169.6646
2021-12-08 09:00:00,1617.21499,10411.53855,29777.10014,1887.7769,284.78607,4733.07655,11823.14219
2021-12-08 10:00:00,1611.76056,10384.19149,29590.48421,1888.37836,301.46494,5232.16151,11493.33748
2021-12-08 11:00:00,1616.21549,10450.96613,28880.56936,1887.25344,275.83249,5978.59815,10682.64905
2021-12-08 12:00:00,1618.94949,10494.94731,29164.20244,1886.59021,233.4279,6718.90867,10177.00972
2021-12-08 13:00:00,1608.92205,10445.69814,29977.77796,1887.52655,148.83144,7409.29899,10059.85581
2021-12-08 14:00:00,1600.29084,10787.63284,30977.4592,1887.12722,86.11732,7712.48433,9964.66786
2021-12-08 15:00:00,1625.21638,11131.56575,31848.67369,1892.38914,35.93933,7885.09771,10047.09713
2021-12-08 16:00:00,1592.24571,11398.79042,32225.41967,1894.22808,12.02281,7743.29668,10158.39137
2021-12-08 17:00:00,1596.82183,11098.37091,32613.22089,1894.78586,0,7565.18112,10334.07289
2021-12-08 18:00:00,1597.65018,10826.78088,31802.94667,1892.12198,0,7557.04378,10381.35793
2021-12-08 19:00:00,1615.37367,10037.87919,29632.7899,1891.57715,0,7719.44998,10171.93761
2021-12-08 20:00:00,1613.03146,8941.56663,26650.43269,1891.18797,0,7765.79453,10247.33232
2021-12-08 21:00:00,1658.72249,7956.77605,23476.50216,1889.06062,2.75216,7965.56972,10225.40417
2021-12-08 22:00:00,1670.71659,7416.80741,20246.5451,1887.40582,15.90373,7945.76174,10089.30729
2021-12-08 23:00:00,1616.24173,7046.69832,16935.03105,1887.78752,18.34454,7594.19719,10217.63738
2021-12-09 00:00:00,1642.06813,6750.93502,14239.4077,1905.77291,2.47176,5149.65125,10763.41652
2021-12-09 01:00:00,1648.61195,6860.17312,14189.95648,1903.23572,0,4556.52215,10368.49136
2021-12-09 02:00:00,1664.88937,7442.4184,14621.4603,1905.58247,6.09406,4063.18914,9693.78177
2021-12-09 03:00:00,1659.81683,8057.27072,16902.58833,1909.08859,55.89238,3656.43995,9110.37306
2021-12-09 04:00:00,1636.43888,8683.03787,20295.43565,1911.41911,92.11329,3606.24035,8998.61311
2021-12-09 05:00:00,1647.63248,8608.69302,23387.22805,1912.29999,146.93703,3671.3697,8730.86805
2021-12-09 06:00:00,1648.67203,8872.06152,26203.59013,1908.71576,204.09509,3836.65432,8393.49113
2021-12-09 07:00:00,1649.43604,8970.34528,27808.80529,1909.39264,246.69102,4265.23086,8137.45528
2021-12-09 08:00:00,1654.99923,9093.49222,29147.99608,1889.69524,281.4679,4692.35695,7713.50101
2021-12-09 09:00:00,1684.33746,9021.22935,29880.89722,1887.7769,302.19781,5055.17759,7265.03643
2021-12-09 10:00:00,1677.10272,9008.55963,29670.70568,1888.37836,314.98257,5542.86806,6744.10328
2021-12-09 11:00:00,1681.48813,9111.12592,28956.22904,1887.25344,284.8767,6227.31723,6040.27883
2021-12-09 12:00:00,1684.01819,9222.61307,29231.89809,1886.59021,238.38353,6924.23554,5951.24842
2021-12-09 13:00:00,1673.64073,9210.16548,30028.13498,1887.52655,149.11835,7526.91464,6134.54089
2021-12-09 14:00:00,1664.36372,9517.40222,31020.92717,1887.12722,84.35471,7777.22876,6322.40657
2021-12-09 15:00:00,1689.81986,9818.44104,31882.66066,1892.38914,34.34626,7919.62768,6749.2916
2021-12-09 16:00:00,1654.69216,10070.83684,32253.1751,1894.22808,11.9211,7799.13262,7202.90207
2021-12-09 17:00:00,1659.54198,9786.10365,32636.77194,1894.78586,0,7685.70939,7651.99007
2021-12-09 18:00:00,1660.52157,9541.26489,31847.23586,1892.12198,0,7721.65659,7993.70596
2021-12-09 19:00:00,1680.05127,8807.34156,29735.75483,1891.57715,0,7881.44782,8217.81052
2021-12-09 20:00:00,1677.11999,7823.1656,26824.12447,1891.18797,0,7957.0162,8720.66941
2021-12-09 21:00:00,1724.92834,6951.3201,23719.10642,1889.06062,1.36984,8117.13113,8967.04887
2021-12-09 22:00:00,1737.35071,6507.87986,20557.91452,1887.40582,12.74424,8036.0267,9059.57904
2021-12-09 23:00:00,1680.56184,6165.03217,17313.08254,1887.78752,14.00183,7668.37765,9383.13214
2021-12-07 00:00:00,1590.38736,12525.9956,6336.7724,1905.77291,18.5066,5078.08674,10627.17024
2021-12-07 01:00:00,1595.92235,12356.78832,6874.11273,1903.23572,6.23616,4557.61015,10092.38929
2021-12-07 02:00:00,1611.14157,12821.78526,7862.71896,1905.58247,4.15613,4238.18628,9250.47323
2021-12-07 03:00:00,1606.52113,13784.82714,10681.72822,1909.08859,22.48568,4024.65694,8491.02701
2021-12-07 04:00:00,1584.97068,13849.44074,14526.75678,1911.41911,27.21694,4127.16764,8543.18405
2021-12-07 05:00:00,1594.40066,13831.63292,17988.17418,1912.29999,53.73805,4337.07868,8446.29371
2021-12-07 06:00:00,1595.62494,13824.97475,21025.60026,1908.71576,79.45003,4547.48179,8270.79939
2021-12-07 07:00:00,1596.70846,13879.7291,22749.32781,1909.39264,108.57403,4975.40963,8286.70278
2021-12-07 08:00:00,1603.04683,13995.06206,24252.33378,1889.69524,135.90299,5376.36812,8338.27883
2021-12-07 09:00:00,1630.45903,14103.36037,25037.5318,1887.7769,158.52615,5692.0125,8141.73154
2021-12-07 10:00:00,1625.14008,14156.70478,25105.36659,1888.37836,182.27993,6092.79253,7941.38016
2021-12-07 11:00:00,1628.94379,14284.1832,24624.48249,1887.25344,173.17217,6626.91125,7744.94721
2021-12-07 12:00:00,1630.09049,14079.80547,24947.63835,1886.59021,151.41835,7204.55764,8379.36021
2021-12-07 13:00:00,1620.33215,13865.78309,25890.42274,1887.52655,100.70311,7773.50072,9200.02687
2021-12-07 14:00:00,1611.57629,14147.36414,26872.55256,1887.12722,62.34353,8121.1249,9995.39935
2021-12-07 15:00:00,1634.80612,14580.59689,27713.73345,1892.38914,28.09377,8348.67282,11127.28557
2021-12-07 16:00:00,1603.83351,14553.54255,28092.65664,1894.22808,8.74866,8378.78633,12247.62581
2021-12-07 17:00:00,1608.7959,14148.94633,28429.05587,1894.78586,0,8228.89029,13180.52274
2021-12-07 18:00:00,1609.27597,13642.39278,27588.40428,1892.12198,0,8108.6245,13873.43753
2021-12-07 19:00:00,1627.38285,12951.25059,25234.62184,1891.57715,0,8111.85625,14454.66247
2021-12-07 20:00:00,1625.63223,11894.27714,22091.5857,1891.18797,0,8026.95084,15294.5792
2021-12-07 21:00:00,1668.88897,10913.71167,18861.26168,1889.06062,9.12738,7994.55257,15618.59155
2021-12-07 22:00:00,1680.66899,10356.1564,15636.29749,1887.40582,24.04052,7781.65043,15824.47708
2021-12-07 23:00:00,1628.64592,10245.50882,12474.6827,1887.78752,27.95006,7382.84514,16308.87899
2021-12-08 00:00:00,1652.74576,9436.68345,9240.3371,1905.77291,10.98968,5322.94621,16468.09735
2021-12-08 01:00:00,1659.38936,9520.02162,9473.16503,1903.23572,1.81782,4734.43255,16061.19554
2021-12-08 02:00:00,1675.96327,10200.81608,10167.26845,1905.58247,5.13514,4263.70974,15338.86892
2021-12-08 03:00:00,1670.84239,11025.13011,12800.16856,1909.08859,37.13382,3893.22395,14719.19826
2021-12-08 04:00:00,1647.16795,11659.03125,16559.68336,1911.41911,55.48552,3868.08996,14689.40741
2021-12-08 05:00:00,1658.45742,11577.84941,19980.14014,1912.29999,93.93714,3985.78866,14598.83877
2021-12-08 06:00:00,1659.50699,11806.57454,23060.67267,1908.71576,132.64867,4198.45535,14516.49803
2021-12-08 07:00:00,1660.1292,11890.97158,24886.78539,1909.39264,166.85545,4635.17379,14171.97587
2021-12-08 08:00:00,1665.70448,11966.18799,26499.45711,1889.69524,196.53689,5071.07029,13573.14885
2021-12-08 09:00:00,1695.45176,11897.67305,27401.6492,1887.7769,217.55729,5443.06742,13113.04606
2021-12-08 10:00:00,1687.89096,11868.53203,27430.41685,1888.37836,235.97364,5920.52174,12684.3406
2021-12-08 11:00:00,1692.41241,11918.74972,26855.11844,1887.25344,217.61376,6559.95045,11759.62914
2021-12-08 12:00:00,1694.87973,11875.64104,27173.58701,1886.59021,185.34205,7217.97963,11332.75241
2021-12-08 13:00:00,1684.37073,11772.47613,28056.81712,1887.52655,118.78862,7777.35055,11349.81409
2021-12-08 14:00:00,1674.87952,12126.8462,29032.17792,1887.12722,69.9528,8020.01644,11395.37185
2021-12-08 15:00:00,1700.63445,12500.88016,29885.96103,1892.38914,29.90152,8161.5081,11694.06051
2021-12-08 16:00:00,1664.9384,12716.67674,30271.67506,1894.22808,9.8947,8069.22932,12014.99732
2021-12-08 17:00:00,1669.9131,12370.28725,30658.01935,1894.78586,0,7966.45223,12378.11662
2021-12-08 18:00:00,1670.87439,12035.00601,29838.376,1892.12198,0,7983.55146,12582.1356
2021-12-08 19:00:00,1690.73983,11215.32653,27544.00868,1891.57715,0,8105.99651,12517.17931
2021-12-08 20:00:00,1687.79865,10053.76881,24414.41918,1891.18797,0,8156.48202,12792.43663
2021-12-08 21:00:00,1736.10445,9003.24834,21119.43752,1889.06062,5.79681,8255.85411,12851.50097
2021-12-08 22:00:00,1748.70464,8415.88944,17790.41433,1887.40582,18.81935,8116.43294,12780.82979
2021-12-08 23:00:00,1691.17443,8088.88714,14417.36387,1887.78752,21.36021,7729.08206,13037.47982
2021-12-09 00:00:00,1713.88183,7694.45606,11427.0249,1905.77291,1.41218,5446.91432,13616.0027
2021-12-09 01:00:00,1721.0169,7809.1537,11536.71384,1903.23572,0,4834.06549,13084.41073
2021-12-09 02:00:00,1737.8332,8448.70591,12122.19442,1905.58247,6.77758,4344.65982,12221.47582
2021-12-09 03:00:00,1733.58913,9137.85366,14627.62772,1909.08859,50.12641,3959.81905,11455.19977
2021-12-09 04:00:00,1708.18386,9810.01621,18266.73937,1911.41911,79.43868,3925.64729,11470.87169
2021-12-09 05:00:00,1720.36821,9722.45292,21577.02157,1912.29999,125.60045,4046.35337,11372.57775
2021-12-09 06:00:00,1721.14258,9989.07521,24572.2129,1908.71576,171.11815,4264.16891,11228.29355
2021-12-09 07:00:00,1721.09862,10084.41295,26320.36867,1909.39264,204.89662,4695.7258,11094.52338
2021-12-09 08:00:00,1726.55362,10187.48468,27826.25304,1889.69524,231.19578,5135.0579,10896.41111
2021-12-09 09:00:00,1759.10776,10105.15926,28658.33491,1887.7769,246.16796,5516.39402,10582.11601
2021-12-09 10:00:00,1749.83317,10081.77378,28576.26362,1888.37836,256.68984,5998.07919,10287.05345
2021-12-09 11:00:00,1754.22456,10161.22567,27929.26709,1887.25344,229.85458,6629.27807,9795.79864
2021-12-09 12:00:00,1756.5136,10225.89574,28230.89086,1886.59021,190.2287,7282.41664,10053.62356
2021-12-09 13:00:00,1745.71846,10186.35522,29080.97706,1887.52655,116.00549,7834.60242,10612.13925
2021-12-09 14:00:00,1735.64291,10524.02621,30071.38468,1887.12722,64.47291,8082.8962,11167.27045
2021-12-09 15:00:00,1761.80344,10857.38737,30937.07973,1892.38914,25.91286,8238.93008,12047.61841
2021-12-09 16:00:00,1724.13015,11119.34687,31319.52521,1894.22808,9.44403,8171.11673,12926.39677
2021-12-09 17:00:00,1729.37256,10812.78875,31707.59108,1894.78586,0,8090.72548,13696.15506
2021-12-09 18:00:00,1730.47346,10545.12453,30887.55212,1892.12198,0,8125.16101,14243.54805
2021-12-09 19:00:00,1752.04901,9762.34075,28645.20066,1891.57715,0,8258.16818,14610.7979
2021-12-09 20:00:00,1748.54155,8688.49787,25577.15439,1891.18797,0,8313.87582,15281.84173
2021-12-09 21:00:00,1798.78558,7728.54317,22330.21476,1889.06062,3.26754,8399.85914,15517.94785
2021-12-09 22:00:00,1811.70666,7217.64309,19037.45262,1887.40582,12.58354,8240.6899,15630.18734
2021-12-09 23:00:00,1752.15006,6860.55855,15681.161,1887.78752,12.67757,7839.03517,16058.83839
2021-12-10 00:00:00,1772.59328,6576.50587,12829.83384,1905.77291,2.40847,5563.23682,16663.83311
2021-12-10 01:00:00,1780.19909,6682.88268,12862.04465,1903.23572,0,4934.71966,16159.90815
2021-12-10 02:00:00,1797.36275,7245.12238,13374.29378,1905.58247,7.59492,4436.81453,15295.7006
2021-12-10 03:00:00,1793.88385,7848.0862,15775.00918,1909.08859,34.58957,4048.9247,14553.55676
2021-12-10 04:00:00,1766.79311,8460.44288,19300.85231,1911.41911,46.76887,4013.24323,14419.02393
2021-12-10 05:00:00,1779.83677,8405.63017,22509.63879,1912.29999,73.39115,4145.69745,14187.21897
2021-12-10 06:00:00,1780.37485,8661.09151,25421.57063,1908.71576,93.79506,4375.76655,13933.25162
2021-12-10 07:00:00,1779.69497,8756.91493,27100.6966,1909.39264,110.34759,4805.34121,13494.95525
2021-12-10 08:00:00,1785.04477,8877.62318,28523.58477,1889.69524,121.04071,5248.63321,12804.50458
2021-12-10 09:00:00,1820.22715,8812.2999,29304.53749,1887.7769,126.62117,5638.01257,12209.6292
2021-12-10 10:00:00,1809.33372,8803.37245,29155.50721,1888.37836,135.22801,6120.69813,11612.31827
2021-12-10 11:00:00,1813.65329,8900.92677,28471.99453,1887.25344,117.56152,6738.0165,10553.98144
2021-12-10 12:00:00,1815.75933,9012.99276,28760.9397,1886.59021,93.82636,7380.66003,10116.69764
2021-12-10 13:00:00,1804.64963,9016.1656,29585.65504,1887.52655,51.69351,7919.97873,10134.48048
2021-12-10 14:00:00,1793.9925,9310.44838,30579.5522,1887.12722,27.08436,8170.68036,10185.44143
2021-12-10 15:00:00,1820.62446,9598.35817,31445.52827,1892.38914,10.5892,8336.41405,10518.15661
2021-12-10 16:00:00,1780.99902,9840.86742,31822.77081,1894.22808,4.71111,8290.40232,10878.16163
2021-12-10 17:00:00,1786.48532,9578.5945,32208.76586,1894.78586,0,8227.14742,11292.16441
2021-12-10 18:00:00,1787.72675,9325.009,31400.09591,1892.12198,0,8269.84859,11569.06326
2021-12-10 19:00:00,1810.94438,8612.31294,29215.77904,1891.57715,0,8403.11303,11609.1754
2021-12-10 20:00:00,1806.89459,7653.46794,26217.73932,1891.18797,0,8457.71541,12016.66558
2021-12-10 21:00:00,1859.05912,6807.91817,23034.01403,1889.06062,7.81875,8523.37882,12169.08546
2021-12-10 22:00:00,1872.3644,6364.93159,19799.05729,1887.40582,14.27433,8340.02682,12165.83931
2021-12-10 23:00:00,1810.72063,6022.30133,16491.01369,1887.78752,12.86457,7925.01327,12497.63506
2021-12-08 00:00:00,1655.22551,11242.32251,2227.66069,1905.77291,17.82009,7734.02217,13606.25409
2021-12-08 01:00:00,1661.82227,11161.34679,3090.95207,1903.23572,5.28024,6940.30766,13398.96867
2021-12-08 02:00:00,1679.57385,11725.01997,4404.63286,1905.58247,3.96194,6431.9687,12976.78134
2021-12-08 03:00:00,1673.81741,12691.6526,7564.88076,1909.08859,27.89442,6127.37395,12618.38187
2021-12-08 04:00:00,1649.83427,13065.63857,11724.01595,1911.41911,38.4593,6152.14289,12719.04218
2021-12-08 05:00:00,1661.01245,13123.63071,15437.87192,1912.29999,71.44735,6588.86686,12781.70403
2021-12-08 06:00:00,1662.35241,13277.04719,18635.64818,1908.71576,105.35064,7129.29602,12874.21207
2021-12-08 07:00:00,1662.91707,13393.20465,20433.48298,1909.39264,139.89521,7592.23156,12701.08596
2021-12-08 08:00:00,1668.71023,13491.10722,22014.60005,1889.69524,172.01871,8122.91402,12280.23306
2021-12-08 09:00:00,1697.95086,13523.97545,22805.89182,1887.7769,197.37134,8649.11944,12034.26029
2021-12-08 10:00:00,1690.60815,13512.25636,22988.74537,1888.37836,221.42292,9139.55678,11825.39145
2021-12-08 11:00:00,1695.66757,13527.75161,22604.97664,1887.25344,209.09191,9482.89801,11170.53597
2021-12-08 12:00:00,1697.74126,13299.06413,22954.50466,1886.59021,182.03666,9886.34382,10813.30955
2021-12-08 13:00:00,1686.83184,13099.14965,23986.69685,1887.52655,120.89448,10149.41038,10815.65471
2021-12-08 14:00:00,1677.04828,13385.37655,24983.72615,1887.12722,73.93202,10402.51075,10831.52767
2021-12-08 15:00:00,1703.4969,13782.73858,25833.57771,1892.38914,32.77561,10669.71958,11029.27383
2021-12-08 16:00:00,1667.40664,13854.84521,26222.85223,1894.22808,10.22505,10938.14244,11247.37485
2021-12-08 17:00:00,1672.34417,13530.81151,26534.47539,1894.78586,0,11063.75996,11490.6179
2021-12-08 18:00:00,1673.31374,13089.03063,25633.78388,1892.12198,0,11101.76201,11576.06186
2021-12-08 19:00:00,1693.30257,12359.96681,23092.69796,1891.57715,0,11089.53972,11400.64131
2021-12-08 20:00:00,1690.47234,11247.38814,19763.34737,1891.18797,0,11017.80033,11491.89792
2021-12-08 21:00:00,1739.13494,10218.66249,16407.63826,1889.06062,7.59259,10630.2469,11454.75066
2021-12-08 22:00:00,1752.54219,9574.74304,13087.96237,1887.40582,23.26461,9963.90778,11319.1324
2021-12-08 23:00:00,1693.71668,9328.89529,9914.80532,1887.78752,27.55377,9314.13382,11447.74929
2021-12-09 00:00:00,1716.55035,8686.20412,6459.2293,1905.77291,0.60166,7638.33383,12172.71802
2021-12-09 01:00:00,1723.70717,8789.70034,6852.67546,1903.23572,0,6833.06592,11822.73827
2021-12-09 02:00:00,1740.52001,9471.92167,7701.22288,1905.58247,7.36261,6304.84863,11216.86008
2021-12-09 03:00:00,1736.32129,10241.9162,10550.57745,1909.08859,44.82332,5981.75435,10684.27121
2021-12-09 04:00:00,1710.84628,10944.70124,14543.15276,1911.41911,67.8447,5995.38736,10747.50667
2021-12-09 05:00:00,1723.06677,10863.55234,18169.87091,1912.29999,106.20168,6415.82819,10719.06501
2021-12-09 06:00:00,1723.82572,11135.06143,21416.97834,1908.71576,141.27964,6937.11434,10669.49014
2021-12-09 07:00:00,1723.75113,11236.42673,23375.52346,1909.39264,167.22673,7385.56823,10563.06698
2021-12-09 08:00:00,1729.20038,11324.58675,25144.31369,1889.69524,186.03696,7910.3447,10326.00546
2021-12-09 09:00:00,1761.88723,11240.00335,26138.78107,1887.7769,195.97428,8432.55114,10081.98961
2021-12-09 10:00:00,1752.53218,11204.62489,26293.06887,1888.37836,204.59304,8918.72571,9849.20988
2021-12-09 11:00:00,1756.91345,11253.19733,25786.84119,1887.25344,180.78096,9263.85868,9369.12203
2021-12-09 12:00:00,1759.19558,11255.06471,26130.1486,1886.59021,147.35982,9676.11331,9420.89266
2021-12-09 13:00:00,1748.39319,11181.27236,27065.92659,1887.52655,86.61163,9947.09187,9756.56167
2021-12-09 14:00:00,1738.29197,11541.16642,28037.93699,1887.12722,46.87629,10205.26717,10089.80528
2021-12-09 15:00:00,1764.46217,11908.56104,28893.88094,1892.38914,18.4716,10481.0432,10669.56668
2021-12-09 16:00:00,1726.7052,12174.62049,29290.39376,1894.22808,7.2485,10758.82067,11257.90272
2021-12-09 17:00:00,1731.96592,11858.63701,29679.39545,1894.78586,0.30267,10903.74664,11786.24577
2021-12-09 18:00:00,1733.06958,11566.60752,28832.04032,1892.12198,0,10967.7323,12129.61425
2021-12-09 19:00:00,1754.72086,10748.76717,26414.58381,1891.57715,0,10981.39006,12283.08544
2021-12-09 20:00:00,1751.19246,9594.74201,23139.28988,1891.18797,0,10930.75149,12700.76135
2021-12-09 21:00:00,1801.51429,8552.28495,19714.62462,1889.06062,4.98896,10565.70698,12828.83875
2021-12-09 22:00:00,1814.43837,7966.75389,16267.17634,1887.40582,12.52618,9916.25151,12845.95484
2021-12-09 23:00:00,1754.80718,7594.47623,12797.9777,1887.78752,11.61951,9272.89481,13129.36444
2021-12-10 00:00:00,1775.13277,7283.25438,9661.19219,1905.77291,2.07691,7564.05828,13995.87567
2021-12-10 01:00:00,1782.75953,7392.54284,9873.11419,1903.23572,0,6759.31597,13576.39685
2021-12-10 02:00:00,1799.94299,8005.13389,10560.57069,1905.58247,7.34703,6226.92515,12842.60171
2021-12-10 03:00:00,1796.49285,8662.14097,13219.78499,1909.08859,39.41401,5900.66295,12216.54111
2021-12-10 04:00:00,1769.33006,9314.62456,17031.60075,1911.41911,56.90482,5912.8377,12073.54799
2021-12-10 05:00:00,1782.40895,9236.5252,20493.60066,1912.29999,89.57252,6328.1808,11809.17543
2021-12-10 06:00:00,1782.93759,9504.4859,23613.20852,1908.71576,117.73862,6841.51849,11505.86099
2021-12-10 07:00:00,1782.22917,9604.20124,25456.93541,1909.39264,139.60242,7283.66323,11110.7892
2021-12-10 08:00:00,1787.5754,9718.34356,27069.81176,1889.69524,155.09975,7804.8556,10464.87541
2021-12-10 09:00:00,1822.87115,9642.02969,27962.85299,1887.7769,163.56119,8322.97513,9904.78091
2021-12-10 10:00:00,1811.90567,9623.40113,27956.5396,1888.37836,172.73857,8804.34702,9301.6389
2021-12-10 11:00:00,1816.2257,9711.91882,27346.71129,1887.25344,152.22298,9148.21907,8326.26806
2021-12-10 12:00:00,1818.32334,9795.55724,27665.25898,1886.59021,123.56857,9563.07825,7917.65372
2021-12-10 13:00:00,1807.19856,9767.30473,28551.744,1887.52655,71.5198,9836.32072,7895.67946
2021-12-10 14:00:00,1796.513,10091.24525,29544.63168,1887.12722,38.60082,10095.12258,7898.82141
2021-12-10 15:00:00,1823.17051,10411.50467,30416.92113,1892.38914,15.30479,10371.76679,8143.89779
2021-12-10 16:00:00,1783.45483,10670.48239,30808.30739,1894.22808,6.16957,10651.07547,8422.3773
2021-12-10 17:00:00,1788.95449,10376.00479,31199.85736,1894.78586,0,10802.22982,8760.04379
2021-12-10 18:00:00,1790.2003,10118.94244,30353.82547,1892.12198,0,10874.79701,8995.6759
2021-12-10 19:00:00,1813.49055,9358.50503,28016.00111,1891.57715,0,10896.98289,9044.1432
2021-12-10 20:00:00,1809.42027,8323.06003,24834.54581,1891.18797,0,10854.82033,9420.67871
2021-12-10 21:00:00,1861.67158,7400.08952,21483.61266,1889.06062,6.40877,10500.68771,9592.14577
2021-12-10 22:00:00,1874.99493,6915.27526,18092.70928,1887.40582,13.73707,9860.85584,9604.99483
2021-12-10 23:00:00,1813.2523,6561.5264,14651.10647,1887.78752,12.78485,9223.34782,9896.44143
2021-12-11 00:00:00,1831.4547,6306.71638,11726.15906,1905.77291,8.40978,7510.53575,9947.00121
2021-12-11 01:00:00,1839.5323,6400.07475,11823.32627,1903.23572,1.56365,6706.70461,9480.53984
2021-12-11 02:00:00,1857.0401,6916.7285,12401.57402,1905.58247,6.11917,6171.9385,8716.0584
2021-12-11 03:00:00,1854.33072,7505.47052,14903.59279,1909.08859,32.859,5844.02135,8045.63429
2021-12-11 04:00:00,1825.55152,8093.21015,18544.52834,1911.41911,45.39785,5855.54805,7929.9725
2021-12-11 05:00:00,1839.4561,8097.45504,21853.84744,1912.29999,75.65679,6267.64051,7633.1264
2021-12-11 06:00:00,1839.75604,8338.72659,24848.23663,1908.71576,102.82544,6775.63754,7241.77893
2021-12-11 07:00:00,1838.43842,8434.29588,26589.22505,1909.39264,127.45127,7213.51367,7041.07388
2021-12-11 08:00:00,1843.68256,8548.44478,28079.67518,1889.69524,147.47546,7732.17964,6742.58764
2021-12-11 09:00:00,1881.50249,8502.40045,28897.99801,1887.7769,161.37443,8247.29864,6317.89699
2021-12-11 10:00:00,1868.98528,8500.24883,28794.34553,1888.37836,176.16456,8725.1255,5812.33744
2021-12-11 11:00:00,1873.2305,8575.389,28131.98024,1887.25344,160.06364,9067.94048,5234.73952
2021-12-11 12:00:00,1875.15445,8673.63982,28431.74056,1886.59021,134.10099,9484.43834,5393.10438
2021-12-11 13:00:00,1863.73066,8710.50634,29280.26069,1887.52655,82.63227,9759.09544,5778.33627
2021-12-11 14:00:00,1852.49079,8974.56852,30277.31728,1887.12722,47.67241,10018.16237,6157.95471
2021-12-11 15:00:00,1879.59292,9235.74399,31149.05834,1892.38914,20.20113,10295.10813,6811.73766
