UTC time,oil,wind,hydro,nat_gas,solar,coal
2023-11-20 08:00:00,0.0,342.0,387.0,1842.0,3486.0,413.0
2023-11-20 09:00:00,0.0,344.0,246.0,1742.0,3838.0,420.0
2023-11-20 10:00:00,0.0,448.0,113.0,1719.0,3875.0,409.0
2023-11-20 11:00:00,0.0,564.0,98.0,1873.0,3606.0,401.0
2023-11-20 12:00:00,0.0,676.0,132.0,1992.0,3028.0,395.0
2023-11-20 13:00:00,0.0,709.0,311.0,2231.0,1954.0,405.0
2023-11-20 14:00:00,0.0,719.0,745.0,2685.0,515.0,417.0
2023-11-20 15:00:00,0.0,675.0,836.0,3125.0,4.0,452.0
2023-11-20 16:00:00,0.0,589.0,794.0,3322.0,1.0,454.0
2023-11-20 17:00:00,0.0,552.0,867.0,3548.0,0.0,436.0
2023-11-20 18:00:00,0.0,508.0,857.0,3740.0,0.0,452.0
2023-11-20 19:00:00,0.0,487.0,827.0,3418.0,0.0,477.0
2023-11-20 20:00:00,0.0,462.0,632.0,2993.0,0.0,457.0
2023-11-20 21:00:00,0.0,478.0,476.0,2687.0,0.0,442.0
2023-11-20 22:00:00,0.0,503.0,78.0,2495.0,0.0,440.0
2023-11-20 23:00:00,0.0,438.0,51.0,2116.0,0.0,423.0
2023-11-21 00:00:00,0.0,352.0,61.0,1903.0,0.0,426.0
2023-11-21 01:00:00,0.0,302.0,49.0,1872.0,0.0,428.0
2023-11-21 02:00:00,0.0,364.0,27.0,1862.0,0.0,427.0
2023-11-21 03:00:00,0.0,461.0,34.0,1746.0,0.0,428.0
2023-11-21 04:00:00,0.0,499.0,57.0,2064.0,0.0,439.0
2023-11-21 05:00:00,0.0,533.0,568.0,2712.0,105.0,458.0
2023-11-21 06:00:00,0.0,513.0,638.0,2891.0,1067.0,440.0
2023-11-21 07:00:00,0.0,448.0,422.0,2861.0,2209.0,413.0
2023-11-21 08:00:00,0.0,447.0,350.0,2759.0,2683.0,430.0
2023-11-21 09:00:00,0.0,445.0,170.0,2708.0,2786.0,436.0
2023-11-21 10:00:00,0.0,592.0,270.0,2786.0,2446.0,479.0
2023-11-21 11:00:00,0.0,683.0,472.0,3032.0,1970.0,488.0
2023-11-21 12:00:00,0.0,704.0,450.0,3318.0,1577.0,482.0
2023-11-21 13:00:00,0.0,848.0,655.0,3478.0,885.0,439.0
2023-11-21 14:00:00,0.0,1052.0,721.0,3475.0,261.0,424.0
2023-11-21 15:00:00,0.0,1297.0,884.0,3483.0,3.0,417.0
2023-11-21 16:00:00,0.0,1324.0,1047.0,3704.0,0.0,426.0
2023-11-21 17:00:00,0.0,1263.0,1065.0,3855.0,0.0,528.0
2023-11-21 18:00:00,0.0,1257.0,924.0,3919.0,0.0,694.0
2023-11-21 19:00:00,0.0,1212.0,837.0,3487.0,0.0,703.0
2023-11-21 20:00:00,0.0,1137.0,760.0,3142.0,0.0,728.0
2023-11-21 21:00:00,0.0,1326.0,356.0,2845.0,0.0,758.0
2023-11-21 22:00:00,0.0,1603.0,63.0,2128.0,0.0,750.0
2023-11-21 23:00:00,0.0,1696.0,45.0,1116.0,0.0,716.0
2023-11-22 00:00:00,0.0,1841.0,24.0,753.0,0.0,689.0
2023-11-22 01:00:00,0.0,1977.0,24.0,675.0,0.0,701.0
2023-11-22 02:00:00,0.0,2005.0,24.0,729.0,0.0,710.0
2023-11-22 03:00:00,0.0,1886.0,30.0,811.0,0.0,699.0
2023-11-22 04:00:00,0.0,1881.0,38.0,982.0,1.0,714.0
2023-11-22 05:00:00,0.0,1957.0,360.0,1863.0,16.0,709.0
2023-11-22 06:00:00,0.0,1976.0,460.0,2531.0,174.0,870.0
2023-11-22 07:00:00,0.0,2011.0,469.0,2444.0,432.0,888.0
2023-11-22 08:00:00,0.0,1954.0,493.0,2448.0,771.0,801.0
2023-11-22 09:00:00,0.0,2013.0,199.0,2308.0,1042.0,786.0
2023-11-22 10:00:00,0.0,1799.0,94.0,2488.0,1196.0,756.0
2023-11-22 11:00:00,0.0,1528.0,199.0,2563.0,1253.0,773.0
2023-11-22 12:00:00,0.0,1240.0,260.0,2671.0,1005.0,765.0
2023-11-22 13:00:00,0.0,1152.0,770.0,2627.0,521.0,747.0
2023-11-22 14:00:00,0.0,1212.0,663.0,3008.0,113.0,912.0
2023-11-22 15:00:00,0.0,1288.0,723.0,3228.0,1.0,1054.0
2023-11-22 16:00:00,0.0,1215.0,903.0,3060.0,0.0,1010.0
2023-11-22 17:00:00,0.0,1154.0,935.0,3027.0,0.0,1000.0
2023-11-22 18:00:00,0.0,1070.0,785.0,3169.0,0.0,994.0
2023-11-22 19:00:00,0.0,1067.0,617.0,2861.0,0.0,1029.0
2023-11-22 20:00:00,0.0,1068.0,253.0,2292.0,0.0,1013.0
2023-11-22 21:00:00,0.0,1051.0,53.0,1655.0,0.0,855.0
2023-11-22 22:00:00,0.0,956.0,23.0,1200.0,0.0,719.0
2023-11-22 23:00:00,0.0,857.0,39.0,1102.0,0.0,714.0
2023-11-23 00:00:00,0.0,720.0,29.0,811.0,0.0,713.0
2023-11-23 01:00:00,0.0,714.0,40.0,776.0,0.0,706.0
2023-11-23 02:00:00,0.0,678.0,81.0,825.0,0.0,699.0
2023-11-23 03:00:00,0.0,679.0,37.0,999.0,0.0,701.0
2023-11-23 04:00:00,0.0,692.0,240.0,1335.0,0.0,684.0
2023-11-23 05:00:00,0.0,672.0,550.0,1965.0,27.0,735.0
2023-11-23 06:00:00,0.0,642.0,692.0,2988.0,335.0,903.0
2023-11-23 07:00:00,0.0,611.0,493.0,3046.0,886.0,894.0
2023-11-23 08:00:00,0.0,564.0,405.0,3015.0,1255.0,719.0
2023-11-23 09:00:00,0.0,495.0,367.0,2776.0,1419.0,675.0
2023-11-23 10:00:00,0.0,410.0,543.0,2563.0,1454.0,684.0
2023-11-23 11:00:00,0.0,358.0,599.0,2531.0,1430.0,703.0
2023-11-23 12:00:00,0.0,336.0,630.0,2608.0,1062.0,717.0
2023-11-23 13:00:00,0.0,333.0,642.0,2735.0,695.0,752.0
2023-11-23 14:00:00,0.0,317.0,687.0,3106.0,186.0,908.0
2023-11-23 15:00:00,0.0,313.0,861.0,3136.0,2.0,1034.0
2023-11-23 16:00:00,0.0,353.0,803.0,3145.0,0.0,1024.0
2023-11-23 17:00:00,0.0,326.0,722.0,3224.0,0.0,1018.0
2023-11-23 18:00:00,0.0,314.0,575.0,2999.0,0.0,1006.0
2023-11-23 19:00:00,0.0,345.0,505.0,2437.0,0.0,1007.0
2023-11-23 20:00:00,0.0,436.0,232.0,1944.0,0.0,965.0
2023-11-23 21:00:00,0.0,431.0,154.0,1640.0,0.0,815.0
2023-11-23 22:00:00,0.0,464.0,77.0,1411.0,0.0,681.0
2023-11-23 23:00:00,0.0,458.0,8.0,1053.0,0.0,690.0
2023-11-24 00:00:00,0.0,412.0,4.0,1015.0,0.0,731.0
2023-11-24 01:00:00,0.0,455.0,4.0,941.0,0.0,722.0
2023-11-24 02:00:00,0.0,479.0,5.0,931.0,0.0,723.0
2023-11-24 03:00:00,0.0,541.0,27.0,982.0,0.0,727.0
2023-11-24 04:00:00,0.0,647.0,54.0,1090.0,0.0,713.0
2023-11-24 05:00:00,0.0,758.0,209.0,1455.0,36.0,742.0
2023-11-24 06:00:00,0.0,991.0,380.0,1673.0,512.0,856.0
2023-11-24 07:00:00,0.0,1041.0,239.0,1685.0,1306.0,808.0
2023-11-24 08:00:00,0.0,1159.0,184.0,1672.0,1822.0,677.0
2023-11-24 09:00:00,0.0,1372.0,65.0,1290.0,2036.0,681.0
2023-11-24 10:00:00,0.0,1366.0,66.0,1246.0,2108.0,685.0
2023-11-24 11:00:00,0.0,1401.0,65.0,1272.0,2211.0,688.0
2023-11-24 12:00:00,0.0,1304.0,77.0,1650.0,1725.0,686.0
2023-11-24 13:00:00,0.0,1169.0,371.0,2127.0,944.0,714.0
2023-11-24 14:00:00,0.0,1245.0,591.0,2427.0,192.0,903.0
2023-11-24 15:00:00,0.0,1499.0,721.0,2472.0,1.0,1051.0
2023-11-24 16:00:00,0.0,1756.0,768.0,2270.0,0.0,1013.0
2023-11-24 17:00:00,0.0,1969.0,774.0,2084.0,0.0,1003.0
2023-11-24 18:00:00,0.0,2196.0,732.0,1854.0,0.0,995.0
2023-11-24 19:00:00,0.0,2070.0,568.0,1958.0,0.0,984.0
2023-11-24 20:00:00,0.0,1856.0,483.0,1466.0,0.0,961.0
2023-11-24 21:00:00,0.0,2239.0,30.0,794.0,0.0,695.0
2023-11-24 22:00:00,0.0,2279.0,4.0,567.0,0.0,572.0
2023-11-24 23:00:00,0.0,2240.0,4.0,572.0,0.0,368.0
2023-11-25 00:00:00,0.0,2422.0,4.0,427.0,0.0,378.0
2023-11-25 01:00:00,0.0,2746.0,4.0,413.0,0.0,383.0
2023-11-25 02:00:00,0.0,2788.0,4.0,414.0,0.0,384.0
2023-11-25 03:00:00,0.0,2778.0,5.0,420.0,0.0,381.0
2023-11-25 04:00:00,0.0,2805.0,56.0,436.0,0.0,386.0
2023-11-25 05:00:00,0.0,2848.0,53.0,577.0,43.0,425.0
2023-11-25 06:00:00,0.0,2863.0,57.0,442.0,480.0,423.0
2023-11-25 07:00:00,0.0,2924.0,46.0,414.0,930.0,368.0
2023-11-25 08:00:00,0.0,2970.0,54.0,380.0,1207.0,343.0
2023-11-25 09:00:00,0.0,3005.0,52.0,379.0,1311.0,342.0
2023-11-25 10:00:00,0.0,3062.0,72.0,477.0,1305.0,342.0
2023-11-25 11:00:00,0.0,3109.0,49.0,482.0,1159.0,340.0
2023-11-25 12:00:00,0.0,3072.0,28.0,431.0,938.0,341.0
2023-11-25 13:00:00,0.0,3093.0,28.0,455.0,494.0,341.0
2023-11-25 14:00:00,0.0,3021.0,88.0,528.0,95.0,357.0
2023-11-25 15:00:00,0.0,2989.0,372.0,841.0,0.0,407.0
2023-11-25 16:00:00,0.0,2860.0,649.0,1064.0,0.0,406.0
2023-11-25 17:00:00,0.0,2702.0,740.0,1244.0,0.0,386.0
2023-11-25 18:00:00,0.0,2734.0,602.0,1292.0,0.0,393.0
2023-11-25 19:00:00,0.0,2838.0,440.0,896.0,0.0,383.0
2023-11-25 20:00:00,0.0,2633.0,153.0,843.0,0.0,390.0
2023-11-25 21:00:00,0.0,2450.0,98.0,1121.0,0.0,411.0
2023-11-25 22:00:00,0.0,2352.0,158.0,1037.0,0.0,433.0
2023-11-25 23:00:00,0.0,2461.0,96.0,778.0,0.0,495.0
2023-11-26 00:00:00,0.0,2500.0,50.0,523.0,0.0,496.0
2023-11-26 01:00:00,0.0,2531.0,59.0,493.0,0.0,464.0
2023-11-26 02:00:00,0.0,2431.0,96.0,551.0,0.0,479.0
2023-11-26 03:00:00,0.0,2344.0,121.0,628.0,0.0,496.0
2023-11-26 04:00:00,0.0,2313.0,104.0,537.0,0.0,482.0
2023-11-26 05:00:00,0.0,2232.0,233.0,562.0,43.0,484.0
2023-11-26 06:00:00,0.0,2127.0,363.0,572.0,609.0,498.0
2023-11-26 07:00:00,0.0,2086.0,401.0,608.0,1491.0,497.0
2023-11-26 08:00:00,0.0,1988.0,521.0,600.0,2241.0,498.0
2023-11-26 09:00:00,0.0,2032.0,334.0,589.0,2859.0,498.0
2023-11-26 10:00:00,0.0,2020.0,281.0,598.0,3099.0,494.0
2023-11-26 11:00:00,0.0,2024.0,171.0,624.0,3021.0,474.0
2023-11-26 12:00:00,0.0,1871.0,110.0,712.0,2551.0,449.0
2023-11-26 13:00:00,0.0,1685.0,91.0,1029.0,1626.0,477.0
2023-11-26 14:00:00,0.0,1478.0,325.0,1356.0,398.0,487.0
2023-11-26 15:00:00,0.0,1539.0,866.0,1889.0,3.0,543.0
2023-11-26 16:00:00,0.0,1849.0,774.0,2007.0,0.0,702.0
2023-11-26 17:00:00,0.0,1797.0,810.0,2036.0,0.0,680.0
2023-11-26 18:00:00,0.0,1690.0,622.0,2050.0,0.0,674.0
2023-11-26 19:00:00,0.0,1564.0,647.0,1834.0,0.0,697.0
2023-11-26 20:00:00,0.0,1446.0,380.0,1673.0,0.0,690.0
2023-11-26 21:00:00,0.0,1258.0,140.0,1915.0,0.0,679.0
2023-11-26 22:00:00,0.0,1178.0,36.0,1821.0,0.0,715.0
2023-11-26 23:00:00,0.0,1098.0,26.0,1515.0,0.0,714.0
2023-11-27 00:00:00,0.0,1073.0,25.0,1449.0,0.0,719.0
2023-11-27 01:00:00,0.0,1113.0,28.0,1279.0,0.0,686.0
2023-11-27 02:00:00,0.0,1160.0,26.0,1181.0,0.0,699.0
2023-11-27 03:00:00,0.0,981.0,28.0,1312.0,0.0,704.0
2023-11-27 04:00:00,0.0,890.0,136.0,1704.0,0.0,728.0
2023-11-27 05:00:00,0.0,844.0,487.0,2344.0,74.0,882.0
2023-11-27 06:00:00,0.0,624.0,614.0,2912.0,1024.0,932.0
2023-11-27 07:00:00,0.0,544.0,633.0,2782.0,2409.0,494.0
2023-11-27 08:00:00,0.0,531.0,802.0,2047.0,3344.0,417.0
2023-11-27 09:00:00,0.0,617.0,557.0,1985.0,3796.0,512.0
2023-11-27 10:00:00,0.0,670.0,142.0,2286.0,3816.0,693.0
2023-11-27 11:00:00,0.0,642.0,77.0,2455.0,3556.0,739.0
2023-11-27 12:00:00,0.0,652.0,204.0,2583.0,2912.0,1001.0
2023-11-27 13:00:00,0.0,657.0,286.0,2815.0,1795.0,1011.0
2023-11-27 14:00:00,0.0,653.0,696.0,3643.0,405.0,1017.0
2023-11-27 15:00:00,0.0,755.0,887.0,3663.0,2.0,1026.0
2023-11-27 16:00:00,0.0,763.0,923.0,3634.0,0.0,997.0
2023-11-27 17:00:00,0.0,732.0,1012.0,3705.0,0.0,913.0
2023-11-27 18:00:00,0.0,799.0,1103.0,3738.0,0.0,948.0
2023-11-27 19:00:00,0.0,885.0,770.0,3560.0,0.0,918.0
2023-11-27 20:00:00,0.0,1066.0,350.0,3032.0,0.0,791.0
2023-11-27 21:00:00,0.0,1375.0,82.0,2249.0,0.0,722.0
2023-11-27 22:00:00,0.0,1550.0,26.0,1858.0,0.0,710.0
2023-11-27 23:00:00,0.0,1728.0,26.0,1362.0,0.0,687.0
2023-11-28 00:00:00,0.0,1927.0,26.0,805.0,0.0,666.0
2023-11-28 01:00:00,0.0,1963.0,26.0,788.0,0.0,664.0
2023-11-28 02:00:00,0.0,2150.0,26.0,786.0,0.0,666.0
2023-11-28 03:00:00,0.0,2354.0,27.0,722.0,0.0,671.0
2023-11-28 04:00:00,0.0,2426.0,47.0,862.0,0.0,715.0
2023-11-28 05:00:00,0.0,2563.0,274.0,1427.0,8.0,896.0
2023-11-28 06:00:00,0.0,2614.0,716.0,1831.0,133.0,1016.0
2023-11-28 07:00:00,0.0,2629.0,551.0,2053.0,337.0,1017.0
2023-11-28 08:00:00,0.0,2855.0,436.0,1969.0,512.0,1017.0
2023-11-28 09:00:00,0.0,2956.0,430.0,1848.0,665.0,1016.0
2023-11-28 10:00:00,0.0,3141.0,247.0,1937.0,722.0,1014.0
2023-11-28 11:00:00,0.0,3040.0,281.0,2155.0,656.0,1020.0
2023-11-28 12:00:00,0.0,2910.0,235.0,2202.0,584.0,1018.0
2023-11-28 13:00:00,0.0,2816.0,482.0,2272.0,361.0,1022.0
2023-11-28 14:00:00,0.0,2663.0,906.0,2478.0,83.0,1052.0
2023-11-28 15:00:00,0.0,2575.0,1134.0,2663.0,0.0,1050.0
2023-11-28 16:00:00,0.0,2656.0,1147.0,2584.0,0.0,1058.0
2023-11-28 17:00:00,0.0,2602.0,1168.0,2536.0,0.0,1056.0
2023-11-28 18:00:00,0.0,2621.0,1107.0,2625.0,0.0,921.0
2023-11-28 19:00:00,0.0,2570.0,1072.0,2404.0,0.0,869.0
2023-11-28 20:00:00,0.0,2595.0,738.0,1821.0,0.0,719.0
2023-11-28 21:00:00,0.0,2691.0,360.0,1109.0,0.0,697.0
2023-11-28 22:00:00,0.0,2769.0,60.0,805.0,0.0,697.0
2023-11-28 23:00:00,0.0,2744.0,29.0,684.0,0.0,687.0
2023-11-29 00:00:00,0.0,2697.0,35.0,686.0,0.0,680.0
2023-11-29 01:00:00,0.0,2550.0,26.0,646.0,0.0,680.0
2023-11-29 02:00:00,0.0,2492.0,28.0,667.0,0.0,691.0
2023-11-29 03:00:00,0.0,2432.0,31.0,688.0,0.0,689.0
2023-11-29 04:00:00,0.0,2374.0,39.0,926.0,0.0,683.0
2023-11-29 05:00:00,0.0,2234.0,699.0,1622.0,21.0,722.0
2023-11-29 06:00:00,0.0,2042.0,1055.0,2242.0,406.0,870.0
2023-11-29 07:00:00,0.0,1888.0,1130.0,2078.0,1176.0,933.0
2023-11-29 08:00:00,0.0,1830.0,743.0,1778.0,1932.0,1036.0
2023-11-29 09:00:00,0.0,1902.0,378.0,1535.0,2279.0,1002.0
2023-11-29 10:00:00,0.0,2046.0,291.0,1465.0,2179.0,998.0
2023-11-29 11:00:00,0.0,2212.0,272.0,1657.0,1751.0,995.0
2023-11-29 12:00:00,0.0,2240.0,283.0,2134.0,1208.0,990.0
2023-11-29 13:00:00,0.0,2103.0,346.0,2814.0,651.0,993.0
2023-11-29 14:00:00,0.0,1999.0,727.0,2919.0,145.0,1000.0
2023-11-29 15:00:00,0.0,2104.0,1124.0,2839.0,1.0,1016.0
2023-11-29 16:00:00,0.0,2025.0,1465.0,2782.0,0.0,1016.0
2023-11-29 17:00:00,0.0,1880.0,1403.0,2906.0,0.0,1023.0
2023-11-29 18:00:00,0.0,1808.0,1406.0,2958.0,0.0,993.0
2023-11-29 19:00:00,0.0,1796.0,1332.0,2903.0,0.0,828.0
2023-11-29 20:00:00,0.0,1774.0,1113.0,3118.0,0.0,398.0
2023-11-29 21:00:00,0.0,1687.0,402.0,2913.0,0.0,365.0
2023-11-29 22:00:00,0.0,1581.0,234.0,2453.0,0.0,367.0
2023-11-29 23:00:00,0.0,1444.0,172.0,2062.0,0.0,366.0
2023-11-30 00:00:00,0.0,1138.0,178.0,2079.0,0.0,366.0
2023-11-30 01:00:00,0.0,913.0,178.0,2025.0,0.0,449.0
2023-11-30 02:00:00,0.0,937.0,136.0,1923.0,0.0,640.0
2023-11-30 03:00:00,0.0,714.0,162.0,1982.0,0.0,693.0
2023-11-30 04:00:00,0.0,603.0,428.0,2455.0,0.0,725.0
2023-11-30 05:00:00,0.0,576.0,1071.0,2945.0,55.0,854.0
2023-11-30 06:00:00,0.0,540.0,1240.0,2939.0,851.0,996.0
2023-11-30 07:00:00,0.0,505.0,1077.0,2358.0,2048.0,1031.0
2023-11-30 08:00:00,0.0,484.0,737.0,2005.0,2869.0,987.0
2023-11-30 09:00:00,0.0,536.0,529.0,1918.0,3319.0,986.0
2023-11-30 10:00:00,0.0,674.0,451.0,1826.0,3368.0,979.0
2023-11-30 11:00:00,0.0,815.0,392.0,1829.0,3081.0,979.0
2023-11-30 12:00:00,0.0,927.0,484.0,1935.0,2250.0,984.0
2023-11-30 13:00:00,0.0,1051.0,664.0,2557.0,1203.0,985.0
2023-11-30 14:00:00,0.0,1179.0,1031.0,2943.0,282.0,996.0
2023-11-30 15:00:00,0.0,1310.0,1415.0,2978.0,3.0,993.0
2023-11-30 16:00:00,0.0,1433.0,1543.0,2862.0,1.0,997.0
2023-11-30 17:00:00,0.0,1525.0,1342.0,2848.0,0.0,1000.0
2023-11-30 18:00:00,0.0,1523.0,1350.0,3045.0,0.0,979.0
2023-11-30 19:00:00,0.0,1619.0,1200.0,2717.0,0.0,802.0
2023-11-30 20:00:00,0.0,1592.0,1006.0,2589.0,0.0,682.0
2023-11-30 21:00:00,0.0,1659.0,669.0,2068.0,0.0,682.0
2023-11-30 22:00:00,0.0,1701.0,74.0,1668.0,0.0,681.0
2023-11-30 23:00:00,0.0,1731.0,68.0,1251.0,0.0,663.0
2023-12-01 00:00:00,0.0,1874.0,98.0,881.0,0.0,664.0
2023-12-01 01:00:00,0.0,1941.0,106.0,839.0,0.0,675.0
2023-12-01 02:00:00,0.0,1977.0,79.0,834.0,0.0,670.0
2023-12-01 03:00:00,0.0,2063.0,139.0,915.0,0.0,676.0
2023-12-01 04:00:00,0.0,2001.0,207.0,1093.0,0.0,716.0
2023-12-01 05:00:00,0.0,2109.0,471.0,1116.0,19.0,871.0
2023-12-01 06:00:00,0.0,2117.0,903.0,1317.0,451.0,987.0
2023-12-01 07:00:00,0.0,2135.0,516.0,1193.0,1333.0,985.0
2023-12-01 08:00:00,0.0,2109.0,248.0,1074.0,2104.0,957.0
2023-12-01 09:00:00,0.0,2250.0,66.0,1032.0,2730.0,697.0
2023-12-01 10:00:00,0.0,2342.0,58.0,988.0,2956.0,644.0
2023-12-01 11:00:00,0.0,2393.0,61.0,981.0,2789.0,647.0
2023-12-01 12:00:00,0.0,2418.0,162.0,983.0,2081.0,655.0
2023-12-01 13:00:00,0.0,2448.0,378.0,1413.0,1153.0,844.0
2023-12-01 14:00:00,0.0,2453.0,814.0,1871.0,203.0,986.0
2023-12-01 15:00:00,0.0,2529.0,1117.0,1848.0,1.0,995.0
2023-12-01 16:00:00,0.0,2482.0,1172.0,1782.0,0.0,1008.0
2023-12-01 17:00:00,0.0,2610.0,1061.0,1723.0,0.0,1002.0
2023-12-01 18:00:00,0.0,2577.0,963.0,1755.0,0.0,967.0
2023-12-01 19:00:00,0.0,2572.0,826.0,1612.0,0.0,818.0
2023-12-01 20:00:00,0.0,2490.0,542.0,1556.0,0.0,692.0
2023-12-01 21:00:00,0.0,2469.0,168.0,1329.0,0.0,691.0
2023-12-01 22:00:00,0.0,2606.0,71.0,935.0,0.0,676.0
2023-12-01 23:00:00,0.0,2736.0,11.0,387.0,0.0,611.0
2023-12-02 00:00:00,0.0,2791.0,5.0,367.0,0.0,356.0
2023-12-02 01:00:00,0.0,2784.0,5.0,382.0,0.0,355.0
2023-12-02 02:00:00,0.0,2821.0,5.0,365.0,0.0,354.0
2023-12-02 03:00:00,0.0,2832.0,5.0,383.0,0.0,353.0
2023-12-02 04:00:00,0.0,2864.0,96.0,370.0,0.0,348.0
2023-12-02 05:00:00,0.0,2787.0,240.0,398.0,31.0,351.0
2023-12-02 06:00:00,0.0,2838.0,275.0,427.0,391.0,354.0
2023-12-02 07:00:00,0.0,2876.0,398.0,827.0,759.0,352.0
2023-12-02 08:00:00,0.0,2851.0,769.0,815.0,974.0,355.0
2023-12-02 09:00:00,0.0,2868.0,882.0,655.0,1230.0,354.0
2023-12-02 10:00:00,0.0,2895.0,621.0,757.0,1532.0,354.0
2023-12-02 11:00:00,0.0,2912.0,579.0,916.0,1506.0,352.0
2023-12-02 12:00:00,0.0,2865.0,449.0,1002.0,1249.0,354.0
2023-12-02 13:00:00,0.0,2805.0,407.0,1225.0,888.0,350.0
2023-12-02 14:00:00,0.0,2856.0,851.0,1887.0,276.0,350.0
2023-12-02 15:00:00,0.0,2813.0,1179.0,2143.0,2.0,349.0
2023-12-02 16:00:00,0.0,2926.0,1302.0,1867.0,0.0,350.0
2023-12-02 17:00:00,0.0,3003.0,1298.0,1678.0,0.0,352.0
2023-12-02 18:00:00,0.0,3026.0,1274.0,1479.0,0.0,346.0
2023-12-02 19:00:00,0.0,2996.0,1056.0,1240.0,0.0,347.0
2023-12-02 20:00:00,0.0,2996.0,650.0,1203.0,0.0,350.0
2023-12-02 21:00:00,0.0,2993.0,273.0,976.0,0.0,354.0
2023-12-02 22:00:00,0.0,2932.0,87.0,731.0,0.0,352.0
2023-12-02 23:00:00,0.0,3040.0,11.0,377.0,0.0,341.0
2023-12-03 00:00:00,0.0,2810.0,5.0,365.0,0.0,336.0
2023-12-03 01:00:00,0.0,2657.0,5.0,411.0,0.0,334.0
2023-12-03 02:00:00,0.0,2539.0,5.0,383.0,0.0,333.0
2023-12-03 03:00:00,0.0,2379.0,5.0,383.0,0.0,336.0
2023-12-03 04:00:00,0.0,2375.0,5.0,369.0,0.0,333.0
2023-12-03 05:00:00,0.0,2562.0,24.0,387.0,12.0,334.0
2023-12-03 06:00:00,0.0,2581.0,88.0,391.0,310.0,334.0
2023-12-03 07:00:00,0.0,2537.0,44.0,381.0,1042.0,333.0
2023-12-03 08:00:00,0.0,2478.0,60.0,378.0,1629.0,336.0
2023-12-03 09:00:00,0.0,2536.0,71.0,464.0,1874.0,342.0
2023-12-03 10:00:00,0.0,2434.0,79.0,476.0,1975.0,339.0
2023-12-03 11:00:00,0.0,2275.0,104.0,488.0,1672.0,337.0
2023-12-03 12:00:00,0.0,2087.0,215.0,482.0,1142.0,337.0
2023-12-03 13:00:00,0.0,1915.0,515.0,794.0,583.0,390.0
2023-12-03 14:00:00,0.0,1735.0,783.0,1348.0,148.0,569.0
2023-12-03 15:00:00,0.0,1659.0,1065.0,1967.0,1.0,614.0
2023-12-03 16:00:00,0.0,1500.0,1109.0,2048.0,0.0,658.0
2023-12-03 17:00:00,0.0,1389.0,1137.0,2182.0,0.0,656.0
2023-12-03 18:00:00,0.0,1269.0,1187.0,1773.0,0.0,649.0
2023-12-03 19:00:00,0.0,1228.0,1146.0,1539.0,0.0,649.0
2023-12-03 20:00:00,0.0,1197.0,1064.0,1772.0,0.0,651.0
2023-12-03 21:00:00,0.0,1177.0,819.0,1391.0,0.0,648.0
2023-12-03 22:00:00,0.0,1231.0,401.0,984.0,0.0,648.0
2023-12-03 23:00:00,0.0,1194.0,187.0,1122.0,0.0,648.0
2023-12-04 00:00:00,0.0,1085.0,96.0,1081.0,0.0,651.0
2023-12-04 01:00:00,0.0,1081.0,94.0,1100.0,0.0,651.0
2023-12-04 02:00:00,0.0,966.0,104.0,1150.0,0.0,651.0
2023-12-04 03:00:00,0.0,807.0,140.0,1259.0,0.0,683.0
2023-12-04 04:00:00,0.0,780.0,210.0,1594.0,0.0,936.0
2023-12-04 05:00:00,0.0,837.0,947.0,2079.0,10.0,959.0
2023-12-04 06:00:00,0.0,825.0,1380.0,2712.0,260.0,958.0
2023-12-04 07:00:00,0.0,740.0,1279.0,2818.0,914.0,953.0
2023-12-04 08:00:00,0.0,686.0,1185.0,2695.0,1476.0,955.0
2023-12-04 09:00:00,0.0,710.0,1003.0,2655.0,1823.0,955.0
2023-12-04 10:00:00,0.0,847.0,989.0,2711.0,1852.0,953.0
2023-12-04 11:00:00,0.0,968.0,929.0,2723.0,1779.0,953.0
2023-12-04 12:00:00,0.0,1098.0,997.0,2862.0,1285.0,955.0
2023-12-04 13:00:00,0.0,1177.0,1182.0,3343.0,658.0,945.0
2023-12-04 14:00:00,0.0,1236.0,1390.0,3546.0,143.0,952.0
2023-12-04 15:00:00,0.0,1303.0,1540.0,3731.0,1.0,960.0
2023-12-04 16:00:00,0.0,1281.0,1550.0,3790.0,0.0,928.0
2023-12-04 17:00:00,0.0,1284.0,1413.0,3733.0,0.0,776.0
2023-12-04 18:00:00,0.0,1316.0,1380.0,3692.0,0.0,647.0
2023-12-04 19:00:00,0.0,1263.0,1254.0,3078.0,0.0,646.0
2023-12-04 20:00:00,0.0,1120.0,1345.0,2599.0,0.0,653.0
2023-12-04 21:00:00,0.0,1083.0,936.0,2345.0,0.0,649.0
2023-12-04 22:00:00,0.0,1018.0,329.0,1826.0,0.0,655.0
2023-12-04 23:00:00,0.0,973.0,380.0,1781.0,0.0,658.0
2023-12-05 00:00:00,0.0,913.0,244.0,1638.0,0.0,660.0
2023-12-05 01:00:00,0.0,791.0,290.0,1677.0,0.0,663.0
2023-12-05 02:00:00,0.0,763.0,293.0,1640.0,0.0,668.0
2023-12-05 03:00:00,0.0,710.0,387.0,1563.0,0.0,671.0
2023-12-05 04:00:00,0.0,606.0,661.0,2041.0,0.0,672.0
2023-12-05 05:00:00,0.0,477.0,1083.0,2790.0,11.0,675.0
2023-12-05 06:00:00,0.0,387.0,1409.0,3571.0,219.0,673.0
