UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_wind_production_forecast
2020-01-17 20:00:00,11,7516,2276,90,1278,6783,234,0,114.05
2020-01-17 21:00:00,11,7292,2276,91,1278,6331,566,0,116.89
2020-01-17 22:00:00,13,7346,2276,49,1278,6681,530,0,122.01
2020-01-17 23:00:00,13,7850,2277,91,1278,5605,450,0,109.85
2020-01-18 00:00:00,14,8928,2277,91,1278,2134,335,0,110.68
2020-01-18 01:00:00,14,10345,2276,91,1278,0,294,0,132.01
2020-01-18 02:00:00,14,11834,2275,91,1278,0,269,0,147.14
2020-01-18 03:00:00,12,11302,2276,91,1278,0,341,0,148.09
2020-01-18 04:00:00,11,11100,2275,91,1278,0,290,0,142.17
2020-01-18 05:00:00,14,10819,2276,91,1278,0,345,0,133.21
2020-01-18 06:00:00,14,10387,2274,90,1278,0,267,0,121.88
2020-01-18 07:00:00,13,9999,2278,90,1278,0,251,0,111.83
2020-01-18 08:00:00,15,9994,2276,91,1278,0,257,0,170.18
2020-01-18 09:00:00,13,9472,2275,91,1278,0,197,0,161.66
2020-01-18 10:00:00,13,9098,2276,90,1278,0,183,0,148.08
2020-01-18 11:00:00,13,8865,2278,90,1278,0,222,0,141.42
2020-01-18 12:00:00,13,8837,2276,46,1278,0,269,0,147.88
2020-01-18 13:00:00,15,8488,2278,90,1278,0,442,0,160.12
2020-01-18 14:00:00,16,8527,2275,90,1278,0,518,0,171.57
2020-01-18 15:00:00,12,9145,2277,90,1278,200,486,0,186.16
2020-01-18 16:00:00,13,7950,2276,90,1278,3331,446,0,191.02
2020-01-18 17:00:00,13,6874,2275,90,1278,5864,413,0,199.08
2020-01-18 18:00:00,13,6481,2274,91,1278,6559,397,0,229.25
2020-01-18 19:00:00,16,5807,2276,91,1278,6386,400,0,250.28
2020-01-18 20:00:00,15,6021,2277,90,1278,5943,384,0,244.81
2020-01-18 21:00:00,14,5717,2274,91,1278,5235,373,0,223.48
2020-01-18 22:00:00,13,5622,2276,91,1278,5879,391,0,193.4
2020-01-18 23:00:00,16,6590,2276,90,1278,4502,411,0,173.7
2020-01-19 00:00:00,16,7888,2277,90,1278,1862,302,0,175.61
2020-01-19 01:00:00,16,8990,2276,90,1278,31,359,0,195.98
2020-01-19 02:00:00,16,9348,2276,91,1278,0,375,0,222.87
2020-01-19 03:00:00,17,9469,2276,89,1278,0,401,0,246.99
2020-01-19 04:00:00,16,9570,2276,91,1278,0,364,0,260.74
2020-01-19 05:00:00,17,9422,2275,46,1278,0,492,0,256.31
2020-01-19 06:00:00,17,9473,2274,91,1278,0,493,0,250.46
2020-01-19 07:00:00,17,9043,2275,90,1278,0,440,0,251.12
2020-01-19 08:00:00,17,8374,2276,47,1278,0,465,0,265.53
2020-01-19 09:00:00,16,8172,2274,90,1278,0,486,0,258.46
2020-01-19 10:00:00,18,7713,2275,46,1278,0,465,0,259.17
2020-01-19 11:00:00,17,7492,2276,46,1278,0,456,0,267.61
2020-01-19 12:00:00,17,7450,2277,90,1278,0,446,0,281.88
2020-01-19 13:00:00,18,7581,2276,91,1278,0,484,0,310.53
2020-01-19 14:00:00,13,7582,2275,91,1278,0,599,0,328.16
2020-01-19 15:00:00,15,7989,2276,89,1278,194,523,0,330.62
2020-01-19 16:00:00,7,6641,2274,90,1278,2774,386,0,328.17
2020-01-19 17:00:00,8,5933,2274,91,1278,4132,406,0,324.8
2020-01-19 18:00:00,7,5511,2273,90,1278,5432,464,0,330.83
2020-01-19 19:00:00,7,5818,2275,91,1278,5583,507,0,322.21
2020-01-19 20:00:00,8,5649,2275,91,1278,6010,478,0,307.92
2020-01-19 21:00:00,11,5961,2274,90,1278,4872,474,0,289.91
2020-01-19 22:00:00,10,6257,2274,90,1278,3629,435,0,284.35
2020-01-19 23:00:00,8,7576,2274,90,1278,2211,289,0,313.98
2020-01-20 00:00:00,7,8379,2275,46,1278,544,319,0,337.17
2020-01-20 01:00:00,8,8904,2275,90,1278,0,552,0,349.1
2020-01-20 02:00:00,8,9655,2275,90,1278,0,528,0,374.86
2020-01-20 03:00:00,9,9548,2274,90,1278,0,570,0,383.39
2020-01-20 04:00:00,9,9783,2277,90,1278,0,443,0,357.14
2020-01-20 05:00:00,10,9971,2273,91,1278,0,533,0,313.21
2020-01-20 06:00:00,8,9833,2275,91,1278,0,332,0,273.65
2020-01-20 07:00:00,10,9323,2276,91,1278,0,317,0,245.31
2020-01-20 08:00:00,11,8676,2278,91,1278,0,353,0,210.64
2020-01-20 09:00:00,10,8406,2274,45,1278,0,257,0,180.12
2020-01-20 10:00:00,10,8375,2274,91,1278,0,332,0,149.03
2020-01-20 11:00:00,10,8186,2275,90,1278,0,317,0,118.95
2020-01-20 12:00:00,11,8353,2275,90,1278,0,405,0,96.62
2020-01-20 13:00:00,11,8694,2274,90,1278,0,389,0,81.92
2020-01-20 14:00:00,12,8932,2274,90,1278,0,343,0,81.42
2020-01-20 15:00:00,10,9439,2275,90,1278,40,301,0,76.62
2020-01-20 16:00:00,11,10422,2275,91,1278,401,211,0,76.28
2020-01-20 17:00:00,10,10381,2273,91,1278,1548,309,0,94.11
2020-01-20 18:00:00,10,10499,2272,90,1278,2258,250,0,96.57
2020-01-20 19:00:00,9,10503,2274,49,1278,2374,175,0,86.68
2020-01-20 20:00:00,8,10324,2275,91,1278,3940,184,0,80.74
2020-01-20 21:00:00,10,9837,2273,91,1278,3551,222,0,84.28
2020-01-20 22:00:00,9,9843,2272,91,1278,2312,212,0,124.94
2020-01-20 23:00:00,7,10518,2273,91,1278,1410,180,0,178.25
2020-01-21 00:00:00,9,10666,2274,91,1278,330,405,0,203.33
2020-01-21 01:00:00,7,11619,2275,91,1278,0,435,0,202.85
2020-01-21 02:00:00,9,11680,2274,91,1278,0,405,0,242.77
2020-01-21 03:00:00,9,11352,2274,91,1278,0,383,0,326.41
2020-01-21 04:00:00,9,11168,2276,91,1278,0,598,0,391.03
2020-01-21 05:00:00,10,9860,2276,90,1278,0,854,0,494.77
2020-01-21 06:00:00,10,9617,2272,46,1278,0,896,0,605.99
2020-01-21 07:00:00,10,9093,2274,66,1278,0,719,0,671.32
2020-01-21 08:00:00,11,8007,2273,90,1278,0,1166,0,982.17
2020-01-21 09:00:00,11,7788,2273,91,1278,0,1043,0,1074.76
2020-01-21 10:00:00,11,7570,2273,91,1278,0,1129,0,1182.3
2020-01-21 11:00:00,11,7379,2272,46,1278,0,1210,0,1289.49
2020-01-21 12:00:00,11,7684,2273,90,1278,0,1293,0,1408.24
2020-01-21 13:00:00,11,7841,2274,90,1278,0,1613,0,1542.18
2020-01-21 14:00:00,8,8157,2276,90,1278,0,1652,0,1643.7
2020-01-21 15:00:00,10,9884,2272,90,1278,27,1809,0,1665.46
2020-01-21 16:00:00,11,9484,2273,90,1278,1898,1893,0,1605.97
2020-01-21 17:00:00,13,8322,2273,90,1278,3889,1699,0,1526.59
2020-01-21 18:00:00,9,8484,2271,90,1278,4355,1394,0,1585.21
2020-01-21 19:00:00,12,7466,2277,91,1278,6483,1280,0,1844.96
2020-01-21 20:00:00,10,7505,2274,91,1278,6334,1284,0,2153.44
2020-01-21 21:00:00,9,7107,2271,91,1278,6425,1812,0,2309.82
2020-01-21 22:00:00,10,6968,2274,91,1278,5533,2525,0,2308.59
2020-01-21 23:00:00,7,7402,2272,91,1278,5187,2777,0,2178.04
2020-01-22 00:00:00,9,8404,2272,91,1278,2444,2095,0,2049.17
2020-01-22 01:00:00,9,9417,2272,91,1278,11,2201,0,1993.08
2020-01-22 02:00:00,9,9707,2274,91,1278,0,2154,0,1938.81
2020-01-22 03:00:00,8,9464,2274,91,1278,0,2134,0,1919.67
2020-01-22 04:00:00,10,9655,2273,90,1278,0,2289,0,1953.31
2020-01-22 05:00:00,9,9198,2274,90,1278,0,2208,0,2046.76
2020-01-22 06:00:00,10,8665,2271,90,1278,0,2389,0,2135.96
2020-01-22 07:00:00,11,8382,2271,90,1278,0,1766,0,2181.41
2020-01-22 08:00:00,11,7004,2270,90,1278,0,2219,0,2424.37
2020-01-22 09:00:00,10,6283,2271,90,1278,0,1979,0,2363.04
2020-01-22 10:00:00,10,6219,2271,91,1278,0,1838,0,2277.7
2020-01-22 11:00:00,12,5946,2271,90,1278,0,1739,0,2200.22
2020-01-22 12:00:00,12,5852,2270,90,1278,0,2147,0,2158.52
2020-01-22 13:00:00,9,6271,2270,90,1278,0,2592,0,2023.58
2020-01-22 14:00:00,10,6723,2272,90,1278,0,2715,0,1849.85
2020-01-22 15:00:00,9,8081,2270,89,1278,182,2536,0,1427.55
2020-01-22 16:00:00,9,8072,2270,90,1278,2910,2219,0,973.89
2020-01-22 17:00:00,10,8189,2269,90,1278,6034,1494,0,662.9
2020-01-22 18:00:00,8,7588,2268,90,1278,7234,999,0,561.35
2020-01-22 19:00:00,8,7375,2267,91,1278,7529,1149,0,572.95
2020-01-22 20:00:00,8,7698,2267,91,1278,7082,785,0,671.61
2020-01-22 21:00:00,8,7344,2266,91,1278,7262,603,0,749.16
2020-01-22 22:00:00,5,7328,2267,91,1278,6961,544,0,750.24
2020-01-22 23:00:00,5,7549,2267,50,1278,6206,529,0,728.56
2020-01-23 00:00:00,5,8391,2270,91,1278,2975,284,0,691.44
2020-01-23 01:00:00,4,10360,2271,91,1278,33,393,0,663.96
2020-01-23 02:00:00,4,11325,2271,91,1278,0,578,0,592.57
2020-01-23 03:00:00,2,10748,2269,91,1278,0,1148,0,464.92
2020-01-23 04:00:00,0,10340,2268,90,1278,0,1204,0,354.92
2020-01-23 05:00:00,10,9894,2269,90,1278,0,999,0,322
2020-01-23 06:00:00,11,9314,2270,90,1278,0,677,0,321.54
2020-01-23 07:00:00,15,9205,2270,90,1278,0,541,0,291.13
2020-01-23 08:00:00,16,8215,2269,90,1278,0,251,0,316.26
2020-01-23 09:00:00,16,7921,2267,90,1278,0,263,0,233.16
2020-01-23 10:00:00,15,7635,2270,90,1278,0,371,0,195.44
2020-01-23 11:00:00,16,7277,2267,90,1278,0,402,0,176.89
2020-01-23 12:00:00,18,7715,2270,91,1278,0,369,0,171.17
2020-01-23 13:00:00,18,8012,2271,90,1278,0,275,0,65.87
2020-01-23 14:00:00,19,8946,2272,90,1278,0,267,0,155.92
2020-01-23 15:00:00,19,10166,2270,91,1278,224,379,0,147.74
2020-01-23 16:00:00,16,9032,2270,89,1278,3202,291,0,134.55
2020-01-23 17:00:00,16,8315,2271,91,1278,5283,311,0,129.22
2020-01-23 18:00:00,15,8030,2271,90,1278,5750,364,0,134.45
2020-01-23 19:00:00,16,7556,2271,91,1278,6954,208,0,130.83
2020-01-23 20:00:00,19,7720,2270,91,1278,6383,261,0,113.47
2020-01-23 21:00:00,18,7681,2268,49,1278,7362,243,0,95.25
2020-01-23 22:00:00,17,7262,2272,91,1278,7185,187,0,79.98
2020-01-23 23:00:00,16,7195,2269,91,1278,5916,160,0,68.97
2020-01-24 00:00:00,16,8085,2269,91,1278,3079,52,0,67.76
2020-01-24 01:00:00,16,10193,2269,91,1278,27,43,0,89.38
2020-01-24 02:00:00,16,10715,2269,46,1278,0,83,0,130.14
2020-01-24 03:00:00,16,10812,2269,90,1278,0,170,0,155.47
2020-01-24 04:00:00,16,10471,2269,90,1278,0,185,0,152.58
2020-01-24 05:00:00,17,9988,2271,90,1278,0,127,0,154.24
2020-01-24 06:00:00,16,9587,2272,90,1278,0,174,0,175.65
2020-01-24 07:00:00,16,9138,2275,91,1278,0,208,0,203.23
2020-01-24 08:00:00,17,8199,2269,90,1278,0,174,0,268.26
2020-01-24 09:00:00,16,7914,2269,90,1278,0,192,0,357.17
2020-01-24 10:00:00,16,7874,2270,91,1278,0,309,0,465.03
2020-01-24 11:00:00,18,7407,2269,90,1278,0,598,0,599.89
2020-01-24 12:00:00,17,7553,2271,91,1278,0,491,0,745.69
2020-01-24 13:00:00,16,8170,2272,90,1278,0,443,0,832.82
2020-01-24 14:00:00,17,8954,2272,90,1278,0,602,0,872.38
2020-01-24 15:00:00,15,9710,2272,90,1278,210,781,0,912.26
2020-01-24 16:00:00,16,7849,2273,90,1278,2652,988,0,910.65
2020-01-24 17:00:00,16,7249,2272,90,1278,5011,1016,0,871.56
2020-01-24 18:00:00,16,6265,2273,90,1278,6512,965,0,958.46
2020-01-24 19:00:00,15,5691,2273,90,1278,7139,1258,0,1194.09
2020-01-24 20:00:00,17,5784,2270,91,1278,6598,1445,0,1440.54
2020-01-24 21:00:00,17,5899,2272,91,1278,6910,1585,0,1622.43
2020-01-24 22:00:00,16,6028,2271,91,1278,6134,1451,0,1669.34
2020-01-24 23:00:00,15,5777,2270,91,1278,5696,1497,0,1532.72
2020-01-25 00:00:00,15,6514,2270,46,1278,2922,1401,0,1459.61
2020-01-25 01:00:00,15,8109,2270,91,1278,28,1766,0,1529.2
2020-01-25 02:00:00,15,9000,2272,92,1278,0,1685,0,1593.87
2020-01-25 03:00:00,15,9130,2270,91,1278,0,1596,0,1623.24
2020-01-25 04:00:00,17,8812,2272,90,1278,0,1868,0,1501.27
2020-01-25 05:00:00,19,8068,2272,90,1278,0,2068,0,1266.19
2020-01-25 06:00:00,20,6816,2271,90,1278,0,2254,0,1038.38
2020-01-25 07:00:00,18,6022,2271,46,1278,0,1551,0,868.26
2020-01-25 08:00:00,19,4835,2273,91,1278,0,998,0,1013.87
2020-01-25 09:00:00,18,4228,2269,91,1278,0,903,0,896.03
2020-01-25 10:00:00,17,3678,2269,91,1278,0,1775,0,824.07
2020-01-25 11:00:00,16,3568,2270,90,1278,0,1396,0,720.37
2020-01-25 12:00:00,16,3195,2273,46,1278,0,1950,0,606.25
2020-01-25 13:00:00,17,3928,2273,46,1278,0,987,0,572.02
2020-01-25 14:00:00,17,4591,2270,90,1278,0,387,0,561.92
2020-01-25 15:00:00,17,4978,2271,90,1278,272,357,0,399.98
2020-01-25 16:00:00,17,4439,2271,46,1278,3755,415,0,179.71
2020-01-25 17:00:00,18,3766,2271,49,1278,6726,241,0,82.57
2020-01-25 18:00:00,18,3310,2270,90,1278,7685,234,0,57.6
2020-01-25 19:00:00,18,3084,2270,90,1278,7461,218,0,60.13
2020-01-25 20:00:00,16,3181,2271,91,1278,7217,222,0,61.75
2020-01-25 21:00:00,17,3098,2270,90,1278,6571,230,0,57.72
2020-01-25 22:00:00,17,3328,2269,90,1278,6526,300,0,47.51
2020-01-25 23:00:00,17,4010,2268,90,1278,5544,303,0,44.17
2020-01-26 00:00:00,18,4911,2267,90,1278,2587,245,0,60.08
2020-01-26 01:00:00,18,7043,2269,90,1278,134,251,0,92.06
2020-01-26 02:00:00,18,7262,2274,91,1278,31,262,0,136.72
2020-01-26 03:00:00,16,7830,2272,91,1278,33,284,0,169.74
2020-01-26 04:00:00,17,7577,2272,90,1278,0,254,0,198.45
2020-01-26 05:00:00,17,7414,2273,90,1278,0,235,0,235.34
2020-01-26 06:00:00,16,7053,2273,91,1278,0,191,0,271.86
2020-01-26 07:00:00,16,6396,2276,90,1278,0,236,0,334.76
2020-01-26 08:00:00,17,5868,2273,90,1278,0,241,0,313.89
2020-01-26 09:00:00,16,5580,2273,91,1278,0,294,0,441.01
2020-01-26 10:00:00,16,4965,2272,91,1278,0,465,0,520.44
2020-01-26 11:00:00,17,4136,2270,46,1278,0,658,0,607.44
2020-01-26 12:00:00,16,4123,2271,91,1278,0,894,0,724.3
2020-01-26 13:00:00,16,4072,2272,91,1278,0,873,0,873.16
2020-01-26 14:00:00,17,4502,2271,90,1278,0,958,0,1159.22
2020-01-26 15:00:00,14,4872,2269,90,1278,266,1474,0,1443.9
2020-01-26 16:00:00,19,4410,2272,90,1278,2261,1746,0,1563.7
2020-01-26 17:00:00,21,3292,2271,90,1278,4019,1892,0,1700.56
2020-01-26 18:00:00,19,3795,2272,91,1278,4894,2036,0,1993.74
2020-01-26 19:00:00,20,3862,2270,91,1278,5998,2657,0,2344.35
2020-01-26 20:00:00,19,3440,2271,91,1278,6323,2566,0,2571.64
2020-01-26 21:00:00,20,3870,2269,78,1278,6227,3068,0,2710.48
2020-01-26 22:00:00,19,3953,2271,40,1278,6262,2916,0,2847
2020-01-26 23:00:00,18,4599,2271,40,1278,5248,2482,0,2940.38
2020-01-27 00:00:00,17,5501,2267,53,1278,2504,2375,0,2969.46
2020-01-27 01:00:00,18,6375,2269,49,1278,72,2749,0,2983.89
2020-01-27 02:00:00,19,7035,2269,61,1278,0,2830,0,3081.92
2020-01-27 03:00:00,19,7705,2269,91,1278,0,2704,0,3165.01
2020-01-27 04:00:00,19,7105,2269,91,1278,0,2979,0,3133.16
2020-01-27 05:00:00,19,7243,2270,91,1278,0,2895,0,3046.26
2020-01-27 06:00:00,19,6352,2271,90,1278,0,2948,0,2890.93
2020-01-27 07:00:00,17,5836,2272,91,1278,0,2908,0,2715.57
2020-01-27 08:00:00,18,5269,2271,90,1278,0,2612,0,2568.31
2020-01-27 09:00:00,18,5177,2272,90,1278,0,2507,0,2371.11
2020-01-27 10:00:00,19,5029,2273,91,1278,0,2457,0,2206.44
2020-01-27 11:00:00,18,5131,2271,90,1278,0,2555,0,2100.18
2020-01-27 12:00:00,17,5516,2272,90,1278,0,2361,0,2130.5
2020-01-27 13:00:00,17,6205,2273,90,1278,0,2706,0,2066.38
2020-01-27 14:00:00,18,6446,2272,90,1278,0,3126,0,1949.63
2020-01-27 15:00:00,17,7279,2273,90,1278,281,3111,0,1946.15
2020-01-27 16:00:00,16,6468,2273,90,1278,4132,2848,0,1895.35
2020-01-27 17:00:00,16,5339,2274,90,1278,7022,2952,0,1742.17
2020-01-27 18:00:00,17,4906,2272,90,1278,7554,2086,0,1522.78
2020-01-27 19:00:00,18,4959,2273,90,1278,8073,1639,0,1313.31
2020-01-27 20:00:00,18,4999,2271,91,1278,7741,1550,0,1220.23
2020-01-27 21:00:00,18,4808,2273,91,1278,7617,1588,0,1294.63
2020-01-27 22:00:00,18,4616,2273,90,1278,7474,2030,0,1409.12
2020-01-27 23:00:00,17,4787,2271,91,1278,6580,2081,0,1464.38
2020-01-28 00:00:00,18,5676,2270,85,1278,3877,2153,0,1668.46
2020-01-28 01:00:00,17,7703,2268,91,1278,220,2331,0,1972.07
2020-01-28 02:00:00,18,8739,2271,91,1278,0,2264,0,2148.59
2020-01-28 03:00:00,13,8612,2270,90,1278,0,2366,0,2211.97
2020-01-28 04:00:00,14,8610,2269,91,1278,0,2213,0,2150.02
2020-01-28 05:00:00,15,8386,2271,90,1278,0,2068,0,2014.76
2020-01-28 06:00:00,13,7876,2273,46,1278,0,1948,0,1853.6
2020-01-28 07:00:00,14,6971,2274,46,1278,0,1914,0,1681.48
2020-01-28 08:00:00,13,5823,2274,90,1278,0,2086,0,1380.67
2020-01-28 09:00:00,16,5232,2270,91,1278,0,2169,0,1082.67
2020-01-28 10:00:00,16,5206,2271,90,1278,0,1526,0,924.38
2020-01-28 11:00:00,16,5131,2272,90,1278,0,1486,0,989.66
2020-01-28 12:00:00,16,5621,2272,91,1278,0,1382,0,1091.52
2020-01-28 13:00:00,16,6780,2275,90,1278,0,899,0,1132.46
2020-01-28 14:00:00,15,7846,2274,90,1278,0,1235,0,1156.72
2020-01-28 15:00:00,15,8305,2273,90,1278,313,1795,0,1182.01
2020-01-28 16:00:00,14,6806,2274,90,1278,3780,2252,0,1146.54
2020-01-28 17:00:00,17,6530,2274,90,1278,5239,2535,0,1125.35
2020-01-28 18:00:00,17,5904,2272,90,1278,5322,2876,0,1228.47
2020-01-28 19:00:00,16,5364,2275,91,1278,6695,2377,0,1367.66
2020-01-28 20:00:00,17,5505,2273,91,1278,6663,2331,0,1537.42
2020-01-28 21:00:00,17,5361,2271,48,1278,7407,2010,0,1806.84
2020-01-28 22:00:00,16,5468,2275,91,1278,7518,2475,0,2082.95
2020-01-28 23:00:00,17,5808,2274,91,1278,5558,3331,0,2245.23
2020-01-29 00:00:00,18,6443,2273,91,1278,3540,2803,0,2356.56
2020-01-29 01:00:00,15,7855,2273,91,1278,196,3217,0,2441.46
2020-01-29 02:00:00,15,9019,2275,90,1278,0,3271,0,2502.22
2020-01-29 03:00:00,15,8825,2270,91,1278,0,3372,0,2573.93
2020-01-29 04:00:00,16,8621,2272,90,1278,0,3186,0,2613.3
2020-01-29 05:00:00,17,8183,2273,90,1278,0,2782,0,2598.85
2020-01-29 06:00:00,16,7871,2274,91,1278,0,2583,0,2581.55
2020-01-29 07:00:00,16,6452,2276,90,1278,0,2489,0,2576.53
2020-01-29 08:00:00,16,6010,2273,90,1278,0,2441,0,2458.82
2020-01-29 09:00:00,17,5332,2274,91,1278,0,2284,0,2358.89
2020-01-29 10:00:00,17,4757,2273,90,1278,0,2452,0,2297.47
2020-01-29 11:00:00,16,4461,2274,91,1278,0,2866,0,2262.08
2020-01-29 12:00:00,18,4833,2272,90,1278,0,2505,0,2204.78
2020-01-29 13:00:00,17,5602,2273,90,1278,0,2308,0,2114.95
2020-01-29 14:00:00,17,6777,2274,90,1278,0,2422,0,1962.71
2020-01-29 15:00:00,16,7835,2275,90,1278,282,1982,0,1611.79
2020-01-29 16:00:00,15,7399,2274,46,1278,3245,1370,0,1080.72
2020-01-29 17:00:00,17,6530,2274,90,1278,5754,1353,0,702.28
2020-01-29 18:00:00,16,5792,2273,91,1278,6236,1119,0,594.3
2020-01-29 19:00:00,16,5563,2275,91,1278,6777,830,0,673.23
2020-01-29 20:00:00,16,5075,2275,92,1278,6735,1392,0,804.24
2020-01-29 21:00:00,16,4614,2276,90,1278,7239,1704,0,876.27
2020-01-29 22:00:00,17,4520,2276,91,1278,7238,2252,0,910.91
2020-01-29 23:00:00,17,5286,2276,91,1278,5278,1314,0,899.99
2020-01-30 00:00:00,18,6425,2274,91,1278,3543,1232,0,901.73
2020-01-30 01:00:00,12,8936,2272,91,1278,66,891,0,985.65
2020-01-30 02:00:00,13,9839,2274,91,1278,0,975,0,1002.63
2020-01-30 03:00:00,13,9452,2272,90,1278,4,802,0,867.26
2020-01-30 04:00:00,13,9253,2274,92,1278,3,771,0,689.04
2020-01-30 05:00:00,14,8759,2274,89,1278,4,697,0,588.63
2020-01-30 06:00:00,14,8209,2274,90,1278,3,769,0,544.2
2020-01-30 07:00:00,14,7486,2280,91,1278,3,698,0,529.45
2020-01-30 08:00:00,14,7266,2278,91,1278,4,538,0,462.62
2020-01-30 09:00:00,15,6794,2277,90,1278,3,581,0,431.9
2020-01-30 10:00:00,14,6427,2278,90,1278,2,526,0,421.8
2020-01-30 11:00:00,14,6470,2274,90,1278,1,694,0,454.06
2020-01-30 12:00:00,16,6775,2274,90,1278,2,565,0,424.05
2020-01-30 13:00:00,14,6778,2272,90,1278,2,506,0,340.13
2020-01-30 14:00:00,12,8309,2274,90,1278,2,323,0,291.79
2020-01-30 15:00:00,11,9430,2273,90,1278,361,450,0,262.06
2020-01-30 16:00:00,11,8082,2272,90,1278,3842,355,0,237.88
2020-01-30 17:00:00,13,7480,2273,90,1278,6063,205,0,183.05
2020-01-30 18:00:00,11,7248,2272,90,1278,6514,153,0,129.77
2020-01-30 19:00:00,12,6401,2272,90,1278,6846,194,0,114.08
2020-01-30 20:00:00,11,6495,2273,46,1278,6357,139,0,103.71
2020-01-30 21:00:00,13,6461,2275,91,1278,7007,106,0,92.84
2020-01-30 22:00:00,13,6279,2272,91,1278,6629,113,0,94.71
2020-01-30 23:00:00,13,6664,2274,91,1278,5648,118,0,93.4
2020-01-31 00:00:00,11,7558,2274,91,1278,3071,60,0,97.65
2020-01-31 01:00:00,12,9010,2272,91,1278,181,51,0,129.2
2020-01-31 02:00:00,11,10008,2272,47,1278,0,190,0,197.35
2020-01-31 03:00:00,10,10087,2272,91,1278,0,179,0,255.36
2020-01-31 04:00:00,11,9941,2273,91,1278,0,244,0,280.33
2020-01-31 05:00:00,11,9916,2272,90,1278,0,469,0,323.39
2020-01-31 06:00:00,12,9293,2271,92,1278,0,455,0,368.24
2020-01-31 07:00:00,13,7981,2271,90,1278,0,565,0,381.82
2020-01-31 08:00:00,13,7267,2275,90,1278,0,555,0,357.02
2020-01-31 09:00:00,13,6442,2276,90,1278,0,562,0,341.72
2020-01-31 10:00:00,13,6311,2275,90,1278,0,418,0,332.24
2020-01-31 11:00:00,13,6293,2275,90,1278,0,392,0,323.58
2020-01-31 12:00:00,13,6577,2274,91,1278,0,391,0,315.07
2020-01-31 13:00:00,14,6701,2273,90,1278,0,511,0,308.43
2020-01-31 14:00:00,13,7468,2275,90,1278,0,508,0,301.88
2020-01-31 15:00:00,12,8615,2273,91,1278,415,419,0,300.31
2020-01-31 16:00:00,12,7987,2273,90,1278,3593,314,0,289.32
2020-01-31 17:00:00,14,6849,2272,49,1278,6646,164,0,274.42
2020-01-31 18:00:00,14,6611,2272,90,1278,7362,201,0,267.32
2020-01-31 19:00:00,16,6046,2273,90,1278,7365,216,0,257.35
2020-01-31 20:00:00,15,5863,2273,91,1278,7420,360,0,243.77
2020-01-31 21:00:00,16,5519,2272,91,1278,6662,420,0,221.38
2020-01-31 22:00:00,14,5675,2272,91,1278,6914,273,0,193.53
2020-01-31 23:00:00,14,6266,2273,91,1278,6120,194,0,165.93
2020-02-01 00:00:00,14,6669,2272,91,1278,3058,188,0,140.62
2020-02-01 01:00:00,13,7909,2272,91,1278,264,263,0,132.45
2020-02-01 02:00:00,13,8662,2273,91,1278,14,352,0,139.18
2020-02-01 03:00:00,12,8733,2271,91,1278,15,364,0,144.81
2020-02-01 04:00:00,13,8908,2271,91,1278,15,321,0,142.35
2020-02-01 05:00:00,13,8969,2270,91,1278,0,279,0,139.99
2020-02-01 06:00:00,14,8885,2270,90,1278,0,235,0,140.14
2020-02-01 07:00:00,14,8169,2271,90,1278,0,149,0,143.06
2020-02-01 08:00:00,16,6672,2272,46,1278,0,159,0,111.47
2020-02-01 09:00:00,16,6305,2271,90,1278,0,154,0,109.82
2020-02-01 10:00:00,14,6431,2272,46,1278,0,149,0,115.46
2020-02-01 11:00:00,14,6134,2270,85,1278,0,184,0,130.18
2020-02-01 12:00:00,14,6066,2271,46,1278,0,147,0,149.5
2020-02-01 13:00:00,13,6075,2269,46,1278,0,186,0,167.26
2020-02-01 14:00:00,13,6496,2270,46,1278,0,218,0,180.41
2020-02-01 15:00:00,14,6856,2270,46,1278,428,253,0,191.17
2020-02-01 16:00:00,14,4666,2270,46,1278,4641,265,0,182.96
2020-02-01 17:00:00,14,3685,2272,49,1278,7324,325,0,167.44
2020-02-01 18:00:00,15,3600,2269,46,1278,7647,370,0,166.55
2020-02-01 19:00:00,13,3651,2273,90,1278,7677,343,0,172.91
2020-02-01 20:00:00,13,3732,2272,91,1278,7781,370,0,181.06
2020-02-01 21:00:00,15,3679,2271,89,1278,7179,400,0,184.24
2020-02-01 22:00:00,15,3941,2271,91,1278,7230,390,0,179.05
2020-02-01 23:00:00,16,4765,2272,46,1278,6832,388,0,165.68
2020-02-02 00:00:00,17,5517,2273,90,1278,4300,262,0,152.02
2020-02-02 01:00:00,15,7011,2272,90,1278,259,366,0,151.95
2020-02-02 02:00:00,15,8140,2273,91,1278,0,424,0,169.87
2020-02-02 03:00:00,15,7814,2271,46,1278,0,420,0,197.82
2020-02-02 04:00:00,16,7801,2272,91,1278,0,414,0,244.79
2020-02-02 05:00:00,15,8419,2272,91,1278,0,266,0,296.16
2020-02-02 06:00:00,16,8086,2270,90,1278,0,245,0,341
2020-02-02 07:00:00,16,7279,2272,90,1278,0,287,0,387.51
2020-02-02 08:00:00,16,6428,2271,90,1278,0,430,0,370.7
2020-02-02 09:00:00,17,5928,2271,46,1278,0,422,0,371.63
2020-02-02 10:00:00,17,6007,2273,90,1278,0,528,0,384.94
2020-02-02 11:00:00,18,5814,2271,90,1278,0,454,0,495.56
