,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,avg_hydro_production_forecast
9629,2021-02-05 05:00:00+00:00,373.08,20601,69212,31635,101,5997,6160.39
9630,2021-02-05 06:00:00+00:00,394.85,20578,83095,35294,100,5911,6173.5156
9631,2021-02-05 07:00:00+00:00,391.41,20533,85594,37030,100,5910,6183.9033
9632,2021-02-05 08:00:00+00:00,381.76,20790,85296,38053,107,5901,6222.5806
9633,2021-02-05 09:00:00+00:00,363.71,20866,84893,38370,112,5899,6206.56
9634,2021-02-05 10:00:00+00:00,353.75,20884,83909,38262,112,5859,6111.528
9635,2021-02-05 11:00:00+00:00,347.19,20971,82255,38347,109,5887,6178.7476
9636,2021-02-05 12:00:00+00:00,343.02,21134,81400,38109,107,6010,6181.821
9637,2021-02-05 13:00:00+00:00,341.53,21161,78901,37849,104,5988,6186.5107
9638,2021-02-05 14:00:00+00:00,346.9,21188,77927,37772,105,6010,6229.6475
9639,2021-02-05 15:00:00+00:00,356.63,21324,79215,37977,108,6069,6243.6465
9640,2021-02-05 16:00:00+00:00,359.52,21312,79299,38006,108,6064,6185.8154
9641,2021-02-05 17:00:00+00:00,357.54,21342,79612,38464,110,6127,6182.1353
9642,2021-02-05 18:00:00+00:00,357.54,21293,80122,38784,112,6220,6166.681
9643,2021-02-05 19:00:00+00:00,357.93,21414,80780,38887,113,6082,6118.3438
9644,2021-02-05 20:00:00+00:00,347.79,21372,76418,37224,116,5973,6069.739
9645,2021-02-05 21:00:00+00:00,335.74,21349,69797,33478,117,5990,6076.1826
9646,2021-02-05 22:00:00+00:00,317.17,21297,62115,30131,120,6006,6048.6646
9647,2021-02-05 23:00:00+00:00,287.74,21244,52529,24561,121,6184,6097.3364
9648,2021-02-06 00:00:00+00:00,265.42,21153,45765,20104,124,6171,5976.4863
9649,2021-02-06 01:00:00+00:00,243.32,21031,38331,19607,124,5986,6021.327
9650,2021-02-06 02:00:00+00:00,229.18,21000,34367,19332,124,6022,6091.26
9651,2021-02-06 03:00:00+00:00,225.04,20902,33102,19696,124,6056,6071.9414
9652,2021-02-06 04:00:00+00:00,222.51,20802,32930,20148,123,6033,6038.1597
9653,2021-02-06 05:00:00+00:00,218.92,20820,32800,20377,120,6070,6018.5737
9654,2021-02-06 06:00:00+00:00,216.18,20711,33264,20889,120,6027,5996.1475
9655,2021-02-06 07:00:00+00:00,220.21,20742,36620,21184,120,6039,5959.9185
9656,2021-02-06 08:00:00+00:00,232.06,20777,42779,21255,116,6034,6006.6416
9657,2021-02-06 09:00:00+00:00,225.22,20897,42907,21246,116,6013,5978.5225
9658,2021-02-06 10:00:00+00:00,220.58,20946,43758,21249,116,6019,5900.229
9659,2021-02-06 11:00:00+00:00,218.18,20958,45147,21462,115,6018,5972.2114
9660,2021-02-06 12:00:00+00:00,217.65,21067,45037,20615,112,6030,5994.6553
9661,2021-02-06 13:00:00+00:00,214.26,21091,43370,20741,112,6013,6012.3086
9662,2021-02-06 14:00:00+00:00,211.21,21088,41951,20710,112,6002,6025.825
9663,2021-02-06 15:00:00+00:00,209.3,21244,41687,20855,113,5943,6038.747
9664,2021-02-06 16:00:00+00:00,203.97,21157,40749,21333,115,5929,5968.676
9665,2021-02-06 17:00:00+00:00,192.92,21163,38382,22072,116,5954,5922.156
9666,2021-02-06 18:00:00+00:00,188.84,21248,38129,21936,116,5932,5893.277
9667,2021-02-06 19:00:00+00:00,182.9,21262,35951,21257,116,6039,5840.667
9668,2021-02-06 20:00:00+00:00,178.39,21255,33369,20479,116,6039,5780.447
9669,2021-02-06 21:00:00+00:00,174.9,21251,32148,19649,118,5984,5783.185
9670,2021-02-06 22:00:00+00:00,174.25,21236,31909,18953,121,5954,5811.556
9671,2021-02-06 23:00:00+00:00,172.98,21185,31225,17922,124,6105,5872.3438
9672,2021-02-07 00:00:00+00:00,179.82,21126,30907,17416,124,6075,5871.3774
9673,2021-02-07 01:00:00+00:00,179.42,21023,30700,17692,124,5919,5869.7964
9674,2021-02-07 02:00:00+00:00,180.11,20937,30787,17626,124,5942,5865.799
9675,2021-02-07 03:00:00+00:00,181.88,20719,30734,17403,124,5983,5881.3945
9676,2021-02-07 04:00:00+00:00,182.4,20740,30893,17572,124,6030,5832.735
9677,2021-02-07 05:00:00+00:00,183.59,20673,31365,17456,120,6246,5829.0596
9678,2021-02-07 06:00:00+00:00,184.06,20585,31545,17587,120,6290,5837.266
9679,2021-02-07 07:00:00+00:00,183.32,20736,31898,17865,117,6366,5836.0146
9680,2021-02-07 08:00:00+00:00,184.47,20853,32443,19125,117,6343,5875.2334
9681,2021-02-07 09:00:00+00:00,178.75,20924,32590,19269,118,6303,5897.6665
9682,2021-02-07 10:00:00+00:00,182.68,21011,34333,19791,116,6328,5877.7266
9683,2021-02-07 11:00:00+00:00,189.76,21116,37093,20347,116,6403,5958.7817
9684,2021-02-07 12:00:00+00:00,191.98,21162,37389,20230,116,6379,5994.788
9685,2021-02-07 13:00:00+00:00,189.67,21205,35852,19891,118,6197,5994.496
9686,2021-02-07 14:00:00+00:00,188.71,21191,34827,19351,117,6293,6027.051
9687,2021-02-07 15:00:00+00:00,193.27,21201,35639,19588,116,6417,6047.71
9688,2021-02-07 16:00:00+00:00,202.07,21148,37600,20777,116,6271,5994.572
9689,2021-02-07 17:00:00+00:00,209.7,21086,40472,21612,116,6380,5992.1553
9690,2021-02-07 18:00:00+00:00,220.58,20991,44852,21978,116,6480,6037.834
9691,2021-02-07 19:00:00+00:00,218.78,21038,43811,22033,116,6311,6013.956
9692,2021-02-07 20:00:00+00:00,211.36,21118,40192,22501,119,6450,6062.8843
9693,2021-02-07 21:00:00+00:00,205.11,21091,37177,22503,120,6471,6075.2534
9694,2021-02-07 22:00:00+00:00,207.36,20896,36666,22287,123,6502,6131.408
9695,2021-02-07 23:00:00+00:00,209.71,21023,37005,21221,124,6788,6166.69
9696,2021-02-08 00:00:00+00:00,219.03,20950,39947,19851,124,6887,6374.343
9697,2021-02-08 01:00:00+00:00,228.1,20816,42412,20083,124,6828,6420.722
9698,2021-02-08 02:00:00+00:00,233.78,20803,43547,20735,124,6690,6414.379
9699,2021-02-08 03:00:00+00:00,242.96,20800,45697,21290,124,6748,6359.958
9700,2021-02-08 04:00:00+00:00,258.04,20735,50411,22755,123,6647,6337.577
9701,2021-02-08 05:00:00+00:00,279.08,20714,58266,26012,120,6787,6303.582
9702,2021-02-08 06:00:00+00:00,302.02,20611,67102,31864,116,6835,6319.039
9703,2021-02-08 07:00:00+00:00,327.53,20737,77270,38447,118,6848,6343.293
9704,2021-02-08 08:00:00+00:00,338.75,20850,84171,40634,116,7105,6407.6616
9705,2021-02-08 09:00:00+00:00,344.22,20760,88375,41097,114,7049,6396.541
9706,2021-02-08 10:00:00+00:00,344.43,20833,90087,40586,105,6912,6339.409
9707,2021-02-08 11:00:00+00:00,343.92,20878,90406,41626,104,7211,6475.991
9708,2021-02-08 12:00:00+00:00,344.16,20817,89142,41992,104,7035,6508.5576
9709,2021-02-08 13:00:00+00:00,348.32,20880,88462,42164,110,7460,6532.187
9710,2021-02-08 14:00:00+00:00,359.48,20904,89818,41654,118,7538,6584.6577
9711,2021-02-08 15:00:00+00:00,374.57,20950,91126,42570,120,7259,6571.914
9712,2021-02-08 16:00:00+00:00,383.48,21015,92556,44580,120,7445,6493.424
9713,2021-02-08 17:00:00+00:00,388.05,20972,94395,43025,124,7850,6559.3516
9714,2021-02-08 18:00:00+00:00,393.02,21019,95281,43649,126,7992,6614.069
9715,2021-02-08 19:00:00+00:00,397.98,20976,95219,42692,128,7823,6537.3726
9716,2021-02-08 20:00:00+00:00,403.82,20993,94312,41320,127,7585,6589.256
9717,2021-02-08 21:00:00+00:00,410.12,20995,93815,38037,127,7312,6635.2676
9718,2021-02-08 22:00:00+00:00,415.56,21004,92526,36883,128,7245,6660.1
9719,2021-02-08 23:00:00+00:00,412.03,21026,89668,35371,130,7269,6712.5063
9720,2021-02-09 00:00:00+00:00,402.58,20908,84507,32863,132,7313,7277.6006
9721,2021-02-09 01:00:00+00:00,401.45,20778,83788,32436,132,7377,7270.2134
9722,2021-02-09 02:00:00+00:00,402.49,20812,84222,32077,132,7342,7328.6763
9723,2021-02-09 03:00:00+00:00,400.34,20699,83816,31960,132,7300,7340.2646
9724,2021-02-09 04:00:00+00:00,403.17,20608,85688,33253,130,7245,7299.733
9725,2021-02-09 05:00:00+00:00,413.02,20608,90063,36430,128,7006,7342.192
9726,2021-02-09 06:00:00+00:00,427,20513,97328,43447,124,7127,7352.921
9727,2021-02-09 07:00:00+00:00,432.48,20665,101618,46229,121,7254,7401.101
9728,2021-02-09 08:00:00+00:00,436.03,20666,104148,47422,115,7434,7434.887
9729,2021-02-09 09:00:00+00:00,436.41,20562,104537,47814,104,7323,7416.6953
9730,2021-02-09 10:00:00+00:00,429.79,20466,101270,48398,104,7328,7292.1914
9731,2021-02-09 11:00:00+00:00,430.96,20582,100751,48938,111,7357,7343.23
9732,2021-02-09 12:00:00+00:00,436.95,20708,102839,49918,120,7491,7362.0723
9733,2021-02-09 13:00:00+00:00,446.39,20714,105345,50310,124,7445,7339.628
9734,2021-02-09 14:00:00+00:00,456.41,20714,105796,50766,124,7087,7361.1924
9735,2021-02-09 15:00:00+00:00,463.44,20695,105262,50521,124,7569,7394.6357
9736,2021-02-09 16:00:00+00:00,473.37,20725,105819,50966,124,7308,7324.1104
9737,2021-02-09 17:00:00+00:00,477.22,20954,107417,51365,124,8074,7326.756
9738,2021-02-09 18:00:00+00:00,475.58,21066,107662,50792,124,8184,7321.15
9739,2021-02-09 19:00:00+00:00,472.54,20939,107605,49545,124,7537,7266.3706
9740,2021-02-09 20:00:00+00:00,467.63,20969,104971,45305,124,7252,7271.9897
9741,2021-02-09 21:00:00+00:00,465.46,20961,103461,41068,128,7137,7249.077
9742,2021-02-09 22:00:00+00:00,462.4,20985,99756,38649,131,7213,7223.6904
9743,2021-02-09 23:00:00+00:00,458.26,20950,94902,37890,132,7254,7240.516
9744,2021-02-10 00:00:00+00:00,455,20884,90567,34994,132,7377,7197.907
9745,2021-02-10 01:00:00+00:00,457.46,20817,89290,34710,132,7306,7206.3613
9746,2021-02-10 02:00:00+00:00,456.65,20843,89636,33417,132,7195,7266.651
9747,2021-02-10 03:00:00+00:00,452.21,20914,88966,33197,132,7330,7276.085
9748,2021-02-10 04:00:00+00:00,447.61,20906,90691,33528,131,7058,7247.4775
9749,2021-02-10 05:00:00+00:00,449.4,20765,94075,38408,128,7006,7290.345
9750,2021-02-10 06:00:00+00:00,450.89,20715,100291,45151,125,7174,7284.207
9751,2021-02-10 07:00:00+00:00,451.75,20735,103119,47608,124,7268,7339.1714
9752,2021-02-10 08:00:00+00:00,452.18,20894,104184,49757,123,7399,7370.214
9753,2021-02-10 09:00:00+00:00,452.13,20729,104233,50261,120,7343,7353.9253
9754,2021-02-10 10:00:00+00:00,448.09,20688,103314,51143,120,7113,7204.7983
9755,2021-02-10 11:00:00+00:00,445.76,20706,102375,51910,121,7249,7271.7627
9756,2021-02-10 12:00:00+00:00,445.59,20671,102886,52002,111,7388,7263.2847
9757,2021-02-10 13:00:00+00:00,447.25,19873,104305,51723,105,7086,7233.9277
9758,2021-02-10 14:00:00+00:00,450.15,19717,105654,50726,119,7051,7271.827
9759,2021-02-10 15:00:00+00:00,456.07,19766,106281,51136,122,7129,7264.473
9760,2021-02-10 16:00:00+00:00,459.33,20226,106213,51155,123,7184,7170.421
9761,2021-02-10 17:00:00+00:00,455.24,20972,106042,51737,124,7797,7205.0464
9762,2021-02-10 18:00:00+00:00,449.15,20948,105423,51873,124,8084,7215.9966
9763,2021-02-10 19:00:00+00:00,449.25,21105,105184,51406,127,7422,7135.503
9764,2021-02-10 20:00:00+00:00,450.52,21086,104754,49325,128,7331,7150.7827
9765,2021-02-10 21:00:00+00:00,454.38,21138,103845,45995,128,7429,7165.225
9766,2021-02-10 22:00:00+00:00,456.16,21075,99813,46574,131,7449,7137.0527
9767,2021-02-10 23:00:00+00:00,456.41,21016,95017,46476,132,7347,7180.7207
9768,2021-02-11 00:00:00+00:00,454.41,20744,90366,43922,134,7446,7271.7427
9769,2021-02-11 01:00:00+00:00,453.38,20685,87001,44475,136,7450,7260.589
9770,2021-02-11 02:00:00+00:00,453.41,20671,85691,44389,135,7365,7319.5366
9771,2021-02-11 03:00:00+00:00,452.2,20265,85686,41942,119,7201,7334.4585
9772,2021-02-11 04:00:00+00:00,455.87,19333,87629,42597,116,7204,7308.852
9773,2021-02-11 05:00:00+00:00,472.62,19275,96680,43787,115,7024,7382.804
9774,2021-02-11 06:00:00+00:00,485.36,19201,104025,44220,96,7146,7389.0527
9775,2021-02-11 07:00:00+00:00,490.06,19309,105334,48847,96,7239,7457.3584
9776,2021-02-11 08:00:00+00:00,489.68,19343,105602,49571,96,7450,7489.67
9777,2021-02-11 09:00:00+00:00,489.3,19142,104901,50569,96,7595,7460.6123
9778,2021-02-11 10:00:00+00:00,487.05,19148,104485,50692,96,6907,7293.8813
9779,2021-02-11 11:00:00+00:00,480.22,19144,104978,50166,100,6778,7332.052
9780,2021-02-11 12:00:00+00:00,473.35,19262,103717,49982,119,6773,7321.155
9781,2021-02-11 13:00:00+00:00,473.52,19376,103952,49072,126,6770,7287.4634
9782,2021-02-11 14:00:00+00:00,475.57,19559,103381,48920,128,6772,7311.208
9783,2021-02-11 15:00:00+00:00,483.81,19558,103361,48464,121,6853,7337.076
9784,2021-02-11 16:00:00+00:00,494.74,19563,102668,50582,112,6947,7263.7573
9785,2021-02-11 17:00:00+00:00,495.39,19484,102509,52042,112,7236,7302.2983
9786,2021-02-11 18:00:00+00:00,486.05,19524,103420,52137,110,7354,7311.3745
9787,2021-02-11 19:00:00+00:00,477.64,19922,103294,50293,112,7038,7262.836
9788,2021-02-11 20:00:00+00:00,471.23,20079,103071,47753,112,6903,7274.2065
9789,2021-02-11 21:00:00+00:00,463.6,20209,100571,47103,112,6922,7263.4023
9790,2021-02-11 22:00:00+00:00,451.22,20128,94768,47358,116,6960,7225.304
9791,2021-02-11 23:00:00+00:00,440.93,20598,89116,46949,116,7058,7234.7334
9792,2021-02-12 00:00:00+00:00,432.06,20699,84770,45334,116,7014,6874.942
9793,2021-02-12 01:00:00+00:00,423.51,20878,81665,45154,116,7075,6876.551
9794,2021-02-12 02:00:00+00:00,419.3,20799,80311,45013,116,7142,6931.839
9795,2021-02-12 03:00:00+00:00,412.65,20804,79179,44299,116,7060,6949.2705
9796,2021-02-12 04:00:00+00:00,407.2,20750,80051,43094,113,7193,6934.0806
9797,2021-02-12 05:00:00+00:00,411.67,20695,86233,43756,112,7316,6987.528
9798,2021-02-12 06:00:00+00:00,423.18,20507,95289,48231,112,7112,6994.3647
9799,2021-02-12 07:00:00+00:00,424.41,20630,96880,50537,112,7129,7033.9136
9800,2021-02-12 08:00:00+00:00,419.79,20788,96556,52235,112,7102,7056.5093
9801,2021-02-12 09:00:00+00:00,413.99,20748,96303,51909,112,6807,7003.4087
9802,2021-02-12 10:00:00+00:00,409.31,20806,95181,50800,111,6598,6849.7427
9803,2021-02-12 11:00:00+00:00,402.77,20860,94346,50044,118,6526,6880.5303
9804,2021-02-12 12:00:00+00:00,391.5,21045,92912,48318,124,6500,6863.3403
9805,2021-02-12 13:00:00+00:00,380.6,21089,89317,46015,124,6564,6832.2383
9806,2021-02-12 14:00:00+00:00,386.74,21046,90328,47479,124,6592,6848.8745
9807,2021-02-12 15:00:00+00:00,400.56,21014,92451,47423,124,6579,6883.1606
9808,2021-02-12 16:00:00+00:00,425.76,21042,97612,48480,124,6625,6818.2754
9809,2021-02-12 17:00:00+00:00,429.7,20988,100405,48642,124,6903,6845.1953
9810,2021-02-12 18:00:00+00:00,419.86,21074,100166,49007,124,6718,6852.9497
9811,2021-02-12 19:00:00+00:00,408.92,21269,96547,48364,124,6616,6799.484
9812,2021-02-12 20:00:00+00:00,396.68,21208,90890,46546,128,6790,6804.4644
9813,2021-02-12 21:00:00+00:00,392.22,21358,86992,45860,128,6982,6780.934
9814,2021-02-12 22:00:00+00:00,392.09,21293,83233,46650,128,6994,6757.5547
9815,2021-02-12 23:00:00+00:00,387.69,21274,78166,42305,128,6731,6767.7905
9816,2021-02-13 00:00:00+00:00,390.38,21293,76016,41054,128,6694,6685.043
9817,2021-02-13 01:00:00+00:00,396.61,21231,75902,41275,132,6648,6692.559
9818,2021-02-13 02:00:00+00:00,404.3,21221,76064,40975,132,6679,6762.226
9819,2021-02-13 03:00:00+00:00,409.36,21104,75678,40759,131,6593,6792.349
9820,2021-02-13 04:00:00+00:00,413.65,21041,75765,40606,129,6498,6783.3906
9821,2021-02-13 05:00:00+00:00,417.27,20973,76749,41092,128,6463,6833.8813
9822,2021-02-13 06:00:00+00:00,421.59,20906,78452,41943,128,6470,6852.8833
9823,2021-02-13 07:00:00+00:00,430.18,20954,83220,42255,128,6470,6870.781
9824,2021-02-13 08:00:00+00:00,427.12,21026,86547,42769,129,6603,6881.473
9825,2021-02-13 09:00:00+00:00,416.63,21057,87683,42841,129,6550,6833.1235
9826,2021-02-13 10:00:00+00:00,409.19,21047,87767,42887,84,6668,6687.8413
9827,2021-02-13 11:00:00+00:00,403.66,21186,87690,42626,85,6499,6718.2686
9828,2021-02-13 12:00:00+00:00,396.06,21218,84871,42206,92,6427,6720.437
9829,2021-02-13 13:00:00+00:00,394.71,21315,82694,40842,93,6366,6703.318
9830,2021-02-13 14:00:00+00:00,404.75,21297,82579,41569,106,6306,6735.6167
9831,2021-02-13 15:00:00+00:00,424.35,21247,84151,41190,121,6265,6801.3486
9832,2021-02-13 16:00:00+00:00,448.4,21257,85766,41950,128,6341,6756.356
9833,2021-02-13 17:00:00+00:00,449.82,21195,86598,42425,128,6694,6774.8086
9834,2021-02-13 18:00:00+00:00,434.68,21161,86696,42662,128,6668,6772.841
9835,2021-02-13 19:00:00+00:00,418.5,21171,85278,42663,128,6266,6722.7227
9836,2021-02-13 20:00:00+00:00,405.73,21192,81545,42274,128,6226,6704.979
9837,2021-02-13 21:00:00+00:00,400.67,21170,78571,41332,128,6247,6662.6304
9838,2021-02-13 22:00:00+00:00,397.09,21158,75720,40382,123,6173,6626.203
9839,2021-02-13 23:00:00+00:00,383.4,21237,71802,35499,113,6179,6632.8965
9840,2021-02-14 00:00:00+00:00,366.26,21174,67898,29654,117,6193,6080.324
9841,2021-02-14 01:00:00+00:00,355.03,21055,63057,28060,124,6277,6111.799
9842,2021-02-14 02:00:00+00:00,354.56,21046,61341,27657,128,6156,6130.4946
9843,2021-02-14 03:00:00+00:00,353.91,21037,60871,26943,128,6120,6135.519
9844,2021-02-14 04:00:00+00:00,354.92,21029,60158,27715,128,6126,6136.87
9845,2021-02-14 05:00:00+00:00,353.98,21015,59124,27980,128,6350,6128.7026
9846,2021-02-14 06:00:00+00:00,353,20995,60436,28547,128,6307,6178.937
9847,2021-02-14 07:00:00+00:00,353.42,21061,63776,29380,128,6244,6187.719
9848,2021-02-14 08:00:00+00:00,348.25,21181,67654,30299,126,6260,6195.436
9849,2021-02-14 09:00:00+00:00,335.07,21224,69020,30313,124,6114,6180.498
9850,2021-02-14 10:00:00+00:00,321.18,21313,67544,30313,120,6157,6079.031
9851,2021-02-14 11:00:00+00:00,316.28,21333,66028,30121,120,6281,6176.178
9852,2021-02-14 12:00:00+00:00,308.46,21361,62500,29544,121,6085,6177.847
9853,2021-02-14 13:00:00+00:00,297.35,21451,57821,28347,124,6127,6155.4478
9854,2021-02-14 14:00:00+00:00,301.43,21442,57215,27881,124,6007,6216.903
9855,2021-02-14 15:00:00+00:00,323.09,21420,61509,29142,124,5983,6245.1367
9856,2021-02-14 16:00:00+00:00,352.31,21396,70381,32207,124,5965,6173.4136
9857,2021-02-14 17:00:00+00:00,354.09,21377,76398,34030,124,6059,6243.0107
9858,2021-02-14 18:00:00+00:00,339.72,21356,76499,34074,124,5851,6275.3433
9859,2021-02-14 19:00:00+00:00,322.15,21406,71946,33522,124,5845,6188.8228
9860,2021-02-14 20:00:00+00:00,307.42,21349,66837,33278,124,5867,6223.3193
9861,2021-02-14 21:00:00+00:00,300.39,21523,63511,33220,127,5887,6233.1323
9862,2021-02-14 22:00:00+00:00,298.06,21435,62475,33416,128,5884,6199.399
9863,2021-02-14 23:00:00+00:00,283.79,21336,56800,31041,131,5883,6251.4897
9864,2021-02-15 00:00:00+00:00,272.34,21129,54259,27330,132,5948,5741.4414
9865,2021-02-15 01:00:00+00:00,266.71,21036,53353,26692,132,6321,5730.747
9866,2021-02-15 02:00:00+00:00,264.34,21000,53301,26849,132,6313,5730.744
9867,2021-02-15 03:00:00+00:00,261.86,20999,53386,26300,132,6254,5838.4556
9868,2021-02-15 04:00:00+00:00,264.8,21046,55111,27521,131,6238,5772.0444
9869,2021-02-15 05:00:00+00:00,280.54,20994,62365,31484,128,6067,5721.9814
9870,2021-02-15 06:00:00+00:00,297.43,20974,72100,36472,129,5970,5708.115
9871,2021-02-15 07:00:00+00:00,310.79,20993,79732,39652,128,5933,5737.3076
9872,2021-02-15 08:00:00+00:00,305.7,21175,81408,38795,128,6052,5675.9365
9873,2021-02-15 09:00:00+00:00,301.71,21162,80302,38867,125,5805,5705.2544
9874,2021-02-15 10:00:00+00:00,307,21293,82864,39570,122,5660,5732.438
9875,2021-02-15 11:00:00+00:00,316.65,21220,85982,39979,120,5782,5827.5522
9876,2021-02-15 12:00:00+00:00,327.16,21312,87365,40064,120,5819,5849.924
9877,2021-02-15 13:00:00+00:00,333.55,21312,87391,40752,120,5862,5816.775
9878,2021-02-15 14:00:00+00:00,345.71,21356,87660,41451,120,5994,5916.5156
9879,2021-02-15 15:00:00+00:00,361.81,21300,89594,43279,121,6249,5892.2847
9880,2021-02-15 16:00:00+00:00,373.02,21349,90667,44127,120,6138,5819.56
9881,2021-02-15 17:00:00+00:00,372.17,21351,91601,44011,120,6100,5831.4336
9882,2021-02-15 18:00:00+00:00,371.77,21432,91447,44088,120,6098,5851.3022
9883,2021-02-15 19:00:00+00:00,380.97,21386,90562,44280,120,6149,5733.6504
9884,2021-02-15 20:00:00+00:00,384.98,21306,88491,43542,122,6037,5833.8286
9885,2021-02-15 21:00:00+00:00,385.18,21299,84749,42281,124,6282,5840.2305
9886,2021-02-15 22:00:00+00:00,385.42,21296,80664,41937,126,6292,5822.402
9887,2021-02-15 23:00:00+00:00,378.52,21087,73704,38988,128,6353,5883.197
9888,2021-02-16 00:00:00+00:00,370,20519,65882,36194,127,6452,6174.5586
9889,2021-02-16 01:00:00+00:00,370.95,20452,63566,34846,123,6397,6198.117
9890,2021-02-16 02:00:00+00:00,372.41,20452,62244,33443,120,6413,6279.48
9891,2021-02-16 03:00:00+00:00,372.21,20296,60346,33646,120,6409,6255.891
9892,2021-02-16 04:00:00+00:00,374.11,20286,62617,34177,120,6454,6219.9253
9893,2021-02-16 05:00:00+00:00,390.76,20181,69342,36254,120,6435,6242.571
9894,2021-02-16 06:00:00+00:00,412.67,20235,82830,40089,116,6153,6245.1133
9895,2021-02-16 07:00:00+00:00,418.26,20329,89954,40875,116,6203,6247.9697
9896,2021-02-16 08:00:00+00:00,417.03,20476,91150,40988,112,6289,6310.333
9897,2021-02-16 09:00:00+00:00,404.63,20400,90350,42038,113,6282,6304.1313
9898,2021-02-16 10:00:00+00:00,387.57,20399,89656,42075,109,6245,6208.291
9899,2021-02-16 11:00:00+00:00,379.73,20440,89951,42758,103,6407,6271.9165
9900,2021-02-16 12:00:00+00:00,371.26,20501,89807,42887,104,6359,6308.1885
9901,2021-02-16 13:00:00+00:00,365.23,20563,87762,41890,103,6383,6331.422
9902,2021-02-16 14:00:00+00:00,364.95,20557,86202,42402,100,6452,6348.5737
9903,2021-02-16 15:00:00+00:00,366.65,20542,84501,41882,100,6469,6390.839
9904,2021-02-16 16:00:00+00:00,369.43,20553,84078,41679,101,6635,6339.6016
9905,2021-02-16 17:00:00+00:00,365.95,20499,84202,42066,99,6970,6310.131
9906,2021-02-16 18:00:00+00:00,354.53,20431,85201,41308,103,6988,6270.2363
9907,2021-02-16 19:00:00+00:00,346.11,20550,84277,39514,104,6612,6258.8994
9908,2021-02-16 20:00:00+00:00,338.68,20709,81644,38569,104,6441,6180.396
9909,2021-02-16 21:00:00+00:00,320.55,20743,75686,33217,106,6462,6175.5093
9910,2021-02-16 22:00:00+00:00,301.68,20791,68230,28008,108,6616,6161.6416
9911,2021-02-16 23:00:00+00:00,278.98,20864,60952,25344,108,6632,6192.058
9912,2021-02-17 00:00:00+00:00,250.63,20607,52644,23151,104,6666,6389.964
9913,2021-02-17 01:00:00+00:00,225.92,20450,45361,22482,104,6817,6400.27
9914,2021-02-17 02:00:00+00:00,219.1,20351,43180,22034,104,6776,6455.8555
9915,2021-02-17 03:00:00+00:00,214.27,20192,42810,21271,103,6801,6450.262
9916,2021-02-17 04:00:00+00:00,217.71,20207,43600,22442,97,6868,6413.146
9917,2021-02-17 05:00:00+00:00,228.76,20146,46898,24497,89,6883,6444.737
9918,2021-02-17 06:00:00+00:00,249.77,20176,54606,29931,87,6730,6461.983
9919,2021-02-17 07:00:00+00:00,274.97,20222,64760,33353,86,6420,6524.9507
9920,2021-02-17 08:00:00+00:00,290.39,20319,71368,33849,85,6385,6586.071
9921,2021-02-17 09:00:00+00:00,285.2,20448,71296,33454,97,6393,6572.8413
9922,2021-02-17 10:00:00+00:00,266.79,20477,66170,32470,102,6658,6469.4233
9923,2021-02-17 11:00:00+00:00,257.56,20544,63361,32088,94,6483,6526.517
9924,2021-02-17 12:00:00+00:00,250.63,20580,60007,31914,87,6459,6521.32
9925,2021-02-17 13:00:00+00:00,254.28,20601,58539,31605,93,6497,6524.3364
9926,2021-02-17 14:00:00+00:00,270.93,20583,59839,32989,99,6607,6557.7207
9927,2021-02-17 15:00:00+00:00,302.35,20664,64749,35050,100,6546,6572.4023
9928,2021-02-17 16:00:00+00:00,338.25,20572,72652,35727,105,6435,6526.4443
9929,2021-02-17 17:00:00+00:00,355.16,20574,76325,36397,112,6582,6555.098
9930,2021-02-17 18:00:00+00:00,354.52,20571,77721,36912,119,6612,6561.4097
9931,2021-02-17 19:00:00+00:00,351.75,20564,77228,36529,121,6473,6560.2197
9932,2021-02-17 20:00:00+00:00,343.18,20568,72157,35474,123,6459,6554.5366
9933,2021-02-17 21:00:00+00:00,327.42,20576,64363,33785,124,6536,6568.898
9934,2021-02-17 22:00:00+00:00,321.75,20837,59757,32945,127,6658,6551.0576
9935,2021-02-17 23:00:00+00:00,306.13,20863,52194,31196,128,6762,6564.682
9936,2021-02-18 00:00:00+00:00,303.65,20887,50453,29469,130,6663,6490.4966
9937,2021-02-18 01:00:00+00:00,300.32,20713,48923,28242,128,6480,6522.7407
9938,2021-02-18 02:00:00+00:00,297.04,20823,47241,27434,129,6509,6612.583
9939,2021-02-18 03:00:00+00:00,296.39,20692,46549,26502,131,6428,6615.457
9940,2021-02-18 04:00:00+00:00,303.18,20654,48619,27329,129,6406,6577.831
9941,2021-02-18 05:00:00+00:00,308.55,20702,51775,28990,128,6404,6585.063
9942,2021-02-18 06:00:00+00:00,325.48,20738,61352,31891,124,6567,6563.4277
9943,2021-02-18 07:00:00+00:00,326.96,20831,65012,33195,122,6494,6563.26
9944,2021-02-18 08:00:00+00:00,305.95,20389,64525,33686,119,6526,6588.4077
9945,2021-02-18 09:00:00+00:00,282.69,19684,62913,32517,116,6372,6566.3125
9946,2021-02-18 10:00:00+00:00,264.93,19767,60425,31026,118,6306,6442.301
9947,2021-02-18 11:00:00+00:00,254.28,19904,58965,29773,120,6362,6508.568
9948,2021-02-18 12:00:00+00:00,244.31,20636,55300,29394,117,6405,6521.7065
