,UTC time,carbon_intensity,solar,unknown,nat_gas,coal,wind,hydro,nuclear,biomass,oil
13454,2021-07-14 14:00:00,108.94,10119,155,4804,218,7280,2674,7011,758,181
13455,2021-07-14 15:00:00,111.82,9061,158,5061,222,7910,2812,7007,753,179
13456,2021-07-14 16:00:00,118.78,7521,159,5512,222,8628,2465,7005,735,170
13457,2021-07-14 17:00:00,119.91,5662,158,5601,222,9217,3189,7004,713,172
13458,2021-07-14 18:00:00,125.98,2917,159,5872,222,9798,3826,7002,709,180
13459,2021-07-14 19:00:00,136.7,1133,160,6489,222,9845,4235,7005,701,180
13460,2021-07-14 20:00:00,138.3,848,163,6513,222,10000,3961,7007,668,186
13461,2021-07-14 21:00:00,129.41,842,164,5755,222,10352,3468,7007,654,187
13462,2021-07-14 22:00:00,123.36,833,155,5056,210,10122,2725,7007,660,178
13463,2021-07-14 23:00:00,122.62,841,157,4691,233,9745,2169,7011,687,175
13464,2021-07-15 00:00:00,128.47,842,157,4612,372,9320,1847,7012,690,173
13465,2021-07-15 01:00:00,126.84,838,156,4368,452,9115,2100,7013,688,164
13466,2021-07-15 02:00:00,123.58,806,153,4237,456,9683,1844,7012,693,166
13467,2021-07-15 03:00:00,120.76,737,156,4214,392,9959,1824,7011,699,172
13468,2021-07-15 04:00:00,121.79,443,155,4491,279,9680,2328,7011,692,172
13469,2021-07-15 05:00:00,132.14,719,157,5061,316,9069,2513,7013,693,174
13470,2021-07-15 06:00:00,128.76,2712,158,5138,375,8457,3191,7013,701,191
13471,2021-07-15 07:00:00,119.98,5851,151,4842,429,7753,3323,7010,697,195
13472,2021-07-15 08:00:00,117.56,8387,156,4776,480,6599,3600,7007,699,193
13473,2021-07-15 09:00:00,126.21,9746,154,5508,513,5813,3489,7002,693,186
13474,2021-07-15 10:00:00,129.98,10400,160,5837,518,5077,3810,7001,694,189
13475,2021-07-15 11:00:00,127.31,10662,163,5614,486,4613,4036,6998,688,194
13476,2021-07-15 12:00:00,129.28,10811,166,5524,417,4533,2658,6994,683,198
13477,2021-07-15 13:00:00,127.67,10766,168,5364,462,4800,2628,6983,666,196
13478,2021-07-15 14:00:00,123.95,10474,168,5313,421,5205,3137,6969,669,196
13479,2021-07-15 15:00:00,123.84,9855,165,5353,400,5912,2842,6962,662,195
13480,2021-07-15 16:00:00,121.47,8753,166,5267,414,6848,3219,6958,664,195
13481,2021-07-15 17:00:00,112.98,6699,169,4628,414,8020,3838,6954,667,190
13482,2021-07-15 18:00:00,115.09,3542,171,4679,414,8703,4985,6953,673,190
13483,2021-07-15 19:00:00,123.65,1283,171,5218,414,9249,5543,6956,676,193
13484,2021-07-15 20:00:00,127.48,879,168,5560,414,9974,5180,6959,682,202
13485,2021-07-15 21:00:00,119.74,847,170,4890,382,10232,4525,6961,668,205
13486,2021-07-15 22:00:00,123.5,850,162,4969,331,10417,2976,6962,672,179
13487,2021-07-15 23:00:00,127.56,849,164,5079,311,10061,2484,6965,670,165
13488,2021-07-16 00:00:00,122.42,843,161,4557,311,9682,2344,6970,676,164
13489,2021-07-16 01:00:00,123.72,846,159,4410,308,9308,1855,6973,674,165
13490,2021-07-16 02:00:00,128.72,846,160,4576,310,8687,1965,6975,675,165
13491,2021-07-16 03:00:00,136.68,816,162,4915,310,7976,2142,6977,681,166
13492,2021-07-16 04:00:00,147.56,551,163,5585,366,7393,3030,6975,679,162
13493,2021-07-16 05:00:00,146.72,785,166,5776,420,6904,4503,6976,689,188
13494,2021-07-16 06:00:00,147.36,3109,171,6232,423,6079,4688,6976,694,195
13495,2021-07-16 07:00:00,139.46,6802,170,5958,463,5475,3731,6978,691,205
13496,2021-07-16 08:00:00,131.89,9262,172,5632,455,4796,3519,6976,680,205
13497,2021-07-16 09:00:00,138.21,10226,175,6232,502,4437,3520,6970,679,203
13498,2021-07-16 10:00:00,135.06,10751,180,6039,478,4335,3416,6963,692,202
13499,2021-07-16 11:00:00,131.09,10892,172,5753,468,4550,3213,6958,682,201
13500,2021-07-16 12:00:00,132.53,10937,174,5782,509,4762,2872,6956,677,202
13501,2021-07-16 13:00:00,130.84,10812,173,5775,496,4900,3110,6952,653,182
13502,2021-07-16 14:00:00,129.47,10483,172,5768,438,5191,3046,6954,645,180
13503,2021-07-16 15:00:00,130.83,9774,167,6003,419,5905,3039,6951,637,181
13504,2021-07-16 16:00:00,135.44,8658,168,6307,408,6621,2766,6949,647,197
13505,2021-07-16 17:00:00,131.2,6685,172,5889,390,7152,3557,6953,645,198
13506,2021-07-16 18:00:00,137.11,3399,174,6108,362,7779,4419,6959,654,201
13507,2021-07-16 19:00:00,150.78,1212,175,6755,345,8124,4253,6971,652,201
13508,2021-07-16 20:00:00,152.31,852,175,6907,342,8610,4063,6973,651,202
13509,2021-07-16 21:00:00,152.08,828,177,6760,342,8452,3854,6976,649,184
13510,2021-07-16 22:00:00,150.98,750,167,6321,330,8367,2941,6978,653,174
13511,2021-07-16 23:00:00,144.56,757,163,5731,303,7951,2958,6980,665,173
13512,2021-07-17 00:00:00,142.82,761,164,5303,304,7654,2430,6985,681,174
13513,2021-07-17 01:00:00,144.88,756,167,5119,304,7090,2133,6987,682,175
13514,2021-07-17 02:00:00,149.72,750,167,5195,304,6386,2222,6990,697,174
13515,2021-07-17 03:00:00,156.26,664,165,5364,304,5487,2544,6992,698,168
13516,2021-07-17 04:00:00,168.34,484,163,5865,304,4535,2971,6992,705,167
13517,2021-07-17 05:00:00,173.74,747,162,6182,304,4031,3161,6994,710,168
13518,2021-07-17 06:00:00,164.01,2837,164,5928,304,3346,3109,6996,726,166
13519,2021-07-17 07:00:00,149.25,6160,163,5602,304,2575,3074,6994,736,162
13520,2021-07-17 08:00:00,139.68,8786,167,5320,304,2016,2847,6990,740,161
13521,2021-07-17 09:00:00,137.21,10019,167,5319,304,1550,2957,6986,737,161
13522,2021-07-17 10:00:00,139.33,10622,167,5510,351,1413,2963,6980,736,161
13523,2021-07-17 11:00:00,135.67,10891,164,5368,362,1494,3198,6975,741,158
13524,2021-07-17 12:00:00,136.17,10898,161,5352,405,1750,2955,6970,718,157
13525,2021-07-17 13:00:00,132.64,10734,163,5151,369,2158,2685,6964,694,156
13526,2021-07-17 14:00:00,134.09,10384,162,5298,314,2512,2284,6961,694,148
13527,2021-07-17 15:00:00,134.7,9634,165,5328,310,3117,2177,6959,697,154
13528,2021-07-17 16:00:00,135.91,8556,161,5549,310,4028,2422,6960,702,157
13529,2021-07-17 17:00:00,137.03,6613,160,5559,307,4764,2906,6959,695,158
13530,2021-07-17 18:00:00,147.75,3432,162,6157,306,5424,4041,6962,703,158
13531,2021-07-17 19:00:00,158.82,1244,164,6647,332,6299,4020,6968,710,158
13532,2021-07-17 20:00:00,147.98,787,162,5942,305,7401,3395,6974,713,157
13533,2021-07-17 21:00:00,143.45,703,162,5722,300,8105,2997,6979,711,159
13534,2021-07-17 22:00:00,144.92,663,164,5757,300,8186,2733,6982,711,159
13535,2021-07-17 23:00:00,145.65,625,162,5565,300,7708,2554,6983,713,151
13536,2021-07-18 00:00:00,143.5,577,160,5089,300,7258,2153,6984,716,152
13537,2021-07-18 01:00:00,154.15,565,157,5529,300,6604,2093,6984,719,152
13538,2021-07-18 02:00:00,158.09,526,156,5603,300,6268,1996,6986,723,152
13539,2021-07-18 03:00:00,158.01,444,157,5455,300,6083,1916,6989,732,151
13540,2021-07-18 04:00:00,163.68,318,156,5649,300,5652,2032,6993,727,150
13541,2021-07-18 05:00:00,161.14,569,157,5427,300,5313,2046,6987,719,143
13542,2021-07-18 06:00:00,152.89,2738,159,5455,300,5069,1948,6981,720,136
13543,2021-07-18 07:00:00,119.78,6206,156,4024,301,4982,1919,6980,711,137
13544,2021-07-18 08:00:00,110.7,8902,160,3852,306,4746,2128,6978,717,136
13545,2021-07-18 09:00:00,105.14,10043,160,3661,308,4873,2155,6974,716,135
13546,2021-07-18 10:00:00,103.54,10634,156,3680,336,5208,2233,6967,716,134
13547,2021-07-18 11:00:00,101.59,10888,158,3657,331,5452,2390,6961,720,135
13548,2021-07-18 12:00:00,99.12,10891,156,3559,313,5933,2144,6957,721,135
13549,2021-07-18 13:00:00,98.73,10493,152,3519,309,6437,1663,6954,700,132
13550,2021-07-18 14:00:00,94.17,9976,149,3181,320,7008,1453,6952,707,124
13551,2021-07-18 15:00:00,95.11,9165,148,3307,307,7450,1713,6949,706,130
13552,2021-07-18 16:00:00,98.41,8099,146,3560,322,7970,2022,6949,704,133
13553,2021-07-18 17:00:00,108.71,5979,146,4231,337,8419,2600,6950,680,137
13554,2021-07-18 18:00:00,127.86,2977,145,5304,337,8398,3405,6954,689,153
13555,2021-07-18 19:00:00,141.5,1176,149,6149,314,8202,4241,6957,723,157
13556,2021-07-18 20:00:00,144.35,830,147,6266,339,8567,3933,6960,741,157
13557,2021-07-18 21:00:00,144.93,757,147,6104,320,8535,3326,6965,749,157
13558,2021-07-18 22:00:00,152.4,715,152,6093,294,8228,2041,6971,745,174
13559,2021-07-18 23:00:00,161.41,713,151,6352,294,7609,1674,6975,742,177
13560,2021-07-19 00:00:00,156.83,703,152,5734,294,7044,1599,6979,747,175
13561,2021-07-19 01:00:00,158.39,674,154,5508,294,6394,1508,6980,716,178
13562,2021-07-19 02:00:00,167.54,647,155,5904,300,5717,1772,6979,724,180
13563,2021-07-19 03:00:00,181.44,448,157,6447,364,4967,2109,6985,718,182
13564,2021-07-19 04:00:00,200.73,253,157,7802,411,4185,3061,6985,710,183
13565,2021-07-19 05:00:00,207.8,584,158,8608,465,3520,4010,6985,698,193
13566,2021-07-19 06:00:00,198.98,2698,165,8629,518,2708,4534,6988,706,193
13567,2021-07-19 07:00:00,181.95,6020,164,8263,520,2293,4319,6985,682,194
13568,2021-07-19 08:00:00,170.42,8583,165,7787,519,1805,3924,6982,673,191
13569,2021-07-19 09:00:00,170.69,9927,173,7925,520,1337,3539,6976,666,184
13570,2021-07-19 10:00:00,170.64,10589,164,8075,520,1203,3430,6974,668,185
13571,2021-07-19 11:00:00,169.61,10870,169,8065,520,1320,3286,6969,669,184
13572,2021-07-19 12:00:00,167.28,10915,164,7891,520,1693,2963,6963,674,185
13573,2021-07-19 13:00:00,167.5,10712,162,7957,520,2075,2811,6961,662,186
13574,2021-07-19 14:00:00,170.6,10285,162,8193,520,2313,2750,6961,666,184
13575,2021-07-19 15:00:00,172.54,9585,164,8327,520,2572,2949,6959,671,184
13576,2021-07-19 16:00:00,176.2,8458,164,8587,520,2810,3434,6960,671,186
13577,2021-07-19 17:00:00,179.78,6327,167,8677,520,3305,4196,6962,670,185
13578,2021-07-19 18:00:00,194.64,3138,167,9164,520,3603,4812,6966,669,186
13579,2021-07-19 19:00:00,200.43,1135,169,9144,520,3842,5342,6968,688,189
13580,2021-07-19 20:00:00,210.99,710,167,9813,520,4503,4429,6971,691,192
13581,2021-07-19 21:00:00,213.1,646,164,9548,520,4864,3394,6972,678,194
13582,2021-07-19 22:00:00,211.63,644,151,8824,520,4751,2606,6975,682,189
13583,2021-07-19 23:00:00,212.34,582,155,8437,520,4383,2392,6979,679,188
13584,2021-07-20 00:00:00,215.45,556,158,8270,520,3994,2189,6982,676,183
13585,2021-07-20 01:00:00,223.37,550,159,8326,520,3444,1920,6982,680,182
13586,2021-07-20 02:00:00,232.69,499,161,8480,520,2794,1846,6982,687,188
13587,2021-07-20 03:00:00,240.12,409,159,8788,520,2376,1963,6984,688,190
13588,2021-07-20 04:00:00,242.41,306,161,9353,520,1895,2975,6987,699,190
13589,2021-07-20 05:00:00,248.92,466,167,10606,520,1476,3965,6986,689,192
13590,2021-07-20 06:00:00,236.11,2111,178,10805,520,1015,4758,6987,703,198
13591,2021-07-20 07:00:00,230.33,4585,170,10831,520,635,3722,6984,705,198
13592,2021-07-20 08:00:00,214.32,7114,161,10623,520,449,3728,6983,698,196
13593,2021-07-20 09:00:00,202.15,9081,170,10116,522,501,3234,6979,689,196
13594,2021-07-20 10:00:00,195.94,10237,180,9793,525,728,2605,6972,689,195
13595,2021-07-20 11:00:00,188.35,10735,180,9272,521,1009,2374,6969,695,195
13596,2021-07-20 12:00:00,186.35,10762,179,9232,520,1388,2256,6967,700,195
13597,2021-07-20 13:00:00,182.62,10669,173,9043,520,1816,2247,6965,699,195
13598,2021-07-20 14:00:00,181.58,10265,172,9042,521,2360,2229,6963,716,195
13599,2021-07-20 15:00:00,179.1,9505,171,8739,525,2685,2457,6962,715,194
13600,2021-07-20 16:00:00,181.5,8395,172,8639,520,3173,2191,6961,716,194
13601,2021-07-20 17:00:00,185.47,6254,176,8950,520,3813,3202,6962,718,195
13602,2021-07-20 18:00:00,192.95,3000,175,9339,520,4245,4908,6963,721,196
13603,2021-07-20 19:00:00,201.79,1058,176,9736,520,4526,5464,6968,724,196
13604,2021-07-20 20:00:00,211.86,696,175,9900,520,4134,4871,6970,724,197
13605,2021-07-20 21:00:00,230.25,679,174,10045,520,3854,2847,6970,726,195
13606,2021-07-20 22:00:00,231.76,678,165,9570,520,3289,2634,6975,724,190
13607,2021-07-20 23:00:00,228.6,665,162,8997,520,3244,2335,6974,725,189
13608,2021-07-21 00:00:00,233.86,637,165,9008,520,2925,2126,6973,733,190
13609,2021-07-21 01:00:00,241.88,597,164,9200,520,2279,2206,6973,731,190
13610,2021-07-21 02:00:00,252.35,481,163,9513,520,1653,2245,6974,735,189
13611,2021-07-21 03:00:00,259.23,336,162,9852,520,1332,2388,6977,733,190
13612,2021-07-21 04:00:00,266.04,269,160,10908,520,1172,2956,6979,741,190
13613,2021-07-21 05:00:00,269.11,534,156,11857,520,1081,3352,6982,742,188
13614,2021-07-21 06:00:00,251.55,2551,165,11679,520,796,3621,6982,751,192
13615,2021-07-21 07:00:00,234.32,5895,174,11677,520,465,3227,6968,750,192
13616,2021-07-21 08:00:00,215.55,8721,178,11171,520,403,2986,6973,744,193
13617,2021-07-21 09:00:00,210,9975,179,11088,520,581,2522,6971,746,196
13618,2021-07-21 10:00:00,204.73,10560,180,10981,521,920,2441,6961,742,195
13619,2021-07-21 11:00:00,198.99,10834,176,10863,520,1423,2557,6963,746,199
13620,2021-07-21 12:00:00,191.53,10971,174,10522,520,2056,2686,6948,740,200
13621,2021-07-21 13:00:00,188.32,10878,179,10345,521,2624,2533,6942,738,200
13622,2021-07-21 14:00:00,182.77,10529,177,9564,521,2973,2168,6939,745,200
13623,2021-07-21 15:00:00,184.88,9814,180,9571,521,3076,2257,6937,740,199
13624,2021-07-21 16:00:00,187.99,8588,180,9781,521,3288,2836,6938,709,197
13625,2021-07-21 17:00:00,201.6,6455,177,10853,521,3595,3592,6940,713,199
13626,2021-07-21 18:00:00,217.44,3119,178,11181,520,4035,3850,6945,714,200
13627,2021-07-21 19:00:00,222.13,1054,171,10660,520,4284,3978,6951,706,202
13628,2021-07-21 20:00:00,227.01,710,173,11010,520,4204,4138,6957,706,202
13629,2021-07-21 21:00:00,231,697,173,10770,520,4386,3098,6961,694,201
13630,2021-07-21 22:00:00,221.18,697,168,9653,520,4483,2805,6968,703,193
13631,2021-07-21 23:00:00,211.48,699,167,8763,493,4643,2571,6969,703,192
13632,2021-07-22 00:00:00,209.92,703,168,8292,477,4747,1909,6970,693,193
13633,2021-07-22 01:00:00,212.76,694,170,8244,477,4322,1941,6972,699,193
13634,2021-07-22 02:00:00,223.73,630,167,8649,477,3677,1913,6976,703,194
13635,2021-07-22 03:00:00,228.54,497,167,8922,482,3359,2184,6975,709,193
13636,2021-07-22 04:00:00,238.57,283,167,10072,498,3004,3041,6976,706,191
13637,2021-07-22 05:00:00,240.9,512,171,10370,519,2634,3367,6976,711,192
13638,2021-07-22 06:00:00,222.54,2618,187,9991,520,2217,3828,6977,697,200
13639,2021-07-22 07:00:00,208.47,6147,186,9724,519,1765,2850,6975,706,199
13640,2021-07-22 08:00:00,190.49,8916,187,9152,519,1851,2439,6972,699,194
13641,2021-07-22 09:00:00,182.42,10174,184,9064,520,2102,2469,6967,680,192
13642,2021-07-22 10:00:00,172.45,10749,184,8652,520,2964,2340,6962,689,193
13643,2021-07-22 11:00:00,162.14,10953,183,8234,520,4385,2108,6957,710,191
13644,2021-07-22 12:00:00,152.07,10970,179,7611,519,5400,2008,6952,711,191
13645,2021-07-22 13:00:00,152.33,10837,180,7682,520,5765,1845,6950,704,192
13646,2021-07-22 14:00:00,153.37,10417,176,7753,519,5956,1864,6945,688,191
13647,2021-07-22 15:00:00,154.97,9674,181,7859,519,6283,2015,6945,690,195
13648,2021-07-22 16:00:00,162.05,8330,180,8446,520,6634,2422,6945,702,199
13649,2021-07-22 17:00:00,173.12,6010,182,9237,519,6723,3432,6947,709,193
13650,2021-07-22 18:00:00,189.07,2749,179,9645,520,6297,4193,6951,713,193
13651,2021-07-22 19:00:00,204.85,933,169,10009,519,5892,4033,6953,727,194
13652,2021-07-22 20:00:00,207.19,664,170,9911,519,5876,3759,6960,726,195
13653,2021-07-22 21:00:00,206.05,613,173,9335,520,6121,2827,6963,708,194
13654,2021-07-22 22:00:00,197.24,522,165,8535,519,5931,3104,6967,712,186
13655,2021-07-22 23:00:00,194.26,514,163,8076,519,5930,2774,6968,724,185
13656,2021-07-23 00:00:00,197.19,511,166,7725,520,5656,2048,6969,716,184
13657,2021-07-23 01:00:00,196.77,429,163,7441,519,5463,1891,6970,715,184
13658,2021-07-23 02:00:00,195.16,390,164,7207,520,5449,1770,6972,723,185
13659,2021-07-23 03:00:00,192.01,378,165,7155,519,5806,1741,6972,720,185
13660,2021-07-23 04:00:00,193.77,312,165,7551,519,5829,2219,6975,720,186
13661,2021-07-23 05:00:00,196.9,470,169,8211,519,5422,3227,6984,720,198
13662,2021-07-23 06:00:00,191.02,1828,182,8133,519,4954,3356,6979,720,196
13663,2021-07-23 07:00:00,182.83,4016,182,8161,519,4493,3418,6977,725,202
13664,2021-07-23 08:00:00,173.59,6308,179,8359,519,5088,2988,6976,726,204
13665,2021-07-23 09:00:00,152.58,8015,180,7458,519,7000,2228,6970,713,207
13666,2021-07-23 10:00:00,131.43,8903,175,6356,520,9186,1920,6964,714,206
13667,2021-07-23 11:00:00,115.93,9227,176,5496,518,10845,2016,6958,719,179
13668,2021-07-23 12:00:00,117.17,9369,180,5759,516,11409,1849,6957,731,177
13669,2021-07-23 13:00:00,115.63,9537,180,5667,519,11402,2003,6950,731,177
13670,2021-07-23 14:00:00,122.65,8961,181,6187,519,11117,2081,6943,730,176
13671,2021-07-23 15:00:00,132.53,8076,181,6840,519,10752,2026,6942,737,181
13672,2021-07-23 16:00:00,136.76,6775,180,6908,519,10546,2272,6941,731,206
13673,2021-07-23 17:00:00,145.66,4709,174,7202,519,10053,2767,6942,733,206
13674,2021-07-23 18:00:00,158.61,2152,174,7465,478,9064,3240,6953,737,206
13675,2021-07-23 19:00:00,179.9,531,175,8580,466,8197,3595,6957,745,207
13676,2021-07-23 20:00:00,188.58,285,175,8900,465,7662,3415,6960,746,208
13677,2021-07-23 21:00:00,192.19,274,172,8761,466,7246,2984,6963,726,204
13678,2021-07-23 22:00:00,182.65,274,164,7949,466,6903,3378,6960,724,186
13679,2021-07-23 23:00:00,184.55,272,165,7739,466,6280,3334,6955,714,184
13680,2021-07-24 00:00:00,180.41,272,162,7050,445,5996,2801,6951,712,159
13681,2021-07-24 01:00:00,170.18,246,161,6228,465,6197,2607,6950,720,157
13682,2021-07-24 02:00:00,165.32,218,160,5605,465,5886,2334,6962,726,155
13683,2021-07-24 03:00:00,163.96,160,159,5353,465,5616,2278,6978,725,152
13684,2021-07-24 04:00:00,163.61,101,163,5271,456,5591,2190,6977,726,151
13685,2021-07-24 05:00:00,167.13,378,165,5443,460,5048,2419,6981,716,151
13686,2021-07-24 06:00:00,158.05,2358,165,5425,410,4518,2502,6987,722,149
13687,2021-07-24 07:00:00,144.03,5677,165,5374,369,4136,2510,6987,731,144
13688,2021-07-24 08:00:00,132.03,8484,165,5077,339,3901,2232,6984,725,144
13689,2021-07-24 09:00:00,126.68,9927,160,5003,348,3997,2184,6982,723,139
13690,2021-07-24 10:00:00,122.99,10640,164,4956,340,4307,2130,6974,718,132
13691,2021-07-24 11:00:00,119.75,10982,162,4854,325,4777,1902,6970,715,143
13692,2021-07-24 12:00:00,117.42,11061,162,4741,320,5213,1611,6968,712,141
13693,2021-07-24 13:00:00,113.03,10901,160,4520,323,5799,1600,6966,710,131
13694,2021-07-24 14:00:00,104.42,10056,139,3883,312,6227,1577,6959,614,126
13695,2021-07-24 15:00:00,102.2,8969,116,3712,321,6529,1699,6948,493,120
13696,2021-07-24 16:00:00,115.59,7884,134,4572,304,6586,1952,6957,603,134
13697,2021-07-24 17:00:00,125.13,5916,140,4919,353,6282,2807,6959,655,139
13698,2021-07-24 18:00:00,140.28,2979,138,5442,406,5786,3964,6964,686,134
13699,2021-07-24 19:00:00,151.5,994,140,5933,464,5257,5491,6965,695,133
13700,2021-07-24 20:00:00,159.4,622,144,6332,517,5524,5244,6964,701,133
13701,2021-07-24 21:00:00,166.74,576,144,6562,518,5957,3997,6964,692,136
13702,2021-07-24 22:00:00,176.42,542,147,6894,518,6217,2828,6961,696,139
13703,2021-07-24 23:00:00,182.29,492,150,7055,481,5768,2617,6958,691,142
13704,2021-07-25 00:00:00,186.96,482,150,6890,418,4916,2293,6960,678,143
13705,2021-07-25 01:00:00,185.29,481,151,6577,374,4539,2171,6965,674,143
13706,2021-07-25 02:00:00,187.01,478,147,6636,332,4257,2171,6974,680,143
13707,2021-07-25 03:00:00,185.29,477,146,6464,313,3939,2333,6988,689,143
13708,2021-07-25 04:00:00,189.51,387,143,6451,317,3642,2166,6990,695,143
13709,2021-07-25 05:00:00,189.91,501,144,6303,357,3193,2382,6994,692,143
13710,2021-07-25 06:00:00,181.88,2224,145,6316,357,2634,2572,6998,693,143
13711,2021-07-25 07:00:00,167.41,5253,151,6132,356,2204,2291,6997,691,144
13712,2021-07-25 08:00:00,149.94,7925,147,5592,356,1881,2305,6993,687,144
13713,2021-07-25 09:00:00,144.04,9251,148,5542,362,1632,2656,6990,680,143
13714,2021-07-25 10:00:00,139.27,10019,147,5293,390,1819,2367,6981,685,142
13715,2021-07-25 11:00:00,140.47,10520,148,5436,375,1939,1886,6976,683,142
13716,2021-07-25 12:00:00,142.9,10398,153,5660,371,2209,1770,6970,683,141
13717,2021-07-25 13:00:00,141.26,9945,154,5649,335,2711,1711,6969,674,135
13718,2021-07-25 14:00:00,140.65,9376,150,5629,313,3161,1609,6967,664,134
13719,2021-07-25 15:00:00,140.43,8065,148,5593,342,4063,1780,6965,656,134
13720,2021-07-25 16:00:00,134.96,6830,154,5322,331,5225,1960,6964,648,138
13721,2021-07-25 17:00:00,135.8,4838,156,5354,328,6564,2006,6966,651,146
13722,2021-07-25 18:00:00,150.59,2324,150,6059,367,7088,2447,6969,659,147
13723,2021-07-25 19:00:00,161.79,799,150,6690,375,7044,3189,6970,649,146
13724,2021-07-25 20:00:00,163.84,617,153,6982,411,7067,3780,6971,614,146
13725,2021-07-25 21:00:00,165.43,613,154,6648,384,7054,2620,6970,628,147
13726,2021-07-25 22:00:00,170.73,592,152,6863,364,6881,2290,6971,644,146
13727,2021-07-25 23:00:00,170.79,412,150,6643,334,6957,1752,6961,654,147
13728,2021-07-26 00:00:00,168.01,374,149,6282,334,6764,1632,6961,620,147
13729,2021-07-26 01:00:00,169.31,361,149,6204,334,6441,1613,6965,618,148
13730,2021-07-26 02:00:00,174.19,269,149,6383,334,6155,1636,6969,627,148
13731,2021-07-26 03:00:00,179.83,193,149,6625,335,5877,1660,6981,651,147
13732,2021-07-26 04:00:00,197.39,114,148,7830,372,5237,2294,6987,658,150
13733,2021-07-26 05:00:00,212.29,202,152,9183,443,5086,2711,6982,651,140
13734,2021-07-26 06:00:00,209.37,1679,159,9520,505,4758,2926,6983,660,156
13735,2021-07-26 07:00:00,191.23,4607,153,9031,511,4576,2661,6984,657,158
13736,2021-07-26 08:00:00,176.8,7420,154,8456,517,4253,2208,6984,645,160
13737,2021-07-26 09:00:00,172.12,8895,153,8278,516,3644,2189,6982,643,160
