UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-12-02 02:00:00,779.26327,532.58376,1165.0887,8443.77691,4086.97537,125.01803,44.59541,177.33538,11302.6693
2021-12-02 03:00:00,770.85535,551.99602,1582.81646,8789.61567,4092.97775,125.54008,180.72452,179.17847,11491.82845
2021-12-02 04:00:00,769.23224,543.06119,1934.28361,8819.31953,4097.26389,127.5958,250.81105,177.37216,11404.32425
2021-12-02 05:00:00,774.12372,532.92029,2300.8116,8899.58774,4100.57983,132.30279,466.93648,172.57,11316.92775
2021-12-02 06:00:00,775.69665,511.97317,2691.05363,8863.61227,4099.80231,132.98796,1002.16234,174.18025,11199.48117
2021-12-02 07:00:00,775.92874,485.52881,3101.6389,8934.6787,4099.62282,134.0453,2168.86098,172.92535,11558.16674
2021-12-02 08:00:00,778.56329,461.46964,3309.0955,8950.17451,4093.56472,132.72492,3723.73793,171.89321,11374.4085
2021-12-02 09:00:00,771.40339,470.05858,3482.28569,8901.34979,4092.51158,134.08617,4881.67218,172.71507,11460.16065
2021-12-02 10:00:00,773.6822,464.72649,3145.21991,8777.99221,4085.10473,135.05377,5797.47876,172.42895,11589.21617
2021-12-02 11:00:00,772.36527,473.10373,2767.29409,8783.04977,4064.07556,135.55741,6277.51726,173.69951,11718.89469
2021-12-02 12:00:00,774.00055,498.22996,2651.6319,8720.7482,4042.62572,133.64992,5985.14934,173.00333,12056.54173
2021-12-02 13:00:00,781.33443,533.42436,2599.66608,8581.80775,4041.90903,134.34461,5324.38389,174.15771,12091.93481
2021-12-02 14:00:00,781.33688,573.09754,2811.3235,8219.46583,4050.69312,136.53611,4439.37806,173.56283,12140.24885
2021-12-02 15:00:00,781.63241,589.51459,3279.27042,7922.40426,4047.59538,137.98424,3469.41246,172.6149,12130.82737
2021-12-02 16:00:00,778.08715,600.05071,3824.10272,7724.71412,4040.74062,140.11795,2675.79632,173.58164,12314.80099
2021-12-02 17:00:00,779.00684,596.73149,4530.61238,7688.04911,4036.8845,140.98984,1755.0649,176.53955,12404.02945
2021-12-02 18:00:00,776.8005,587.44145,4743.70514,7711.03965,4024.47652,142.36052,853.35105,176.37674,12483.51103
2021-12-02 19:00:00,780.09926,568.42593,4658.10608,7495.67451,4019.9909,144.99522,266.65846,172.41468,12709.44475
2021-12-02 20:00:00,775.16465,519.98622,4066.72324,7298.14995,4014.16418,143.93973,0,175.66146,13013.05936
2021-12-02 21:00:00,776.05322,505.50989,3245.30482,7170.84364,4014.16078,140.55627,58.60317,172.85587,13250.06007
2021-12-02 22:00:00,775.78443,498.70961,2556.33313,7206.80682,4002.77276,140.02173,198.20252,172.79936,13110.74932
2021-12-02 23:00:00,773.41669,492.87053,1753.13282,7311.51409,4004.808,137.05496,338.90509,172.09498,12746.57251
2021-12-03 00:00:00,777.67654,379.71463,962.43788,6718.77644,4091.6005,118.66937,410.68039,177.21142,12870.51315
2021-12-03 01:00:00,787.75504,393.15852,971.29907,6716.28959,4088.17142,117.90413,190.09445,176.44225,12773.45546
2021-12-03 02:00:00,786.38537,424.12492,1146.72088,6832.45261,4086.97537,116.52205,86.75135,177.91251,12535.66731
2021-12-03 03:00:00,777.82389,442.21718,1611.30262,7035.25852,4092.97775,117.16279,201.54981,179.79098,12395.67796
2021-12-03 04:00:00,776.11718,435.39028,1949.47452,7062.62722,4097.26389,119.35875,185.9762,177.95183,11933.81931
2021-12-03 05:00:00,781.07137,426.23314,2317.03115,7120.39787,4100.57983,123.59095,281.90762,173.06075,11426.134
2021-12-03 06:00:00,782.71464,405.37013,2731.48419,7107.99887,4099.80231,123.88378,701.79257,174.68552,10966.78358
2021-12-03 07:00:00,782.93446,380.19014,3195.04009,7199.88092,4099.62282,124.56681,1795.48416,173.39765,10732.1776
2021-12-03 08:00:00,785.52342,359.4036,3442.08301,7262.05964,4093.56472,123.28604,3370.85908,172.33615,10248.88207
2021-12-03 09:00:00,778.23445,367.04753,3722.48711,7300.65068,4092.51158,123.82445,4643.86993,173.17483,10048.76131
2021-12-03 10:00:00,780.64479,360.18682,3396.70346,7233.92662,4085.10473,124.50701,5717.37162,172.87907,9926.08984
2021-12-03 11:00:00,779.25522,366.58007,3069.50341,7321.58808,4064.07556,124.93502,6335.3335,174.17143,9887.13012
2021-12-03 12:00:00,780.92888,395.15449,3019.78209,7363.50239,4042.62572,123.15073,6131.04,173.4844,10086.85832
2021-12-03 13:00:00,788.34338,429.67369,3013.68911,7351.49544,4041.90903,123.87184,5481.64126,174.62596,10072.57903
2021-12-03 14:00:00,788.28751,471.63898,3311.71304,7209.63123,4050.69312,126.43805,4539.21732,174.02744,10123.35382
2021-12-03 15:00:00,788.55109,490.01247,3882.48092,7154.58244,4047.59538,128.22315,3490.19384,173.06877,10189.53925
2021-12-03 16:00:00,784.91618,503.73084,4488.72651,7151.601,4040.74062,130.65962,2614.33174,174.05711,10417.85729
2021-12-03 17:00:00,785.75567,502.95552,5240.06915,7252.12827,4036.8845,131.65673,1630.64927,177.05651,10674.27765
2021-12-03 18:00:00,783.51643,492.46753,5370.09624,7395.95055,4024.47652,133.31735,707.30545,176.89313,10958.20396
2021-12-03 19:00:00,786.86103,472.38395,5159.49551,7328.01084,4019.9909,136.01862,131.48193,172.8922,11384.8386
2021-12-03 20:00:00,781.81678,421.68152,4392.22361,7215.86758,4014.16418,134.77594,0,176.19215,11874.52049
2021-12-03 21:00:00,782.68697,406.25746,3409.58255,7064.32785,4014.16078,131.70188,0,173.33415,12191.98825
2021-12-03 22:00:00,782.42412,401.5663,2633.67761,7017.11402,4002.77276,130.50383,168.43802,173.27384,12148.01787
2021-12-03 23:00:00,780.00731,397.67585,1732.03492,6983.13509,4004.808,127.59396,330.56019,172.54898,11858.1626
2021-12-01 00:00:00,771.61898,901.44824,1614.97422,13306.55422,4091.6005,155.7358,43,175.77246,4514.00011
2021-12-01 01:00:00,781.56218,921.88986,1799.42427,14414.09648,4088.17142,153.93546,37,175.07454,5229.00024
2021-12-01 02:00:00,780.32879,969.47927,2085.96763,15549.33166,4086.97537,151.68303,30,176.50356,5952.99977
2021-12-01 03:00:00,771.89785,994.20862,2572.85384,16830.51223,4092.97775,151.7105,17,178.29566,6663.00025
2021-12-01 04:00:00,770.2622,976.78253,2986.13414,17336.57548,4097.26389,153.5283,4,176.53668,7385.99984
2021-12-01 05:00:00,775.16308,962.67904,3250.31061,17987.37168,4100.57983,159.6723,4,171.86271,8120.99978
2021-12-01 06:00:00,776.74662,941.39291,3420.57158,18016.7524,4099.80231,161.53948,4,173.45202,8793.99987
2021-12-01 07:00:00,776.97678,909.85559,3565.25248,17952.35709,4099.62282,163.90249,365.00002,172.24461,9430.00016
2021-12-01 08:00:00,779.60459,872.61333,3548.75981,17676.55177,4093.56472,162.29025,3150.00003,171.2548,9991.00032
2021-12-01 09:00:00,772.42531,885.00916,3502.82351,17219.81211,4092.51158,166.12239,5626.99995,172.05244,9857.9995
2021-12-01 10:00:00,774.72376,885.83456,3084.24556,16659.77311,4085.10473,167.71285,6813.00032,171.78018,9744.00028
2021-12-01 11:00:00,773.39602,902.20406,2693.80334,16286.38351,4064.07556,168.24427,7325.00014,173.01936,9819.99976
2021-12-01 12:00:00,775.03704,913.44007,2655.09403,15969.74814,4042.62572,165.86143,7259.00014,172.30997,10299.99962
2021-12-01 13:00:00,782.38298,951.35423,2735.11372,15699.06608,4041.90903,166.47579,6869.99981,173.48283,10686.00008
2021-12-01 14:00:00,782.37671,981.79444,3061.8338,15006.6237,4050.69312,167.96098,5854.00023,172.89319,10972.00036
2021-12-01 15:00:00,782.66744,990.33034,3583.32983,14414.21612,4047.59538,168.95355,3349.99985,171.96072,11110.99962
2021-12-01 16:00:00,779.10882,988.04779,4119.93788,13935.62466,4040.74062,170.7851,777.99998,172.89634,11228.99972
2021-12-01 17:00:00,780.01655,974.48115,4758.60821,13692.13023,4036.8845,171.79109,130,175.79448,11457.99982
2021-12-01 18:00:00,777.80525,970.0166,4891.90284,13332.49522,4024.47652,172.94976,50,175.63245,11794.00019
2021-12-01 19:00:00,781.11085,955.30372,4740.15081,12283.92697,4019.9909,175.90298,24,171.72642,12145.99947
2021-12-01 20:00:00,776.15984,915.97857,4186.81239,11126.80474,4014.16418,175.34077,12,174.89656,12471.00001
2021-12-01 21:00:00,777.04559,905.31993,3443.6088,10307.5907,4014.16078,170.6587,12,172.16653,12818.99956
2021-12-01 22:00:00,776.77774,890.02375,2833.41762,9930.71332,4002.77276,171.89492,4,172.1155,13140.99973
2021-12-01 23:00:00,774.40264,876.33506,2161.44502,10034.8384,4004.808,168.03465,18,171.44063,13512.99997
2021-12-02 00:00:00,778.64077,753.0844,1531.93082,10156.46544,4091.6005,142.20384,483.90912,176.54305,12220.47618
2021-12-02 01:00:00,788.74083,771.53607,1599.24444,10832.47197,4088.17142,140.78066,218.72357,175.80697,12422.88052
2021-12-02 02:00:00,787.34954,814.39853,1806.82094,11509.47943,4086.97537,138.84188,85.95595,177.25808,12366.47323
2021-12-02 03:00:00,778.76718,837.24045,2277.35981,12210.28503,4092.97775,139.0707,204.47303,179.09642,12521.00704
2021-12-02 04:00:00,777.04925,822.82844,2671.95482,12349.57853,4097.26389,140.97317,193.03965,177.29451,12357.57516
2021-12-02 05:00:00,782.0119,810.13154,3020.73817,12575.20887,4100.57983,146.4045,314.65375,172.50428,12146.5611
2021-12-02 06:00:00,783.66472,788.96575,3358.70287,12527.81878,4099.80231,147.70741,799.37889,174.11257,11911.07737
2021-12-02 07:00:00,783.88277,759.2362,3715.70205,12548.86193,4099.62282,149.46309,2048.0703,172.86209,12194.14676
2021-12-02 08:00:00,786.46567,726.67339,3874.53574,12447.39141,4093.56472,148.03569,3836.03652,171.83389,11913.464
2021-12-02 09:00:00,779.1592,737.71797,4015.46177,12212.49948,4092.51158,150.71466,5278.44312,172.6535,11919.9789
2021-12-02 10:00:00,781.5873,736.35773,3614.92962,11933.03653,4085.10473,152.03024,6506.78747,172.36866,11992.6445
2021-12-02 11:00:00,780.18792,749.8902,3201.46754,11763.14986,4064.07556,152.56396,7239.45719,173.63631,12060.38513
2021-12-02 12:00:00,781.8668,766.05674,3127.23581,11531.52245,4042.62572,150.4145,7054.93951,172.9389,12408.93473
2021-12-02 13:00:00,789.29221,803.00549,3122.38674,11226.66437,4041.90903,151.06239,6366.56754,174.095,12436.77187
2021-12-02 14:00:00,789.2284,836.723,3416.3066,10559.32442,4050.69312,152.87688,5336.28326,173.50061,12490.46018
2021-12-02 15:00:00,789.48769,848.0564,3972.09323,9942.3998,4047.59538,154.08127,4167.48046,172.5541,12484.90642
2021-12-02 16:00:00,785.84062,850.32404,4575.57999,9478.26689,4040.74062,156.04822,3169.18106,173.51796,12650.71567
2021-12-02 17:00:00,786.66925,840.39484,5346.09734,9246.3361,4036.8845,156.99689,2028.26375,176.47031,12812.95365
2021-12-02 18:00:00,784.42558,834.21737,5532.02954,9053.97913,4024.47652,158.27509,939.07983,176.30756,12947.60462
2021-12-02 19:00:00,787.77644,817.97728,5386.21412,8506.40429,4019.9909,161.10343,248.14178,172.35072,13188.38968
2021-12-02 20:00:00,782.71725,775.41679,4731.61734,8019.30434,4014.16418,160.33651,0,175.59037,13561.52476
2021-12-02 21:00:00,783.58494,763.40298,3833.44151,7775.47502,4014.16078,156.29958,41.14715,172.79181,13843.73607
2021-12-02 22:00:00,783.32298,751.12251,3091.91446,7816.13469,4002.77276,156.7098,211.79558,172.73581,13724.83852
2021-12-02 23:00:00,780.89949,740.22015,2242.2837,8072.30105,4004.808,153.28082,370.59076,172.03417,13290.87607
2021-12-03 00:00:00,784.96317,619.73593,1464.36828,7849.80437,4091.6005,130.54968,503.1429,177.15234,13443.21895
2021-12-03 01:00:00,795.20446,636.39904,1511.24014,8062.414,4088.17142,129.51356,234.26558,176.38609,13284.01376
2021-12-03 02:00:00,793.67095,675.01282,1706.99266,8335.57597,4086.97537,127.90628,95.82935,177.85465,13025.63986
2021-12-03 03:00:00,784.95231,696.15844,2192.9817,8650.35475,4092.97775,128.36207,208.66826,179.72958,12818.64174
2021-12-03 04:00:00,783.16013,684.45544,2549.77017,8656.55746,4097.26389,130.38607,196.57165,177.89372,12250.91882
2021-12-03 05:00:00,788.17844,673.02273,2895.17554,8713.36616,4100.57983,135.24183,327.62466,173.01155,11692.81887
2021-12-03 06:00:00,789.89371,651.96513,3269.4955,8672.58097,4099.80231,136.05579,824.92087,174.63486,11176.15907
2021-12-03 07:00:00,790.10089,623.86042,3695.79915,8747.48237,4099.62282,137.26281,2095.59794,173.3503,10727.33022
2021-12-03 08:00:00,792.64328,595.50348,3916.76485,8774.28864,4093.56472,135.92152,3895.89528,172.29175,10164.13739
2021-12-03 09:00:00,785.22226,605.33358,4189.26795,8738.90979,4092.51158,137.55968,5327.76078,173.12873,9902.46203
2021-12-03 10:00:00,787.7671,602.00877,3826.8598,8631.43205,4085.10473,138.59825,6562.29554,172.83396,9712.85937
2021-12-03 11:00:00,786.30329,612.99151,3478.83093,8649.15139,4064.07556,139.10651,7343.43272,174.12411,9653.55592
2021-12-03 12:00:00,788.01616,633.58949,3463.89911,8591.18685,4042.62572,137.14758,7227.06068,173.43618,9775.83599
2021-12-03 13:00:00,795.51315,669.67054,3487.34967,8448.54657,4041.90903,137.83207,6620.44024,174.57902,9720.25088
2021-12-03 14:00:00,795.3976,706.33376,3836.39772,8082.1913,4050.69312,139.95065,5670.40105,173.98087,9725.16195
2021-12-03 15:00:00,795.62854,720.18148,4461.66797,7777.45499,4047.59538,141.35591,4554.04936,173.02327,9766.41104
2021-12-03 16:00:00,791.90185,726.53872,5103.88702,7575.46628,4040.74062,143.46327,3559.61682,174.00945,10032.55396
2021-12-03 17:00:00,792.65926,719.87884,5905.55154,7538.64157,4036.8845,144.35947,2369.86978,177.00468,10212.93662
2021-12-03 18:00:00,790.38645,712.16189,6020.71483,7570.71744,4024.47652,145.72245,1196.33967,176.84136,10472.60864
2021-12-03 19:00:00,793.77809,694.54909,5773.73115,7378.9966,4019.9909,148.40774,413.27183,172.84433,10946.83357
2021-12-03 20:00:00,788.62147,649.08069,4972.7885,7214.4698,4014.16418,147.41406,0,176.13895,11408.39346
2021-12-03 21:00:00,789.47287,635.84895,3942.54196,7117.82449,4014.16078,143.89105,79.66074,173.28621,11692.64632
2021-12-03 22:00:00,789.21618,626.27897,3134.74484,7177.44426,4002.77276,143.55173,216.50202,173.22628,11622.34999
2021-12-03 23:00:00,786.74919,617.88089,2203.32634,7292.2127,4004.808,140.47813,362.30883,172.50347,11402.57104
2021-12-04 00:00:00,790.65587,548.5194,1277.06017,6675.71965,4091.6005,120.61191,385.63978,177.64093,11867.0294
2021-12-04 01:00:00,801.02441,564.22737,1325.69885,6659.76236,4088.17142,119.88824,186.51987,176.85048,11741.698
2021-12-04 02:00:00,799.36281,600.57207,1516.96342,6761.82255,4086.97537,118.54775,96.63345,178.33305,11894.50177
2021-12-04 03:00:00,790.52142,620.81173,1967.7291,6948.84796,4092.97775,119.19168,204.94711,180.23731,11929.29153
2021-12-04 04:00:00,788.66246,610.55556,2323.59639,6966.22814,4097.26389,121.32904,173.01477,178.37422,11671.99804
2021-12-04 05:00:00,793.73089,599.798,2658.72215,7013.83027,4100.57983,125.68952,240.61729,173.41835,11768.41999
2021-12-04 06:00:00,795.50229,578.79813,3002.59104,6999.90102,4099.80231,126.08274,618.19355,175.05369,12114.28883
2021-12-04 07:00:00,795.69971,551.5612,3372.77118,7093.74435,4099.62282,126.82663,1643.21701,173.74182,11598.75345
2021-12-04 08:00:00,798.20571,525.45049,3548.8706,7161.69848,4093.56472,125.55146,3140.56044,172.65893,11789.49442
2021-12-04 09:00:00,790.68151,534.63191,3730.71907,7207.77197,4092.51158,126.29393,4363.20709,173.50984,12007.19939
2021-12-04 10:00:00,793.33146,530.25802,3378.80947,7148.83053,4085.10473,127.08273,5403.44621,173.20708,12148.48801
2021-12-04 11:00:00,791.80964,539.87899,3020.92503,7243.56477,4064.07556,127.55941,6011.03908,174.5153,12420.94666
2021-12-04 12:00:00,793.55315,562.84362,2962.91601,7289.44223,4042.62572,125.75934,5830.44325,173.83495,12434.85423
2021-12-04 13:00:00,801.11453,598.46128,2965.49078,7278.45277,4041.90903,126.47524,5218.38052,174.96718,12730.36169
2021-12-04 14:00:00,800.95246,636.69767,3249.1519,7139.19773,4050.69312,128.87628,4320.67702,174.366,12833.18042
2021-12-04 15:00:00,801.15787,651.88829,3783.54069,7085.63432,4047.59538,130.48195,3318.61865,173.39951,13200.49656
2021-12-04 16:00:00,797.35943,660.42958,4359.14642,7084.62163,4040.74062,132.74019,2478.40275,174.40358,13181.75666
2021-12-04 17:00:00,798.05277,655.51568,5083.32675,7187.91776,4036.8845,133.61656,1534.64307,177.43321,13301.12436
2021-12-04 18:00:00,795.7537,646.97654,5238.69201,7338.02927,4024.47652,135.0854,653.01225,177.26942,13729.79128
2021-12-04 19:00:00,799.182,628.63062,5075.6631,7282.68618,4019.9909,137.67356,102.36022,173.24018,14168.48069
2021-12-04 20:00:00,793.93766,581.60931,4408.96099,7185.69904,4014.16418,136.48162,0,176.57887,14394.57306
2021-12-04 21:00:00,794.77448,567.72708,3523.44688,7046.24264,4014.16078,133.38304,0,173.68267,14332.40819
2021-12-04 22:00:00,794.52255,559.60464,2807.91274,7007.09452,4002.77276,132.38771,147.29112,173.61958,13890.62577
2021-12-04 23:00:00,792.0163,552.54406,1983.58632,6974.4685,4004.808,129.58429,311.21102,172.87981,13907.2998
2021-12-02 00:00:00,753.58354,958.15064,1102.43229,8763.95454,4091.6005,164.92579,18,165.80853,13511.0001
2021-12-02 01:00:00,763.12376,979.35276,1032.34485,9081.28961,4088.17142,162.8036,9,165.60405,13430.99974
2021-12-02 02:00:00,762.29607,1028.74875,1137.86205,9525.43158,4086.97537,160.27541,17,166.74753,13423.00028
2021-12-02 03:00:00,754.25407,1054.19941,1534.27192,10122.08752,4092.97775,160.12266,16,167.94148,13677.99978
2021-12-02 04:00:00,752.82999,1035.62144,1892.90294,10384.49076,4097.26389,161.86315,14,166.73768,14003.99967
2021-12-02 05:00:00,757.57209,1020.98043,2318.85162,10712.59897,4100.57983,168.45935,16,163.56699,14323.99996
2021-12-02 06:00:00,758.97752,999.64833,2807.70642,10743.50834,4099.80231,170.70666,15,164.91087,14485.00004
2021-12-02 07:00:00,759.23885,967.41999,3333.81066,10778.79319,4099.62282,173.50575,240,164.26056,14524.00029
2021-12-02 08:00:00,761.98195,928.38941,3636.80321,10718.22643,4093.56472,171.80755,2003.99997,163.76703,14440.0002
2021-12-02 09:00:00,755.12953,941.30164,3880.53512,10595.69994,4092.51158,176.44408,4635.99996,164.28061,14587.00007
2021-12-02 10:00:00,757.09501,942.96246,3531.46498,10339.9785,4085.10473,178.23025,6033.00015,164.171,14945.00011
2021-12-02 11:00:00,755.95106,960.41599,3097.03209,10278.68428,4064.07556,178.76537,6588.99997,165.04201,15485.00054
2021-12-02 12:00:00,757.49502,969.76772,2929.10783,10243.60346,4042.62572,176.22631,6811.99988,164.17778,15723.99996
2021-12-02 13:00:00,764.63686,1008.0509,2801.45216,10226.15064,4041.90903,176.81292,6808.99994,165.56731,15740.00003
2021-12-02 14:00:00,764.7782,1037.23849,2964.83447,10026.20707,4050.69312,178.09171,6281,165.03915,15657.9998
2021-12-02 15:00:00,765.14981,1044.70517,3427.77525,9940.57953,4047.59538,178.96708,4156.00005,164.28814,15111.00043
2021-12-02 16:00:00,761.81837,1040.68362,4006.63345,9891.7078,4040.74062,180.73234,1415.99999,164.85869,14356.00011
2021-12-02 17:00:00,762.92911,1025.72692,4805.90201,9954.02219,4036.8845,181.81284,141,167.05567,13713.0003
2021-12-02 18:00:00,760.80103,1021.91698,5096.75101,9965.26429,4024.47652,182.94765,58,166.90311,13156.9998
2021-12-02 19:00:00,763.9903,1007.78778,5067.14261,9557.37393,4019.9909,186.04302,40,163.65408,12669.99983
2021-12-02 20:00:00,759.31728,969.6991,4477.56954,9014.53991,4014.16418,185.64738,31,165.92541,12204.00017
2021-12-02 21:00:00,760.2494,959.55838,3605.71599,8512.03068,4014.16078,180.53679,28,164.08151,12030.99975
2021-12-02 22:00:00,759.9665,943.10965,2849.96375,8223.11279,4002.77276,182.33711,24,164.09471,11892.00049
2021-12-02 23:00:00,757.71568,928.35605,1953.37979,8124.15048,4004.808,178.15072,35,163.76598,11994.00052
2021-12-03 00:00:00,762.38734,804.93383,1108.69434,7615.00911,4091.6005,149.99507,493.18239,169.11902,12164.93739
2021-12-03 01:00:00,772.1243,824.08096,1060.2697,7819.40135,4088.17142,148.29716,235.81638,168.7506,11998.79464
2021-12-03 02:00:00,771.09856,868.59531,1187.35154,8137.26199,4086.97537,146.12187,108.7239,169.98895,11785.76682
2021-12-03 03:00:00,762.86671,892.09689,1627.0997,8556.54507,4092.97775,146.19064,216.35008,171.38163,11581.80845
2021-12-03 04:00:00,761.33941,876.63154,1953.15541,8700.12753,4097.26389,148.01255,157.61962,169.99338,11042.72515
2021-12-03 05:00:00,766.15894,863.443,2350.68858,8884.79109,4100.57983,153.82242,215.54382,166.32322,10608.24623
2021-12-03 06:00:00,767.65131,842.23515,2832.64806,8886.0954,4099.80231,155.45039,645.88646,167.74865,10184.89336
2021-12-03 07:00:00,767.89745,811.8738,3383.14737,8949.36693,4099.62282,157.57801,1878.94361,166.91325,9652.16517
2021-12-03 08:00:00,770.58426,777.67573,3709.25882,8936.48188,4093.56472,156.09611,3714.51276,166.25482,9133.59235
2021-12-03 09:00:00,763.57228,789.19255,4069.45999,8871.78961,4092.51158,159.47099,5251.80561,166.86279,8901.88717
2021-12-03 10:00:00,765.7003,788.59611,3750.17776,8701.99534,4085.10473,160.96815,6595.14735,166.69914,8721.6423
2021-12-03 11:00:00,764.4667,803.11999,3401.92732,8692.49179,4064.07556,161.516,7421.51714,167.69247,8698.65949
2021-12-03 12:00:00,766.05801,817.56344,3332.45771,8668.48109,4042.62572,159.2382,7284.69526,166.87968,8738.95555
2021-12-03 13:00:00,773.29947,854.84957,3278.85041,8620.12959,4041.90903,159.86098,6589.70608,168.19723,8650.68186
2021-12-03 14:00:00,773.36871,887.42179,3548.05161,8401.40432,4050.69312,161.48311,5505.80295,167.64864,8592.06568
2021-12-03 15:00:00,773.70089,897.77755,4119.59711,8278.06757,4047.59538,162.56774,4267.78852,166.83735,8565.9557
2021-12-03 16:00:00,770.25855,898.45499,4748.62819,8210.75064,4040.74062,164.45591,3201.71191,167.52918,8829.88742
2021-12-03 17:00:00,771.27014,887.25463,5567.47114,8253.62263,4036.8845,165.45395,2001.78399,169.95912,8820.06527
2021-12-03 18:00:00,769.10149,881.67576,5739.31715,8300.90108,4024.47652,166.69606,877.97385,169.80342,8942.11374
2021-12-03 19:00:00,772.34751,865.96936,5553.59145,8049.53484,4019.9909,169.63743,180.0747,166.33611,9354.10027
2021-12-03 20:00:00,767.53884,824.53954,4772.92789,7733.34278,4014.16418,169.02433,0,168.90606,9655.59748
2021-12-03 21:00:00,768.4483,812.9993,3742.60562,7437.79062,4014.16078,164.64015,10.84922,166.76774,9818.41446
2021-12-03 22:00:00,768.17277,799.66501,2918.05815,7307.7288,4002.77276,165.54577,202.28917,166.75961,9686.95146
2021-12-03 23:00:00,765.86127,787.78882,1946.26413,7283.12095,4004.808,161.86237,373.5105,166.31586,9573.66499
2021-12-04 00:00:00,770.31588,667.19054,981.72294,6704.0129,4091.6005,137.12418,394.13191,171.6291,10728.75687
2021-12-04 01:00:00,780.22995,684.49018,1046.54445,6737.5576,4088.17142,135.85478,163.73553,171.13638,10479.15713
2021-12-04 02:00:00,779.02585,724.61588,1247.53424,6905.82642,4086.97537,134.04654,56.22446,172.44666,10825.11861
2021-12-04 03:00:00,770.6231,746.36521,1682.15321,7179.13474,4092.97775,134.36648,186.86408,173.99003,10808.75145
2021-12-04 04:00:00,769.00271,733.69813,2014.79957,7270.7273,4097.26389,136.32244,217.81983,172.46191,10529.89138
2021-12-04 05:00:00,773.8921,721.81555,2319.21588,7388.45475,4100.57983,141.49703,369.93476,168.41306,10885.36466
2021-12-04 06:00:00,775.46274,700.71943,2620.45318,7390.83424,4099.80231,142.58512,839.17194,169.90031,11606.00599
2021-12-04 07:00:00,775.69519,672.03648,2934.58938,7474.87224,4099.62282,144.1065,1947.93842,168.92456,10596.32579
2021-12-04 08:00:00,778.3313,642.18283,3067.04925,7509.28862,4093.56472,142.71965,3493.08691,168.14111,11062.89518
2021-12-04 09:00:00,771.17563,652.44511,3206.56694,7517.82595,4092.51158,144.94515,4704.92921,168.82064,11415.2187
2021-12-04 10:00:00,773.45006,649.81945,2890.38099,7413.13684,4085.10473,146.13673,5681.65235,168.61602,11570.63954
2021-12-04 11:00:00,772.13558,661.70954,2579.63872,7472.26682,4064.07556,146.65676,6181.73232,169.7021,11958.08865
2021-12-04 12:00:00,773.7696,680.73051,2529.25163,7510.52457,4042.62572,144.58948,5875.01892,168.92832,11689.48962
2021-12-04 13:00:00,781.10082,717.12037,2553.90754,7518.79484,4041.90903,145.2527,5156.36109,170.19128,12053.49156
2021-12-04 14:00:00,781.10521,752.73531,2821.2569,7407.6803,4050.69312,147.20983,4185.11986,169.6272,12108.5382
2021-12-04 15:00:00,781.40178,765.68825,3306.99579,7395.30053,4047.59538,148.51516,3142.40663,168.77019,12622.72452
2021-12-04 16:00:00,777.85955,770.59011,3826.79388,7421.73399,4040.74062,150.55723,2313.23085,169.554,12526.68124
2021-12-04 17:00:00,778.78191,762.76673,4457.04048,7533.12627,4036.8845,151.49626,1409.17297,172.16058,12502.32736
2021-12-04 18:00:00,776.57666,755.59766,4584.08261,7661.84318,4024.47652,152.83051,571.72951,172.00249,13023.95845
2021-12-04 19:00:00,779.8738,738.4734,4426.63096,7545.709,4019.9909,155.61271,68.21674,168.36966,13612.34007
2021-12-04 20:00:00,774.94295,694.03981,3807.72785,7356.37567,4014.16418,154.7491,0,171.16604,13699.33012
2021-12-04 21:00:00,775.83204,681.24151,3008.11711,7123.55664,4014.16078,150.93289,0,168.80449,13431.61695
2021-12-04 22:00:00,775.56314,670.70702,2369.60806,7007.82091,4002.77276,151.01122,178.83724,168.78017,12829.74348
2021-12-04 23:00:00,773.19703,661.4177,1637.89942,6936.15841,4004.808,147.7216,339.86092,168.24924,13262.69037
2021-12-05 00:00:00,767.30665,584.29595,828.4907,6911.52706,4091.6005,165.44028,374.05801,169.42901,13137.50025
2021-12-05 01:00:00,777.15347,600.48376,681.76716,6811.36459,4088.17142,161.20156,187.599,169.04522,13223.38557
2021-12-05 02:00:00,776.01709,637.9683,685.21455,6866.36531,4086.97537,156.54686,107.1297,170.29246,13310.57363
2021-12-05 03:00:00,767.67919,658.6631,968.99373,7065.38006,4092.97775,154.30761,210.0976,171.70375,13436.51182
2021-12-05 04:00:00,766.09414,647.68007,1112.15112,7141.87152,4097.26389,153.75543,151.18752,170.29823,13204.42217
2021-12-05 05:00:00,770.95706,636.58341,1415.26278,7260.1411,4100.57983,158.91353,176.6465,166.58131,13193.14558
2021-12-05 06:00:00,772.49794,615.55448,1888.92194,7278.17556,4099.80231,161.41152,510.03361,168.01436,13299.23566
2021-12-05 07:00:00,772.73557,587.88163,2462.334,7366.58478,4099.62282,165.16822,1495.31387,167.16163,13207.02536
2021-12-05 08:00:00,775.39094,560.6425,2866.20609,7443.21939,4093.56472,166.70384,2981.03519,166.48777,13195.21608
2021-12-05 09:00:00,768.28988,570.14979,3393.03554,7518.07004,4092.51158,173.59092,4231.15692,167.10457,13369.88866
